,X_WGS84,Y_WGS84,solrig
2594,-104.912558,49.025239,0
2595,-104.907588,50.76678,0
2596,-104.901024,47.272427,0
2597,-104.8898,41.544,0
2598,-104.8855,44.7949,0
2599,-104.87,63.47,0
2600,-104.868385,39.669548,0
2601,-104.864105,40.169796,0
2602,-104.858056,36.513056,0
2603,-104.856472,36.924306,0
2604,-104.844766,37.598716,0
2605,-104.843627,33.370766,0
2606,-104.841242,50.554971,0
2607,-104.840738,32.381588,0
2608,-104.839256,51.240424,0
2609,-104.8367379,44.59007826,0
2610,-104.830298,38.044062,0
2611,-104.828922,39.870604,0
2612,-104.821892,31.898727,0
2613,-104.8195,40.8648,0
2614,-104.812732,49.25704,0
2615,-104.8114,44.3442,0
2616,-104.81123,36.18782,0
2617,-104.809829,54.192529,0
2618,-104.793829,37.240472,0
2619,-104.79,59.85,0
2620,-104.7872,23.9708,0
2621,-104.779346,41.108235,0
2622,-104.774476,39.389414,0
2623,-104.76,64.8,0
2624,-104.76,56.73,0
2625,-104.750896,37.813403,0
2626,-104.749902,39.177591,0
2627,-104.730468,40.448788,0
2628,-104.725658,41.97651,0
2629,-104.719328,38.99845,0
2630,-104.707,32.2316,0
2631,-104.702,36.017,0
2632,-104.693828,35.521234,0
2633,-104.677107,40.719833,0
2634,-104.675682,31.112872,0
2635,-104.675025,47.062892,0
2636,-104.669,34.936,0
2637,-104.6534035,46.41685008,0
2638,-104.650569,38.628605,0
2639,-104.6269,42.6452,0
2640,-104.6115679,47.69003775,0
2641,-104.609854,50.788436,0
2642,-104.608886,38.841226,0
2643,-104.606152,39.96217,0
2644,-104.606139,36.909278,0
2645,-104.600862,38.258666,0
2646,-104.597687,36.387088,0
2647,-104.594428,44.680888,0
2648,-104.56848,37.144011,0
2649,-104.56,69.82,0
2650,-104.556976,42.202161,0
2651,-104.5517363,46.06350194,0
2652,-104.547916,44.920411,0
2653,-104.525,39.738333,0
2654,-104.5169,48.17341,0
2655,-104.515327,45.516823,0
2656,-104.51415,40.9686,0
2657,-104.5077,44.314,0
2658,-104.4918932,48.37841837,0
2659,-104.471578,32.109952,0
2660,-104.45968,48.56217,0
2661,-104.4518235,43.34163042,0
2662,-104.4427456,47.9084586,0
2663,-104.432867,45.835076,0
2664,-104.403,35.909,0
2665,-104.39965,44.1043,0
2666,-104.393345,38.456522,0
2667,-104.389516,39.347131,0
2668,-104.378967,37.941336,0
2669,-104.378064,38.727819,0
2670,-104.37,36.9193,0
2671,-104.362827,34.474051,0
2672,-104.35912,41.4536,0
2673,-104.342916,40.645295,0
2674,-104.338598,33.592741,0
2675,-104.3319,43.6151,0
2676,-104.3225,44.6536,0
2677,-104.32,66.53,0
2678,-104.310923,42.102579,0
2679,-104.305625,39.569988,0
2680,-104.29469,44.406346,0
2681,-104.292407,50.591555,0
2682,-104.2889,41.1725,0
2683,-104.28717,32.456387,0
2684,-104.274521,46.962967,0
2685,-104.272768,36.084233,0
2686,-104.272678,39.016433,0
2687,-104.2714,37.1733,0
2688,-104.2712478,46.04593359,0
2689,-104.229094,30.586915,0
2690,-104.222927,41.71316,0
2691,-104.204941,43.8547,0
2692,-104.2039,44.2385,0
2693,-104.1879088,47.18838081,0
2694,-104.18,79.12,0
2695,-104.179412,35.394225,0
2696,-104.15,63.59,0
2697,-104.133108,50.794089,0
2698,-104.1123,38.1571,0
2699,-104.093764,32.279542,0
2700,-104.092305,40.381153,0
2701,-104.0813,44.583,0
2702,-104.071464,31.916078,0
2703,-104.070367,35.092261,0
2704,-104.07,64.96,0
2705,-104.062222,24.590833,0
2706,-104.040138,35.660417,0
2707,-104.02078,30.304164,0
2708,-104.01279,43.55129,0
2709,-104.0028,37.0392,0
2710,-103.989593,45.449173,0
2711,-103.977005,39.505805,0
2712,-103.967945,34.449526,0
2713,-103.967056,47.858727,0
2714,-103.96605,40.822797,0
2715,-103.96,60.84,0
2716,-103.934335,41.762876,0
2717,-103.925698,38.472385,0
2718,-103.92,57.99,0
2719,-103.9196501,46.29396463,0
2720,-103.91127,37.33952,0
2721,-103.89949,44.31506,0
2722,-103.889425,38.284556,0
2723,-103.88375,41.54178,0
2724,-103.88271,42.72341,0
2725,-103.88028,36.87278,0
2726,-103.875818,43.813393,0
2727,-103.853972,35.268972,0
2728,-103.85,49.67,0
2729,-103.85,20.6,0
2730,-103.84806,44.73173,0
2731,-103.84139,38.73662,0
2732,-103.84,59.21,0
2733,-103.84,55.36,0
2734,-103.83669,30.541148,0
2735,-103.8338,44.06845,0
2736,-103.82768,43.29718,0
2737,-103.82723,36.05608,0
2738,-103.826778,39.315234,0
2739,-103.8177349,46.96334332,0
2740,-103.803647,40.317984,0
2741,-103.8,67.13,0
2742,-103.79206,42.06044,0
2743,-103.768745,31.6745,0
2744,-103.762578,45.205786,0
2745,-103.733771,30.99203,0
2746,-103.73,56.69,0
2747,-103.72746,44.480938,0
2748,-103.722117,37.119257,0
2749,-103.717246,42.568125,0
2750,-103.708478,41.828615,0
2751,-103.7007,38.89415,0
2752,-103.698556,52.548553,0
2753,-103.690445,35.904612,0
2754,-103.69,62.29,0
2755,-103.6892,40.8997,0
2756,-103.6828,41.31164,0
2757,-103.67861,39.47444,0
2758,-103.660491,44.19828,0
2759,-103.65,53.84,0
2760,-103.6494,35.7075,0
2761,-103.6427,48.07466,0
2762,-103.640805,36.544278,0
2763,-103.6287,42.8416,0
2764,-103.628572,43.703682,0
2765,-103.621712,47.240708,0
2766,-103.612979,34.343565,0
2767,-103.609948,37.617251,0
2768,-103.601663,25.897315,0
2769,-103.600747,30.281542,0
2770,-103.59514,43.88681,0
2771,-103.588783,47.05022,0
2772,-103.584724,39.159721,0
2773,-103.579684,41.583907,0
2774,-103.567627,30.047572,0
2775,-103.562387,34.025745,0
2776,-103.558585,33.333092,0
2777,-103.555743,45.566995,0
2778,-103.5514,42.3347,0
2779,-103.527139,41.951257,0
2780,-103.50611,38.715,0
2781,-103.497167,36.828695,0
2782,-103.4965,37.8033,0
2783,-103.492917,35.336167,0
2784,-103.487128,45.874038,0
2785,-103.467595,40.973017,0
2786,-103.46727,29.491787,0
2787,-103.466128,37.011328,0
2788,-103.46,65.98,0
2789,-103.4556917,47.61372435,0
2790,-103.45451,42.71375,0
2791,-103.4503,34.9242,0
2792,-103.446,43.3504,0
2793,-103.443799,46.600111,0
2794,-103.431074,38.043153,0
2795,-103.421624,44.470177,0
2796,-103.403529,43.547206,0
2797,-103.39368,44.17878,0
2798,-103.388808,29.234812,0
2799,-103.382028,46.895222,0
2800,-103.3749,34.17585,0
2801,-103.37106,43.97394,0
2802,-103.36828,39.741233,0
2803,-103.35062,32.1558,0
2804,-103.35,51.25,0
2805,-103.310857,46.387184,0
2806,-103.309378,45.523524,0
2807,-103.3024,43.76519,0
2808,-103.302195,36.567917,0
2809,-103.274037,38.808838,0
2810,-103.27,49.32,0
2811,-103.265232,40.795585,0
2812,-103.26058,42.44451,0
2813,-103.257462,34.390201,0
2814,-103.25233,40.16009,0
2815,-103.2478837,47.47676563,0
2816,-103.23889,23.60972,0
2817,-103.213336,29.826983,0
2818,-103.21306,34.67437,0
2819,-103.210296,39.127914,0
2820,-103.1985433,46.71082732,0
2821,-103.19212,37.33677,0
2822,-103.19,78.89,0
2823,-103.18139,24.21333,0
2824,-103.1808,40.62,0
2825,-103.179795,32.698508,0
2826,-103.173294,29.207166,0
2827,-103.16096,35.86618,0
2828,-103.16,64.61,0
2829,-103.16,63.59,0
2830,-103.151917,48.026467,0
2831,-103.122572,38.091435,0
2832,-103.114349,41.677142,0
2833,-103.0915,36.4244,0
2834,-103.090945,36.645362,0
2835,-103.090491,41.154355,0
2836,-103.08,60.77,0
2837,-103.07,27.74,0
2838,-103.055724,43.643761,0
2839,-103.04722,36.23825,0
2840,-103.043249,38.819879,0
2841,-103.042582,32.122868,0
2842,-103.04,52.96,0
2843,-103.034408,47.332753,0
2844,-103.02689,37.91273,0
2845,-103.01419,42.32161,0
2846,-103.01263,37.14136,0
2847,-103,67.24,0
2848,-102.99991,42.7425,0
2849,-102.990502,48.270346,0
2850,-102.98323,44.11839,0
2851,-102.974846,37.462034,0
2852,-102.97382,41.45792,0
2853,-102.97099,36.90003,0
2854,-102.95287,40.00601,0
2855,-102.906335,39.293736,0
2856,-102.902268,34.865281,0
2857,-102.885973,32.54463,0
2858,-102.8527,41.98732,0
2859,-102.84898,39.74234,0
2860,-102.815209,40.828467,0
2861,-102.8133,43.77973,0
2862,-102.794343,46.889742,0
2863,-102.790903,30.894873,0
2864,-102.784969,38.407938,0
2865,-102.772362,32.067203,0
2866,-102.764302,37.559331,0
2867,-102.763194,46.399444,0
2868,-102.753754,33.958596,0
2869,-102.752227,20.822138,0
2870,-102.75,57.26,0
2871,-102.74428,41.16975,0
2872,-102.74321,37.018279,0
2873,-102.714142,44.605209,0
2874,-102.71228,36.729302,0
2875,-102.7013393,48.5201185,0
2876,-102.7,59.32,0
2877,-102.7,56.24,0
2878,-102.67602,47.85945,0
2879,-102.673317,48.124753,0
2880,-102.673202,47.34219,0
2881,-102.662647,50.595564,0
2882,-102.66224,45.80243,0
2883,-102.651115,32.647251,0
2884,-102.648487,38.691731,0
2885,-102.62,62.25,0
2886,-102.617144,37.366682,0
2887,-102.611558,33.349362,0
2888,-102.60166,42.06831,0
2889,-102.592144,33.786979,0
2890,-102.566842,43.69847,0
2891,-102.551186,49.706085,0
2892,-102.548908,39.483288,0
2893,-102.54483,40.93642,0
2894,-102.543921,37.636193,0
2895,-102.524449,39.747932,0
2896,-102.5108,36.8892,0
2897,-102.51,65.53,0
2898,-102.51,54.87,0
2899,-102.49611,38.54139,0
2900,-102.47477,47.97722,0
2901,-102.4667146,46.10964309,0
2902,-102.46306,42.92282,0
2903,-102.459664,48.629225,0
2904,-102.45128,42.29169,0
2905,-102.444183,30.24898,0
2906,-102.4309,46.90248,0
2907,-102.422161,35.154645,0
2908,-102.398262,43.870874,0
2909,-102.39232,48.329072,0
2910,-102.381267,44.072045,0
2911,-102.364621,43.142254,0
2912,-102.36,66.55,0
2913,-102.35794,45.52022,0
2914,-102.35361,38.81583,0
2915,-102.34436,41.59336,0
2916,-102.340457,42.00641,0
2917,-102.3358943,47.35269065,0
2918,-102.323433,31.88987,0
2919,-102.32,78.62,0
2920,-102.307321,39.422791,0
2921,-102.28,60.88,0
2922,-102.27689,40.583521,0
2923,-102.27611,22.36083,0
2924,-102.26389,40.91587,0
2925,-102.258766,35.683633,0
2926,-102.258682,50.482907,0
2927,-102.254208,32.710206,0
2928,-102.235836,45.693663,0
2929,-102.231846,31.396122,0
2930,-102.193895,21.979862,0
2931,-102.18498,39.88559,0
2932,-102.182821,39.605353,0
2933,-102.17,49.23,0
2934,-102.16798,46.69561,0
2935,-102.164503,35.495839,0
2936,-102.164078,43.97842,0
2937,-102.13415,41.31688,0
2938,-102.13,58.9,0
2939,-102.13,52.16,0
2940,-102.1222,41.09424,0
2941,-102.10817,47.8042,0
2942,-102.105308,34.526518,0
2943,-102.103715,34.92176,0
2944,-102.09,72.72,0
2945,-102.081122,32.003445,0
2946,-102.049275,49.734709,0
2947,-102.042197,37.068244,0
2948,-102.03796,37.49281,0
2949,-102.03445,39.33272,0
2950,-102.01722,42.91929,0
2951,-101.9932,33.8506,0
2952,-101.986047,45.482267,0
2953,-101.943474,43.750121,0
2954,-101.943265,33.065503,0
2955,-101.932262,35.139348,0
2956,-101.914392,47.283628,0
2957,-101.892402,33.623263,0
2958,-101.880272,46.941872,0
2959,-101.86606,44.53354,0
2960,-101.853301,41.237529,0
2961,-101.852302,50.312466,0
2962,-101.850536,50.694963,0
2963,-101.840942,30.736547,0
2964,-101.834593,35.308065,0
2965,-101.83348,38.95282,0
2966,-101.82649,39.7917,0
2967,-101.817245,45.968803,0
2968,-101.815396,37.02035,0
2969,-101.800808,30.469926,0
2970,-101.796359,50.917788,0
2971,-101.782487,40.110502,0
2972,-101.777515,34.456217,0
2973,-101.773464,43.998208,0
2974,-101.77,53.89,0
2975,-101.75438,37.82939,0
2976,-101.75,64.16,0
2977,-101.74873,39.30545,0
2978,-101.747221,33.256577,0
2979,-101.739866,43.32761,0
2980,-101.719322,50.083542,0
2981,-101.700438,31.886551,0
2982,-101.69157,41.39777,0
2983,-101.67934,38.46951,0
2984,-101.679326,31.026722,0
2985,-101.679153,35.583758,0
2986,-101.647568,34.937452,0
2987,-101.645625,33.493504,0
2988,-101.64323,40.6039,0
2989,-101.6314,37.30626,0
2990,-101.6314,37.12644,0
2991,-101.627319,34.021837,0
2992,-101.62349,39.67611,0
2993,-101.623427,41.128008,0
2994,-101.61389,21.73222,0
2995,-101.59778,37.98231,0
2996,-101.58861,32.80712,0
2997,-101.588051,40.853307,0
2998,-101.575468,48.430656,0
2999,-101.560128,43.823387,0
3000,-101.558537,40.434608,0
3001,-101.53451,42.45523,0
3002,-101.5341,30.127164,0
3003,-101.52322,42.07092,0
3004,-101.521725,31.770485,0
3005,-101.52,66.29,0
3006,-101.510298,47.465686,0
3007,-101.50469,37.58464,0
3008,-101.49073,32.231395,0
3009,-101.49,18.8,0
3010,-101.48,63.2,0
3011,-101.45672,34.54165,0
3012,-101.4267,37.8086,0
3013,-101.426567,47.204625,0
3014,-101.4177071,46.51077709,0
3015,-101.413238,33.186355,0
3016,-101.411255,46.859476,0
3017,-101.4003781,50.94988339,0
3018,-101.38594,37.04479,0
3019,-101.38364,41.55199,0
3020,-101.37949,38.86159,0
3021,-101.372041,39.341009,0
3022,-101.366811,35.109287,0
3023,-101.360429,33.891366,0
3024,-101.35803,38.58546,0
3025,-101.3566,41.2141,0
3026,-101.332511,37.406524,0
3027,-101.329694,50.399028,0
3028,-101.321817,29.694216,0
3029,-101.31758,48.27592,0
3030,-101.31181,44.72635,0
3031,-101.31144,44.52409,0
3032,-101.30611,46.14061,0
3033,-101.28,25.41,0
3034,-101.27397,44.930086,0
3035,-101.271531,43.774,0
3036,-101.250047,49.04791,0
3037,-101.25,53.83,0
3038,-101.242511,47.577814,0
3039,-101.23989,37.95262,0
3040,-101.235593,51.388677,0
3041,-101.22886,39.80656,0
3042,-101.227487,46.726967,0
3043,-101.216726,30.704281,0
3044,-101.21415,47.07293,0
3045,-101.197037,27.895404,0
3046,-101.18,57.15,0
3047,-101.178488,39.538837,0
3048,-101.14647,37.78328,0
3049,-101.14,78.36,0
3050,-101.133702,41.133935,0
3051,-101.133247,31.433328,0
3052,-101.131311,31.149519,0
3053,-101.126681,43.005832,0
3054,-101.125891,49.364138,0
3055,-101.124703,50.122242,0
3056,-101.10905,22.02021366,0
3057,-101.106049,33.049599,0
3058,-101.10299,37.40658,0
3059,-101.1,60.32,0
3060,-101.098456,34.444786,0
3061,-101.094315,33.46258,0
3062,-101.062937,43.299541,0
3063,-101.06,59.24,0
3064,-101.033919,49.16267,0
3065,-101.0321071,25.35368871,0
3066,-101.023486,48.099732,0
3067,-101.010372,38.86958,0
3068,-101.003168,36.616004,0
3069,-100.991741,29.887552,0
3070,-100.98262,39.12923,0
3071,-100.9759036,47.46245741,0
3072,-100.967324,31.834993,0
3073,-100.96667,21.21611,0
3074,-100.963972,40.649297,0
3075,-100.95766,41.72665,0
3076,-100.955,37.2603,0
3077,-100.95,65.51,0
3078,-100.95,67.05,0
3079,-100.9374399,47.22639789,0
3080,-100.931629,29.311839,0
3081,-100.925426,38.691682,0
3082,-100.91,62.56,0
3083,-100.906859,38.482169,0
3084,-100.899192,28.440088,0
3085,-100.888639,34.535524,0
3086,-100.888199,34.937829,0
3087,-100.885072,40.234479,0
3088,-100.873246,35.213053,0
3089,-100.87055,37.45986,0
3090,-100.8655,38.15462,0
3091,-100.865452,37.901017,0
3092,-100.857833,36.373883,0
3093,-100.850016,46.772472,0
3094,-100.843708,36.042784,0
3095,-100.841897,49.573842,0
3096,-100.83766,40.83415,0
3097,-100.828786,25.367674,0
3098,-100.827188,33.628441,0
3099,-100.80988,45.82468,0
3100,-100.800216,35.43653,0
3101,-100.7992833,46.01197178,0
3102,-100.79154,45.33708,0
3103,-100.79,23.27,0
3104,-100.7898718,21.86272171,0
3105,-100.78122,47.022908,0
3106,-100.763237,29.153767,0
3107,-100.7503654,51.63289103,0
3108,-100.749175,48.12305,0
3109,-100.74,50.925,0
3110,-100.734691,31.184067,0
3111,-100.72683,37.10262,0
3112,-100.716637,41.21183,0
3113,-100.697165,38.79945,0
3114,-100.692673,40.352317,0
3115,-100.68699,41.48014,0
3116,-100.679972,24.791064,0
3117,-100.67832,39.82209,0
3118,-100.6781,43.30584,0
3119,-100.665419,47.838058,0
3120,-100.65819,43.03061,0
3121,-100.65452,47.47109,0
3122,-100.643011,30.57597,0
3123,-100.62833,39.074486,0
3124,-100.618693,49.040546,0
3125,-100.617795,34.828185,0
3126,-100.61,58.14,0
3127,-100.5957,38.48224,0
3128,-100.593147,45.707582,0
3129,-100.571662,37.315173,0
3130,-100.56139,39.97885,0
3131,-100.560775,32.736699,0
3132,-100.55042,45.39826,0
3133,-100.55038,42.44239,0
3134,-100.550236,41.932029,0
3135,-100.55,55.61,0
3136,-100.54654,48.34574,0
3137,-100.5438113,46.59152111,0
3138,-100.537176,48.569451,0
3139,-100.52813,37.86371,0
3140,-100.5228,36.8299,0
3141,-100.520332,36.616252,0
3142,-100.52,50.72,0
3143,-100.516542,46.841488,0
3144,-100.510462,49.52468,0
3145,-100.502637,42.824978,0
3146,-100.500253,33.057597,0
3147,-100.49747,31.135257,0
3148,-100.488105,32.429388,0
3149,-100.480287,44.564505,0
3150,-100.4769,45.02171,0
3151,-100.46783,38.6418,0
3152,-100.45456,42.20736,0
3153,-100.454067,25.002841,0
3154,-100.45,72.42,0
3155,-100.44025,35.35715,0
3156,-100.43361,37.16665,0
3157,-100.42897,30.157108,0
3158,-100.421273,31.429701,0
3159,-100.4207,39.65307,0
3160,-100.398073,45.230666,0
3161,-100.392178,25.742394,0
3162,-100.389874,44.070578,0
3163,-100.38372,34.13009,0
3164,-100.381767,35.735307,0
3165,-100.379899,29.648698,0
3166,-100.34,61.42,0
3167,-100.34,54.3,0
3168,-100.33998,39.88732,0
3169,-100.3396,37.44422,0
3170,-100.338888,47.185287,0
3171,-100.33643,43.36221,0
3172,-100.319275,44.383492,0
3173,-100.314378,49.130647,0
3174,-100.3,64.12,0
3175,-100.2875128,48.4649807,0
3176,-100.28173,41.89109,0
3177,-100.274368,45.500522,0
3178,-100.267972,34.377441,0
3179,-100.262508,42.893094,0
3180,-100.261978,47.36815,0
3181,-100.261134,25.334068,0
3182,-100.25238,50.821963,0
3183,-100.24688,37.80844,0
3184,-100.23643,38.87889,0
3185,-100.231467,39.36283,0
3186,-100.23097,46.671626,0
3187,-100.217051,25.854445,0
3188,-100.216112,46.248794,0
3189,-100.202042,51.26608,0
3190,-100.201049,32.181897,0
3191,-100.18411,35.884974,0
3192,-100.183597,25.590572,0
3193,-100.15978,40.88939,0
3194,-100.150445,30.481974,0
3195,-100.14113,37.04055,0
3196,-100.1362,37.65221,0
3197,-100.121658,28.631436,0
3198,-100.120246,41.529877,0
3199,-100.116591,39.598409,0
3200,-100.11236,39.03022,0
3201,-100.107978,29.860579,0
3202,-100.104697,49.263931,0
3203,-100.09281,49.665153,0
3204,-100.07859,38.08369,0
3205,-100.069619,29.650522,0
3206,-100.06957,45.82235,0
3207,-100.066917,45.311934,0
3208,-100.061096,49.049172,0
3209,-100.05813,43.3258,0
3210,-100.046547,43.716372,0
3211,-100.034892,42.785835,0
3212,-100.03309,47.96106,0
3213,-100.03,52.77,0
3214,-100.03,78.2,0
3215,-100.01667,37.81078,0
3216,-100.005036,50.228395,0
3217,-100.001724,32.476469,0
3218,-100.000253,37.45013,0
3219,-99.999448,29.397859,0
3220,-99.9862,45.5475,0
3221,-99.9833,42.5586,0
3222,-99.9766,37.2566,0
3223,-99.964817,50.62771,0
3224,-99.961326,44.205137,0
3225,-99.955589,33.990081,0
3226,-99.952083,20.182773,0
3227,-99.945353,27.960827,0
3228,-99.93155,39.80314,0
3229,-99.92038,39.37534,0
3230,-99.917139,49.8045,0
3231,-99.88204,38.78622,0
3232,-99.881818,32.236524,0
3233,-99.880391,35.637639,0
3234,-99.88,65.76,0
3235,-99.87155,42.182308,0
3236,-99.86978,39.02604,0
3237,-99.86918,38.45558,0
3238,-99.86751,35.88808,0
3239,-99.86436,39.56958,0
3240,-99.850209,46.249305,0
3241,-99.847047,30.524133,0
3242,-99.84,73.45,0
3243,-99.825369,31.893402,0
3244,-99.82167,38.05,0
3245,-99.802377,20.685097,0
3246,-99.800997,41.444526,0
3247,-99.79754435,47.18960335,0
3248,-99.783677,30.919124,0
3249,-99.78285,29.236355,0
3250,-99.780075,21.38436,0
3251,-99.774158,36.827568,0
3252,-99.771208,34.670898,0
3253,-99.771084,37.796484,0
3254,-99.769382,41.664068,0
3255,-99.767451,32.430349,0
3256,-99.755486,34.101667,0
3257,-99.751837,29.699804,0
3258,-99.733216,19.369001,0
3259,-99.72809,41.93881,0
3260,-99.710472,32.058237,0
3261,-99.698958,42.475922,0
3262,-99.69,66.9,0
3263,-99.68217,44.07611,0
3264,-99.680485,32.61277,0
3265,-99.680101,45.312369,0
3266,-99.674447,30.42078,0
3267,-99.66947,40.03885,0
3268,-99.665302,37.392732,0
3269,-99.66271,38.64026,0
3270,-99.64691,35.602845,0
3271,-99.638625,46.996495,0
3272,-99.63716048,45.78630818,0
3273,-99.63258,38.40334,0
3274,-99.631653,34.267605,0
3275,-99.63010015,44.97222506,0
3276,-99.63,49.4,0
3277,-99.62284,37.18617,0
3278,-99.617364,30.116886,0
3279,-99.59525,40.42522,0
3280,-99.593231,39.394315,0
3281,-99.588959,29.831447,0
3282,-99.586667,50.77,0
3283,-99.583997,42.721259,0
3284,-99.583683,31.675151,0
3285,-99.57019,39.68447,0
3286,-99.560162,49.207678,0
3287,-99.55979,38.0063,0
3288,-99.545097,49.887938,0
3289,-99.54,56.09,0
3290,-99.537007,48.558403,0
3291,-99.53232,41.30767,0
3292,-99.528374,27.594623,0
3293,-99.522324,29.618121,0
3294,-99.521345,47.962409,0
3295,-99.51730111,49.64988682,0
3296,-99.50883,38.79786,0
3297,-99.501397,46.730493,0
3298,-99.5,75.31,0
3299,-99.5,63.32,0
3300,-99.498313,30.27158,0
3301,-99.49654047,46.45324863,0
3302,-99.49144,30.886078,0
3303,-99.469615,32.982678,0
3304,-99.45767,38.2031,0
3305,-99.456347,32.408812,0
3306,-99.45,48.29,0
3307,-99.45,64.33,0
3308,-99.43038,43.31914,0
3309,-99.43,60.46,0
3310,-99.43,58.67,0
3311,-99.39072,29.999806,0
3312,-99.39,62.29,0
3313,-99.388341,27.901839,0
3314,-99.382942,42.365833,0
3315,-99.381035,36.627041,0
3316,-99.38,72.49,0
3317,-99.37832,37.22789,0
3318,-99.373232,28.337138,0
3319,-99.370856,32.784137,0
3320,-99.36884268,45.77858489,0
3321,-99.351586,42.921439,0
3322,-99.34919,42.60104,0
3323,-99.340181,20.065042,0
3324,-99.338875,29.783071,0
3325,-99.335433,41.025142,0
3326,-99.333144,43.810265,0
3327,-99.32911,36.943563,0
3328,-99.328628,41.927283,0
3329,-99.32448,39.35027,0
3330,-99.324093,39.68036,0
3331,-99.3100966,44.82221757,0
3332,-99.30922,38.57497,0
3333,-99.30846,38.3497,0
3334,-99.28322,38.87822,0
3335,-99.27209,38.07718,0
3336,-99.271203,30.1931,0
3337,-99.257048,31.054321,0
3338,-99.242055,27.634541,0
3339,-99.241334,47.1282,0
3340,-99.23788047,46.42348089,0
3341,-99.2345371,46.17855694,0
3342,-99.23024,37.50903,0
3343,-99.228828,30.816192,0
3344,-99.21949603,45.27962247,0
3345,-99.21173,34.779446,0
3346,-99.208029,29.635479,0
3347,-99.20361,47.92306,0
3348,-99.2,43.966667,0
3349,-99.18849,43.11507,0
3350,-99.162698,29.370799,0
3351,-99.154572,29.190833,0
3352,-99.154394,39.180097,0
3353,-99.15234164,44.39923157,0
3354,-99.1516,43.56079,0
3355,-99.133949,39.476713,0
3356,-99.12565827,45.71706314,0
3357,-99.10738,37.27007,0
3358,-99.10643,38.46512,0
3359,-99.100566,19.398709,0
3360,-99.09728805,49.7008889,0
3361,-99.09108,45.03337,0
3362,-99.089907,40.674813,0
3363,-99.085938,32.213427,0
3364,-99.0849,40.9694,0
3365,-99.08468,28.944868,0
3366,-99.08140689,47.68115609,0
3367,-99.08,53.46,0
3368,-99.04,49.13,0
3369,-99.04,73.22,0
3370,-99.03898,37.65869,0
3371,-99.03343,39.66176,0
3372,-99.0324625,46.31440882,0
3373,-99.028681,31.85723,0
3374,-99.023391,29.992134,0
3375,-99.019714,29.744147,0
3376,-99.013183,30.226533,0
3377,-99.00486,37.432571,0
3378,-98.98677,44.6219,0
3379,-98.980207,34.746408,0
3380,-98.98,24.37,0
3381,-98.97778,42.64729,0
3382,-98.969461,35.881793,0
3383,-98.96481,38.81323,0
3384,-98.962605,34.278861,0
3385,-98.95258,40.32802,0
3386,-98.95258,40.08751,0
3387,-98.94402335,45.99864027,0
3388,-98.93,54.75,0
3389,-98.923861,29.576325,0
3390,-98.908861,29.16381,0
3391,-98.892767,43.388998,0
3392,-98.89,75.77,0
3393,-98.88372344,46.48208322,0
3394,-98.88195,43.02929,0
3395,-98.881095,48.026843,0
3396,-98.87139,41.56235,0
3397,-98.871022,34.022931,0
3398,-98.87051,37.28216,0
3399,-98.865236,47.236393,0
3400,-98.8620363,19.16896097,0
3401,-98.86015,31.738394,0
3402,-98.85016,38.30487,0
3403,-98.845855,19.690625,0
3404,-98.83569,45.72047,0
3405,-98.83444,43.2082,0
3406,-98.83,57.34,0
3407,-98.83,22.64,0
3408,-98.824891,46.972297,0
3409,-98.818112,29.829957,0
3410,-98.814833,35.456755,0
3411,-98.812052,39.467489,0
3412,-98.809167,30.504278,0
3413,-98.807965,41.769308,0
3414,-98.806336,51.439384,0
3415,-98.800286,36.888717,0
3416,-98.78656,42.47556,0
3417,-98.78019,39.6606,0
3418,-98.77707,38.55322,0
3419,-98.76018,38.00482,0
3420,-98.75002,27.353603,0
3421,-98.7424,29.425337,0
3422,-98.74,67.24,0
3423,-98.737891,32.416435,0
3424,-98.732554,41.002849,0
3425,-98.732183,34.727581,0
3426,-98.7295847,47.55858771,0
3427,-98.724551,45.444978,0
3428,-98.718437,47.816558,0
3429,-98.71645,44.534573,0
3430,-98.7,56.16,0
3431,-98.69916,40.57662,0
3432,-98.68896,39.14681,0
3433,-98.68077,37.62928,0
3434,-98.67409,30.234849,0
3435,-98.67089,37.42717,0
3436,-98.66,64.84,0
3437,-98.65183214,43.79975966,0
3438,-98.64929,42.28634,0
3439,-98.637367,38.96223,0
3440,-98.630034,29.617972,0
3441,-98.626,49.288,0
3442,-98.62492,38.34122,0
3443,-98.622358,31.269722,0
3444,-98.618972,46.683747,0
3445,-98.606024,33.851542,0
3446,-98.598592,31.563942,0
3447,-98.596544,33.104361,0
3448,-98.587487,47.074348,0
3449,-98.58579,44.08179,0
3450,-98.583069,30.777239,0
3451,-98.58015,37.19515,0
3452,-98.579963,36.36518,0
3453,-98.57458,43.05722,0
3454,-98.574201,26.355339,0
3455,-98.570675,43.508802,0
3456,-98.568927,32.882478,0
3457,-98.568316,42.570676,0
3458,-98.562269,32.533442,0
3459,-98.5591,34.040558,0
3460,-98.557181,27.114554,0
3461,-98.551998,40.775337,0
3462,-98.55194,41.79835,0
3463,-98.550218,32.271127,0
3464,-98.542442,30.089317,0
3465,-98.52797,37.91299,0
3466,-98.52642484,46.06799184,0
3467,-98.51917,40.0599,0
3468,-98.5163,45.66305,0
3469,-98.51,66.37,0
3470,-98.499679,29.860487,0
3471,-98.498701,45.151346,0
3472,-98.491926,31.983669,0
3473,-98.490075,29.413928,0
