,X_WGS84,Y_WGS84,ratcol
1704,-122.126153,37.818837,0
1705,-122.120085,52.121841,0
1706,-122.08,62.63,0
1707,-122.052427,36.973232,0
1708,-122.049611,37.558063,0
1709,-122.0489,44.2767,0
1710,-122.04,66.06,0
1711,-122.04,72.95,0
1712,-122.03038,42.13195,0
1713,-122.00902,41.239201,0
1714,-122,68.23,0
1715,-121.999633,38.325198,0
1716,-121.989526,38.623347,0
1717,-121.94,50.69,0
1718,-121.93335,36.61074,0
1719,-121.93082,40.82112,0
1720,-121.93,54.6,0
1721,-121.928833,51.08197,0
1722,-121.9118403,41.58392565,0
1723,-121.9068,42.537,0
1724,-121.89785,37.160417,0
1725,-121.897221,37.907557,0
1726,-121.89314,36.33366,0
1727,-121.8912,45.6431,0
1728,-121.89,67.7,0
1729,-121.88,51.4,0
1730,-121.865984,39.420297,0
1731,-121.844537,39.730313,0
1732,-121.820556,39.205556,0
1733,-121.813837,37.53168,0
1734,-121.7806,42.225,0
1735,-121.745,49.286,0
1736,-121.74,50.87,0
1737,-121.73,62.56,0
1738,-121.692778,36.572778,0
1739,-121.671267,38.574877,0
1740,-121.66,69.11,0
1741,-121.65,56.39,0
1742,-121.6242,44.5596,0
1743,-121.62395,40.78109,0
1744,-121.620833,39.5975,0
1745,-121.61,36.29,0
1746,-121.5890584,40.08733044,0
1747,-121.585554,38.938754,0
1748,-121.58,50.23,0
1749,-121.56495,41.946267,0
1750,-121.564,44.2983,0
1751,-121.54,53.12,0
1752,-121.5203,45.7056,0
1753,-121.5132,37.5868,0
1754,-121.51,66.82,0
1755,-121.479003,51.222428,0
1756,-121.473611,39.856944,0
1757,-121.473451,39.458855,0
1758,-121.4699,56.2131,0
1759,-121.446928,43.88523,0
1760,-121.44,49.38,0
1761,-121.43,65.53,0
1762,-121.416111,41.103056,0
1763,-121.4098,49.56241,0
1764,-121.405,42.1989,0
1765,-121.4,50.88,0
1766,-121.39,58.33,0
1767,-121.38,55.96,0
1768,-121.374722,40.418889,0
1769,-121.3692,44.7309,0
1770,-121.364794,38.056627,0
1771,-121.362803,44.059066,0
1772,-121.36,72.65,0
1773,-121.34,50.42,0
1774,-121.334498,50.623507,0
1775,-121.328611,39.622222,0
1776,-121.31448,36.73259,0
1777,-121.3076,45.1647,0
1778,-121.291297,35.709868,0
1779,-121.28,64.69,0
1780,-121.25,51.47,0
1781,-121.2452,39.363883,0
1782,-121.24,63.62,0
1783,-121.232483,46.643457,0
1784,-121.229906,45.789333,0
1785,-121.225561,51.811554,0
1786,-121.2,72.15,0
1787,-121.1775,45.5947,0
1788,-121.169444,41.747222,0
1789,-121.1533,44.1885,0
1790,-121.130203,38.691342,0
1791,-121.1283,44.6336,0
1792,-121.12039,46.98493,0
1793,-121.11624,36.51002,0
1794,-121.1028,50.25,0
1795,-121.10138,44.41893,0
1796,-121.09149,41.465929,0
1797,-121.09,73.79,0
1798,-121.0888,56.2344,0
1799,-121.08,40.706389,0
1800,-121.062248,39.260831,0
1801,-121.055615,38.903861,0
1802,-121.05,59.47,0
1803,-121.0475,35.6705,0
1804,-121.03642,50.765003,0
1805,-121.021303,55.126949,0
1806,-121.0175,43.9248,0
1807,-121.007,42.564,0
1808,-120.969259,42.372971,0
1809,-120.94,52.51,0
1810,-120.935227,39.937527,0
1811,-120.92,56.45,0
1812,-120.903774,41.306448,0
1813,-120.899,49.54,0
1814,-120.8661,35.3133,0
1815,-120.86,63.01,0
1816,-120.8497,42.838,0
1817,-120.84277,50.613897,0
1818,-120.83982,36.27542,0
1819,-120.829913,39.018327,0
1820,-120.824668,45.516774,0
1821,-120.821687,38.61815,0
1822,-120.82,64.27,0
1823,-120.807652,47.12534,0
1824,-120.79,50.11,0
1825,-120.777743,49.067363,0
1826,-120.75,66.1,0
1827,-120.745492,40.973186,0
1828,-120.71,68.72,0
1829,-120.7025,40.639444,0
1830,-120.694781,35.687452,0
1831,-120.688573,41.609792,0
1832,-120.687422,46.871393,0
1833,-120.67,56.14,0
1834,-120.662064,44.357361,0
1835,-120.661055,46.551963,0
1836,-120.645303,38.424775,0
1837,-120.6259,42.4525,0
1838,-120.616606,40.36635,0
1839,-120.59861,34.80811,0
1840,-120.59,53.99,0
1841,-120.589611,38.616117,0
1842,-120.580101,47.469961,0
1843,-120.5758,44.5416,0
1844,-120.570556,39.470833,0
1845,-120.5629,49.388,0
1846,-120.561635,49.914007,0
1847,-120.554797,44.815445,0
1848,-120.546735,45.301646,0
1849,-120.54518,34.559005,0
1850,-120.545,42.6939,0
1851,-120.524809,50.719975,0
1852,-120.52,76.3,0
1853,-120.51,50.16,0
1854,-120.507,46.693979,0
1855,-120.5,51,0
1856,-120.45805,39.801667,0
1857,-120.454144,35.493219,0
1858,-120.452687,47.652744,0
1859,-120.45045,35.1824,0
1860,-120.448889,40.006389,0
1861,-120.41951,46.48721,0
1862,-120.4054,45.5842,0
1863,-120.362628,38.764675,0
1864,-120.3485,44.3914,0
1865,-120.33,73.06,0
1866,-120.329969,46.310582,0
1867,-120.319195,47.443564,0
1868,-120.313479,46.882418,0
1869,-120.3035,34.7475,0
1870,-120.25,68.19,0
1871,-120.233928,39.433765,0
1872,-120.214254,38.514868,0
1873,-120.2128,44.9991,0
1874,-120.209075,42.106235,0
1875,-120.199444,39.923611,0
1876,-120.19077,48.518824,0
1877,-120.19,49.07,0
1878,-120.18,67.39,0
1879,-120.17,50.67,0
1880,-120.1507,42.3162,0
1881,-120.14,55.72,0
1882,-120.13662,49.370997,0
1883,-120.133789,38.111795,0
1884,-120.1329,34.907,0
1885,-120.123086,39.184302,0
1886,-120.1,59.32,0
1887,-120.061836,50.848505,0
1888,-120.048884,41.202275,0
1889,-120.0474,44.5681,0
1890,-120.029517,40.403146,0
1891,-120.023333,38.916296,0
1892,-120.02,65.15,0
1893,-120.0072,44.7978,0
1894,-120,56.15,0
1895,-119.998036,39.514906,0
1896,-119.984709,38.688264,0
1897,-119.981195,47.210583,0
1898,-119.9589,45.8131,0
1899,-119.936165,47.020415,0
1900,-119.920797,42.928202,0
1901,-119.9155,42.3894,0
1902,-119.91,66.63,0
1903,-119.90491,41.850641,0
1904,-119.888542,47.921158,0
1905,-119.87,61.72,0
1906,-119.855379,40.187922,0
1907,-119.854095,37.879038,0
1908,-119.84021,48.654599,0
1909,-119.83,53.57,0
1910,-119.823164,36.753606,0
1911,-119.81675,38.547342,0
1912,-119.77,50.73,0
1913,-119.76,64.38,0
1914,-119.751329,37.702916,0
1915,-119.744,34.601,0
1916,-119.74,49.77,0
1917,-119.739026,38.894189,0
1918,-119.7384,34.4167,0
1919,-119.723403,39.402255,0
1920,-119.72,67.58,0
1921,-119.7038,44.5421,0
1922,-119.697503,45.847647,0
1923,-119.697,33.992,0
1924,-119.6913,42.4986,0
1925,-119.683123,39.624646,0
1926,-119.68,62.4,0
1927,-119.6714,43.5359,0
1928,-119.670487,46.706056,0
1929,-119.661157,37.537027,0
1930,-119.647771,38.334492,0
1931,-119.63,59.07,0
1932,-119.6275,44.1843,0
1933,-119.61785,49.000858,0
1934,-119.594017,50.460625,0
1935,-119.59,49.6,0
1936,-119.581506,49.283797,0
1937,-119.550362,39.275763,0
1938,-119.542555,37.300187,0
1939,-119.525921,55.290047,0
1940,-119.492939,37.844301,0
1941,-119.47006,38.517384,0
1942,-119.45,73.45,0
1943,-119.448803,49.858146,0
1944,-119.4274,38.8453,0
1945,-119.423845,50.08445,0
1946,-119.391036,47.588567,0
1947,-119.3878,45.0394,0
1948,-119.385,44.0672,0
1949,-119.37,55.52,0
1950,-119.32,76.58,0
1951,-119.314797,39.295557,0
1952,-119.3144,46.3528,0
1953,-119.314057,48.839376,0
1954,-119.311983,39.644242,0
1955,-119.311858,45.927508,0
1956,-119.3,65.37,0
1957,-119.2941,45.2941,0
1958,-119.2602,47.116526,0
1959,-119.233202,38.097405,0
1960,-119.22,67.28,0
1961,-119.218779,50.255963,0
1962,-119.18,63.85,0
1963,-119.17,52.7,0
1964,-119.15,60.73,0
1965,-119.138393,50.552458,0
1966,-119.133803,46.927628,0
1967,-119.1318,34.6907,0
1968,-119.11,59.32,0
1969,-119.084275,38.846832,0
1970,-119.083333,55.204167,0
1971,-119.0534,37.8127,0
1972,-119.0531,43.5864,0
1973,-119.01363,37.325936,0
1974,-119.012736,38.21134,0
1975,-119.007727,38.421607,0
1976,-119.002097,46.205263,0
1977,-118.999414,49.056584,0
1978,-118.989,37.6101,0
1979,-118.988,43.8071,0
1980,-118.9492,44.3897,0
1981,-118.9314,45.1342,0
1982,-118.88,63.17,0
1983,-118.848898,39.432622,0
1984,-118.83,48.83,0
1985,-118.825107,34.859413,0
1986,-118.8,53.76,0
1987,-118.7875,45.6722,0
1988,-118.7542,42.5447,0
1989,-118.7089,44.4633,0
1990,-118.6835,37.5531,0
1991,-118.621445,55.909325,0
1992,-118.61,68.08,0
1993,-118.58,34.32,0
1994,-118.573448,42.708768,0
1995,-118.57,76.95,0
1996,-118.55696,37.286822,0
1997,-118.537956,39.615314,0
1998,-118.51,50.96,0
1999,-118.506603,55.261512,0
2000,-118.506006,45.598643,0
2001,-118.5,61.87,0
2002,-118.4956,44.6028,0
2003,-118.464762,49.021496,0
2004,-118.46,63.78,0
2005,-118.4236,45.8139,0
2006,-118.42,51.52,0
2007,-118.415895,36.669598,0
2008,-118.41439,46.029097,0
2009,-118.411965,37.506254,0
2010,-118.38,60.58,0
2011,-118.335104,37.895754,0
2012,-118.329,45.0781,0
2013,-118.31,66.82,0
2014,-118.282263,35.88222,0
2015,-118.267555,37.267653,0
2016,-118.241137,42.332084,0
2017,-118.2398,37.0672,0
2018,-118.2312,45.3481,0
2019,-118.221214,46.678215,0
2020,-118.218914,36.863184,0
2021,-118.201,36.05,0
2022,-118.19,73.37,0
2023,-118.18,36.48,0
2024,-118.17395,34.186417,0
2025,-118.16,64.77,0
2026,-118.153939,48.894387,0
2027,-118.1432,44.6944,0
2028,-118.139075,36.664005,0
2029,-118.108104,53.059538,0
2030,-118.0864,42.5492,0
2031,-118.066667,34.366667,0
2032,-118.04,37.15,0
2033,-118.027131,33.753734,0
2034,-117.999233,52.802192,0
2035,-117.9567,45.2447,0
2036,-117.9496,37.4606,0
2037,-117.9436,44.3244,0
2038,-117.93,63.24,0
2039,-117.924912,46.991405,0
2040,-117.9164,45.565,0
2041,-117.899953,49.042099,0
2042,-117.89,65.45,0
2043,-117.82,61.74,0
2044,-117.740983,40.961253,0
2045,-117.74,73.67,0
2046,-117.737317,48.468481,0
2047,-117.7323,42.8608,0
2048,-117.716,43.5053,0
2049,-117.7,45.27,0
2050,-117.689,49.206,0
2051,-117.670215,47.788779,0
2052,-117.65,34.2406,0
2053,-117.648359,47.599167,0
2054,-117.64,49,0
2055,-117.626511,49.533367,0
2056,-117.6089,43.8633,0
2057,-117.607062,46.472277,0
2058,-117.5796,38.964,0
2059,-117.548713,45.947892,0
2060,-117.535394,53.431263,0
2061,-117.53,46.17,0
2062,-117.51413,47.402061,0
2063,-117.49,50.1,0
2064,-117.48893,33.48366,0
2065,-117.472528,41.579011,0
2066,-117.47,59.59,0
2067,-117.4524,42.0843,0
2068,-117.43,64.08,0
2069,-117.43,58.45,0
2070,-117.4061,45.3456,0
2071,-117.3863,45.5527,0
2072,-117.374696,47.637105,0
2073,-117.3736,44.9855,0
2074,-117.372854,48.653164,0
2075,-117.36553,44.495858,0
2076,-117.354067,47.926747,0
2077,-117.305342,47.034012,0
2078,-117.292478,46.607637,0
2079,-117.29167,34.21806,0
2080,-117.287428,34.410018,0
2081,-117.28,52.51,0
2082,-117.28,62.52,0
2083,-117.2609,45.8312,0
2084,-117.256217,43.65537,0
2085,-117.25226,32.83977,0
2086,-117.246706,46.781202,0
2087,-117.23896,33.03798,0
2088,-117.23,47.34,0
2089,-117.185072,57.224696,0
2090,-117.17924,33.39054,0
2091,-117.177,45.2624,0
2092,-117.1675,44.7692,0
2093,-117.14,49.44,0
2094,-117.09,76.76,0
2095,-117.084764,32.554374,0
2096,-117.0718,36.230944,0
2097,-117.065405,43.332262,0
2098,-117.05,65.07,0
2099,-117.0345,39.3952,0
2100,-117.02194,33.01583,0
2101,-117.01,61.38,0
2102,-117.002867,43.745292,0
2103,-116.990647,38.531669,0
2104,-116.99,51.03,0
2105,-116.98503,46.662758,0
2106,-116.98,67.81,0
2107,-116.978554,45.547197,0
2108,-116.97,51.3,0
2109,-116.96417,44.939678,0
2110,-116.928597,45.827603,0
2111,-116.904745,41.001104,0
2112,-116.90336,32.69249,0
2113,-116.9,72.08,0
2114,-116.89822,46.92156,0
2115,-116.89204,45.15778,0
2116,-116.87,49.68,0
2117,-116.839355,47.358592,0
2118,-116.83838,32.92704,0
2119,-116.82644,47.718971,0
2120,-116.818399,46.449685,0
2121,-116.8125,34.162222,0
2122,-116.74,49.5,0
2123,-116.735945,54.168625,0
2124,-116.73318,43.016826,0
2125,-116.716081,33.764611,0
2126,-116.71,73.6,0
2127,-116.637183,45.372508,0
2128,-116.6125,33.15833,0
2129,-116.609322,45.001381,0
2130,-116.6,60.16,0
2131,-116.599035,43.33962,0
2132,-116.596663,33.603583,0
2133,-116.58,51.22,0
2134,-116.576942,43.601145,0
2135,-116.567878,43.869386,0
2136,-116.558333,52.918333,0
2137,-116.55,49.18,0
2138,-116.488231,46.757055,0
2139,-116.460208,46.230144,0
2140,-116.44724,32.88727,0
2141,-116.434461,41.368323,0
2142,-116.430717,52.067083,0
2143,-116.408508,42.696246,0
2144,-116.4,71.01,0
2145,-116.396517,52.255783,0
2146,-116.343031,43.940518,0
2147,-116.333508,33.72243,0
2148,-116.33,67,0
2149,-116.3268,39.0424,0
2150,-116.316667,40.8,0
2151,-116.302836,45.523345,0
2152,-116.29,65.56,0
2153,-116.21,61.07,0
2154,-116.18,62.25,0
2155,-116.163277,45.754762,0
2156,-116.146206,44.073243,0
2157,-116.145852,34.03335,0
2158,-116.14,57.91,0
2159,-116.1211,42.7427,0
2160,-116.106208,43.479038,0
2161,-116.076821,46.019373,0
2162,-116.05,50.57,0
2163,-116.02,68.19,0
2164,-116.001219,42.344837,0
2165,-115.99635,55.411876,0
2166,-115.98,49.67,0
2167,-115.9323,44.92263,0
2168,-115.916964,39.387768,0
2169,-115.86,72.49,0
2170,-115.846727,50.303928,0
2171,-115.80493,41.68107,0
2172,-115.8,59.44,0
2173,-115.78,64.41,0
2174,-115.76,65.98,0
2175,-115.744033,49.795078,0
2176,-115.7358,36.4307,0
2177,-115.715083,42.911165,0
2178,-115.6476,49.55,0
2179,-115.592356,35.550884,0
2180,-115.57,69.75,0
2181,-115.5509,35.3147,0
2182,-115.55,31.43,0
2183,-115.533257,51.211525,0
2184,-115.53232,36.069522,0
2185,-115.48,53.89,0
2186,-115.34,56.69,0
2187,-115.310899,47.566378,0
2188,-115.301281,42.948988,0
2189,-115.3,49.38,0
2190,-115.29,35.27,0
2191,-115.22,62.56,0
2192,-115.19,72.04,0
2193,-115.157897,35.573058,0
2194,-115.15,61,0
2195,-115.149722,50.917098,0
2196,-115.136589,49.110317,0
2197,-115.123867,58.616087,0
2198,-115.111825,36.622095,0
2199,-115.109628,37.261245,0
2200,-115.08276,48.890929,0
2201,-115.062714,38.274239,0
2202,-115.036993,37.812113,0
2203,-115.03,66.67,0
2204,-114.96816,53.52091,0
2205,-114.96,75.31,0
2206,-114.949233,43.344066,0
2207,-114.90484,39.68878,0
2208,-114.90065,54.275017,0
2209,-114.897227,51.280097,0
2210,-114.897014,52.227178,0
2211,-114.88,55.1,0
2212,-114.858354,42.760361,0
2213,-114.848074,51.483392,0
2214,-114.846947,51.04435,0
2215,-114.84,71.2,0
2216,-114.8394,50.551705,0
2217,-114.783333,50.7525,0
2218,-114.77,64.69,0
2219,-114.74588,47.528153,0
2220,-114.73,69.68,0
2221,-114.706809,36.71578,0
2222,-114.68978,39.186303,0
2223,-114.64067,39.482997,0
2224,-114.589749,47.012479,0
2225,-114.589057,44.135194,0
2226,-114.58,65.91,0
2227,-114.564371,49.633202,0
2228,-114.54635,53.26805,0
2229,-114.544117,50.028224,0
2230,-114.515047,46.749824,0
2231,-114.5,58.86,0
2232,-114.49,49,0
2233,-114.484029,51.160844,0
2234,-114.43,56.85,0
2235,-114.410767,43.808012,0
2236,-114.406242,37.527629,0
2237,-114.39508,38.241649,0
2238,-114.39,60.43,0
2239,-114.382788,42.594308,0
2240,-114.38275,45.30557,0
2241,-114.358801,50.716868,0
2242,-114.353489,49.38474,0
2243,-114.3522,42.2223,0
2244,-114.35,62.33,0
2245,-114.34708,49.86909,0
2246,-114.333033,48.177261,0
2247,-114.311018,47.806158,0
2248,-114.285592,46.050922,0
2249,-114.235987,49.54048,0
2250,-114.235175,50.872275,0
2251,-114.23,75.69,0
2252,-114.20816,49.712228,0
2253,-114.207,33.2102,0
2254,-114.196025,50.207892,0
2255,-114.160712,46.26335,0
2256,-114.16,71.69,0
2257,-114.137492,47.447193,0
2258,-114.136125,42.590287,0
2259,-114.131333,39.012928,0
2260,-114.12,61.3,0
2261,-114.093667,43.827443,0
2262,-114.084107,46.484578,0
2263,-114.082602,53.87212,0
2264,-114.08,63.74,0
2265,-114.074447,49.955172,0
2266,-114.067812,43.305738,0
2267,-114.059771,49.340916,0
2268,-114.047286,51.133939,0
2269,-114.033198,46.662828,0
2270,-114.032073,49.134967,0
2271,-114.011974,42.371005,0
2272,-114.01,66.82,0
2273,-114.0081,44.41663,0
2274,-114.002114,52.479451,0
2275,-114.000792,36.280268,0
2276,-113.931787,46.954095,0
2277,-113.93,49.53,0
2278,-113.904728,51.658217,0
2279,-113.89,55.08,0
2280,-113.89,58.79,0
2281,-113.8773,39.8835,0
2282,-113.857782,44.197215,0
2283,-113.8543,37.0913,0
2284,-113.853486,43.642619,0
2285,-113.8164,35.1836,0
2286,-113.805,36.7955,0
2287,-113.79318,49.045106,0
2288,-113.791612,34.397675,0
2289,-113.77,52.37,0
2290,-113.744287,47.397488,0
2291,-113.744033,42.543216,0
2292,-113.735888,48.688504,0
2293,-113.725,41.72,0
2294,-113.708916,50.806945,0
2295,-113.6958,42.2506,0
2296,-113.685693,46.406129,0
2297,-113.6674,49.7,0
2298,-113.66,64.69,0
2299,-113.631061,51.167862,0
2300,-113.630504,52.552188,0
2301,-113.5794,36.1434,0
2302,-113.572,36.8534,0
2303,-113.5675,43.72,0
2304,-113.535967,53.261296,0
2305,-113.5222,37.3955,0
2306,-113.51,59.89,0
2307,-113.5062,38.4929,0
2308,-113.4941,48.99794,0
2309,-113.477905,42.672695,0
2310,-113.476327,43.987547,0
2311,-113.443423,46.943829,0
2312,-113.44,72,0
2313,-113.439828,48.748783,0
2314,-113.43,75.55,0
2315,-113.428,36.622,0
2316,-113.4,63.2,0
2317,-113.395592,39.84977,0
2318,-113.3806,34.7568,0
2319,-113.3705,37.7875,0
2320,-113.360421,44.143779,0
2321,-113.36,65.87,0
2322,-113.356,33.8183,0
2323,-113.3388,41.9379,0
2324,-113.321817,53.865472,0
2325,-113.32,69.75,0
2326,-113.2772,53.472006,0
2327,-113.27,27.67,0
2328,-113.267045,53.683766,0
2329,-113.251,34.4117,0
2330,-113.244208,45.330455,0
2331,-113.24,52.2,0
2332,-113.226,36.3602,0
2333,-113.222763,35.52248,0
2334,-113.220732,52.986931,0
2335,-113.218047,49.487188,0
2336,-113.1533,37.4679,0
2337,-113.0955,42.8979,0
2338,-113.0917,42.1207,0
2339,-113.087014,45.618063,0
2340,-113.020532,45.012959,0
2341,-113.009149,49.806135,0
2342,-113.0065,37.0039,0
2343,-112.996109,42.667784,0
2344,-112.976,36.4917,0
2345,-112.9702,37.2514,0
2346,-112.962363,51.93827,0
2347,-112.956052,51.300716,0
2348,-112.929611,53.707154,0
2349,-112.895255,47.194083,0
2350,-112.888313,49.639092,0
2351,-112.88,71.63,0
2352,-112.87597,49.09485,0
2353,-112.872188,44.069268,0
2354,-112.848784,50.783718,0
2355,-112.84552,52.98161,0
2356,-112.83,56.43,0
2357,-112.79,55.29,0
2358,-112.786246,51.481474,0
2359,-112.75464,43.020666,0
2360,-112.74,36.88,0
2361,-112.736738,35.293513,0
2362,-112.713081,46.232703,0
2363,-112.701,34.2816,0
2364,-112.698,33.935,0
2365,-112.67,63.32,0
2366,-112.661276,48.117987,0
2367,-112.6568,37.1881,0
2368,-112.644889,51.958076,0
2369,-112.64,74.74,0
2370,-112.635426,45.20768,0
2371,-112.63052,51.281613,0
2372,-112.6211,37.7102,0
2373,-112.602,36.6654,0
2374,-112.6,58.29,0
2375,-112.592078,40.528383,0
2376,-112.576,52.598705,0
2377,-112.562818,48.363793,0
2378,-112.56,75.54,0
2379,-112.557031,46.010309,0
2380,-112.548,32.4545,0
2381,-112.5201,38.259,0
2382,-112.508936,47.276979,0
2383,-112.5,34.48,0
2384,-112.488769,42.918678,0
2385,-112.446271,59.123753,0
2386,-112.428144,37.048036,0
2387,-112.415604,43.219105,0
2388,-112.409554,41.340984,0
2389,-112.392857,46.525991,0
2390,-112.390371,42.759776,0
2391,-112.3898,38.4198,0
2392,-112.372453,47.077195,0
2393,-112.37,65.6,0
2394,-112.351029,54.761864,0
2395,-112.3479,38.0731,0
2396,-112.337622,49.250397,0
2397,-112.33,69.35,0
2398,-112.3208,37.5158,0
2399,-112.290174,42.213729,0
2400,-112.282405,40.523154,0
2401,-112.281086,42.430604,0
2402,-112.278703,51.416139,0
2403,-112.271391,54.135843,0
2404,-112.270478,43.952347,0
2405,-112.252295,34.112196,0
2406,-112.25,51.67,0
2407,-112.243017,51.924851,0
2408,-112.24,50.43,0
2409,-112.221105,41.470325,0
2410,-112.22,72.42,0
2411,-112.218909,36.704639,0
2412,-112.212,33.2257,0
2413,-112.211186,36.062074,0
2414,-112.206453,42.880628,0
2415,-112.1917,37.811221,0
2416,-112.18794,33.577991,0
2417,-112.16698,40.925386,0
2418,-112.155654,35.327159,0
2419,-112.133056,37.642778,0
2420,-112.130827,51.003403,0
2421,-112.118192,36.340898,0
2422,-112.1061,34.752,0
2423,-112.10324,40.304614,0
2424,-112.093383,41.290114,0
2425,-112.09,64.72,0
2426,-112.054,34.9494,0
2427,-112.043666,43.440833,0
2428,-112.04,46.59,0
2429,-112.00156,54.97146,0
2430,-111.975403,49.006256,0
2431,-111.972203,35.976195,0
2432,-111.9693,37.0293,0
2433,-111.960487,43.752462,0
2434,-111.959367,37.492701,0
2435,-111.95,33.4,0
2436,-111.95,61.83,0
2437,-111.94982,40.712017,0
2438,-111.946308,41.502394,0
2439,-111.930881,41.072837,0
2440,-111.884063,40.361483,0
2441,-111.8745,37.6749,0
2442,-111.870331,35.535912,0
2443,-111.866037,45.077056,0
2444,-111.847357,45.843403,0
2445,-111.826036,47.157345,0
2446,-111.824665,41.684621,0
2447,-111.807119,46.70031,0
2448,-111.8068,38.549,0
2449,-111.80124,33.97599,0
2450,-111.798332,40.573834,0
2451,-111.782,35.145,0
2452,-111.766313,52.191807,0
2453,-111.7626287,47.55941043,0
2454,-111.759931,39.821623,0
2455,-111.744745,36.173849,0
2456,-111.737016,35.351788,0
2457,-111.727508,45.366212,0
2458,-111.726932,40.154404,0
2459,-111.7235,55.4021,0
2460,-111.718476,43.6594,0
2461,-111.70907,33.36321,0
2462,-111.702962,38.031097,0
2463,-111.6976,37.0868,0
2464,-111.696953,40.77613,0
2465,-111.68895,42.21735,0
2466,-111.681463,43.96485,0
2467,-111.68,71.31,0
2468,-111.672809,41.039823,0
2469,-111.632,36.8389,0
2470,-111.631805,36.653625,0
2471,-111.617438,49.084139,0
2472,-111.607274,34.851623,0
2473,-111.6061,38.6786,0
2474,-111.579,34.2684,0
2475,-111.568981,38.494882,0
2476,-111.5652,53.101817,0
2477,-111.546471,52.379405,0
2478,-111.534147,45.897949,0
2479,-111.53,63.28,0
2480,-111.524055,40.335148,0
2481,-111.5149,38.8945,0
2482,-111.510059,35.168023,0
2483,-111.5,46.33,0
2484,-111.497541,40.594953,0
2485,-111.4964,38.1606,0
2486,-111.487383,50.7673,0
2487,-111.4496,37.7498,0
2488,-111.448103,49.872721,0
2489,-111.445276,44.305614,0
2490,-111.4392,43.4882,0
2491,-111.431531,41.928263,0
2492,-111.42,66.06,0
2493,-111.409982,33.535251,0
2494,-111.399614,40.986668,0
2495,-111.39,25.08,0
2496,-111.380579,34.038512,0
2497,-111.358799,38.011429,0
2498,-111.354788,44.85757,0
2499,-111.341411,42.209852,0
2500,-111.34,51.55,0
2501,-111.337867,33.703167,0
2502,-111.325,31.619,0
2503,-111.32444,34.272903,0
2504,-111.308372,47.517975,0
2505,-111.298071,45.271937,0
2506,-111.272682,38.458483,0
2507,-111.255782,44.498256,0
2508,-111.2543,39.112,0
2509,-111.25098,45.769331,0
2510,-111.2375,39.659,0
2511,-111.237488,45.447078,0
2512,-111.23,67.2,0
2513,-111.215281,38.264143,0
2514,-111.211163,44.704322,0
2515,-111.211058,42.972533,0
2516,-111.19,57,0
2517,-111.1609939,45.07612477,0
2518,-111.151147,38.085982,0
2519,-111.15,69.41,0
2520,-111.147118,32.273256,0
2521,-111.122,31.8045,0
2522,-111.108794,49.875683,0
2523,-111.1035,37.7498,0
2524,-111.098342,34.366182,0
2525,-111.088,31.3992,0
2526,-111.085,41.4427,0
2527,-111.078,33.5023,0
2528,-111.075887,45.918819,0
2529,-111.075825,43.773465,0
2530,-111.07,59.4,0
2531,-111.05692,47.594268,0
2532,-111.049756,31.568859,0
2533,-111.039,33.9497,0
2534,-111.0152,32.5015,0
2535,-111.003017,37.302159,0
2536,-111,64.77,0
2537,-110.976,38.3478,0
2538,-110.974564,45.708306,0
2539,-110.96,60.73,0
2540,-110.956681,29.046731,0
2541,-110.952355,48.514397,0
2542,-110.9356,40.17638,0
2543,-110.921347,32.23915,0
2544,-110.902,33.806,0
2545,-110.901927,45.209998,0
2546,-110.8912,53.6976,0
2547,-110.886155,58.191722,0
2548,-110.88,70.25,0
2549,-110.874663,52.761953,0
2550,-110.8721,53.343,0
2551,-110.869,33.0977,0
2552,-110.863134,49.654687,0
2553,-110.854508,44.543228,0
2554,-110.8485,37.7642,0
2555,-110.843673,39.62007,0
2556,-110.81,62.75,0
2557,-110.80988,43.49148,0
2558,-110.800819,50.335334,0
2559,-110.79056,51.768922,0
2560,-110.786335,50.043499,0
2561,-110.774111,37.17038,0
2562,-110.766,31.5311,0
2563,-110.746055,49.231695,0
2564,-110.738464,44.939014,0
2565,-110.7059,42.1089,0
2566,-110.696226,45.359463,0
2567,-110.6951,32.3312,0
2568,-110.69,71.85,0
2569,-110.681462,32.134423,0
2570,-110.677859,42.662541,0
2571,-110.6767,39.975,0
2572,-110.66,31.94,0
2573,-110.645747,34.967958,0
2574,-110.63517,34.393877,0
2575,-110.6165,39.2717,0
2576,-110.614883,35.888387,0
2577,-110.6074499,45.88515415,0
2578,-110.598987,52.619634,0
2579,-110.59578,43.670325,0
2580,-110.553026,44.754214,0
2581,-110.541542,49.922255,0
2582,-110.54,63.74,0
2583,-110.526321,45.488345,0
2584,-110.524067,45.713183,0
2585,-110.478095,31.592708,0
2586,-110.452705,49.600738,0
2587,-110.444098,49.01043,0
2588,-110.44,71.24,0
2589,-110.437479,31.107412,0
2590,-110.436188,47.886837,0
2591,-110.418,31.8114,0
2592,-110.408836,49.262603,0
2593,-110.396906,43.141105,0
2594,-110.39577,43.852693,0
2595,-110.393263,44.554292,0
2596,-110.3931,42.4278,0
2597,-110.349267,39.633837,0
2598,-110.328851,40.583823,0
2599,-110.310771,50.684801,0
2600,-110.278,34.973,0
2601,-110.238219,49.725332,0
2602,-110.225,32.3322,0
2603,-110.21826,47.28386,0
2604,-110.218,32.8529,0
2605,-110.179563,38.254961,0
2606,-110.174522,44.867612,0
2607,-110.161,31.6045,0
