,X_WGS84,Y_WGS84,hescom
2014,-107.309397,38.923086,0
2015,-107.30745,40.490117,0
2016,-107.30596,37.191909,0
2017,-107.304681,44.011244,0
2018,-107.282021,36.975828,0
2019,-107.2633,44.7761,0
2020,-107.26097,36.735797,0
2021,-107.238527,34.151674,0
2022,-107.233546,52.13235,0
2023,-107.23252,39.201109,0
2024,-107.2316,43.4635,0
2025,-107.23032,37.72972,0
2026,-107.219819,39.413739,0
2027,-107.201111,49.179722,0
2028,-107.1988,31.9247,0
2029,-107.1975,42.4527,0
2030,-107.192977,33.573067,0
2031,-107.178679,32.166196,0
2032,-107.174401,38.46949,0
2033,-107.168,36.048,0
2034,-107.15,60.84,0
2035,-107.146418,47.591223,0
2036,-107.140786,32.486938,0
2037,-107.12,70.59,0
2038,-107.1078,33.3866,0
2039,-107.103048,37.346179,0
2040,-107.101019,38.761531,0
2041,-107.085433,50.413769,0
2042,-107.08,72.49,0
2043,-107.0713,47.89885,0
2044,-107.07,25.23,0
2045,-107.06949,39.68872,0
2046,-107.027261,32.809097,0
2047,-107.019634,34.239355,0
2048,-107.0155118,46.29083635,0
2049,-106.988229,44.350535,0
2050,-106.982208,47.281174,0
2051,-106.949908,44.781719,0
2052,-106.942494,37.18648,0
2053,-106.941438,35.033442,0
2054,-106.93,65.98,0
2055,-106.93,71.24,0
2056,-106.9238,39.30123,0
2057,-106.905762,38.943128,0
2058,-106.895092,52.143434,0
2059,-106.89199,37.82851,0
2060,-106.878,33.209,0
2061,-106.860108,44.187633,0
2062,-106.8582,44.541,0
2063,-106.850257,36.02386,0
2064,-106.840501,35.52181,0
2065,-106.817477,49.629518,0
2066,-106.814008,51.257549,0
2067,-106.81,65.07,0
2068,-106.81,62.82,0
2069,-106.808451,41.442371,0
2070,-106.803413,40.469642,0
2071,-106.7998,35.7788,0
2072,-106.79758,40.9723,0
2073,-106.79351,48.55892,0
2074,-106.786877,39.637671,0
2075,-106.782515,36.992864,0
2076,-106.781087,49.24848,0
2077,-106.776762,37.550792,0
2078,-106.77263,40.77269,0
2079,-106.77,55.25,0
2080,-106.767967,32.471855,0
2081,-106.766407,34.308474,0
2082,-106.76603,36.23397,0
2083,-106.749205,39.904817,0
2084,-106.73,57.87,0
2085,-106.73,56.54,0
2086,-106.725913,36.486472,0
2087,-106.69775,45.62304,0
2088,-106.696149,37.935682,0
2089,-106.68847,44.353301,0
2090,-106.687881,48.365711,0
2091,-106.637849,35.950844,0
2092,-106.616883,35.084259,0
2093,-106.599717,52.220212,0
2094,-106.579369,49.06946,0
2095,-106.574939,41.260827,0
2096,-106.574,32.273,0
2097,-106.565125,36.91978,0
2098,-106.5618,37.7772,0
2099,-106.560264,51.851951,0
2100,-106.555722,32.677167,0
2101,-106.536302,39.119144,0
2102,-106.532205,39.630891,0
2103,-106.519176,53.601897,0
2104,-106.510425,38.560745,0
2105,-106.504784,31.770834,0
2106,-106.4995,43.4064,0
2107,-106.487496,37.229952,0
2108,-106.476298,51.037929,0
2109,-106.470712,50.657445,0
2110,-106.47,67.7,0
2111,-106.466087,40.702765,0
2112,-106.463,35.299,0
2113,-106.428525,48.012914,0
2114,-106.427216,44.423897,0
2115,-106.424586,38.844129,0
2116,-106.42381,46.25996,0
2117,-106.41147,45.32162,0
2118,-106.402969,34.700159,0
2119,-106.400724,36.230877,0
2120,-106.39,63.78,0
2121,-106.378919,49.314594,0
2122,-106.355666,52.630194,0
2123,-106.345561,35.14672,0
2124,-106.345,28.8636,0
2125,-106.344652,42.84573,0
2126,-106.341155,35.648205,0
2127,-106.3385,37.6849,0
2128,-106.323838,35.877742,0
2129,-106.321397,39.387456,0
2130,-106.31308,40.8597,0
2131,-106.30498,52.138334,0
2132,-106.2925239,47.32133813,0
2133,-106.29025,40.38422,0
2134,-106.28685,37.38597,0
2135,-106.28,59.78,0
2136,-106.28,75.5,0
2137,-106.278561,41.118887,0
2138,-106.26454,47.733374,0
2139,-106.239067,32.795228,0
2140,-106.22652,40.55917,0
2141,-106.21857,39.74771,0
2142,-106.21,71.94,0
2143,-106.20683,38.17738,0
2144,-106.2,66.71,0
2145,-106.199,34.9602,0
2146,-106.1862,40.0645,0
2147,-106.174133,38.705178,0
2148,-106.1509532,41.59471008,0
2149,-106.147553,52.434813,0
2150,-106.147,44.2764,0
2151,-106.131486,37.049717,0
2152,-106.13,29.94,0
2153,-106.13,72.68,0
2154,-106.123013,50.262722,0
2155,-106.119554,52.750682,0
2156,-106.1147,36.5091,0
2157,-106.114658,36.832913,0
2158,-106.111582,39.042746,0
2159,-106.109239,28.587448,0
2160,-106.101425,35.976978,0
2161,-106.100429,37.582057,0
2162,-106.1,41.3,0
2163,-106.07946,40.25471,0
2164,-106.046751,35.532075,0
2165,-106.025255,37.283897,0
2166,-106.01532,39.21443,0
2167,-106.014109,33.351015,0
2168,-106.004425,38.54258,0
2169,-106,54,0
2170,-105.988434,35.709074,0
2171,-105.981031,38.849269,0
2172,-105.98,49.63,0
2173,-105.978,44.1324,0
2174,-105.972,46.3089,0
2175,-105.97,62.21,0
2176,-105.947769,52.143964,0
2177,-105.9476,43.6718,0
2178,-105.9346,45.4917,0
2179,-105.92713,33.692847,0
2180,-105.926573,40.00698,0
2181,-105.908606,39.422522,0
2182,-105.904442,32.976412,0
2183,-105.879058,31.826638,0
2184,-105.868254,37.475268,0
2185,-105.848,40.9084,0
2186,-105.842783,38.406571,0
2187,-105.8329404,45.76069578,0
2188,-105.83077,36.179099,0
2189,-105.830061,33.488119,0
2190,-105.828697,39.067032,0
2191,-105.828371,37.112527,0
2192,-105.8245157,44.52895299,0
2193,-105.8113,35.909467,0
2194,-105.81,64.09,0
2195,-105.80654,38.187727,0
2196,-105.7861,32.4941,0
2197,-105.783936,42.835236,0
2198,-105.78,65.6,0
2199,-105.775736,32.829946,0
2200,-105.771707,34.422781,0
2201,-105.76264,34.22522,0
2202,-105.76251,47.28693,0
2203,-105.757225,47.629627,0
2204,-105.7371,41.1244,0
2205,-105.731559,53.225029,0
2206,-105.72552,35.67142,0
2207,-105.719722,36.405,0
2208,-105.717487,50.75105,0
2209,-105.716865,39.61217,0
2210,-105.71,70.48,0
2211,-105.71,55.74,0
2212,-105.703121,33.930742,0
2213,-105.6913,39.3393,0
2214,-105.677253,36.748383,0
2215,-105.67303,33.310141,0
2216,-105.67,61.64,0
2217,-105.6633,44.8055,0
2218,-105.659896,37.990118,0
2219,-105.633759,35.009493,0
2220,-105.62402,42.4073,0
2221,-105.6133,33.0252,0
2222,-105.609941,40.696193,0
2223,-105.606462,41.311207,0
2224,-105.6001,35.9899,0
2225,-105.587875,40.400638,0
2226,-105.582359,44.450197,0
2227,-105.5814,40.9084,0
2228,-105.574715,39.991009,0
2229,-105.567422,46.63198,0
2230,-105.566128,40.208872,0
2231,-105.550507,46.261482,0
2232,-105.547211,32.532894,0
2233,-105.547,35.478,0
2234,-105.545,32.77,0
2235,-105.544219,39.038046,0
2236,-105.527285,50.414531,0
2237,-105.523389,33.498834,0
2238,-105.52,71.43,0
2239,-105.511694,44.265147,0
2240,-105.5,56.79,0
2241,-105.499788,37.752947,0
2242,-105.498017,26.448555,0
2243,-105.48879,39.79918,0
2244,-105.48,67.81,0
2245,-105.47995,35.688367,0
2246,-105.479106,36.594708,0
2247,-105.475032,39.405598,0
2248,-105.466224,38.13489,0
2249,-105.44,73.33,0
2250,-105.4393,36.9528,0
2251,-105.426546,37.429006,0
2252,-105.417935,39.627391,0
2253,-105.413625,51.219554,0
2254,-105.3949,43.9639,0
2255,-105.388006,39.186165,0
2256,-105.380856,41.162064,0
2257,-105.3705,52.202081,0
2258,-105.365,44.8873,0
2259,-105.34917,40.95472,0
2260,-105.34368,40.075818,0
2261,-105.33889,40.43246,0
2262,-105.337928,44.637251,0
2263,-105.333977,50.584459,0
2264,-105.332689,35.266575,0
2265,-105.32386,38.457934,0
2266,-105.32057,32.95268,0
2267,-105.313922,40.705495,0
2268,-105.31221,46.82202,0
2269,-105.31,34.99,0
2270,-105.309722,42.414167,0
2271,-105.297647,36.344503,0
2272,-105.28896,47.31093,0
2273,-105.2867,41.8597,0
2274,-105.283157,38.925614,0
2275,-105.271887,39.898774,0
2276,-105.2458,36.7583,0
2277,-105.239371,43.655489,0
2278,-105.232445,36.172667,0
2279,-105.21909,49.217697,0
2280,-105.207358,42.189057,0
2281,-105.204076,37.593505,0
2282,-105.203169,35.626303,0
2283,-105.201492,36.538094,0
2284,-105.196495,51.434962,0
2285,-105.18056,34.59334,0
2286,-105.172928,39.650775,0
2287,-105.17,58.48,0
2288,-105.168825,35.889509,0
2289,-105.164137,50.98775,0
2290,-105.135879,40.169093,0
2291,-105.13125,42.835996,0
2292,-105.129,36.93,0
2293,-105.12882,48.80391,0
2294,-105.125474,38.067302,0
2295,-105.11017,34.13268,0
2296,-105.10056,39.26028,0
2297,-105.10015,40.605449,0
2298,-105.096931,40.397172,0
2299,-105.090783,39.063444,0
2300,-105.076616,49.723051,0
2301,-105.076454,33.66372,0
2302,-105.0748,23.8853,0
2303,-105.06,65.56,0
2304,-105.05127,37.24009,0
2305,-105.037857,40.949335,0
2306,-105.03497,46.42996,0
2307,-105.023717,38.811248,0
2308,-105.01752,35.07937,0
2309,-105.010222,36.764861,0
2310,-105.00798,37.87983,0
2311,-104.996028,39.46723,0
2312,-104.99015,34.899338,0
2313,-104.985858,50.023638,0
2314,-104.98,60.77,0
2315,-104.98,62.44,0
2316,-104.97573,38.25163,0
2317,-104.97258,39.789045,0
2318,-104.966462,38.530864,0
2319,-104.96435,37.41697,0
2320,-104.960808,42.130318,0
2321,-104.956334,35.593637,0
2322,-104.95222,41.7864,0
2323,-104.95,67.39,0
2324,-104.943174,32.139827,0
2325,-104.939346,36.366238,0
2326,-104.936161,27.311795,0
2327,-104.912558,49.025239,0
2328,-104.907588,50.76678,0
2329,-104.901024,47.272427,0
2330,-104.8898,41.544,0
2331,-104.8855,44.7949,0
2332,-104.871774,39.156315,0
2333,-104.87,63.47,0
2334,-104.864105,40.169796,0
2335,-104.856472,36.924306,0
2336,-104.844766,37.598716,0
2337,-104.843627,33.370766,0
2338,-104.841242,50.554971,0
2339,-104.840738,32.381588,0
2340,-104.839256,51.240424,0
2341,-104.8367379,44.59007826,0
2342,-104.830298,38.044062,0
2343,-104.821892,31.898727,0
2344,-104.8195,40.8648,0
2345,-104.816094,49.254262,0
2346,-104.81123,36.18782,0
2347,-104.809829,54.192529,0
2348,-104.79,59.85,0
2349,-104.7872,23.9708,0
2350,-104.786477,40.418131,0
2351,-104.782242,44.387322,0
2352,-104.780054,39.92645,0
2353,-104.779346,41.108235,0
2354,-104.76,64.8,0
2355,-104.76,56.73,0
2356,-104.747008,37.821658,0
2357,-104.741556,38.230387,0
2358,-104.7372,39.329739,0
2359,-104.737023,39.65583,0
2360,-104.725658,41.97651,0
2361,-104.721502,39.012396,0
2362,-104.716697,38.713653,0
2363,-104.707,32.2316,0
2364,-104.693828,35.521234,0
2365,-104.68579,37.12738,0
2366,-104.6796,36.01012,0
2367,-104.677107,40.719833,0
2368,-104.675682,31.112872,0
2369,-104.669,34.936,0
2370,-104.6534035,46.41685008,0
2371,-104.6269,42.6452,0
2372,-104.6115679,47.69003775,0
2373,-104.609854,50.788436,0
2374,-104.607597,38.451674,0
2375,-104.594428,44.680888,0
2376,-104.594195,36.558888,0
2377,-104.586257,50.424584,0
2378,-104.56,69.82,0
2379,-104.5517363,46.06350194,0
2380,-104.547916,44.920411,0
2381,-104.535641,36.776457,0
2382,-104.525,39.738333,0
2383,-104.523567,38.843589,0
2384,-104.5172909,48.14719814,0
2385,-104.515327,45.516823,0
2386,-104.51155,40.97534,0
2387,-104.49978,47.10509,0
2388,-104.4918932,48.37841837,0
2389,-104.45968,48.56217,0
2390,-104.45875,32.18318,0
2391,-104.4518235,43.34163042,0
2392,-104.450807,42.280142,0
2393,-104.4427456,47.9084586,0
2394,-104.432867,45.835076,0
2395,-104.403,35.909,0
2396,-104.39965,44.1043,0
2397,-104.393939,36.973289,0
2398,-104.39213,34.61309,0
2399,-104.378967,37.941336,0
2400,-104.35912,41.4536,0
2401,-104.342916,40.645295,0
2402,-104.3426,44.583,0
2403,-104.338598,33.592741,0
2404,-104.3319,43.6151,0
2405,-104.33072,39.51983,0
2406,-104.32,66.53,0
2407,-104.310923,42.102579,0
2408,-104.3052,44.314,0
2409,-104.291985,39.213638,0
2410,-104.2889,41.1725,0
2411,-104.272768,36.084233,0
2412,-104.27165,39.019288,0
2413,-104.2714,37.1733,0
2414,-104.2712478,46.04593359,0
2415,-104.267428,50.725757,0
2416,-104.229094,30.586915,0
2417,-104.222927,41.71316,0
2418,-104.218277,32.428741,0
2419,-104.204941,43.8547,0
2420,-104.18827,47.1153,0
2421,-104.18,79.12,0
2422,-104.179412,35.394225,0
2423,-104.1766,46.5046,0
2424,-104.15633,47.35483,0
2425,-104.15,63.59,0
2426,-104.1123,38.1571,0
2427,-104.093764,32.279542,0
2428,-104.092305,40.381153,0
2429,-104.0813,44.583,0
2430,-104.071464,31.916078,0
2431,-104.070367,35.092261,0
2432,-104.07,64.96,0
2433,-104.062222,24.590833,0
2434,-104.0622,41.9078,0
2435,-104.040138,35.660417,0
2436,-104.04009,44.17366,0
2437,-104.02078,30.304164,0
2438,-104.01279,43.55129,0
2439,-104.0098,36.8712,0
2440,-103.985075,45.552943,0
2441,-103.977005,39.505805,0
2442,-103.97417,45.1738,0
2443,-103.97348,44.40692,0
2444,-103.967945,34.449526,0
2445,-103.967056,47.858727,0
2446,-103.96605,40.822797,0
2447,-103.96,60.84,0
2448,-103.95558,37.30338,0
2449,-103.925698,38.472385,0
2450,-103.92,57.99,0
2451,-103.907194,46.297161,0
2452,-103.898806,50.792284,0
2453,-103.889425,38.284556,0
2454,-103.88375,41.54178,0
2455,-103.88271,42.72341,0
2456,-103.875818,43.813393,0
2457,-103.853972,35.268972,0
2458,-103.85,49.67,0
2459,-103.85,20.6,0
2460,-103.84806,44.73173,0
2461,-103.84139,38.73662,0
2462,-103.840624,30.539658,0
2463,-103.84,59.21,0
2464,-103.84,55.36,0
2465,-103.8338,44.06845,0
2466,-103.82723,36.05608,0
2467,-103.826778,39.315234,0
2468,-103.8177349,46.96334332,0
2469,-103.803647,40.317984,0
2470,-103.8,67.13,0
2471,-103.79206,42.06044,0
2472,-103.78325,43.33181,0
2473,-103.768745,31.6745,0
2474,-103.733771,30.99203,0
2475,-103.73,56.69,0
2476,-103.72746,44.480938,0
2477,-103.717246,42.568125,0
2478,-103.708284,41.828627,0
2479,-103.7007,38.89415,0
2480,-103.698556,52.548553,0
2481,-103.690445,35.904612,0
2482,-103.690137,37.05665,0
2483,-103.69,62.29,0
2484,-103.6892,40.8997,0
2485,-103.6828,41.31164,0
2486,-103.679582,44.298631,0
2487,-103.655855,43.538635,0
2488,-103.65,53.84,0
2489,-103.6494,35.7075,0
2490,-103.640805,36.544278,0
2491,-103.6249,42.84143,0
2492,-103.616983,48.202263,0
2493,-103.612979,34.343565,0
2494,-103.609948,37.617251,0
2495,-103.601663,25.897315,0
2496,-103.600747,30.281542,0
2497,-103.59514,43.88681,0
2498,-103.594907,47.328678,0
2499,-103.584724,39.159721,0
2500,-103.579684,41.583907,0
2501,-103.567627,30.047572,0
2502,-103.562387,34.025745,0
2503,-103.558585,33.333092,0
2504,-103.555743,45.566995,0
2505,-103.5514,42.3347,0
2506,-103.527139,41.951257,0
2507,-103.50611,38.715,0
2508,-103.4965,37.8033,0
2509,-103.485131,46.988567,0
2510,-103.474735,45.841172,0
2511,-103.47436,43.28679,0
2512,-103.473678,44.427138,0
2513,-103.467993,42.663643,0
2514,-103.467595,40.973017,0
2515,-103.46727,29.491787,0
2516,-103.46,65.98,0
2517,-103.4503,34.9242,0
2518,-103.446846,37.00227,0
2519,-103.444922,35.358974,0
2520,-103.443799,46.600111,0
2521,-103.443448,47.606916,0
2522,-103.431074,38.043153,0
2523,-103.403529,43.547206,0
2524,-103.39368,44.17878,0
2525,-103.388808,29.234812,0
2526,-103.371149,34.176681,0
2527,-103.369112,43.761982,0
2528,-103.36828,39.741233,0
2529,-103.35062,32.1558,0
2530,-103.35,51.25,0
2531,-103.3273,43.9621,0
2532,-103.310857,46.387184,0
2533,-103.30703,39.127899,0
2534,-103.302195,36.567917,0
2535,-103.274037,38.808838,0
2536,-103.27,49.32,0
2537,-103.26058,42.44451,0
2538,-103.257462,34.390201,0
2539,-103.25233,40.16009,0
2540,-103.2478837,47.47676563,0
2541,-103.23889,23.60972,0
2542,-103.21306,34.67437,0
2543,-103.1985433,46.71082732,0
2544,-103.19212,37.33677,0
2545,-103.19,78.89,0
2546,-103.18139,24.21333,0
2547,-103.17934,45.52998,0
2548,-103.17385,40.50177,0
2549,-103.173294,29.207166,0
2550,-103.160911,29.743128,0
2551,-103.16023,35.86909,0
2552,-103.16,64.61,0
2553,-103.16,63.59,0
2554,-103.153254,40.925262,0
2555,-103.151917,48.026467,0
2556,-103.134975,32.792398,0
2557,-103.114349,41.677142,0
2558,-103.0915,36.4244,0
2559,-103.090945,36.645362,0
2560,-103.090491,41.154355,0
2561,-103.083017,44.028881,0
2562,-103.08,60.77,0
2563,-103.07,27.74,0
2564,-103.055724,43.643761,0
2565,-103.04353,36.24725,0
2566,-103.043249,38.819879,0
2567,-103.042582,32.122868,0
2568,-103.04,52.96,0
2569,-103.034408,47.332753,0
2570,-103.02689,37.91273,0
2571,-103.01419,42.32161,0
2572,-103.01263,37.14136,0
2573,-103.005967,42.517633,0
2574,-103.000201,42.797455,0
2575,-103,67.24,0
2576,-102.990502,48.270346,0
2577,-102.987629,39.287888,0
2578,-102.974846,37.462034,0
2579,-102.97382,41.45792,0
2580,-102.97099,36.90003,0
2581,-102.9625,40.10541,0
2582,-102.930091,38.081193,0
2583,-102.902268,34.865281,0
2584,-102.885973,32.54463,0
2585,-102.8527,41.98732,0
2586,-102.84403,47.861767,0
2587,-102.8133,43.77973,0
2588,-102.801,39.80881,0
2589,-102.794343,46.889742,0
2590,-102.790903,30.894873,0
2591,-102.782363,33.957917,0
2592,-102.772362,32.067203,0
2593,-102.764302,37.559331,0
2594,-102.763194,46.399444,0
2595,-102.752227,20.822138,0
2596,-102.75,57.26,0
2597,-102.7422,37.1484,0
2598,-102.71496,41.1486,0
2599,-102.714142,44.605209,0
2600,-102.71228,36.729302,0
2601,-102.71222,38.34694,0
2602,-102.7013393,48.5201185,0
2603,-102.7,59.32,0
2604,-102.7,56.24,0
2605,-102.673317,48.124753,0
2606,-102.673202,47.34219,0
2607,-102.666567,38.591725,0
2608,-102.66639,38.79083,0
2609,-102.662647,50.595564,0
2610,-102.66224,45.80243,0
2611,-102.651115,32.647251,0
2612,-102.62,62.25,0
2613,-102.617144,37.366682,0
2614,-102.61158,33.349383,0
2615,-102.60166,42.06831,0
2616,-102.59739,40.94752,0
2617,-102.575807,39.431816,0
2618,-102.566842,43.69847,0
2619,-102.551186,49.706085,0
2620,-102.543921,37.636193,0
2621,-102.5108,36.8892,0
2622,-102.51,65.53,0
2623,-102.51,54.87,0
2624,-102.47477,47.97722,0
2625,-102.46788,39.77399,0
2626,-102.4667146,46.10964309,0
2627,-102.46306,42.92282,0
2628,-102.46238,45.52314,0
2629,-102.459664,48.629225,0
2630,-102.45128,42.29169,0
2631,-102.444183,30.24898,0
2632,-102.4261,38.6778,0
2633,-102.42472,46.958466,0
2634,-102.422161,35.154645,0
2635,-102.381267,44.072045,0
2636,-102.364621,43.142254,0
2637,-102.36,66.55,0
2638,-102.34707,41.61503,0
2639,-102.340457,42.00641,0
2640,-102.32,78.62,0
2641,-102.314326,31.900881,0
2642,-102.307321,39.422791,0
2643,-102.28,60.88,0
2644,-102.27689,40.583521,0
2645,-102.27611,22.36083,0
2646,-102.26389,40.91587,0
2647,-102.258766,35.683633,0
2648,-102.254208,32.710206,0
2649,-102.253638,21.811096,0
2650,-102.234446,43.869318,0
2651,-102.231846,31.396122,0
2652,-102.21322,47.30525135,0
2653,-102.18498,39.88559,0
2654,-102.182821,39.605353,0
2655,-102.17,49.23,0
2656,-102.168372,45.675803,0
2657,-102.16798,46.69561,0
2658,-102.164503,35.495839,0
2659,-102.16374,48.33972,0
2660,-102.152633,47.624471,0
2661,-102.13415,41.31688,0
2662,-102.13,58.9,0
2663,-102.13,52.16,0
2664,-102.114269,50.530419,0
2665,-102.10817,47.8042,0
2666,-102.105308,34.526518,0
2667,-102.103715,34.92176,0
2668,-102.09,72.72,0
2669,-102.08618,41.09213,0
2670,-102.081122,32.003445,0
2671,-102.049275,49.734709,0
2672,-102.042197,37.068244,0
2673,-102.03796,37.49281,0
2674,-102.03445,39.33272,0
2675,-102.034236,39.016832,0
2676,-102.01722,42.91929,0
2677,-102.00017,45.03634,0
2678,-101.999579,30.827044,0
2679,-101.9932,33.8506,0
2680,-101.986047,45.482267,0
2681,-101.943474,43.750121,0
2682,-101.943265,33.065503,0
2683,-101.932262,35.139348,0
2684,-101.914392,47.283628,0
2685,-101.888902,33.625805,0
2686,-101.880272,46.941872,0
2687,-101.879827,35.469779,0
2688,-101.86606,44.53354,0
2689,-101.859473,41.488724,0
2690,-101.853301,41.237529,0
2691,-101.852302,50.312466,0
2692,-101.850536,50.694963,0
2693,-101.84641,39.73532,0
2694,-101.817245,45.968803,0
2695,-101.815396,37.02035,0
2696,-101.800808,30.469926,0
2697,-101.796359,50.917788,0
2698,-101.785185,39.184584,0
2699,-101.782487,40.110502,0
2700,-101.777515,34.456217,0
2701,-101.773464,43.998208,0
2702,-101.77,53.89,0
2703,-101.75438,37.82939,0
2704,-101.75,64.16,0
2705,-101.745341,33.256565,0
2706,-101.719322,50.083542,0
2707,-101.700438,31.886551,0
2708,-101.69292,43.17249,0
2709,-101.691135,34.980061,0
2710,-101.67934,38.46951,0
2711,-101.679326,31.026722,0
2712,-101.677265,35.583758,0
2713,-101.645625,33.493504,0
2714,-101.64323,40.6039,0
2715,-101.64128,40.84514,0
2716,-101.6314,37.30626,0
2717,-101.6314,37.12644,0
2718,-101.627319,34.021837,0
2719,-101.625167,47.513858,0
2720,-101.62349,39.67611,0
2721,-101.623427,41.128008,0
2722,-101.61389,21.73222,0
2723,-101.59778,37.98231,0
2724,-101.58861,32.80712,0
2725,-101.575468,48.430656,0
2726,-101.560128,43.823387,0
2727,-101.53451,42.45523,0
2728,-101.5341,30.127164,0
2729,-101.530691,40.443839,0
2730,-101.52277,42.04178,0
2731,-101.521725,31.770485,0
2732,-101.52,66.29,0
2733,-101.49073,32.231395,0
2734,-101.49,18.8,0
2735,-101.48,63.2,0
2736,-101.45672,34.54165,0
2737,-101.4267,37.8086,0
2738,-101.426567,47.204625,0
2739,-101.411255,46.859476,0
2740,-101.4003781,50.94988339,0
2741,-101.389947,33.324805,0
2742,-101.38594,37.04479,0
2743,-101.38364,41.55199,0
2744,-101.37949,38.86159,0
2745,-101.372041,39.341009,0
2746,-101.366811,35.109287,0
2747,-101.360429,33.891366,0
2748,-101.3604,39.80656,0
2749,-101.35803,38.58546,0
2750,-101.3566,41.2141,0
2751,-101.34783,37.27855,0
2752,-101.337768,37.566082,0
2753,-101.325883,50.401467,0
2754,-101.31181,44.72635,0
2755,-101.31144,44.52409,0
2756,-101.310005,50.047642,0
2757,-101.30611,46.14061,0
2758,-101.292134,48.24835,0
2759,-101.28,25.41,0
2760,-101.27397,44.930086,0
2761,-101.271531,43.774,0
2762,-101.252175,50.696329,0
2763,-101.250047,49.04791,0
2764,-101.25,53.83,0
2765,-101.242511,47.577814,0
2766,-101.23989,37.95262,0
2767,-101.235593,51.388677,0
2768,-101.227487,46.726967,0
2769,-101.21415,47.07293,0
2770,-101.19748,30.712008,0
2771,-101.197037,27.895404,0
2772,-101.18,57.15,0
2773,-101.179237,46.459317,0
2774,-101.178488,39.538837,0
2775,-101.163965,29.682609,0
2776,-101.16228,42.92777,0
2777,-101.14922,29.966955,0
2778,-101.14647,37.78328,0
2779,-101.14,78.36,0
2780,-101.133702,41.133935,0
2781,-101.133247,31.433328,0
2782,-101.131311,31.149519,0
2783,-101.125891,49.364138,0
2784,-101.10905,22.02021366,0
2785,-101.106049,33.049599,0
2786,-101.10299,37.40658,0
2787,-101.1,60.32,0
2788,-101.093688,33.461429,0
2789,-101.062274,43.299486,0
2790,-101.06,59.24,0
2791,-101.058988,34.412615,0
2792,-101.05312,39.38216,0
2793,-101.033919,49.16267,0
2794,-101.0321071,25.35368871,0
2795,-101.023486,48.099732,0
2796,-101.003168,36.616004,0
2797,-100.98262,39.12923,0
2798,-100.9759036,47.46245741,0
2799,-100.967313,31.835048,0
2800,-100.96667,21.21611,0
2801,-100.963972,40.649297,0
2802,-100.963026,38.919762,0
2803,-100.95766,41.72665,0
2804,-100.955,37.2603,0
2805,-100.95,65.51,0
2806,-100.95,67.05,0
2807,-100.9374399,47.22639789,0
2808,-100.931629,29.311839,0
2809,-100.91486,46.764448,0
2810,-100.91,62.56,0
2811,-100.90654,38.63985,0
2812,-100.899192,28.440088,0
2813,-100.888639,34.535524,0
2814,-100.888199,34.937829,0
2815,-100.8858,45.27204,0
2816,-100.885072,40.234479,0
2817,-100.873246,35.213053,0
2818,-100.87054,37.56194,0
2819,-100.866347,47.80218,0
2820,-100.8655,38.15462,0
2821,-100.865452,37.901017,0
2822,-100.857833,36.373883,0
2823,-100.843708,36.042784,0
2824,-100.841897,49.573842,0
2825,-100.828786,25.367674,0
2826,-100.827188,33.628441,0
2827,-100.80988,45.82468,0
2828,-100.800216,35.43653,0
2829,-100.7992833,46.01197178,0
2830,-100.79,23.27,0
2831,-100.7898718,21.86272171,0
2832,-100.7823931,47.03359896,0
2833,-100.782131,40.021902,0
2834,-100.775181,37.131929,0
2835,-100.763237,29.153767,0
2836,-100.7503654,51.63289103,0
2837,-100.749175,48.12305,0
2838,-100.74,50.925,0
2839,-100.734691,31.184067,0
2840,-100.72987,40.73774,0
2841,-100.716637,41.21183,0
2842,-100.713256,46.643542,0
2843,-100.697165,38.79945,0
2844,-100.69568,38.46108,0
2845,-100.692673,40.352317,0
2846,-100.68699,41.48014,0
2847,-100.679972,24.791064,0
2848,-100.6781,43.30584,0
2849,-100.65819,43.03061,0
2850,-100.65452,47.47109,0
2851,-100.644081,48.29399,0
2852,-100.643011,30.57597,0
2853,-100.625,50.203806,0
2854,-100.618693,49.040546,0
2855,-100.617959,39.010594,0
2856,-100.617795,34.828185,0
2857,-100.61,58.14,0
2858,-100.597009,45.711298,0
2859,-100.571662,37.315173,0
2860,-100.560775,32.736699,0
2861,-100.5563,37.07178,0
2862,-100.55042,45.39826,0
2863,-100.55038,42.44239,0
2864,-100.550236,41.932029,0
2865,-100.55,55.61,0
2866,-100.537176,48.569451,0
2867,-100.532604,31.377848,0
2868,-100.52813,37.86371,0
2869,-100.52795,39.76411,0
2870,-100.5228,36.8299,0
2871,-100.520332,36.616252,0
2872,-100.52,50.72,0
2873,-100.516542,46.841488,0
2874,-100.50975,49.524503,0
2875,-100.502637,42.824978,0
2876,-100.500253,33.057597,0
2877,-100.49747,31.135257,0
2878,-100.488105,32.429388,0
2879,-100.480287,44.564505,0
2880,-100.4769,45.02171,0
2881,-100.457497,46.44405,0
2882,-100.456925,35.76908,0
2883,-100.45456,42.20736,0
2884,-100.454067,25.002841,0
2885,-100.45016,38.48224,0
2886,-100.45,72.42,0
2887,-100.44025,35.35715,0
2888,-100.417175,30.140683,0
2889,-100.398073,45.230666,0
2890,-100.392178,25.742394,0
2891,-100.389874,44.070578,0
2892,-100.379899,29.648698,0
2893,-100.37339,34.12385,0
2894,-100.36305,37.1703,0
2895,-100.34,61.42,0
2896,-100.34,54.3,0
2897,-100.33998,39.88732,0
2898,-100.3396,37.44422,0
