,X_WGS84,Y_WGS84,helmax
2615,-116.9,72.08,0
2616,-116.89,58.11,0
2617,-116.88,59.73,0
2618,-116.88,56.97,0
2619,-116.87,49.68,0
2620,-116.86,37.65,0
2621,-116.85,47.45,0
2622,-116.85,34.46,0
2623,-116.839355,47.358592,0
2624,-116.83,36.31,0
2625,-116.82644,47.718971,0
2626,-116.8125,34.162222,0
2627,-116.81,65.78,0
2628,-116.80,37.33,0
2629,-116.80,32.87,0
2630,-116.78,48.31,0
2631,-116.78,58.71,0
2632,-116.783076,33.576694,0
2633,-116.77,43.29,0
2634,-116.76,62.29,0
2635,-116.75,38.63,0
2636,-116.74,35.65,0
2637,-116.735945,54.168625,0
2638,-116.73318,43.016826,0
2639,-116.72,50.45,0
2640,-116.72,47.14,0
2641,-116.72,57.45,0
2642,-116.71,63.17,0
2643,-116.70,34.71,0
2644,-116.68,61.79,0
2645,-116.67,42.02,0
2646,-116.67,38.95,0
2647,-116.63,54.85,0
2648,-116.627145,46.627958,0
2649,-116.63,60.41,0
2650,-116.62,39.42,0
2651,-116.609322,45.001381,0
2652,-116.6,60.16,0
2653,-116.599035,43.33962,0
2654,-116.59,64.04,0
2655,-116.58,57.81,0
2656,-116.58,51.22,0
2657,-116.57,39.73,0
2658,-116.567878,43.869386,0
2659,-116.558333,52.918333,0
2660,-116.55,49.18,0
2661,-116.5396,32.91888,0
2662,-116.53,36.43,0
2663,-116.52,45.31,0
2664,-116.51,66.24,0
2665,-116.51,63.52,0
2666,-116.50,32.53,0
2667,-116.497413,45.516665,0
2668,-116.49,40.28,0
2669,-116.48,34.51,0
2670,-116.47,62.66,0
2671,-116.47,56.59,0
2672,-116.47,58.83,0
2673,-116.460208,46.230144,0
2674,-116.46,38.56,0
2675,-116.44,44.38,0
2676,-116.434461,41.368323,0
2677,-116.42,55.74,0
2678,-116.42,51.37,0
2679,-116.408508,42.696246,0
2680,-116.4,71.01,0
2681,-116.396517,52.255783,0
2682,-116.38,38.39,0
2683,-116.38,37.26,0
2684,-116.38,34.92,0
2685,-116.38,53.53,0
2686,-116.38,56.65,0
2687,-116.36,38.05,0
2688,-116.34,62.43,0
2689,-116.333508,33.72243,0
2690,-116.33,67,0
2691,-116.3268,39.0424,0
2692,-116.316667,40.8,0
2693,-116.31,51.15,0
2694,-116.30,48.17,0
2695,-116.29,41.89,0
2696,-116.29,65.56,0
2697,-116.26,36.28,0
2698,-116.24,50.72,0
2699,-116.24,64.76,0
2700,-116.223463,43.61422,0
2701,-116.22,63.16,0
2702,-116.21,61.07,0
2703,-116.21,32.70,0
2704,-116.20,66.49,0
2705,-116.18,37.76,0
2706,-116.18,40.40,0
2707,-116.18,62.25,0
2708,-116.17,52.48,0
2709,-116.17,31.79,0
2710,-116.17,71.82,0
2711,-116.146206,44.073243,0
2712,-116.145852,34.03335,0
2713,-116.14,32.21,0
2714,-116.14,57.91,0
2715,-116.13,37.50,0
2716,-116.08,36.95,0
2717,-116.076821,46.019373,0
2718,-116.07,34.42,0
2719,-116.06,48.77,0
2720,-116.06,44.47,0
2721,-116.06,38.79,0
2722,-116.04,57.18,0
2723,-116.03,40.66,0
2724,-116.02,68.19,0
2725,-116.006,50.532,0
2726,-116.001219,42.344837,0
2727,-116.00,35.89,0
2728,-115.99635,55.411876,0
2729,-115.97,37.92,0
2730,-115.96,38.48,0
2731,-115.947144,42.93801,0
2732,-115.95,53.23,0
2733,-115.9323,44.92263,0
2734,-115.92,47.68,0
2735,-115.92,34.25,0
2736,-115.90,47.45,0
2737,-115.87,60.14,0
2738,-115.86,72.49,0
2739,-115.85,45.24,0
2740,-115.851608,50.165489,0
2741,-115.80493,41.68107,0
2742,-115.80,44.39,0
2743,-115.8,59.44,0
2744,-115.79,37.63,0
2745,-115.78,64.41,0
2746,-115.78,42.19,0
2747,-115.76,65.98,0
2748,-115.75,32.38,0
2749,-115.74,35.33,0
2750,-115.7358,36.4307,0
2751,-115.73,41.20,0
2752,-115.72,51.46,0
2753,-115.70,56.12,0
2754,-115.694,49.696,0
2755,-115.68,40.07,0
2756,-115.67,39.68,0
2757,-115.66,65.31,0
2758,-115.66,38.26,0
2759,-115.65,63.02,0
2760,-115.65,60.48,0
2761,-115.64,37.16,0
2762,-115.62,58.54,0
2763,-115.592356,35.550884,0
2764,-115.59,37.33,0
2765,-115.58,57.29,0
2766,-115.58,43.81,0
2767,-115.570831,51.173448,0
2768,-115.57,69.75,0
2769,-115.55,31.43,0
2770,-115.54,32.60,0
2771,-115.54,49.36,0
2772,-115.54,51.94,0
2773,-115.54,66.94,0
2774,-115.53232,36.069522,0
2775,-115.53,41.66,0
2776,-115.52,34.72,0
2777,-115.52,59.87,0
2778,-115.51,39.30,0
2779,-115.50,43.40,0
2780,-115.49,48.55,0
2781,-115.49,40.75,0
2782,-115.48,53.89,0
2783,-115.47,30.40,0
2784,-115.45,33.15,0
2785,-115.45,52.78,0
2786,-115.45,30.87,0
2787,-115.43,41.34,0
2788,-115.43,55.70,0
2789,-115.42,49.42,0
2790,-115.41,37.83,0
2791,-115.38,64.54,0
2792,-115.34,56.69,0
2793,-115.32,57.61,0
2794,-115.31,43.93,0
2795,-115.31,63.36,0
2796,-115.310899,47.566378,0
2797,-115.301281,42.948988,0
2798,-115.3,68.53,0
2799,-115.29,35.27,0
2800,-115.29,47.91,0
2801,-115.29,53.53,0
2802,-115.29,36.94,0
2803,-115.28,40.51,0
2804,-115.28,39.66,0
2805,-115.27,58.92,0
2806,-115.26,32.17,0
2807,-115.25,42.72,0
2808,-115.23,38.91,0
2809,-115.22,62.56,0
2810,-115.21,34.09,0
2811,-115.21,31.80,0
2812,-115.20,66.19,0
2813,-115.20,60.27,0
2814,-115.19,72.04,0
2815,-115.18,58.22,0
2816,-115.18,59.21,0
2817,-115.18,40.79,0
2818,-115.157897,35.573058,0
2819,-115.15,36.49,0
2820,-115.15,61,0
2821,-115.15,63.97,0
2822,-115.149722,50.917098,0
2823,-115.13,67.39,0
2824,-115.13,65.44,0
2825,-115.13,44.52,0
2826,-115.123867,58.616087,0
2827,-115.111825,36.622095,0
2828,-115.11,41.23,0
2829,-115.11,46.09,0
2830,-115.109628,37.261245,0
2831,-115.10,35.89,0
2832,-115.09,60.12,0
2833,-115.08276,48.890929,0
2834,-115.06,37.11,0
2835,-115.062714,38.274239,0
2836,-115.05,47.28,0
2837,-115.04,56.27,0
2838,-115.036993,37.812113,0
2839,-115.03,66.67,0
2840,-115.01,44.99,0
2841,-115,47.15,0
2842,-115.00,39.69,0
2843,-114.98,32.81,0
2844,-114.97,53.87,0
2845,-114.96816,53.52091,0
2846,-114.96,35.26,0
2847,-114.96,75.31,0
2848,-114.95,33.30,0
2849,-114.949233,43.344066,0
2850,-114.90484,39.68878,0
2851,-114.90065,54.275017,0
2852,-114.90,72.04,0
2853,-114.897014,52.227178,0
2854,-114.88,56.88,0
2855,-114.88,55.1,0
2856,-114.86,40.76,0
2857,-114.858354,42.760361,0
2858,-114.86,59.47,0
2859,-114.848074,51.483392,0
2860,-114.84,71.2,0
2861,-114.8394,50.551705,0
2862,-114.84,40.35,0
2863,-114.82,57.73,0
2864,-114.82,63.06,0
2865,-114.81,39.44,0
2866,-114.79,34.07,0
2867,-114.77,64.69,0
2868,-114.77,48.50,0
2869,-114.77,48.77,0
2870,-114.76,38.21,0
2871,-114.75,41.40,0
2872,-114.74588,47.528153,0
2873,-114.75,63.88,0
2874,-114.73,52.65,0
2875,-114.706809,36.71578,0
2876,-114.70,49.76,0
2877,-114.68978,39.186303,0
2878,-114.66,37.62,0
2879,-114.66,57.15,0
2880,-114.65,38.79,0
2881,-114.61,48.29,0
2882,-114.60,55.95,0
2883,-114.589057,44.135194,0
2884,-114.59,47.52,0
2885,-114.58,65.91,0
2886,-114.56,32.13,0
2887,-114.56,35.42,0
2888,-114.56,44.87,0
2889,-114.55,29.50,0
2890,-114.545429,53.268028,0
2891,-114.515047,46.749824,0
2892,-114.51,36.35,0
2893,-114.51,43.44,0
2894,-114.5,58.86,0
2895,-114.499663,43.776753,0
2896,-114.49,49,0
2897,-114.47,51.60,0
2898,-114.47,55.75,0
2899,-114.47,66.67,0
2900,-114.44,33.41,0
2901,-114.43798,50.807255,0
2902,-114.43,37.14,0
2903,-114.43,56.85,0
2904,-114.410745,49.906942,0
2905,-114.406242,37.527629,0
2906,-114.41,60.12,0
2907,-114.41,64.45,0
2908,-114.39508,38.241649,0
2909,-114.39,65.35,0
2910,-114.39,58.79,0
2911,-114.39,60.43,0
2912,-114.39,35.12,0
2913,-114.38,42.67,0
2914,-114.38,47.75,0
2915,-114.38,54.25,0
2916,-114.382788,42.594308,0
2917,-114.38275,45.30557,0
2918,-114.36,39.99,0
2919,-114.353489,49.38474,0
2920,-114.3522,42.2223,0
2921,-114.35,62.33,0
2922,-114.35,59.64,0
2923,-114.35,38.75,0
2924,-114.34,41.32,0
2925,-114.33,44.67,0
2926,-114.333033,48.177261,0
2927,-114.311018,47.806158,0
2928,-114.31,35.90,0
2929,-114.31,55.15,0
2930,-114.285592,46.050922,0
2931,-114.27,34.56,0
2932,-114.27,43.80,0
2933,-114.27,67.14,0
2934,-114.26,56.00,0
2935,-114.26,69.79,0
2936,-114.26,44.40,0
2937,-114.257052,47.370617,0
2938,-114.23,41.97,0
2939,-114.23,75.69,0
2940,-114.207,33.2102,0
2941,-114.20,46.91,0
2942,-114.196025,50.207892,0
2943,-114.186819,51.096135,0
2944,-114.18,40.89,0
2945,-114.16,71.69,0
2946,-114.16,64.94,0
2947,-114.131333,39.012928,0
2948,-114.12,61.3,0
2949,-114.10,57.82,0
2950,-114.10,71.49,0
2951,-114.09,52.39,0
2952,-114.084107,46.484578,0
2953,-114.082602,53.87212,0
2954,-114.08,63.74,0
2955,-114.067812,43.305738,0
2956,-114.052312,46.811069,0
2957,-114.03,36.45,0
2958,-114.02,36.70,0
2959,-114.01,66.82,0
2960,-114.01,35.67,0
2961,-114.01,41.65,0
2962,-114.002114,52.479451,0
2963,-114.000792,36.280268,0
2964,-113.99,33.93,0
2965,-113.98,37.60,0
2966,-113.97,40.35,0
2967,-113.95,48.34,0
2968,-113.947084,49.100293,0
2969,-113.93,37.11,0
2970,-113.93,52.71,0
2971,-113.904728,51.658217,0
2972,-113.89,55.08,0
2973,-113.89,58.79,0
2974,-113.88,38.09,0
2975,-113.8773,39.8835,0
2976,-113.87,34.73,0
2977,-113.87,45.60,0
2978,-113.857782,44.197215,0
2979,-113.8543,37.0913,0
2980,-113.853486,43.642619,0
2981,-113.84,56.84,0
2982,-113.83,33.40,0
2983,-113.8164,35.1836,0
2984,-113.80,56.08,0
2985,-113.79,44.70,0
2986,-113.791612,34.397675,0
2987,-113.769817,49.466581,0
2988,-113.77,37.63,0
2989,-113.744287,47.397488,0
2990,-113.735888,48.688504,0
2991,-113.73,38.21,0
2992,-113.73,57.38,0
2993,-113.725,41.72,0
2994,-113.6958,42.2506,0
2995,-113.69,27.74,0
2996,-113.66,61.89,0
2997,-113.66,64.69,0
2998,-113.66,40.87,0
2999,-113.65,39.26,0
3000,-113.64,38.99,0
3001,-113.631061,51.167862,0
3002,-113.63,35.96,0
3003,-113.61,37.92,0
3004,-113.60,27.31,0
3005,-113.59,50.03,0
3006,-113.59,28.24,0
3007,-113.5794,36.1434,0
3008,-113.56,45.04,0
3009,-113.535967,53.261296,0
3010,-113.52,50.15,0
3011,-113.5222,37.3955,0
3012,-113.51,59.89,0
3013,-113.5062,38.4929,0
3014,-113.51,42.90,0
3015,-113.50,66.32,0
3016,-113.50,55.66,0
3017,-113.477905,42.672695,0
3018,-113.48,54.09,0
3019,-113.472611,49.011253,0
3020,-113.46,47.96,0
3021,-113.46,55.83,0
3022,-113.45955,50.828122,0
3023,-113.443423,46.943829,0
3024,-113.43,37.41,0
3025,-113.428,36.622,0
3026,-113.42,59.17,0
3027,-113.42,41.21,0
3028,-113.41,32.19,0
3029,-113.4,63.2,0
3030,-113.395592,39.84977,0
3031,-113.39,42.03,0
3032,-113.39,45.36,0
3033,-113.39,62.63,0
3034,-113.3806,34.7568,0
3035,-113.3774,41.9088,0
3036,-113.3705,37.7875,0
3037,-113.37,28.21,0
3038,-113.36,60.53,0
3039,-113.360421,44.143779,0
3040,-113.36,65.87,0
3041,-113.356,33.8183,0
3042,-113.35,39.67,0
3043,-113.33,33.06,0
3044,-113.33,54.94,0
3045,-113.32,69.75,0
3046,-113.32,40.07,0
3047,-113.30,66.78,0
3048,-113.29,54.05,0
3049,-113.27,47.50,0
3050,-113.27,49.38,0
3051,-113.27,27.67,0
3052,-113.25,45.95,0
3053,-113.251,34.4117,0
3054,-113.25,57.69,0
3055,-113.25,40.64,0
3056,-113.24,52.2,0
3057,-113.23,34.18,0
3058,-113.222763,35.52248,0
3059,-113.218047,49.487188,0
3060,-113.22,31.72,0
3061,-113.19,44.24,0
3062,-113.16,39.03,0
3063,-113.14,36.04,0
3064,-113.087014,45.618063,0
3065,-113.083,36.4625,0
3066,-113.07,48.72,0
3067,-113.07,43.57,0
3068,-113.07,45.12,0
3069,-113.055306,49.187274,0
3070,-113.04,37.76,0
3071,-113.04,71.49,0
3072,-113.03,43.22,0
3073,-113.02,48.54,0
3074,-113.020532,45.012959,0
3075,-113.02,40.21,0
3076,-113.02,27.16,0
3077,-113.009149,49.806135,0
3078,-113.0065,37.0039,0
3079,-113.00,60.12,0
3080,-113.0004,37.3475,0
3081,-112.996109,42.667784,0
3082,-113.00,64.42,0
3083,-112.98,34.46,0
3084,-112.97,38.22,0
3085,-112.96,50.22,0
3086,-112.95,66.91,0
3087,-112.94,34.82,0
3088,-112.94,41.11,0
3089,-112.93,59.26,0
3090,-112.929611,53.707154,0
3091,-112.93,44.47,0
3092,-112.91,65.26,0
3093,-112.895255,47.194083,0
3094,-112.88,71.63,0
3095,-112.872188,44.069268,0
3096,-112.87,57.90,0
3097,-112.86,33.36,0
3098,-112.848784,50.783718,0
3099,-112.84552,52.98161,0
3100,-112.84,66.44,0
3101,-112.83,56.43,0
3102,-112.83,39.70,0
3103,-112.83,62.68,0
3104,-112.821043,33.907268,0
3105,-112.82,58.71,0
3106,-112.81,31.29,0
3107,-112.810292,51.237034,0
3108,-112.80,38.73,0
3109,-112.80,50.76,0
3110,-112.79,55.29,0
3111,-112.78,35.96,0
3112,-112.75464,43.020666,0
3113,-112.75,55.88,0
3114,-112.75,36.70,0
3115,-112.75,66.78,0
3116,-112.75,61.03,0
3117,-112.74,32.64,0
3118,-112.74,41.90,0
3119,-112.736678,35.293512,0
3120,-112.73,60.57,0
3121,-112.73,27.45,0
3122,-112.713081,46.232703,0
3123,-112.70,42.29,0
3124,-112.701,34.2816,0
3125,-112.70,59.89,0
3126,-112.68,35.49,0
3127,-112.68,45.81,0
3128,-112.67,63.32,0
3129,-112.66,63.83,0
3130,-112.65,30.82,0
3131,-112.644889,51.958076,0
3132,-112.64,39.08,0
3133,-112.635426,45.20768,0
3134,-112.6211,37.7102,0
3135,-112.610238,36.51558,0
3136,-112.6,58.29,0
3137,-112.592078,40.528383,0
3138,-112.58,45.24,0
3139,-112.575655,52.598875,0
3140,-112.57,26.92,0
3141,-112.562818,48.363793,0
3142,-112.56,75.54,0
3143,-112.55,46.80,0
3144,-112.55,64.99,0
3145,-112.548,32.4545,0
3146,-112.53,66.83,0
3147,-112.5201,38.259,0
3148,-112.49,42.63,0
3149,-112.48,59.21,0
3150,-112.446271,59.123753,0
3151,-112.44,44.60,0
3152,-112.44,35.91,0
3153,-112.43,61.61,0
3154,-112.428144,37.048036,0
3155,-112.43,37.32,0
3156,-112.42,47.43,0
3157,-112.415604,43.219105,0
3158,-112.409554,41.340984,0
3159,-112.40,31.50,0
3160,-112.392857,46.525991,0
3161,-112.39,66.15,0
3162,-112.39,39.57,0
3163,-112.374003,42.861702,0
3164,-112.372453,47.077195,0
3165,-112.37,34.56,0
3166,-112.37,65.6,0
3167,-112.34,47.68,0
3168,-112.33822,54.122397,0
3169,-112.337622,49.250397,0
3170,-112.33,69.35,0
3171,-112.32,39.07,0
3172,-112.30,48.70,0
3173,-112.29,57.74,0
3174,-112.290174,42.213729,0
3175,-112.278703,51.416139,0
3176,-112.28,64.36,0
3177,-112.27,36.33,0
3178,-112.270478,43.952347,0
3179,-112.252295,34.112196,0
3180,-112.25113,41.048113,0
3181,-112.24,50.43,0
3182,-112.23,46.39,0
3183,-112.22,33.07,0
3184,-112.22,72.42,0
3185,-112.218909,36.704639,0
3186,-112.212,33.2257,0
3187,-112.21,26.78,0
3188,-112.21,62.43,0
3189,-112.208059,51.76897,0
3190,-112.19,53.42,0
3191,-112.19,49.63,0
3192,-112.17,30.03,0
3193,-112.171773,35.934265,0
3194,-112.15,30.69,0
3195,-112.14,50.06,0
3196,-112.14,60.10,0
3197,-112.133056,37.642778,0
3198,-112.130827,51.003403,0
3199,-112.118192,36.340898,0
3200,-112.12,53.57,0
3201,-112.11,63.15,0
3202,-112.1042,37.966,0
3203,-112.10324,40.304614,0
3204,-112.10,35.51,0
3205,-112.09,31.82,0
3206,-112.09,64.72,0
3207,-112.06,60.54,0
3208,-112.043666,43.440833,0
3209,-112.04,39.50,0
3210,-112.03,59.55,0
3211,-112.014296,35.263835,0
3212,-112.01,40.18,0
3213,-112.005306,34.75975,0
3214,-112.00156,54.97146,0
3215,-112.00,45.01,0
3216,-111.99,57.57,0
3217,-111.99,56.09,0
3218,-111.99,43.91,0
3219,-111.98,54.32,0
3220,-111.975403,49.006256,0
3221,-111.95,61.83,0
3222,-111.94982,40.712017,0
3223,-111.946308,41.502394,0
3224,-111.94,31.41,0
3225,-111.92,38.02,0
3226,-111.91,58.49,0
3227,-111.90,58.32,0
3228,-111.90,69.45,0
3229,-111.89,39.13,0
3230,-111.883771,41.835241,0
3231,-111.87,52.55,0
3232,-111.86,42.29,0
3233,-111.85,56.52,0
3234,-111.84,74.7,0
3235,-111.81,32.76,0
3236,-111.807119,46.70031,0
3237,-111.8068,38.549,0
3238,-111.803742,34.483608,0
3239,-111.80,32.19,0
3240,-111.80124,33.97599,0
3241,-111.80,60.98,0
3242,-111.78,47.73,0
3243,-111.78,53.53,0
3244,-111.78,25.38,0
3245,-111.77,42.93,0
3246,-111.77,59.42,0
3247,-111.768001,47.195574,0
3248,-111.7626287,47.55941043,0
3249,-111.759931,39.821623,0
3250,-111.76,47.64,0
3251,-111.76,61.37,0
3252,-111.754303,36.723316,0
3253,-111.744745,36.173849,0
3254,-111.727508,45.366212,0
3255,-111.73,67.00,0
3256,-111.73,70.55,0
3257,-111.7235,55.4021,0
3258,-111.72,41.17,0
3259,-111.71,37.66,0
3260,-111.70907,33.36321,0
3261,-111.7083,38.1142,0
3262,-111.6976,37.0868,0
3263,-111.70,30.75,0
3264,-111.68895,42.21735,0
3265,-111.68,44.77,0
3266,-111.68,48.21,0
3267,-111.681463,43.96485,0
3268,-111.68,71.31,0
3269,-111.672809,41.039823,0
3270,-111.67,30.29,0
3271,-111.666004,35.542659,0
3272,-111.64,54.77,0
3273,-111.61,29.26,0
3274,-111.61,39.66,0
3275,-111.607274,34.851623,0
3276,-111.596542,40.173955,0
3277,-111.60,48.70,0
3278,-111.60,65.47,0
3279,-111.60,28.69,0
3280,-111.581559,35.226092,0
3281,-111.57,66.44,0
3282,-111.57,29.74,0
3283,-111.55,58.65,0
3284,-111.546471,52.379405,0
3285,-111.53,34.79,0
3286,-111.53,63.28,0
3287,-111.53,55.97,0
3288,-111.5195,53.0057,0
3289,-111.51,37.21,0
3290,-111.51,41.59,0
3291,-111.5,46.33,0
3292,-111.498488,40.643783,0
3293,-111.493306,45.933365,0
3294,-111.487383,50.7673,0
3295,-111.48,56.97,0
3296,-111.47,31.52,0
3297,-111.4496,37.7498,0
3298,-111.4392,43.4882,0
3299,-111.44,54.86,0
3300,-111.4237,38.9377,0
3301,-111.42,66.06,0
3302,-111.406252,41.963771,0
3303,-111.39,57.85,0
3304,-111.39,25.08,0
3305,-111.39,30.65,0
3306,-111.380579,34.038512,0
3307,-111.367,44.4226,0
3308,-111.354788,44.85757,0
3309,-111.35,50.10,0
3310,-111.35,59.85,0
3311,-111.34,38.14,0
3312,-111.34,44.67,0
3313,-111.34329,38.504322,0
3314,-111.34,51.55,0
3315,-111.337867,33.703167,0
3316,-111.33,28.81,0
3317,-111.325,31.619,0
3318,-111.32,60.14,0
3319,-111.3039,38.096,0
3320,-111.30,29.93,0
3321,-111.30,65.05,0
3322,-111.30,60.91,0
3323,-111.28733,47.665272,0
3324,-111.28,38.78,0
3325,-111.28,50.60,0
3326,-111.26,64.27,0
3327,-111.24,30.47,0
3328,-111.24,35.03,0
3329,-111.24,36.63,0
3330,-111.2414983,45.22812324,0
3331,-111.2375,39.659,0
3332,-111.23,32.42,0
3333,-111.23,40.36,0
3334,-111.23,67.2,0
3335,-111.22,69.79,0
3336,-111.211058,42.972533,0
3337,-111.20,31.19,0
3338,-111.19,32.50,0
3339,-111.19,36.14,0
3340,-111.19,57,0
3341,-111.17,28.48,0
3342,-111.17,48.34,0
3343,-111.17,55.84,0
3344,-111.154833,33.27915,0
3345,-111.15,69.41,0
3346,-111.147118,32.273256,0
3347,-111.13,56.38,0
3348,-111.12,47.05,0
3349,-111.12,50.81,0
3350,-111.108794,49.875683,0
3351,-111.11,34.64,0
3352,-111.098342,34.366182,0
3353,-111.085,41.4427,0
3354,-111.08,39.69,0
3355,-111.075825,43.773465,0
3356,-111.07,59.4,0
3357,-111.05,63.11,0
3358,-111.05,57.69,0
3359,-111.038923,45.650935,0
3360,-111.03,52.21,0
3361,-111.03,66.17,0
3362,-111.01,61.33,0
3363,-111.01,45.48,0
3364,-111.003017,37.302159,0
3365,-111,64.77,0
3366,-110.99,36.20,0
3367,-110.98,67.41,0
3368,-110.976,38.3478,0
3369,-110.96,66.70,0
3370,-110.96,65.56,0
3371,-110.96,60.73,0
3372,-110.956681,29.046731,0
3373,-110.952355,48.514397,0
3374,-110.94,54.66,0
3375,-110.93,35.46,0
3376,-110.93,29.44,0
3377,-110.92,33.9354,0
3378,-110.92,54.27,0
3379,-110.89,32.13,0
3380,-110.8912,53.6976,0
3381,-110.886155,58.191722,0
3382,-110.88,34.28,0
3383,-110.88,70.25,0
3384,-110.874663,52.761953,0
3385,-110.8721,53.343,0
3386,-110.87,49.70,0
3387,-110.865498,32.510486,0
3388,-110.854508,44.543228,0
3389,-110.8485,37.7642,0
3390,-110.84,30.27,0
3391,-110.83,47.54,0
3392,-110.83,55.43,0
3393,-110.82,41.02,0
3394,-110.81,62.75,0
3395,-110.800819,50.335334,0
3396,-110.79,36.57,0
3397,-110.79056,51.768922,0
3398,-110.78,51.60,0
3399,-110.78,59.96,0
3400,-110.766,31.5311,0
3401,-110.75,28.39,0
3402,-110.75,45.12,0
3403,-110.746055,49.231695,0
3404,-110.738464,44.939014,0
3405,-110.73842,43.47477,0
3406,-110.73,30.83,0
3407,-110.71,30.48,0
3408,-110.71,55.11,0
3409,-110.71,55.83,0
3410,-110.71,58.92,0
3411,-110.7059,42.1089,0
3412,-110.696226,45.359463,0
3413,-110.69,66.58,0
3414,-110.69,71.85,0
3415,-110.681462,32.134423,0
3416,-110.68,39.63,0
3417,-110.677859,42.662541,0
3418,-110.6767,39.975,0
3419,-110.67,64.92,0
3420,-110.66,45.99,0
3421,-110.645747,34.967958,0
3422,-110.64,29.07,0
3423,-110.63,67.59,0
3424,-110.617,34.4884,0
3425,-110.6165,39.2717,0
3426,-110.62,38.47,0
3427,-110.62,44.11,0
3428,-110.614883,35.888387,0
3429,-110.60,56.00,0
3430,-110.60,60.55,0
3431,-110.58,71.19,0
3432,-110.58,75.01,0
3433,-110.58,60.73,0
3434,-110.58,66.25,0
3435,-110.566952,45.660974,0
3436,-110.56418,43.883077,0
3437,-110.56,28.23,0
3438,-110.541542,49.922255,0
3439,-110.54,69.58,0
3440,-110.54,63.74,0
3441,-110.54,67.15,0
3442,-110.53,34.17,0
3443,-110.52,36.50,0
3444,-110.52,37.38,0
3445,-110.50355,48.02376,0
3446,-110.50,28.60,0
3447,-110.48,29.63,0
3448,-110.48,29.90,0
3449,-110.46,61.52,0
3450,-110.45359,49.612914,0
3451,-110.44,30.90,0
3452,-110.44,71.24,0
3453,-110.437479,31.107412,0
3454,-110.43,33.73,0
3455,-110.43,41.45,0
3456,-110.42,66.75,0
3457,-110.41,53.84,0
3458,-110.41,60.19,0
3459,-110.40,33.34,0
3460,-110.396906,43.141105,0
3461,-110.393263,44.554292,0
3462,-110.3931,42.4278,0
3463,-110.38,30.40,0
3464,-110.37,64.58,0
3465,-110.35,48.77,0
3466,-110.349267,39.633837,0
3467,-110.345726,31.839188,0
3468,-110.34,38.83,0
3469,-110.34,37.75,0
3470,-110.33,58.24,0
3471,-110.328851,40.583823,0
3472,-110.33,58.94,0
3473,-110.33,61.64,0
3474,-110.33,28.98,0
3475,-110.33,44.52,0
3476,-110.31,32.18,0
3477,-110.31,56.92,0
3478,-110.29,40.08,0
3479,-110.27,35.38,0
3480,-110.27,27.55,0
3481,-110.25,28.79,0
3482,-110.25,37.13,0
3483,-110.2384,34.7756,0
3484,-110.24,54.91,0
3485,-110.23,42.78,0
3486,-110.225,32.3322,0
3487,-110.21826,47.28386,0
3488,-110.218,32.8529,0
3489,-110.21,67.83,0
3490,-110.21,51.15,0
3491,-110.20,66.03,0
3492,-110.20,66.86,0
3493,-110.19,50.22,0
3494,-110.179563,38.254961,0
3495,-110.174522,44.867612,0
3496,-110.166585,46.45077,0
3497,-110.16,32.12,0
3498,-110.16,43.52,0
3499,-110.16,65.45,0
3500,-110.16,57.46,0
3501,-110.1584,51.9188,0
3502,-110.14,42.26,0
3503,-110.13,61.42,0
3504,-110.13,34.84,0
3505,-110.12,69.79,0
3506,-110.12,56.05,0
3507,-110.11,36.72,0
3508,-110.11,44.04,0
3509,-110.113791,39.157835,0
3510,-110.11,31.3874,0
3511,-110.10,47.89,0
3512,-110.10,29.33,0
3513,-110.10,28.02,0
3514,-110.090897,48.900355,0
3515,-110.09,29.14,0
3516,-110.08,28.74,0
3517,-110.06,30.11,0
3518,-110.05,45.50,0
3519,-110.04,34.24,0
3520,-110.034133,52.577854,0
3521,-110.03,36.23,0
3522,-110.03,61.33,0
3523,-110.028764,50.908598,0
3524,-110.01,55.07,0
3525,-110.01,66.52,0
3526,-110.000183,38.725199,0
3527,-109.99,71.91,0
3528,-109.98,35.18,0
3529,-109.97,60.31,0
3530,-109.96,45.84,0
3531,-109.956703,50.580935,0
3532,-109.96,30.63,0
3533,-109.95,28.28,0
3534,-109.95,27.64,0
3535,-109.95,56.67,0
3536,-109.95,53.37,0
3537,-109.94,63.54,0
3538,-109.94,64.85,0
3539,-109.9333,41.1794,0
3540,-109.93,67.35,0
3541,-109.91,31.13,0
3542,-109.91,29.59,0
3543,-109.89,62.63,0
3544,-109.89,70.7,0
3545,-109.88,32.67,0
3546,-109.88,34.63,0
3547,-109.870199,33.826411,0
3548,-109.8677,39.7855,0
3549,-109.86,64.21,0
3550,-109.86,33.44,0
3551,-109.86,33.69,0
3552,-109.85,65.99,0
3553,-109.85,50.06,0
3554,-109.848518,41.907898,0
3555,-109.826344,38.432678,0
3556,-109.83,31.13,0
3557,-109.82,29.42,0
3558,-109.82,58.98,0
3559,-109.82,54.37,0
3560,-109.817578,40.860981,0
3561,-109.812869,37.665667,0
3562,-109.81,57.94,0
3563,-109.80,34.30,0
3564,-109.80,42.20,0
3565,-109.80,66.48,0
3566,-109.794186,34.974702,0
3567,-109.784188,43.259837,0
3568,-109.78,62.09,0
3569,-109.78,62.66,0
3570,-109.78,70.17,0
3571,-109.77887,49.53838,0
3572,-109.7742,37.1798,0
3573,-109.77013,38.060222,0
3574,-109.76,28.75,0
