,X_WGS84,Y_WGS84,boucur
2132,-112.270478,43.952347,0
2133,-112.256394,36.780688,0
2134,-112.25113,41.048113,0
2135,-112.25,51.67,0
2136,-112.243017,51.924851,0
2137,-112.24,50.43,0
2138,-112.221105,41.470325,0
2139,-112.22,72.42,0
2140,-112.21725,42.714379,0
2141,-112.18794,33.577991,0
2142,-112.183,35.9992,0
2143,-112.1651,38.0731,0
2144,-112.133056,37.642778,0
2145,-112.1204,34.752945,0
2146,-112.118192,36.340898,0
2147,-112.093383,41.290114,0
2148,-112.09,64.72,0
2149,-112.062911,46.54625,0
2150,-112.06,66.52,0
2151,-112.06,60.54,0
2152,-112.043666,43.440833,0
2153,-112.014296,35.263835,0
2154,-112.007767,40.57771,0
2155,-112.00156,54.97146,0
2156,-111.99,57.57,0
2157,-111.99,56.09,0
2158,-111.975403,49.006256,0
2159,-111.9693,37.0293,0
2160,-111.967797,40.833438,0
2161,-111.960487,43.752462,0
2162,-111.959367,37.492701,0
2163,-111.95,33.4,0
2164,-111.95,61.83,0
2165,-111.946308,41.502394,0
2166,-111.943239,50.909566,0
2167,-111.931008,36.013867,0
2168,-111.930881,41.072837,0
2169,-111.892459,34.832241,0
2170,-111.884063,40.361483,0
2171,-111.883771,41.835241,0
2172,-111.8745,37.6749,0
2173,-111.870331,35.535912,0
2174,-111.866037,45.077056,0
2175,-111.847357,45.843403,0
2176,-111.84,77.63,0
2177,-111.84,74.7,0
2178,-111.826036,47.157345,0
2179,-111.813087,46.936978,0
2180,-111.807119,46.70031,0
2181,-111.8068,38.5202,0
2182,-111.803742,34.483608,0
2183,-111.766313,52.191807,0
2184,-111.759931,39.821623,0
2185,-111.754303,36.723316,0
2186,-111.7473,35.04,0
2187,-111.744745,36.173849,0
2188,-111.737016,35.351788,0
2189,-111.727508,45.366212,0
2190,-111.726932,40.154404,0
2191,-111.7235,55.4021,0
2192,-111.718476,43.6594,0
2193,-111.70907,33.36321,0
2194,-111.7083,38.1142,0
2195,-111.6976,37.0868,0
2196,-111.696953,40.77613,0
2197,-111.68895,42.21735,0
2198,-111.681463,43.96485,0
2199,-111.68,71.31,0
2200,-111.672809,41.039823,0
2201,-111.650014,49.077858,0
2202,-111.64,34.76,0
2203,-111.627852,37.788494,0
2204,-111.6061,38.6786,0
2205,-111.5652,53.101817,0
2206,-111.546471,52.379405,0
2207,-111.534147,45.897949,0
2208,-111.530391,47.485197,0
2209,-111.53,63.28,0
2210,-111.524055,40.335148,0
2211,-111.518213,50.758344,0
2212,-111.5149,38.8945,0
2213,-111.510059,35.168023,0
2214,-111.5,46.33,0
2215,-111.497541,40.594953,0
2216,-111.448103,49.872721,0
2217,-111.445276,44.305614,0
2218,-111.4392,43.4882,0
2219,-111.42,66.06,0
2220,-111.408883,38.298938,0
2221,-111.406252,41.963771,0
2222,-111.397856,40.869525,0
2223,-111.39,25.08,0
2224,-111.3585,38.0095,0
2225,-111.354788,44.85757,0
2226,-111.341411,42.209852,0
2227,-111.34,51.55,0
2228,-111.337867,33.703167,0
2229,-111.32444,34.272903,0
2230,-111.298071,45.271937,0
2231,-111.272682,38.458483,0
2232,-111.255782,44.498256,0
2233,-111.2543,39.112,0
2234,-111.25098,45.769331,0
2235,-111.2375,39.659,0
2236,-111.237488,45.447078,0
2237,-111.23,67.2,0
2238,-111.211163,44.704322,0
2239,-111.211058,42.972533,0
2240,-111.19,57,0
2241,-111.171075,38.185783,0
2242,-111.1609939,45.07612477,0
2243,-111.154833,33.27915,0
2244,-111.15,69.41,0
2245,-111.111986,47.574161,0
2246,-111.108794,49.875683,0
2247,-111.1035,37.7498,0
2248,-111.085,41.4427,0
2249,-111.075887,45.918819,0
2250,-111.075825,43.773465,0
2251,-111.07,59.4,0
2252,-111.039,33.9497,0
2253,-111.038923,45.650935,0
2254,-111.003017,37.302159,0
2255,-111,64.77,0
2256,-110.996537,34.306362,0
2257,-110.9879,33.7629,0
2258,-110.976,38.3478,0
2259,-110.96,60.73,0
2260,-110.956681,29.046731,0
2261,-110.952355,48.514397,0
2262,-110.9356,40.17638,0
2263,-110.901927,45.209998,0
2264,-110.8912,53.6976,0
2265,-110.886155,58.191722,0
2266,-110.88,70.25,0
2267,-110.874663,52.761953,0
2268,-110.8721,53.343,0
2269,-110.871312,43.597168,0
2270,-110.865498,32.510486,0
2271,-110.863134,49.654687,0
2272,-110.854508,44.543228,0
2273,-110.8485,37.7642,0
2274,-110.843673,39.62007,0
2275,-110.825935,43.363087,0
2276,-110.81,62.75,0
2277,-110.800819,50.335334,0
2278,-110.79056,51.768922,0
2279,-110.786335,50.043499,0
2280,-110.774111,37.17038,0
2281,-110.746055,49.231695,0
2282,-110.738464,44.939014,0
2283,-110.7059,42.1089,0
2284,-110.69,71.85,0
2285,-110.689842,32.400729,0
2286,-110.677859,42.662541,0
2287,-110.6767,39.975,0
2288,-110.66,31.68,0
2289,-110.66,31.94,0
2290,-110.66,45.99,0
2291,-110.631329,45.407027,0
2292,-110.6165,39.2717,0
2293,-110.598987,52.619634,0
2294,-110.59578,43.670325,0
2295,-110.58,75.01,0
2296,-110.564944,34.396183,0
2297,-110.553026,44.754214,0
2298,-110.541542,49.922255,0
2299,-110.54,63.74,0
2300,-110.527285,49.084115,0
2301,-110.524067,45.713183,0
2302,-110.512,40.4968,0
2303,-110.452705,49.600738,0
2304,-110.442564,31.565401,0
2305,-110.44,71.24,0
2306,-110.437479,31.107412,0
2307,-110.436188,47.886837,0
2308,-110.415135,34.551835,0
2309,-110.408836,49.262603,0
2310,-110.396906,43.141105,0
2311,-110.396156,43.853776,0
2312,-110.393263,44.554292,0
2313,-110.3931,42.4278,0
2314,-110.349267,39.633837,0
2315,-110.345726,31.839188,0
2316,-110.310771,50.684801,0
2317,-110.301,32.969,0
2318,-110.2384,34.7756,0
2319,-110.238219,49.725332,0
2320,-110.226871,31.345592,0
2321,-110.21826,47.28386,0
2322,-110.182022,48.901017,0
2323,-110.179563,38.254961,0
2324,-110.174522,44.867612,0
2325,-110.166585,46.45077,0
2326,-110.16,65.45,0
2327,-110.16,57.46,0
2328,-110.1584,51.9188,0
2329,-110.152092,38.989575,0
2330,-110.13,61.42,0
2331,-110.12,69.79,0
2332,-110.12,56.05,0
2333,-110.076125,32.059656,0
2334,-110.034133,52.577854,0
2335,-110.03,34.25,0
2336,-110.028764,50.908598,0
2337,-110.01,66.52,0
2338,-110.000183,38.725199,0
2339,-109.996,35.031,0
2340,-109.97,60.31,0
2341,-109.969326,50.581718,0
2342,-109.96,45.84,0
2343,-109.9333,41.1794,0
2344,-109.93,67.35,0
2345,-109.894221,46.034636,0
2346,-109.89,62.63,0
2347,-109.89,70.7,0
2348,-109.870199,33.826411,0
2349,-109.8677,39.7855,0
2350,-109.85144,41.54084,0
2351,-109.848518,41.907898,0
2352,-109.834294,34.072393,0
2353,-109.826344,38.432678,0
2354,-109.82,58.98,0
2355,-109.82,54.37,0
2356,-109.817578,40.860981,0
2357,-109.807543,34.888627,0
2358,-109.784188,43.259837,0
2359,-109.783952,35.07993,0
2360,-109.77887,49.53838,0
2361,-109.759663,38.168024,0
2362,-109.747904,37.659011,0
2363,-109.731553,44.931153,0
2364,-109.714777,49.984958,0
2365,-109.7034,48.257,0
2366,-109.696555,47.686505,0
2367,-109.69502,48.55,0
2368,-109.67,55.55,0
2369,-109.658644,34.180547,0
2370,-109.6258,39.8573,0
2371,-109.622856,51.474112,0
2372,-109.5831,44.4618,0
2373,-109.583058,40.16434,0
2374,-109.5819961,46.96053735,0
2375,-109.574206,38.605014,0
2376,-109.553003,45.288155,0
2377,-109.5509,41.2804,0
2378,-109.542612,43.435589,0
2379,-109.53,52.52,0
2380,-109.5273,38.0105,0
2381,-109.52453,33.952007,0
2382,-109.5099,39.3433,0
2383,-109.503634,43.647194,0
2384,-109.495513,49.657159,0
2385,-109.49207,40.476706,0
2386,-109.4406,38.1922,0
2387,-109.439362,45.079242,0
2388,-109.43872,41.4936,0
2389,-109.422036,37.782835,0
2390,-109.41,35.584,0
2391,-109.4024,39.5845,0
2392,-109.4,64.08,0
2393,-109.368322,32.008734,0
2394,-109.36,34.5489,0
2395,-109.36,61.57,0
2396,-109.36,57.46,0
2397,-109.3474608,47.06289871,0
2398,-109.332016,44.480496,0
2399,-109.3265,33.6356,0
2400,-109.297077,40.882737,0
2401,-109.2967,38.5581,0
2402,-109.294074,34.144505,0
2403,-109.282273,50.663836,0
2404,-109.25,71.69,0
2405,-109.238208,40.406084,0
2406,-109.228949,32.946606,0
2407,-109.21,56.39,0
2408,-109.21,69.37,0
2409,-109.2072,38.3549,0
2410,-109.2,49.216667,0
2411,-109.188871,53.516907,0
2412,-109.18,33.99,0
2413,-109.168589,31.890401,0
2414,-109.166979,45.300165,0
2415,-109.1505,38.7163,0
2416,-109.135952,51.459032,0
2417,-109.13,59.32,0
2418,-109.0712,39.9161,0
2419,-109.068188,44.997781,0
2420,-109.066017,45.597612,0
2421,-109.0626,44.524013,0
2422,-109.06,76.42,0
2423,-109.051859,35.76235,0
2424,-109.042654,43.663845,0
2425,-109.030353,28.37171,0
2426,-109.004862,37.77984,0
2427,-108.988377,38.524855,0
2428,-108.98,63.01,0
2429,-108.972753,40.289402,0
2430,-108.967644,48.428284,0
2431,-108.966426,53.386462,0
2432,-108.961964,50.361338,0
2433,-108.952224,33.786212,0
2434,-108.940733,40.548165,0
2435,-108.94,66.21,0
2436,-108.9294,39.3458,0
2437,-108.917268,37.587601,0
2438,-108.91,45.3,0
2439,-108.907309,36.241957,0
2440,-108.9009,44.1611,0
2441,-108.894713,39.049061,0
2442,-108.88835,40.7269,0
2443,-108.876345,42.44749,0
2444,-108.87,60.16,0
2445,-108.847236,52.840768,0
2446,-108.839152,50.068618,0
2447,-108.805904,51.642893,0
2448,-108.80456,31.576262,0
2449,-108.8,70.37,0
2450,-108.796312,33.12526,0
2451,-108.7825,37.9444,0
2452,-108.7554,49.61397,0
2453,-108.750135,39.226798,0
2454,-108.7438,44.6007,0
2455,-108.7405,43.9542,0
2456,-108.7334,32.2179,0
2457,-108.71,75.92,0
2458,-108.7045416,46.33113529,0
2459,-108.692166,45.689088,0
2460,-108.682,35.038,0
2461,-108.673152,40.619219,0
2462,-108.671132,38.227788,0
2463,-108.669343,47.757243,0
2464,-108.662625,39.017478,0
2465,-108.64,65.03,0
2466,-108.64,58.28,0
2467,-108.622155,44.758469,0
2468,-108.612052,38.500877,0
2469,-108.590115,38.777923,0
2470,-108.5901,42.5566,0
2471,-108.563942,37.535803,0
2472,-108.557358,40.433482,0
2473,-108.538333,33.881111,0
2474,-108.52549,47.917874,0
2475,-108.48914,37.19855,0
2476,-108.485,32.638,0
2477,-108.48,50.1,0
2478,-108.472598,33.700536,0
2479,-108.464242,45.775597,0
2480,-108.454027,30.841889,0
2481,-108.45,61.3,0
2482,-108.45,71.31,0
2483,-108.4496,35.5453,0
2484,-108.448952,33.47902,0
2485,-108.3823122,29.61405383,0
2486,-108.373192,31.071917,0
2487,-108.365104,31.427061,0
2488,-108.345472,35.036911,0
2489,-108.3347906,48.39522424,0
2490,-108.325401,38.673729,0
2491,-108.32,52.73,0
2492,-108.311946,37.337204,0
2493,-108.309822,49.445062,0
2494,-108.306297,40.126266,0
2495,-108.293586,39.912387,0
2496,-108.26347,40.56945,0
2497,-108.260297,50.37049,0
2498,-108.244901,32.897772,0
2499,-108.241986,51.993508,0
2500,-108.241947,45.138402,0
2501,-108.237569,37.787174,0
2502,-108.230363,51.493739,0
2503,-108.226578,47.141918,0
2504,-108.2258,43.8069,0
2505,-108.22,57.11,0
2506,-108.22,70.32,0
2507,-108.218885,39.033113,0
2508,-108.2094,33.1853,0
2509,-108.2,50.18,0
2510,-108.18856,42.6828,0
2511,-108.18,54.71,0
2512,-108.1756,37.0326,0
2513,-108.1397,38.04967,0
2514,-108.137306,34.863972,0
2515,-108.137,35.215,0
2516,-108.135667,29.241194,0
2517,-108.123465,36.78557,0
2518,-108.109,33.411,0
2519,-108.08167,30.3075,0
2520,-108.075991,37.362032,0
2521,-108.071593,38.77492,0
2522,-108.051935,35.816142,0
2523,-108.0463,44.1587,0
2524,-108.009453,38.569425,0
2525,-108.003744,50.673718,0
2526,-107.993646,36.315025,0
2527,-107.96428,40.020017,0
2528,-107.9536,33.012,0
2529,-107.95,60.16,0
2530,-107.95,75.23,0
2531,-107.94535,39.73775,0
2532,-107.928833,48.250156,0
2533,-107.9136,42.9131,0
2534,-107.91,64.92,0
2535,-107.91,69.33,0
2536,-107.907927,39.115345,0
2537,-107.871271,36.540814,0
2538,-107.85,56.09,0
2539,-107.828,33.444,0
2540,-107.8259,34.9516,0
2541,-107.8257,43.6827,0
2542,-107.823321,38.444806,0
2543,-107.8068,42.5401,0
2544,-107.8,50.28,0
2545,-107.8,63.78,0
2546,-107.780922,37.812488,0
2547,-107.78,36.08,0
2548,-107.78,62.13,0
2549,-107.762817,39.588684,0
2550,-107.7625,37.60305,0
2551,-107.722253,50.702185,0
2552,-107.72,66.1,0
2553,-107.718076,52.481995,0
2554,-107.717274,47.752347,0
2555,-107.708108,36.996217,0
2556,-107.7,53.58,0
2557,-107.679558,33.912474,0
2558,-107.67627,38.020669,0
2559,-107.650397,36.781403,0
2560,-107.641461,38.855472,0
2561,-107.630695,49.715208,0
2562,-107.6286,32.0725,0
2563,-107.62165,34.104039,0
2564,-107.6136752,27.72940184,0
2565,-107.61,58.86,0
2566,-107.5972005,48.54033923,0
2567,-107.5868,37.14962,0
2568,-107.58232,35.28932,0
2569,-107.5739,44.0306,0
2570,-107.5513,42.4527,0
2571,-107.5322,43.8367,0
2572,-107.51669,37.71248,0
2573,-107.515133,44.737344,0
2574,-107.51334,46.06399,0
2575,-107.499168,49.154989,0
2576,-107.48,50.17,0
2577,-107.4507,33.5603,0
2578,-107.447533,39.581222,0
2579,-107.418909,45.565167,0
2580,-107.392933,38.361728,0
2581,-107.387467,45.101172,0
2582,-107.387345,50.708666,0
2583,-107.31535,34.621913,0
2584,-107.309397,38.923086,0
2585,-107.309169,37.190405,0
2586,-107.30745,40.490117,0
2587,-107.304681,44.011244,0
2588,-107.29912,38.08217,0
2589,-107.282021,36.975828,0
2590,-107.277671,36.605543,0
2591,-107.2633,44.7761,0
2592,-107.247942,38.521445,0
2593,-107.238527,34.151674,0
2594,-107.233546,52.13235,0
2595,-107.23252,39.201109,0
2596,-107.2316,43.4635,0
2597,-107.23032,37.72972,0
2598,-107.202012,44.398577,0
2599,-107.201111,49.179722,0
2600,-107.1975,42.4527,0
2601,-107.168,36.048,0
2602,-107.152639,39.400605,0
2603,-107.15,60.84,0
2604,-107.146418,47.591223,0
2605,-107.140786,32.486938,0
2606,-107.12,70.59,0
2607,-107.1078,33.3866,0
2608,-107.103048,37.346179,0
2609,-107.085433,50.413769,0
2610,-107.08,72.49,0
2611,-107.0713,47.89885,0
2612,-107.07,25.23,0
2613,-107.06949,39.68872,0
2614,-107.0155118,46.29083635,0
2615,-107.010192,38.871963,0
2616,-106.99557,37.16918,0
2617,-106.982208,47.281174,0
2618,-106.961481,38.627332,0
2619,-106.949908,44.781719,0
2620,-106.941438,35.033442,0
2621,-106.93,65.98,0
2622,-106.93,71.24,0
2623,-106.9238,39.30123,0
2624,-106.895092,52.143434,0
2625,-106.89392,37.4461,0
2626,-106.89199,37.82851,0
2627,-106.860108,44.187633,0
2628,-106.8582,44.541,0
2629,-106.850257,36.02386,0
2630,-106.839619,35.502259,0
2631,-106.831045,39.64122,0
2632,-106.814008,51.257549,0
2633,-106.81,65.07,0
2634,-106.81,62.82,0
2635,-106.804367,39.039122,0
2636,-106.800163,41.451278,0
2637,-106.79758,40.9723,0
2638,-106.79676,49.612023,0
2639,-106.79351,48.55892,0
2640,-106.782515,36.992864,0
2641,-106.781087,49.24848,0
2642,-106.78036,35.845094,0
2643,-106.77263,40.77269,0
2644,-106.77,55.25,0
2645,-106.766407,34.308474,0
2646,-106.76603,36.23397,0
2647,-106.7307,44.3651,0
2648,-106.73,57.87,0
2649,-106.73,56.54,0
2650,-106.725913,36.486472,0
2651,-106.720325,51.910228,0
2652,-106.713662,39.971684,0
2653,-106.69775,45.62304,0
2654,-106.696149,37.935682,0
2655,-106.687881,48.365711,0
2656,-106.687683,35.120006,0
2657,-106.662667,38.526239,0
2658,-106.632129,40.406911,0
2659,-106.63,36.072,0
2660,-106.599717,52.220212,0
2661,-106.579369,49.06946,0
2662,-106.574939,41.260827,0
2663,-106.574,32.273,0
2664,-106.5658,50.661119,0
2665,-106.565125,36.91978,0
2666,-106.5618,37.7772,0
2667,-106.536302,39.119144,0
2668,-106.53283,35.81578,0
2669,-106.528457,36.359489,0
2670,-106.519176,53.601897,0
2671,-106.5135,32.535511,0
2672,-106.4995,43.4064,0
2673,-106.48894,38.19351,0
2674,-106.487496,37.229952,0
2675,-106.480856,50.965273,0
2676,-106.4714434,34.99862338,0
2677,-106.47,67.7,0
2678,-106.466087,40.702765,0
2679,-106.44299,39.58887,0
2680,-106.428525,48.012914,0
2681,-106.427216,44.423897,0
2682,-106.424586,38.844129,0
2683,-106.42381,46.25996,0
2684,-106.414473,35.663918,0
2685,-106.41147,45.32162,0
2686,-106.402969,34.700159,0
2687,-106.39,63.78,0
2688,-106.378297,49.316058,0
2689,-106.355666,52.630194,0
2690,-106.34619,37.37912,0
2691,-106.345,28.8636,0
2692,-106.3385,37.6849,0
2693,-106.334975,35.192279,0
2694,-106.31088,40.86506,0
2695,-106.30498,52.138334,0
2696,-106.296347,42.837696,0
2697,-106.2925239,47.32133813,0
2698,-106.29025,40.38422,0
2699,-106.28,59.78,0
2700,-106.28,75.5,0
2701,-106.278561,41.118887,0
2702,-106.26454,47.733374,0
2703,-106.25766,39.304233,0
2704,-106.239067,32.795228,0
2705,-106.22652,40.55917,0
2706,-106.221241,35.86119,0
2707,-106.21857,39.74771,0
2708,-106.21,71.94,0
2709,-106.20683,38.17738,0
2710,-106.2,66.71,0
2711,-106.199,34.9602,0
2712,-106.1862,40.0645,0
2713,-106.174832,35.567461,0
2714,-106.160696,37.049434,0
2715,-106.155781,38.996721,0
2716,-106.1509532,41.59471008,0
2717,-106.148342,45.569166,0
2718,-106.147553,52.434813,0
2719,-106.147,44.2764,0
2720,-106.13,29.94,0
2721,-106.13,72.68,0
2722,-106.123013,50.262722,0
2723,-106.119554,52.750682,0
2724,-106.1188,43.992,0
2725,-106.1147,36.5091,0
2726,-106.114658,36.832913,0
2727,-106.109239,28.587448,0
2728,-106.100429,37.582057,0
2729,-106.1,41.3,0
2730,-106.07946,40.25471,0
2731,-106.025255,37.283897,0
2732,-106.01532,39.21443,0
2733,-106.014109,33.351015,0
2734,-106.004425,38.54258,0
2735,-106,54,0
2736,-105.981031,38.849269,0
2737,-105.98,49.63,0
2738,-105.97,62.21,0
2739,-105.947769,52.143964,0
2740,-105.9476,43.6718,0
2741,-105.938348,39.93832,0
2742,-105.904442,32.976412,0
2743,-105.868254,37.475268,0
2744,-105.868167,35.981967,0
2745,-105.848,40.9084,0
2746,-105.846833,46.441405,0
2747,-105.842783,38.406571,0
2748,-105.8329404,45.76069578,0
2749,-105.83077,36.179099,0
2750,-105.830197,33.488115,0
2751,-105.828371,37.112527,0
2752,-105.8245157,44.52895299,0
2753,-105.823892,39.491803,0
2754,-105.81,64.09,0
2755,-105.80654,38.187727,0
2756,-105.803537,35.797245,0
2757,-105.7861,32.4941,0
2758,-105.783936,42.835236,0
2759,-105.78016,39.01619,0
2760,-105.78,65.6,0
2761,-105.771707,34.422781,0
2762,-105.767254,35.569622,0
2763,-105.76264,34.22522,0
2764,-105.76251,47.28693,0
2765,-105.761095,32.716522,0
2766,-105.757225,47.629627,0
2767,-105.7371,41.1244,0
2768,-105.731559,53.225029,0
2769,-105.72585,39.696095,0
2770,-105.72325,37.97539,0
2771,-105.719722,36.405,0
2772,-105.717487,50.75105,0
2773,-105.71,70.48,0
2774,-105.71,55.74,0
2775,-105.703121,33.930742,0
2776,-105.6913,39.3393,0
2777,-105.677253,36.748383,0
2778,-105.67303,33.310141,0
2779,-105.67,61.64,0
2780,-105.6633,44.8055,0
2781,-105.643822,32.95647,0
2782,-105.633759,35.009493,0
2783,-105.62402,42.4073,0
2784,-105.60999,41.419023,0
2785,-105.609941,40.696193,0
2786,-105.6001,35.9899,0
2787,-105.5892,43.4207,0
2788,-105.587875,40.400638,0
2789,-105.58379,38.4026,0
2790,-105.582359,44.450197,0
2791,-105.5814,40.9084,0
2792,-105.567422,46.63198,0
2793,-105.562965,35.430697,0
2794,-105.5567,39.9464,0
2795,-105.550507,46.261482,0
2796,-105.55044,37.618039,0
2797,-105.547211,32.532894,0
2798,-105.545,32.77,0
2799,-105.544219,39.038046,0
2800,-105.535095,50.26585,0
2801,-105.525558,40.194423,0
2802,-105.523389,33.498834,0
2803,-105.52,71.43,0
2804,-105.514105,38.183107,0
2805,-105.511662,44.265103,0
2806,-105.5,56.79,0
2807,-105.498017,26.448555,0
2808,-105.48,67.81,0
2809,-105.479106,36.594708,0
2810,-105.475032,39.405598,0
2811,-105.469733,39.60165,0
2812,-105.447778,35.8121,0
2813,-105.44,73.33,0
2814,-105.4393,36.9528,0
2815,-105.426546,37.429006,0
2816,-105.413625,51.219554,0
2817,-105.3949,43.9639,0
2818,-105.388006,39.186165,0
2819,-105.3705,52.202081,0
2820,-105.365,44.8873,0
2821,-105.34917,40.95472,0
2822,-105.33889,40.43246,0
2823,-105.337928,44.637251,0
2824,-105.333977,50.584459,0
2825,-105.333372,35.270259,0
2826,-105.32057,32.95268,0
2827,-105.31221,46.82202,0
2828,-105.311295,40.691688,0
2829,-105.31,34.99,0
2830,-105.309722,42.414167,0
2831,-105.303432,39.970514,0
2832,-105.300693,36.001837,0
2833,-105.297647,36.344503,0
2834,-105.29147,38.916041,0
2835,-105.28896,47.31093,0
2836,-105.2867,41.8597,0
2837,-105.270236,40.211299,0
2838,-105.2458,36.7583,0
2839,-105.243872,41.185187,0
2840,-105.239371,43.655489,0
2841,-105.238456,35.527973,0
2842,-105.237409,37.599319,0
2843,-105.228281,38.3265,0
2844,-105.221595,39.778322,0
2845,-105.214692,37.962947,0
2846,-105.207358,42.189057,0
2847,-105.193062,51.435176,0
2848,-105.190278,49.223812,0
2849,-105.18694,39.53832,0
2850,-105.18056,34.59334,0
2851,-105.17,58.48,0
2852,-105.164137,50.98775,0
2853,-105.134028,36.548695,0
2854,-105.129,36.93,0
2855,-105.12882,48.80391,0
2856,-105.10056,39.26028,0
2857,-105.096047,40.978205,0
2858,-105.090783,39.063444,0
2859,-105.076616,49.723051,0
2860,-105.076454,33.66372,0
2861,-105.0748,23.8853,0
2862,-105.073626,37.32029,0
2863,-105.06,65.56,0
2864,-105.052673,42.984034,0
2865,-105.03497,46.42996,0
2866,-105.023437,40.568651,0
2867,-105.020588,39.894133,0
2868,-105.01752,35.07937,0
2869,-105.01396,35.904686,0
2870,-105.010349,38.790517,0
2871,-105.010222,36.764861,0
2872,-105.00798,37.87983,0
2873,-105,40.33333,0
2874,-104.99015,34.899338,0
2875,-104.988599,37.53659,0
2876,-104.985858,50.023638,0
2877,-104.98,60.77,0
2878,-104.98,62.44,0
2879,-104.966863,38.367365,0
2880,-104.9621157,44.96376513,0
2881,-104.960808,42.130318,0
2882,-104.956334,35.593637,0
2883,-104.95222,41.7864,0
2884,-104.95,67.39,0
2885,-104.94997,42.41608,0
2886,-104.938451,39.457611,0
2887,-104.936161,27.311795,0
2888,-104.912558,49.025239,0
2889,-104.905689,50.768118,0
2890,-104.901024,47.272427,0
2891,-104.8898,41.544,0
2892,-104.887208,38.624217,0
2893,-104.871774,39.156315,0
2894,-104.87,63.47,0
2895,-104.864105,40.169796,0
2896,-104.858056,36.513056,0
2897,-104.843627,33.370766,0
2898,-104.8429,32.132657,0
2899,-104.841242,50.554971,0
2900,-104.839999,39.624365,0
2901,-104.839256,51.240424,0
2902,-104.8367379,44.59007826,0
2903,-104.83333,32.33333,0
2904,-104.830298,38.044062,0
2905,-104.821892,31.898727,0
2906,-104.8195,40.8648,0
2907,-104.812732,49.25704,0
2908,-104.81123,36.18782,0
2909,-104.809829,54.192529,0
2910,-104.793829,37.240472,0
2911,-104.79,59.85,0
2912,-104.7872,23.9708,0
2913,-104.786477,40.418131,0
2914,-104.782242,44.387322,0
2915,-104.779346,41.108235,0
2916,-104.76,64.8,0
2917,-104.76,56.73,0
2918,-104.748695,38.935017,0
2919,-104.747008,37.821658,0
2920,-104.741556,38.230387,0
2921,-104.725658,41.97651,0
2922,-104.699056,37.01025,0
2923,-104.698083,36.799667,0
2924,-104.675682,31.112872,0
2925,-104.674163,47.063556,0
2926,-104.67152,35.02427,0
2927,-104.670904,39.458196,0
2928,-104.6534035,46.41685008,0
2929,-104.6269,42.6452,0
2930,-104.6115679,47.69003775,0
2931,-104.609854,50.788436,0
2932,-104.606152,39.96217,0
2933,-104.6017,40.7886,0
2934,-104.594428,44.680888,0
2935,-104.594195,36.558888,0
2936,-104.58693,36.02098,0
2937,-104.5670952,44.144163,0
2938,-104.56,69.82,0
2939,-104.5517363,46.06350194,0
2940,-104.532566,42.209103,0
2941,-104.525,39.738333,0
2942,-104.5236,44.8656,0
2943,-104.5169,48.17341,0
2944,-104.515327,45.516823,0
2945,-104.513092,37.181208,0
2946,-104.51155,40.97534,0
2947,-104.4918932,48.37841837,0
2948,-104.471578,32.109952,0
2949,-104.466606,38.540081,0
2950,-104.45968,48.56217,0
2951,-104.4518235,43.34163042,0
2952,-104.44977,45.81717,0
2953,-104.4427456,47.9084586,0
2954,-104.442,39.026215,0
2955,-104.403,35.909,0
2956,-104.393939,36.973289,0
2957,-104.39213,34.61309,0
2958,-104.389516,39.347131,0
2959,-104.384392,50.472197,0
2960,-104.378967,37.941336,0
2961,-104.378064,38.727819,0
2962,-104.35912,41.4536,0
2963,-104.342916,40.645295,0
2964,-104.342,33.42,0
2965,-104.3319,43.6151,0
2966,-104.3225,44.6536,0
2967,-104.32,66.53,0
2968,-104.310923,42.102579,0
2969,-104.29469,44.406346,0
2970,-104.29256,39.55175,0
2971,-104.2889,41.1725,0
2972,-104.278595,32.447842,0
2973,-104.274521,46.962967,0
2974,-104.272768,36.084233,0
2975,-104.2714,37.1733,0
2976,-104.2712478,46.04593359,0
2977,-104.263454,50.736967,0
2978,-104.229094,30.586915,0
2979,-104.222927,41.71316,0
2980,-104.2039,44.2385,0
2981,-104.18,79.12,0
2982,-104.179412,35.394225,0
2983,-104.1766,46.5046,0
2984,-104.15633,47.35483,0
2985,-104.15,63.59,0
2986,-104.1402412,43.98293661,0
2987,-104.1123,38.1571,0
2988,-104.093764,32.279542,0
2989,-104.092305,40.381153,0
2990,-104.071464,31.916078,0
2991,-104.07,64.96,0
2992,-104.062222,24.590833,0
2993,-104.0622,44.4951,0
2994,-104.0622,41.9078,0
2995,-104.040138,35.660417,0
2996,-104.03846,43.79087,0
2997,-104.02078,30.304164,0
2998,-104.01279,43.55129,0
2999,-104.0028,37.0392,0
3000,-103.989593,45.449173,0
3001,-103.987542,40.81688,0
3002,-103.977005,39.505805,0
3003,-103.97417,45.1738,0
3004,-103.971541,36.783751,0
3005,-103.967056,47.858727,0
3006,-103.96,60.84,0
3007,-103.93959,30.604822,0
3008,-103.925698,38.472385,0
3009,-103.92,57.99,0
3010,-103.9196501,46.29396463,0
3011,-103.91127,37.33952,0
3012,-103.89949,44.31506,0
3013,-103.898806,50.792284,0
3014,-103.88375,41.54178,0
3015,-103.88271,42.72341,0
3016,-103.87089,38.7091,0
3017,-103.85,49.67,0
3018,-103.85,20.6,0
3019,-103.84,59.21,0
3020,-103.84,55.36,0
3021,-103.82723,36.05608,0
3022,-103.826778,39.315234,0
3023,-103.80971,41.22171,0
