,X_WGS84,Y_WGS84,potarg
1792,-110.415135,34.551835,0
1793,-110.408836,49.262603,0
1794,-110.396906,43.141105,0
1795,-110.396156,43.853776,0
1796,-110.393263,44.554292,0
1797,-110.3931,42.4278,0
1798,-110.349267,39.633837,0
1799,-110.345726,31.839188,0
1800,-110.328851,40.583823,0
1801,-110.310771,50.684801,0
1802,-110.29825,31.42515,0
1803,-110.278,34.973,0
1804,-110.2384,34.7756,0
1805,-110.225,32.3322,0
1806,-110.21826,47.28386,0
1807,-110.18,32.9545,0
1808,-110.179563,38.254961,0
1809,-110.174522,44.867612,0
1810,-110.166585,46.45077,0
1811,-110.161,31.6045,0
1812,-110.16,65.45,0
1813,-110.16,57.46,0
1814,-110.1584,51.9188,0
1815,-110.152092,38.989575,0
1816,-110.13,61.42,0
1817,-110.12,69.79,0
1818,-110.12,56.05,0
1819,-110.090897,48.900355,0
1820,-110.07685,32.058802,0
1821,-110.040283,49.679517,0
1822,-110.04,34.24,0
1823,-110.028764,50.908598,0
1824,-110.017195,52.579401,0
1825,-110.01,66.52,0
1826,-110.000183,38.725199,0
1827,-109.973269,50.581848,0
1828,-109.97,60.31,0
1829,-109.96,45.84,0
1830,-109.9333,41.1794,0
1831,-109.93,67.35,0
1832,-109.894221,46.034636,0
1833,-109.89,62.63,0
1834,-109.89,70.7,0
1835,-109.88,32.67,0
1836,-109.870199,33.826411,0
1837,-109.8677,39.7855,0
1838,-109.85144,41.54084,0
1839,-109.848518,41.907898,0
1840,-109.834294,34.072393,0
1841,-109.829321,38.215873,0
1842,-109.826344,38.432678,0
1843,-109.82,58.98,0
1844,-109.82,54.37,0
1845,-109.817578,40.860981,0
1846,-109.807543,34.888627,0
1847,-109.784188,43.259837,0
1848,-109.783952,35.07993,0
1849,-109.77887,49.53838,0
1850,-109.7742,37.1798,0
1851,-109.747904,37.659011,0
1852,-109.731553,44.931153,0
1853,-109.714777,49.984958,0
1854,-109.7034,48.257,0
1855,-109.680763,47.686517,0
1856,-109.67,55.55,0
1857,-109.658644,34.180547,0
1858,-109.6258,39.8573,0
1859,-109.622856,51.474112,0
1860,-109.5831,44.4618,0
1861,-109.583058,40.16434,0
1862,-109.5819961,46.96053735,0
1863,-109.579492,38.61331,0
1864,-109.553003,45.288155,0
1865,-109.5509,41.2804,0
1866,-109.542612,43.435589,0
1867,-109.54,32.9,0
1868,-109.53,52.52,0
1869,-109.5273,38.0105,0
1870,-109.52453,33.952007,0
1871,-109.5099,39.3433,0
1872,-109.5007,43.6484,0
1873,-109.495401,49.657256,0
1874,-109.49207,40.476706,0
1875,-109.452445,32.155649,0
1876,-109.45008,48.58979,0
1877,-109.4406,38.1922,0
1878,-109.44,33.72,0
1879,-109.439362,45.079242,0
1880,-109.43872,41.4936,0
1881,-109.422036,37.782835,0
1882,-109.41,35.584,0
1883,-109.4024,39.5845,0
1884,-109.4,64.08,0
1885,-109.3858,40.9523,0
1886,-109.36,34.5489,0
1887,-109.36,61.57,0
1888,-109.36,57.46,0
1889,-109.3474608,47.06289871,0
1890,-109.2967,38.5581,0
1891,-109.282273,50.663836,0
1892,-109.277838,31.873628,0
1893,-109.25,35.75,0
1894,-109.25,71.69,0
1895,-109.238208,40.406084,0
1896,-109.228949,32.946606,0
1897,-109.21,56.39,0
1898,-109.21,69.37,0
1899,-109.2072,38.3549,0
1900,-109.2,49.216667,0
1901,-109.194582,34.06003,0
1902,-109.188871,53.516907,0
1903,-109.166979,45.300165,0
1904,-109.135952,51.459032,0
1905,-109.13,59.32,0
1906,-109.085449,33.828781,0
1907,-109.083129,45.507049,0
1908,-109.0712,39.9161,0
1909,-109.068188,44.997781,0
1910,-109.0626,44.524013,0
1911,-109.06,76.42,0
1912,-109.0592,38.63,0
1913,-109.042654,43.663845,0
1914,-109.030353,28.37171,0
1915,-109.004862,37.77984,0
1916,-109.004824,40.530221,0
1917,-108.98,63.01,0
1918,-108.97977,33.56685,0
1919,-108.972753,40.289402,0
1920,-108.961454,53.393527,0
1921,-108.94,66.21,0
1922,-108.92981,31.507355,0
1923,-108.9294,39.3458,0
1924,-108.917268,37.587601,0
1925,-108.9165703,48.53282034,0
1926,-108.916509,50.35201,0
1927,-108.91,45.3,0
1928,-108.907309,36.241957,0
1929,-108.9018,38.190043,0
1930,-108.9009,44.1611,0
1931,-108.894713,39.049061,0
1932,-108.88835,40.7269,0
1933,-108.881912,44.693837,0
1934,-108.876345,42.44749,0
1935,-108.87,60.16,0
1936,-108.847236,52.840768,0
1937,-108.844086,32.626998,0
1938,-108.839152,50.068618,0
1939,-108.828914,49.522228,0
1940,-108.8237,38.4164,0
1941,-108.805904,51.642893,0
1942,-108.8,70.37,0
1943,-108.796312,33.12526,0
1944,-108.7825,37.9444,0
1945,-108.750135,39.226798,0
1946,-108.7405,43.9542,0
1947,-108.7334,32.2179,0
1948,-108.71,75.92,0
1949,-108.7045416,46.33113529,0
1950,-108.692166,45.689088,0
1951,-108.682,35.038,0
1952,-108.673152,40.619219,0
1953,-108.671132,38.227788,0
1954,-108.662625,39.017478,0
1955,-108.654414,32.937469,0
1956,-108.652301,33.921892,0
1957,-108.648507,38.795467,0
1958,-108.64,65.03,0
1959,-108.64,58.28,0
1960,-108.622155,44.758469,0
1961,-108.5901,42.5566,0
1962,-108.581505,47.617428,0
1963,-108.563942,37.535803,0
1964,-108.557358,40.433482,0
1965,-108.555861,38.478381,0
1966,-108.5495,37.23516,0
1967,-108.52549,47.917874,0
1968,-108.485,32.638,0
1969,-108.48058,45.843923,0
1970,-108.48,50.1,0
1971,-108.472598,33.700536,0
1972,-108.465963,33.467139,0
1973,-108.458904,51.572729,0
1974,-108.454027,30.841889,0
1975,-108.45,61.3,0
1976,-108.45,71.31,0
1977,-108.4496,35.5453,0
1978,-108.4385,31.7695,0
1979,-108.433533,37.742267,0
1980,-108.3823122,29.61405383,0
1981,-108.373895,38.650583,0
1982,-108.373192,31.071917,0
1983,-108.365104,31.427061,0
1984,-108.345472,35.036911,0
1985,-108.3347906,48.39522424,0
1986,-108.32,52.73,0
1987,-108.311946,37.337204,0
1988,-108.309822,49.445062,0
1989,-108.306297,40.126266,0
1990,-108.293586,39.912387,0
1991,-108.26347,40.56945,0
1992,-108.260297,50.37049,0
1993,-108.255944,45.074385,0
1994,-108.241986,51.993508,0
1995,-108.226578,47.141918,0
1996,-108.2258,43.8069,0
1997,-108.22,57.11,0
1998,-108.22,70.32,0
1999,-108.218885,39.033113,0
2000,-108.2094,33.1853,0
2001,-108.2,50.18,0
2002,-108.18856,42.6828,0
2003,-108.18,54.71,0
2004,-108.1756,37.0326,0
2005,-108.1397,32.8151,0
2006,-108.138973,38.049922,0
2007,-108.137306,34.863972,0
2008,-108.135667,29.241194,0
2009,-108.123465,36.78557,0
2010,-108.109,33.411,0
2011,-108.093808,37.783389,0
2012,-108.083772,35.176711,0
2013,-108.08167,30.3075,0
2014,-108.075991,37.362032,0
2015,-108.071593,38.77492,0
2016,-108.051935,35.816142,0
2017,-108.0463,44.1587,0
2018,-108.009453,38.569425,0
2019,-107.993646,36.315025,0
2020,-107.96428,40.020017,0
2021,-107.9536,33.012,0
2022,-107.95,60.16,0
2023,-107.95,75.23,0
2024,-107.94535,39.73775,0
2025,-107.941434,50.651771,0
2026,-107.928833,48.250156,0
2027,-107.9136,42.9131,0
2028,-107.91,64.92,0
2029,-107.91,69.33,0
2030,-107.907927,39.115345,0
2031,-107.88055,37.20299,0
2032,-107.871271,36.540814,0
2033,-107.867,32.338,0
2034,-107.85,56.09,0
2035,-107.828,33.444,0
2036,-107.8259,34.9516,0
2037,-107.8257,43.6827,0
2038,-107.8068,42.5401,0
2039,-107.8,50.28,0
2040,-107.8,63.78,0
2041,-107.78,36.08,0
2042,-107.78,62.13,0
2043,-107.767955,47.745759,0
2044,-107.763203,38.281339,0
2045,-107.7625,37.60305,0
2046,-107.72,66.1,0
2047,-107.718076,52.481995,0
2048,-107.708108,36.996217,0
2049,-107.700086,39.675542,0
2050,-107.7,53.58,0
2051,-107.690159,38.561869,0
2052,-107.6879,42.3402,0
2053,-107.67627,38.020669,0
2054,-107.670535,33.73995,0
2055,-107.66658,37.821503,0
2056,-107.650397,36.781403,0
2057,-107.630695,49.715208,0
2058,-107.6286,32.0725,0
2059,-107.62165,34.104039,0
2060,-107.6136752,27.72940184,0
2061,-107.61,58.86,0
2062,-107.603158,33.372419,0
2063,-107.5972005,48.54033923,0
2064,-107.591056,38.745136,0
2065,-107.5868,37.14962,0
2066,-107.58232,35.28932,0
2067,-107.5739,44.0306,0
2068,-107.555,32.938,0
2069,-107.5322,43.8367,0
2070,-107.519333,49.149917,0
2071,-107.515133,44.737344,0
2072,-107.51334,46.06399,0
2073,-107.48,50.17,0
2074,-107.4691,44.9739,0
2075,-107.4507,33.5603,0
2076,-107.447533,39.581222,0
2077,-107.411785,45.548523,0
2078,-107.405619,33.215183,0
2079,-107.398733,32.458359,0
2080,-107.392933,38.361728,0
2081,-107.387345,50.708666,0
2082,-107.32715,37.20334,0
2083,-107.31535,34.621913,0
2084,-107.30745,40.490117,0
2085,-107.29912,38.08217,0
2086,-107.282021,36.975828,0
2087,-107.276283,44.108464,0
2088,-107.2633,44.7761,0
2089,-107.26097,36.735797,0
2090,-107.253463,38.960337,0
2091,-107.245561,39.701965,0
2092,-107.238527,34.151674,0
2093,-107.237,32.801636,0
2094,-107.233546,52.13235,0
2095,-107.23252,39.201109,0
2096,-107.23032,37.72972,0
2097,-107.219819,39.413739,0
2098,-107.202012,44.398577,0
2099,-107.201111,49.179722,0
2100,-107.1988,31.9247,0
2101,-107.1975,42.4527,0
2102,-107.192977,33.573067,0
2103,-107.178679,32.166196,0
2104,-107.173538,38.46814,0
2105,-107.168,36.048,0
2106,-107.15,60.84,0
2107,-107.146418,47.591223,0
2108,-107.140786,32.486938,0
2109,-107.12,70.59,0
2110,-107.1078,33.3866,0
2111,-107.103048,37.346179,0
2112,-107.085433,50.413769,0
2113,-107.08,72.49,0
2114,-107.0713,47.89885,0
2115,-107.07,25.23,0
2116,-107.019634,34.239355,0
2117,-107.0155118,46.29083635,0
2118,-106.982208,47.281174,0
2119,-106.972705,40.810292,0
2120,-106.961481,38.627332,0
2121,-106.953728,38.853062,0
2122,-106.949908,44.781719,0
2123,-106.942494,37.18648,0
2124,-106.941438,35.033442,0
2125,-106.93451,37.75051,0
2126,-106.93,65.98,0
2127,-106.93,71.24,0
2128,-106.9238,39.30123,0
2129,-106.895003,52.143417,0
2130,-106.89392,37.4461,0
2131,-106.878,33.209,0
2132,-106.860108,44.187633,0
2133,-106.8582,44.541,0
2134,-106.850257,36.02386,0
2135,-106.839619,35.502259,0
2136,-106.817477,49.629518,0
2137,-106.814008,51.257549,0
2138,-106.81,65.07,0
2139,-106.81,62.82,0
2140,-106.804367,39.039122,0
2141,-106.800163,41.451278,0
2142,-106.7998,35.7788,0
2143,-106.79758,40.9723,0
2144,-106.79351,48.55892,0
2145,-106.786877,39.637671,0
2146,-106.782515,36.992864,0
2147,-106.781087,49.24848,0
2148,-106.77,55.25,0
2149,-106.767967,32.471855,0
2150,-106.766407,34.308474,0
2151,-106.76603,36.23397,0
2152,-106.749205,39.904817,0
2153,-106.7307,44.3651,0
2154,-106.73,57.87,0
2155,-106.73,56.54,0
2156,-106.727778,36.5825,0
2157,-106.715102,51.979096,0
2158,-106.713463,38.569473,0
2159,-106.706983,37.721363,0
2160,-106.69775,45.62304,0
2161,-106.696149,37.935682,0
2162,-106.687881,48.365711,0
2163,-106.685468,34.971077,0
2164,-106.641128,35.19268,0
2165,-106.637436,53.64269,0
2166,-106.632129,40.406911,0
2167,-106.61178,40.59737,0
2168,-106.6083,35.9889,0
2169,-106.599717,52.220212,0
2170,-106.579369,49.06946,0
2171,-106.574939,41.260827,0
2172,-106.574,32.273,0
2173,-106.5658,50.661119,0
2174,-106.555722,32.677167,0
2175,-106.536302,39.119144,0
2176,-106.532205,39.630891,0
2177,-106.529342,37.352695,0
2178,-106.529048,51.064607,0
2179,-106.528457,36.359489,0
2180,-106.504784,31.770834,0
2181,-106.4995,43.4064,0
2182,-106.48894,38.19351,0
2183,-106.47,67.7,0
2184,-106.440072,37.166898,0
2185,-106.428525,48.012914,0
2186,-106.427216,44.423897,0
2187,-106.424586,38.844129,0
2188,-106.42381,46.25996,0
2189,-106.42177,35.848438,0
2190,-106.402969,34.700159,0
2191,-106.39,63.78,0
2192,-106.387947,36.969269,0
2193,-106.378919,49.314594,0
2194,-106.355666,52.630194,0
2195,-106.345,28.8636,0
2196,-106.3385,37.6849,0
2197,-106.334975,35.192279,0
2198,-106.321397,39.387456,0
2199,-106.317928,35.675965,0
2200,-106.30498,52.138334,0
2201,-106.296347,42.837696,0
2202,-106.2925239,47.32133813,0
2203,-106.29025,40.38422,0
2204,-106.28685,37.38597,0
2205,-106.286019,45.349067,0
2206,-106.28,59.78,0
2207,-106.28,75.5,0
2208,-106.278561,41.118887,0
2209,-106.26454,47.733374,0
2210,-106.239067,32.795228,0
2211,-106.22652,40.55917,0
2212,-106.21857,39.74771,0
2213,-106.21,71.94,0
2214,-106.20683,38.17738,0
2215,-106.202734,37.155594,0
2216,-106.2,66.71,0
2217,-106.199,34.9602,0
2218,-106.1862,40.0645,0
2219,-106.1527,40.8358,0
2220,-106.1509532,41.59471008,0
2221,-106.147553,52.434813,0
2222,-106.147,44.2764,0
2223,-106.13,29.94,0
2224,-106.13,72.68,0
2225,-106.12565,38.55778,0
2226,-106.119554,52.750682,0
2227,-106.119334,35.552938,0
2228,-106.1188,43.992,0
2229,-106.1147,36.5091,0
2230,-106.114687,36.832985,0
2231,-106.1141,40.262,0
2232,-106.111582,39.042746,0
2233,-106.109239,28.587448,0
2234,-106.101425,35.976978,0
2235,-106.100429,37.582057,0
2236,-106.1,41.3,0
2237,-106.097618,49.387622,0
2238,-106.08,35.743,0
2239,-106.039464,38.369433,0
2240,-106.025255,37.283897,0
2241,-106.01532,39.21443,0
2242,-106.014109,33.351015,0
2243,-106.007792,50.242975,0
2244,-106,54,0
2245,-105.981031,38.849269,0
2246,-105.98,49.63,0
2247,-105.97,62.21,0
2248,-105.947769,52.143964,0
2249,-105.9476,43.6718,0
2250,-105.9346,45.4917,0
2251,-105.92713,33.692847,0
2252,-105.904442,32.976412,0
2253,-105.879058,31.826638,0
2254,-105.868254,37.475268,0
2255,-105.868167,35.981967,0
2256,-105.848,40.9084,0
2257,-105.8338,40.26687,0
2258,-105.8329404,45.76069578,0
2259,-105.83077,36.179099,0
2260,-105.830605,46.440563,0
2261,-105.828697,39.067032,0
2262,-105.828371,37.112527,0
2263,-105.8245157,44.52895299,0
2264,-105.823892,39.491803,0
2265,-105.81,64.09,0
2266,-105.80654,38.187727,0
2267,-105.803537,35.797245,0
2268,-105.7861,32.4941,0
2269,-105.783936,42.835236,0
2270,-105.78,65.6,0
2271,-105.775515,39.930306,0
2272,-105.771707,34.422781,0
2273,-105.767254,35.569622,0
2274,-105.76264,34.22522,0
2275,-105.76251,47.28693,0
2276,-105.761095,32.716522,0
2277,-105.757225,47.629627,0
2278,-105.731559,53.225029,0
2279,-105.72585,39.696095,0
2280,-105.719722,36.405,0
2281,-105.717487,50.75105,0
2282,-105.710949,33.952038,0
2283,-105.71,70.48,0
2284,-105.71,55.74,0
2285,-105.6989,41.1675,0
2286,-105.6913,39.3393,0
2287,-105.67303,33.310141,0
2288,-105.67,61.64,0
2289,-105.6633,44.8055,0
2290,-105.661866,36.764289,0
2291,-105.659896,37.990118,0
2292,-105.643822,32.95647,0
2293,-105.633759,35.009493,0
2294,-105.62402,42.4073,0
2295,-105.60999,41.419023,0
2296,-105.6001,35.9899,0
2297,-105.5892,43.4207,0
2298,-105.587875,40.400638,0
2299,-105.58379,38.4026,0
2300,-105.582359,44.450197,0
2301,-105.5814,40.9084,0
2302,-105.567422,46.63198,0
2303,-105.566128,40.208872,0
2304,-105.553033,39.506384,0
2305,-105.55044,37.618039,0
2306,-105.548555,40.691059,0
2307,-105.547211,32.532894,0
2308,-105.547,35.478,0
2309,-105.545,32.77,0
2310,-105.544219,39.038046,0
2311,-105.5399098,46.41220493,0
2312,-105.535625,40.029781,0
2313,-105.527285,50.414531,0
2314,-105.523389,33.498834,0
2315,-105.52,71.43,0
2316,-105.511662,44.265103,0
2317,-105.5,56.79,0
2318,-105.498017,26.448555,0
2319,-105.48,67.81,0
2320,-105.466224,38.13489,0
2321,-105.447778,35.8121,0
2322,-105.44,73.33,0
2323,-105.426546,37.429006,0
2324,-105.413625,51.219554,0
2325,-105.410812,39.835175,0
2326,-105.3949,43.9639,0
2327,-105.380856,41.162064,0
2328,-105.3705,52.202081,0
2329,-105.365,44.8873,0
2330,-105.36332,35.263163,0
2331,-105.354521,39.633993,0
2332,-105.34917,40.95472,0
2333,-105.3433,36.1622,0
2334,-105.33889,40.43246,0
2335,-105.337928,44.637251,0
2336,-105.333977,50.584459,0
2337,-105.319126,39.351249,0
2338,-105.31221,46.82202,0
2339,-105.31,34.99,0
2340,-105.309722,42.414167,0
2341,-105.297647,36.344503,0
2342,-105.28896,47.31093,0
2343,-105.286097,38.913657,0
2344,-105.276299,36.951603,0
2345,-105.270236,40.211299,0
2346,-105.2458,36.7583,0
2347,-105.239371,43.655489,0
2348,-105.228281,38.3265,0
2349,-105.219065,49.217575,0
2350,-105.214692,37.962947,0
2351,-105.213539,40.784796,0
2352,-105.211657,40.030813,0
2353,-105.207358,42.189057,0
2354,-105.204076,37.593505,0
2355,-105.201492,36.538094,0
2356,-105.19998,41.892889,0
2357,-105.196495,51.434962,0
2358,-105.182337,35.65213,0
2359,-105.18056,34.59334,0
2360,-105.170822,32.891483,0
2361,-105.17,58.48,0
2362,-105.168825,35.889509,0
2363,-105.164137,50.98775,0
2364,-105.13125,42.835996,0
2365,-105.12882,48.80391,0
2366,-105.11017,34.13268,0
2367,-105.10771,39.866787,0
2368,-105.10056,39.26028,0
2369,-105.096931,40.397172,0
2370,-105.096047,40.978205,0
2371,-105.090783,39.063444,0
2372,-105.076616,49.723051,0
2373,-105.076454,33.66372,0
2374,-105.0748,23.8853,0
2375,-105.073626,37.32029,0
2376,-105.06,65.56,0
2377,-105.03497,46.42996,0
2378,-105.032919,40.574131,0
2379,-105.01752,35.07937,0
2380,-105.01157,36.17556,0
2381,-105.00798,37.87983,0
2382,-105.002444,36.925028,0
2383,-104.996028,39.46723,0
2384,-104.99015,34.899338,0
2385,-104.987111,40.168905,0
2386,-104.985858,50.023638,0
2387,-104.98,60.77,0
2388,-104.98,62.44,0
2389,-104.97573,38.25163,0
2390,-104.9621157,44.96376513,0
2391,-104.960808,42.130318,0
2392,-104.956334,35.593637,0
2393,-104.95222,41.7864,0
2394,-104.95,67.39,0
2395,-104.94997,42.41608,0
2396,-104.936161,27.311795,0
2397,-104.927392,37.181821,0
2398,-104.912558,49.025239,0
2399,-104.90763,50.766766,0
2400,-104.901906,32.104573,0
2401,-104.901024,47.272427,0
2402,-104.8898,41.544,0
2403,-104.887208,38.624217,0
2404,-104.879183,38.826535,0
2405,-104.87,63.47,0
2406,-104.858056,36.513056,0
2407,-104.852886,36.774803,0
2408,-104.844766,37.598716,0
2409,-104.843627,33.370766,0
2410,-104.840738,32.381588,0
2411,-104.839256,51.240424,0
2412,-104.8367379,44.59007826,0
2413,-104.830298,38.044062,0
2414,-104.828922,39.870604,0
2415,-104.821892,31.898727,0
2416,-104.8195,40.8648,0
2417,-104.809786,49.256268,0
2418,-104.801527,40.310993,0
2419,-104.79,59.85,0
2420,-104.7872,23.9708,0
2421,-104.782242,44.387322,0
2422,-104.76,64.8,0
2423,-104.76,56.73,0
2424,-104.750896,37.813403,0
2425,-104.749902,39.177591,0
2426,-104.743759,39.449153,0
2427,-104.737023,39.65583,0
2428,-104.725658,41.97651,0
2429,-104.721521,50.565864,0
2430,-104.709873,32.232056,0
2431,-104.699056,37.01025,0
2432,-104.697968,41.127599,0
2433,-104.693828,35.521234,0
2434,-104.683059,40.509984,0
2435,-104.677107,40.719833,0
2436,-104.675682,31.112872,0
2437,-104.669,34.936,0
2438,-104.654524,38.309044,0
2439,-104.6534035,46.41685008,0
2440,-104.650569,38.628605,0
2441,-104.644569,38.860225,0
2442,-104.6269,42.6452,0
2443,-104.615284,50.776886,0
2444,-104.612722,36.737139,0
2445,-104.6115679,47.69003775,0
2446,-104.606152,39.96217,0
2447,-104.597687,36.387088,0
2448,-104.594428,44.680888,0
2449,-104.58693,36.02098,0
2450,-104.56,69.82,0
2451,-104.556976,42.202161,0
2452,-104.5517363,46.06350194,0
2453,-104.525,39.738333,0
2454,-104.5236,44.8656,0
2455,-104.5169,48.17341,0
2456,-104.515327,45.516823,0
2457,-104.513092,37.181208,0
2458,-104.51155,40.97534,0
2459,-104.5077,44.314,0
2460,-104.49978,47.10509,0
2461,-104.4918932,48.37841837,0
2462,-104.464251,39.026113,0
2463,-104.45968,48.56217,0
2464,-104.4518235,43.34163042,0
2465,-104.4427456,47.9084586,0
2466,-104.442721,32.177968,0
2467,-104.432867,45.835076,0
2468,-104.403,35.909,0
2469,-104.401989,41.721185,0
2470,-104.39965,44.1043,0
2471,-104.393345,38.456522,0
2472,-104.39213,34.61309,0
2473,-104.384392,50.472197,0
2474,-104.378967,37.941336,0
2475,-104.378064,38.727819,0
2476,-104.35912,41.4536,0
2477,-104.342916,40.645295,0
2478,-104.338598,33.592741,0
2479,-104.3319,43.6151,0
2480,-104.33072,39.51983,0
2481,-104.3225,44.6536,0
2482,-104.32,66.53,0
2483,-104.291985,39.213638,0
2484,-104.2889,41.1725,0
2485,-104.273862,36.935195,0
2486,-104.272768,36.084233,0
2487,-104.2714,37.1733,0
2488,-104.2712478,46.04593359,0
2489,-104.263454,50.736967,0
2490,-104.218277,32.428741,0
2491,-104.21797,42.022028,0
2492,-104.204941,43.8547,0
2493,-104.2039,44.2385,0
2494,-104.18827,47.1153,0
2495,-104.18,79.12,0
2496,-104.179412,35.394225,0
2497,-104.1766,46.5046,0
2498,-104.15633,47.35483,0
2499,-104.15,63.59,0
2500,-104.112688,44.474612,0
2501,-104.1123,38.1571,0
2502,-104.101074,30.705965,0
2503,-104.093764,32.279542,0
2504,-104.092305,40.381153,0
2505,-104.071464,31.916078,0
2506,-104.070367,35.092261,0
2507,-104.07,64.96,0
2508,-104.0699202,44.07708625,0
2509,-104.062222,24.590833,0
2510,-104.040138,35.660417,0
2511,-104.02078,30.304164,0
2512,-104.01279,43.55129,0
2513,-104.0028,37.0392,0
2514,-103.998559,40.811058,0
2515,-103.983506,36.780422,0
2516,-103.977005,39.505805,0
2517,-103.97431,45.54998,0
2518,-103.97417,45.1738,0
2519,-103.967945,34.449526,0
2520,-103.967056,47.858727,0
2521,-103.96,60.84,0
2522,-103.95558,37.30338,0
2523,-103.934335,41.762876,0
2524,-103.925698,38.472385,0
2525,-103.92,57.99,0
2526,-103.907194,46.297161,0
2527,-103.898799,50.791688,0
2528,-103.889425,38.284556,0
2529,-103.88375,41.54178,0
2530,-103.88271,42.72341,0
2531,-103.85903,44.48885,0
2532,-103.853972,35.268972,0
2533,-103.85035,44.275111,0
2534,-103.85,49.67,0
2535,-103.85,20.6,0
2536,-103.84806,44.73173,0
2537,-103.842605,43.73356,0
2538,-103.84139,38.73662,0
2539,-103.840624,30.539658,0
2540,-103.84,59.21,0
2541,-103.84,55.36,0
2542,-103.82723,36.05608,0
2543,-103.826778,39.315234,0
2544,-103.8177349,46.96334332,0
2545,-103.8,67.13,0
2546,-103.79206,42.06044,0
2547,-103.78325,43.33181,0
2548,-103.776228,44.034213,0
2549,-103.768745,31.6745,0
2550,-103.733771,30.99203,0
2551,-103.73,56.69,0
2552,-103.717156,42.565666,0
2553,-103.70862,52.550638,0
2554,-103.70154,41.23581,0
2555,-103.7007,38.89415,0
2556,-103.690445,35.904612,0
2557,-103.690137,37.05665,0
2558,-103.69,62.29,0
2559,-103.6892,40.8997,0
2560,-103.67861,39.47444,0
2561,-103.658377,30.376177,0
2562,-103.655855,43.538635,0
2563,-103.65,53.84,0
2564,-103.6494,35.7075,0
2565,-103.640805,36.544278,0
2566,-103.6249,42.84143,0
2567,-103.621712,47.240708,0
2568,-103.616983,48.202263,0
2569,-103.612979,34.343565,0
2570,-103.609948,37.617251,0
2571,-103.601663,25.897315,0
2572,-103.59514,43.88681,0
2573,-103.594247,40.2544,0
2574,-103.584724,39.159721,0
2575,-103.579684,41.583907,0
2576,-103.562387,34.025745,0
2577,-103.558585,33.333092,0
2578,-103.554688,30.030128,0
2579,-103.5514,42.3347,0
2580,-103.54602,45.58454,0
2581,-103.527139,41.951257,0
2582,-103.50611,38.715,0
2583,-103.492917,35.336167,0
2584,-103.490067,44.175237,0
2585,-103.487128,45.874038,0
2586,-103.485131,46.988567,0
2587,-103.467993,42.663643,0
2588,-103.467595,40.973017,0
2589,-103.46727,29.491787,0
2590,-103.466128,37.011328,0
2591,-103.46,65.98,0
2592,-103.4503,34.9242,0
2593,-103.449695,36.828028,0
2594,-103.446,43.3504,0
2595,-103.443799,46.600111,0
2596,-103.442176,47.603418,0
2597,-103.431074,38.043153,0
2598,-103.43028,38.92306,0
2599,-103.421067,44.473975,0
2600,-103.403529,43.547206,0
2601,-103.388808,29.234812,0
2602,-103.37106,43.97394,0
2603,-103.36828,39.741233,0
2604,-103.35889,37.17577,0
2605,-103.3554,37.73255,0
2606,-103.35062,32.1558,0
2607,-103.35,51.25,0
2608,-103.324732,34.275603,0
2609,-103.310857,46.387184,0
2610,-103.30703,39.127899,0
2611,-103.3024,43.76519,0
2612,-103.302195,36.567917,0
2613,-103.27,49.32,0
2614,-103.265232,40.795585,0
2615,-103.26058,42.44451,0
2616,-103.25233,40.16009,0
2617,-103.2478837,47.47676563,0
2618,-103.23889,23.60972,0
2619,-103.213336,29.826983,0
2620,-103.1985433,46.71082732,0
2621,-103.19212,37.33677,0
2622,-103.19,78.89,0
2623,-103.18139,24.21333,0
2624,-103.179795,32.698508,0
2625,-103.17385,40.50177,0
2626,-103.173294,29.207166,0
2627,-103.169295,34.516031,0
2628,-103.16023,35.86909,0
2629,-103.16,64.61,0
2630,-103.16,63.59,0
2631,-103.151917,48.026467,0
2632,-103.13223,45.58342,0
2633,-103.114349,41.677142,0
2634,-103.0915,36.4244,0
2635,-103.090491,41.154355,0
2636,-103.083017,44.028881,0
2637,-103.08,60.77,0
2638,-103.07,27.74,0
2639,-103.055724,43.643761,0
2640,-103.04353,36.24725,0
2641,-103.043249,38.819879,0
2642,-103.042582,32.122868,0
2643,-103.04,52.96,0
2644,-103.0391,42.7056,0
2645,-103.034408,47.332753,0
2646,-103.02689,37.91273,0
2647,-103.019805,36.601583,0
2648,-103.019804,37.113061,0
2649,-103.00296,42.4951,0
2650,-103,67.24,0
2651,-102.990502,48.270346,0
2652,-102.974846,37.462034,0
2653,-102.97382,41.45792,0
2654,-102.97099,36.90003,0
2655,-102.9625,40.10541,0
2656,-102.930091,38.081193,0
2657,-102.902268,34.865281,0
2658,-102.885973,32.54463,0
2659,-102.871722,39.298054,0
2660,-102.856665,39.822794,0
2661,-102.856597,42.337613,0
2662,-102.8527,41.98732,0
2663,-102.84403,47.861767,0
2664,-102.815209,40.828467,0
2665,-102.8133,43.77973,0
2666,-102.794343,46.889742,0
2667,-102.790903,30.894873,0
2668,-102.784969,38.407938,0
2669,-102.772362,32.067203,0
2670,-102.764302,37.559331,0
2671,-102.763194,46.399444,0
2672,-102.753754,33.958596,0
2673,-102.752227,20.822138,0
2674,-102.75,57.26,0
2675,-102.74321,37.018279,0
2676,-102.71496,41.1486,0
2677,-102.714142,44.605209,0
2678,-102.71228,36.729302,0
2679,-102.7013393,48.5201185,0
2680,-102.7,59.32,0
