,X_WGS84,Y_WGS84,verstr
2735,-104.604692,50.776757,0
2736,-104.600862,38.258666,0
2737,-104.597687,36.387088,0
2738,-104.594428,44.680888,0
2739,-104.56848,37.144011,0
2740,-104.5670952,44.144163,0
2741,-104.56,69.82,0
2742,-104.5517363,46.06350194,0
2743,-104.547916,44.920411,0
2744,-104.525,39.738333,0
2745,-104.5169,48.17341,0
2746,-104.515327,45.516823,0
2747,-104.51415,40.9686,0
2748,-104.4918932,48.37841837,0
2749,-104.464251,39.026113,0
2750,-104.45968,48.56217,0
2751,-104.4518235,43.34163042,0
2752,-104.450807,42.280142,0
2753,-104.4427456,47.9084586,0
2754,-104.432867,45.835076,0
2755,-104.403,35.909,0
2756,-104.401989,41.721185,0
2757,-104.401685,33.457074,0
2758,-104.393345,38.456522,0
2759,-104.389516,39.347131,0
2760,-104.378967,37.941336,0
2761,-104.378064,38.727819,0
2762,-104.362827,34.474051,0
2763,-104.35912,41.4536,0
2764,-104.342916,40.645295,0
2765,-104.3426,44.583,0
2766,-104.3319,43.6151,0
2767,-104.32,66.53,0
2768,-104.310923,42.102579,0
2769,-104.305625,39.569988,0
2770,-104.29469,44.406346,0
2771,-104.292407,50.591555,0
2772,-104.2889,41.1725,0
2773,-104.278595,32.447842,0
2774,-104.272768,36.084233,0
2775,-104.2714,37.1733,0
2776,-104.2712478,46.04593359,0
2777,-104.223222,36.914222,0
2778,-104.221754,30.591561,0
2779,-104.204941,43.8547,0
2780,-104.2039,44.2385,0
2781,-104.18827,47.1153,0
2782,-104.18,79.12,0
2783,-104.179412,35.394225,0
2784,-104.1766,46.5046,0
2785,-104.15633,47.35483,0
2786,-104.15,63.59,0
2787,-104.1123,38.1571,0
2788,-104.093764,32.279542,0
2789,-104.0813,44.583,0
2790,-104.071464,31.916078,0
2791,-104.070367,35.092261,0
2792,-104.07,64.96,0
2793,-104.0699202,44.07708625,0
2794,-104.062222,24.590833,0
2795,-104.0622,41.9078,0
2796,-104.040138,35.660417,0
2797,-104.02078,30.304164,0
2798,-104.01279,43.55129,0
2799,-104.0028,37.0392,0
2800,-103.998559,40.811058,0
2801,-103.989593,45.449173,0
2802,-103.977005,39.505805,0
2803,-103.97417,45.1738,0
2804,-103.97348,44.40692,0
2805,-103.967945,34.449526,0
2806,-103.967056,47.858727,0
2807,-103.96,60.84,0
2808,-103.95558,37.30338,0
2809,-103.925698,38.472385,0
2810,-103.923967,30.5948,0
2811,-103.92,57.99,0
2812,-103.9196501,46.29396463,0
2813,-103.898806,50.792284,0
2814,-103.889425,38.284556,0
2815,-103.88375,41.54178,0
2816,-103.88271,42.72341,0
2817,-103.88028,36.87278,0
2818,-103.875818,43.813393,0
2819,-103.874661,40.417863,0
2820,-103.853972,35.268972,0
2821,-103.85,49.67,0
2822,-103.85,20.6,0
2823,-103.84139,38.73662,0
2824,-103.84,59.21,0
2825,-103.84,55.36,0
2826,-103.82768,43.29718,0
2827,-103.82723,36.05608,0
2828,-103.826778,39.315234,0
2829,-103.8177349,46.96334332,0
2830,-103.8,67.13,0
2831,-103.79206,42.06044,0
2832,-103.779751,41.741619,0
2833,-103.776228,44.034213,0
2834,-103.768745,31.6745,0
2835,-103.74432,44.75775,0
2836,-103.733771,30.99203,0
2837,-103.73,56.69,0
2838,-103.718194,42.566077,0
2839,-103.70862,52.550638,0
2840,-103.70076,38.9028,0
2841,-103.690445,35.904612,0
2842,-103.690137,37.05665,0
2843,-103.69,62.29,0
2844,-103.6892,40.8997,0
2845,-103.6828,41.31164,0
2846,-103.67861,39.47444,0
2847,-103.66751,44.41844,0
2848,-103.65,53.84,0
2849,-103.6494,35.7075,0
2850,-103.640805,36.544278,0
2851,-103.6287,42.8416,0
2852,-103.621712,47.240708,0
2853,-103.616983,48.202263,0
2854,-103.612979,34.343565,0
2855,-103.609948,37.617251,0
2856,-103.601663,25.897315,0
2857,-103.600747,30.281542,0
2858,-103.59514,43.88681,0
2859,-103.594247,40.2544,0
2860,-103.584724,39.159721,0
2861,-103.579684,41.583907,0
2862,-103.56391,43.60673,0
2863,-103.562387,34.025745,0
2864,-103.558585,33.333092,0
2865,-103.554688,30.030128,0
2866,-103.5514,42.3347,0
2867,-103.54602,45.58454,0
2868,-103.50611,38.715,0
2869,-103.490067,44.175237,0
2870,-103.485131,46.988567,0
2871,-103.47907,43.1786,0
2872,-103.474735,45.841172,0
2873,-103.467595,40.973017,0
2874,-103.46727,29.491787,0
2875,-103.46,65.98,0
2876,-103.45451,42.71375,0
2877,-103.4503,34.9242,0
2878,-103.449695,36.828028,0
2879,-103.443799,46.600111,0
2880,-103.442176,47.603418,0
2881,-103.431074,38.043153,0
2882,-103.43028,38.92306,0
2883,-103.421624,44.470177,0
2884,-103.410509,43.396804,0
2885,-103.388808,29.234812,0
2886,-103.369112,43.761982,0
2887,-103.36828,39.741233,0
2888,-103.367472,35.406862,0
2889,-103.3565,37.1701,0
2890,-103.3554,37.73255,0
2891,-103.35062,32.1558,0
2892,-103.35,51.25,0
2893,-103.3273,43.9621,0
2894,-103.310857,46.387184,0
2895,-103.302195,36.567917,0
2896,-103.27239,34.237471,0
2897,-103.26058,42.44451,0
2898,-103.2478837,47.47676563,0
2899,-103.23889,23.60972,0
2900,-103.213336,29.826983,0
2901,-103.210296,39.127914,0
2902,-103.1985433,46.71082732,0
2903,-103.19212,37.33677,0
2904,-103.19,78.89,0
2905,-103.18139,24.21333,0
2906,-103.1808,40.62,0
2907,-103.173294,29.207166,0
2908,-103.169295,34.516031,0
2909,-103.16096,35.86618,0
2910,-103.16,64.61,0
2911,-103.16,63.59,0
2912,-103.153254,40.925262,0
2913,-103.151917,48.026467,0
2914,-103.13777,41.46239,0
2915,-103.134975,32.792398,0
2916,-103.13223,45.58342,0
2917,-103.127439,49.168981,0
2918,-103.114349,41.677142,0
2919,-103.0915,36.4244,0
2920,-103.090491,41.154355,0
2921,-103.09044,37.139637,0
2922,-103.08,60.77,0
2923,-103.073222,36.640612,0
2924,-103.07,27.74,0
2925,-103.055724,43.643761,0
2926,-103.04353,36.24725,0
2927,-103.043249,38.819879,0
2928,-103.042582,32.122868,0
2929,-103.04,52.96,0
2930,-103.034408,47.332753,0
2931,-103.02689,37.91273,0
2932,-103.01419,42.32161,0
2933,-103.005967,42.517633,0
2934,-103,67.24,0
2935,-102.990502,48.270346,0
2936,-102.98444,39.28472,0
2937,-102.98323,44.11839,0
2938,-102.974846,37.462034,0
2939,-102.9625,40.10541,0
2940,-102.960859,36.957075,0
2941,-102.929396,38.081677,0
2942,-102.902268,34.865281,0
2943,-102.885973,32.54463,0
2944,-102.884086,42.792758,0
2945,-102.8527,41.98732,0
2946,-102.849078,43.90441,0
2947,-102.84898,39.74234,0
2948,-102.84403,47.861767,0
2949,-102.815209,40.828467,0
2950,-102.795203,46.890631,0
2951,-102.790903,30.894873,0
2952,-102.784969,38.407938,0
2953,-102.782363,33.957917,0
2954,-102.764302,37.559331,0
2955,-102.763194,46.399444,0
2956,-102.752227,20.822138,0
2957,-102.75,57.26,0
2958,-102.74428,41.16975,0
2959,-102.74321,37.018279,0
2960,-102.714142,44.605209,0
2961,-102.71228,36.729302,0
2962,-102.7013393,48.5201185,0
2963,-102.7,59.32,0
2964,-102.7,56.24,0
2965,-102.680594,32.117624,0
2966,-102.673317,48.124753,0
2967,-102.673202,47.34219,0
2968,-102.662647,50.595564,0
2969,-102.66224,45.80243,0
2970,-102.651115,32.647251,0
2971,-102.648487,38.691731,0
2972,-102.62,62.25,0
2973,-102.617144,37.366682,0
2974,-102.6125,39.475278,0
2975,-102.60166,42.06831,0
2976,-102.592144,33.786979,0
2977,-102.566842,43.69847,0
2978,-102.551186,49.706085,0
2979,-102.54483,40.93642,0
2980,-102.54155,33.408222,0
2981,-102.537207,37.633581,0
2982,-102.5108,36.8892,0
2983,-102.51,65.53,0
2984,-102.51,54.87,0
2985,-102.49611,38.54139,0
2986,-102.47477,47.97722,0
2987,-102.467973,43.273228,0
2988,-102.4667146,46.10964309,0
2989,-102.46238,45.52314,0
2990,-102.459664,48.629225,0
2991,-102.45128,42.29169,0
2992,-102.444183,30.24898,0
2993,-102.42472,46.958466,0
2994,-102.422161,35.154645,0
2995,-102.398262,43.870874,0
2996,-102.381267,44.072045,0
2997,-102.36806,39.51861,0
2998,-102.36,66.55,0
2999,-102.35361,38.81583,0
3000,-102.34436,41.59336,0
3001,-102.340457,42.00641,0
3002,-102.32,78.62,0
3003,-102.31586,39.7889,0
3004,-102.315528,35.742358,0
3005,-102.314326,31.900881,0
3006,-102.28644,43.03912,0
3007,-102.28,60.88,0
3008,-102.27689,40.583521,0
3009,-102.27611,22.36083,0
3010,-102.26389,40.91587,0
3011,-102.258682,50.482907,0
3012,-102.25757,32.699487,0
3013,-102.231846,31.396122,0
3014,-102.21322,47.30525135,0
3015,-102.193895,21.979862,0
3016,-102.18274,39.630577,0
3017,-102.17,49.23,0
3018,-102.16798,46.69561,0
3019,-102.164503,35.495839,0
3020,-102.16374,48.33972,0
3021,-102.15932,45.75261,0
3022,-102.152633,47.624471,0
3023,-102.15194,39.32056,0
3024,-102.138625,43.93928,0
3025,-102.13415,41.31688,0
3026,-102.13,58.9,0
3027,-102.13,52.16,0
3028,-102.10817,47.8042,0
3029,-102.105308,34.526518,0
3030,-102.097439,34.925173,0
3031,-102.09,72.72,0
3032,-102.08618,41.09213,0
3033,-102.081122,32.003445,0
3034,-102.049275,49.734709,0
3035,-102.042197,37.068244,0
3036,-102.03796,37.49643,0
3037,-102.034333,39.984803,0
3038,-102.027412,33.847615,0
3039,-102.01722,42.91929,0
3040,-102.00017,45.03634,0
3041,-101.999579,30.827044,0
3042,-101.986047,45.482267,0
3043,-101.979336,33.656841,0
3044,-101.959149,38.937373,0
3045,-101.943365,43.767368,0
3046,-101.943265,33.065503,0
3047,-101.932262,35.139348,0
3048,-101.93141,39.69872,0
3049,-101.879827,35.469779,0
3050,-101.86606,44.53354,0
3051,-101.853301,41.237529,0
3052,-101.852302,50.312466,0
3053,-101.850536,50.694963,0
3054,-101.817245,45.968803,0
3055,-101.815396,37.02035,0
3056,-101.800808,30.469926,0
3057,-101.796359,50.917788,0
3058,-101.782487,40.110502,0
3059,-101.780228,46.864862,0
3060,-101.777515,34.456217,0
3061,-101.773464,43.998208,0
3062,-101.77,53.89,0
3063,-101.75438,37.82939,0
3064,-101.75,64.16,0
3065,-101.74873,39.30545,0
3066,-101.746987,33.256774,0
3067,-101.719322,50.083542,0
3068,-101.71257,34.926655,0
3069,-101.700438,31.886551,0
3070,-101.69292,43.17249,0
3071,-101.69157,41.39777,0
3072,-101.67934,38.46951,0
3073,-101.679326,31.026722,0
3074,-101.65606,47.293741,0
3075,-101.645625,33.493504,0
3076,-101.64323,40.6039,0
3077,-101.64128,40.84514,0
3078,-101.6314,37.30626,0
3079,-101.6314,37.12644,0
3080,-101.627319,34.021837,0
3081,-101.625167,47.513858,0
3082,-101.623774,35.650829,0
3083,-101.623427,41.128008,0
3084,-101.61389,21.73222,0
3085,-101.59778,37.98231,0
3086,-101.59718,39.80656,0
3087,-101.58861,32.80712,0
3088,-101.57437,48.25779,0
3089,-101.560128,43.823387,0
3090,-101.53451,42.45523,0
3091,-101.5341,30.127164,0
3092,-101.530691,40.443839,0
3093,-101.52277,42.04178,0
3094,-101.521725,31.770485,0
3095,-101.52,66.29,0
3096,-101.50469,37.58464,0
3097,-101.49,18.8,0
3098,-101.48,63.2,0
3099,-101.45672,34.54165,0
3100,-101.4267,37.8086,0
3101,-101.413238,33.186355,0
3102,-101.411255,46.859476,0
3103,-101.4003781,50.94988339,0
3104,-101.390599,47.360006,0
3105,-101.38364,41.55199,0
3106,-101.372041,39.341009,0
3107,-101.366811,35.109287,0
3108,-101.360429,33.891366,0
3109,-101.3566,41.2141,0
3110,-101.332511,37.406524,0
3111,-101.325883,50.401467,0
3112,-101.321817,29.694216,0
3113,-101.316973,32.24698,0
3114,-101.31144,44.52409,0
3115,-101.30611,46.14061,0
3116,-101.302616,37.135721,0
3117,-101.292134,48.24835,0
3118,-101.28,25.41,0
3119,-101.27397,44.930086,0
3120,-101.271531,43.774,0
3121,-101.252175,50.696329,0
3122,-101.250047,49.04791,0
3123,-101.25,53.83,0
3124,-101.242511,47.577814,0
3125,-101.24033,38.91232,0
3126,-101.23814,38.48397,0
3127,-101.235593,51.388677,0
3128,-101.22886,39.80656,0
3129,-101.227487,46.726967,0
3130,-101.21415,47.07293,0
3131,-101.207099,44.694569,0
3132,-101.19748,30.712008,0
3133,-101.197037,27.895404,0
3134,-101.181122,46.459297,0
3135,-101.18,57.15,0
3136,-101.178488,39.538837,0
3137,-101.16228,42.92777,0
3138,-101.14922,29.966955,0
3139,-101.14647,37.78328,0
3140,-101.14,78.36,0
3141,-101.133702,41.133935,0
3142,-101.133247,31.433328,0
3143,-101.131311,31.149519,0
3144,-101.125891,49.364138,0
3145,-101.124703,50.122242,0
3146,-101.10905,22.02021366,0
3147,-101.106049,33.049599,0
3148,-101.10299,37.40658,0
3149,-101.1,60.32,0
3150,-101.098456,34.444786,0
3151,-101.093688,33.461429,0
3152,-101.06,59.24,0
3153,-101.033919,49.16267,0
3154,-101.0321071,25.35368871,0
3155,-101.023486,48.099732,0
3156,-101.013178,47.22146,0
3157,-101.00663,43.29409,0
3158,-101.003168,36.616004,0
3159,-100.98262,39.12923,0
3160,-100.9759036,47.46245741,0
3161,-100.968737,38.905095,0
3162,-100.967324,31.834993,0
3163,-100.96667,21.21611,0
3164,-100.963972,40.649297,0
3165,-100.95766,41.72665,0
3166,-100.955,37.2603,0
3167,-100.95,65.51,0
3168,-100.95,67.05,0
3169,-100.931629,29.311839,0
3170,-100.91486,46.764448,0
3171,-100.91,62.56,0
3172,-100.90654,38.63985,0
3173,-100.899192,28.440088,0
3174,-100.888639,34.535524,0
3175,-100.888199,34.937829,0
3176,-100.8858,45.27204,0
3177,-100.885072,40.234479,0
3178,-100.873246,35.213053,0
3179,-100.87055,37.45986,0
3180,-100.8655,38.15462,0
3181,-100.865452,37.901017,0
3182,-100.857833,36.373883,0
3183,-100.843708,36.042784,0
3184,-100.841897,49.573842,0
3185,-100.828786,25.367674,0
3186,-100.827188,33.628441,0
3187,-100.80988,45.82468,0
3188,-100.800216,35.43653,0
3189,-100.7992833,46.01197178,0
3190,-100.79,23.27,0
3191,-100.7898718,21.86272171,0
3192,-100.7823931,47.03359896,0
3193,-100.775181,37.131929,0
3194,-100.763237,29.153767,0
3195,-100.753442,40.874058,0
3196,-100.7503654,51.63289103,0
3197,-100.749175,48.12305,0
3198,-100.746481,30.614458,0
3199,-100.74,50.925,0
3200,-100.734691,31.184067,0
3201,-100.716637,41.21183,0
3202,-100.713256,46.643542,0
3203,-100.697165,38.79945,0
3204,-100.69568,38.46108,0
3205,-100.692673,40.352317,0
3206,-100.68699,41.48014,0
3207,-100.679972,24.791064,0
3208,-100.665419,47.838058,0
3209,-100.65819,43.03061,0
3210,-100.65797,43.30411,0
3211,-100.65452,47.47109,0
3212,-100.644081,48.29399,0
3213,-100.637787,46.827778,0
3214,-100.625,50.203806,0
3215,-100.618693,49.040546,0
3216,-100.617959,39.010594,0
3217,-100.617795,34.828185,0
3218,-100.61,58.14,0
3219,-100.593147,45.707582,0
3220,-100.571662,37.315173,0
3221,-100.56139,39.97885,0
3222,-100.560775,32.736699,0
3223,-100.5563,37.07178,0
3224,-100.55042,45.39826,0
3225,-100.550236,41.932029,0
3226,-100.55,55.61,0
3227,-100.537176,48.569451,0
3228,-100.52813,37.86371,0
3229,-100.52795,39.76411,0
3230,-100.5228,36.8299,0
3231,-100.520332,36.616252,0
3232,-100.52,50.72,0
3233,-100.510981,42.486972,0
3234,-100.50975,49.524503,0
3235,-100.502637,42.824978,0
3236,-100.500253,33.057597,0
3237,-100.488105,32.429388,0
3238,-100.4769,45.02171,0
3239,-100.474545,31.018918,0
3240,-100.46783,38.6418,0
3241,-100.457497,46.44405,0
3242,-100.456925,35.76908,0
3243,-100.45456,42.20736,0
3244,-100.454067,25.002841,0
3245,-100.45,72.42,0
3246,-100.44025,35.35715,0
3247,-100.42532,44.56266,0
3248,-100.421273,31.429701,0
3249,-100.417175,30.140683,0
3250,-100.400668,44.077048,0
3251,-100.397987,45.230606,0
3252,-100.392178,25.742394,0
3253,-100.379899,29.648698,0
3254,-100.355914,34.117319,0
3255,-100.3482,37.73419,0
3256,-100.34,61.42,0
3257,-100.34,54.3,0
3258,-100.33998,39.88732,0
3259,-100.3396,37.22797,0
3260,-100.3396,37.44422,0
3261,-100.33643,43.36221,0
3262,-100.332206,44.392085,0
3263,-100.314378,49.130647,0
3264,-100.3,64.12,0
3265,-100.289489,35.902681,0
3266,-100.2875128,48.4649807,0
3267,-100.28173,41.89109,0
3268,-100.27581,45.62379,0
3269,-100.267972,34.377441,0
3270,-100.267867,46.690212,0
3271,-100.26688,42.8785,0
3272,-100.26575,39.35547,0
3273,-100.264205,47.394108,0
3274,-100.261134,25.334068,0
3275,-100.2548,39.61812,0
3276,-100.25238,50.821963,0
3277,-100.2520393,46.26962345,0
3278,-100.239064,39.071906,0
3279,-100.217051,25.854445,0
3280,-100.202042,51.26608,0
3281,-100.201049,32.181897,0
3282,-100.200556,41.466667,0
3283,-100.183597,25.590572,0
3284,-100.165295,38.860591,0
3285,-100.162332,47.127211,0
3286,-100.150445,30.481974,0
3287,-100.14113,37.04055,0
3288,-100.1362,37.65221,0
3289,-100.121658,28.631436,0
3290,-100.112769,32.488624,0
3291,-100.107978,29.860579,0
3292,-100.104697,49.263931,0
3293,-100.09281,49.665153,0
3294,-100.086808,42.233876,0
3295,-100.06957,45.82235,0
3296,-100.068111,40.875103,0
3297,-100.066917,45.311934,0
3298,-100.061096,49.049172,0
3299,-100.046547,43.716372,0
3300,-100.0419,38.05469,0
3301,-100.034892,42.785835,0
3302,-100.03309,47.96106,0
3303,-100.03,52.77,0
3304,-100.03,78.2,0
3305,-100.01667,37.81078,0
3306,-100.01327,37.42067,0
3307,-100.005036,50.228395,0
3308,-99.999448,29.397859,0
3309,-99.9862,45.5475,0
3310,-99.9833,42.5586,0
3311,-99.961326,44.205137,0
3312,-99.960615,29.712348,0
3313,-99.955589,33.990081,0
3314,-99.949311,49.871062,0
3315,-99.945353,27.960827,0
3316,-99.93155,39.80314,0
3317,-99.92038,39.37534,0
3318,-99.913333,50.676667,0
3319,-99.9113,37.18855,0
3320,-99.910486,29.207201,0
3321,-99.88762,38.45558,0
3322,-99.88204,38.78622,0
3323,-99.88,65.76,0
3324,-99.878049,32.234888,0
3325,-99.86978,39.02604,0
3326,-99.86751,35.88808,0
3327,-99.86436,39.56958,0
3328,-99.850209,46.249305,0
3329,-99.847047,30.524133,0
3330,-99.84,73.45,0
3331,-99.831203,31.787574,0
3332,-99.830232,20.119049,0
3333,-99.81697,43.34555,0
3334,-99.816948,30.933611,0
3335,-99.802377,20.685097,0
3336,-99.80152,37.88423,0
3337,-99.800997,41.444526,0
3338,-99.79754435,47.18960335,0
3339,-99.780075,21.38436,0
3340,-99.774158,36.827568,0
3341,-99.771208,34.670898,0
3342,-99.767451,32.430349,0
3343,-99.7575,35.545834,0
3344,-99.755486,34.101667,0
3345,-99.752771,37.655841,0
3346,-99.751837,29.699804,0
3347,-99.745452,49.56946,0
3348,-99.733216,19.369001,0
3349,-99.72809,41.93881,0
3350,-99.720084,35.750662,0
3351,-99.710472,32.058237,0
3352,-99.698958,42.475922,0
3353,-99.69,66.9,0
3354,-99.680485,32.61277,0
3355,-99.680101,45.312369,0
3356,-99.674447,30.42078,0
3357,-99.66947,40.03885,0
3358,-99.665302,37.392732,0
3359,-99.66271,38.64026,0
3360,-99.655731,50.780084,0
3361,-99.6531,37.0583,0
3362,-99.63668799,45.78495081,0
3363,-99.63258,38.40334,0
3364,-99.631653,34.267605,0
3365,-99.63,49.4,0
3366,-99.61923746,44.97847707,0
3367,-99.617364,30.116886,0
3368,-99.59876,39.75595,0
3369,-99.59525,40.42522,0
3370,-99.593231,39.394315,0
3371,-99.583997,42.721259,0
3372,-99.583683,31.675151,0
3373,-99.58172,43.96024,0
3374,-99.570572,29.818059,0
3375,-99.560162,49.207678,0
3376,-99.551863,49.881322,0
3377,-99.54,56.09,0
3378,-99.537007,48.558403,0
3379,-99.53232,41.30767,0
3380,-99.528374,27.594623,0
3381,-99.522324,29.618121,0
3382,-99.50883,38.79786,0
3383,-99.501397,46.730493,0
3384,-99.5,75.31,0
3385,-99.5,63.32,0
3386,-99.498313,30.27158,0
3387,-99.4946833,46.45136681,0
3388,-99.49144,30.886078,0
3389,-99.469615,32.982678,0
3390,-99.45767,38.2031,0
3391,-99.456347,32.408812,0
3392,-99.45,64.33,0
3393,-99.441519,48.007649,0
3394,-99.440002,47.024883,0
3395,-99.4375,48.2889,0
3396,-99.43,60.46,0
3397,-99.43,58.67,0
3398,-99.40984,37.87958,0
3399,-99.39072,29.999806,0
3400,-99.39,62.29,0
3401,-99.388341,27.901839,0
3402,-99.382942,42.365833,0
3403,-99.381035,36.627041,0
3404,-99.38,72.49,0
3405,-99.37832,37.22789,0
3406,-99.373232,28.337138,0
3407,-99.351586,42.921439,0
3408,-99.34919,42.60104,0
3409,-99.340181,20.065042,0
3410,-99.33985,43.788033,0
3411,-99.338875,29.783071,0
3412,-99.33782,37.60319,0
3413,-99.335433,41.025142,0
3414,-99.32911,36.943563,0
3415,-99.328628,41.927283,0
3416,-99.32448,39.35027,0
3417,-99.32139977,45.72200628,0
3418,-99.31722,38.91512,0
3419,-99.31103395,44.82257632,0
3420,-99.30922,38.57497,0
3421,-99.30846,38.3497,0
3422,-99.30339544,46.14532437,0
3423,-99.28296,43.32659,0
3424,-99.274334,39.656346,0
3425,-99.27209,38.07718,0
3426,-99.268305,32.733422,0
3427,-99.257048,31.054321,0
3428,-99.242055,27.634541,0
3429,-99.227058,30.74188,0
3430,-99.21937114,45.27645336,0
3431,-99.21694189,46.58156279,0
3432,-99.212988,30.093395,0
3433,-99.21173,34.779446,0
3434,-99.20361,47.92306,0
3435,-99.2,43.966667,0
3436,-99.18849,43.11507,0
3437,-99.186328,29.636556,0
3438,-99.162698,29.370799,0
3439,-99.154572,29.190833,0
3440,-99.1516,43.56079,0
3441,-99.15047072,44.39868407,0
3442,-99.133949,39.476713,0
3443,-99.11388,39.08875,0
3444,-99.10738,37.27007,0
3445,-99.10656,47.16165,0
3446,-99.10643,38.46512,0
3447,-99.100566,19.398709,0
3448,-99.09728805,49.7008889,0
3449,-99.09108,45.03337,0
3450,-99.085938,32.213427,0
3451,-99.0849,40.9694,0
3452,-99.08468,28.944868,0
3453,-99.08140689,47.68115609,0
3454,-99.08,53.46,0
3455,-99.04,49.13,0
3456,-99.04,73.22,0
3457,-99.03898,37.65869,0
3458,-99.03343,39.66176,0
3459,-99.0324625,46.31440882,0
3460,-99.02413,40.69944,0
3461,-99.023391,29.992134,0
3462,-99.019714,29.744147,0
3463,-99.017646,31.851731,0
3464,-99.01545,30.225687,0
3465,-98.98677,44.6219,0
3466,-98.980207,34.746408,0
3467,-98.98,24.37,0
3468,-98.97778,42.64729,0
3469,-98.969461,35.881793,0
3470,-98.96927,38.89156,0
3471,-98.962605,34.278861,0
3472,-98.9545,38.15993,0
3473,-98.95258,40.08751,0
3474,-98.9525,40.4958,0
3475,-98.93,54.75,0
3476,-98.923861,29.576325,0
3477,-98.908861,29.16381,0
3478,-98.89671,37.4755,0
3479,-98.892767,43.388998,0
3480,-98.89,75.77,0
3481,-98.88568724,46.48226322,0
3482,-98.88319236,46.02210767,0
3483,-98.88195,43.02929,0
3484,-98.881095,48.026843,0
3485,-98.87139,41.56235,0
3486,-98.871022,34.022931,0
3487,-98.87051,37.28216,0
3488,-98.865236,47.236393,0
3489,-98.8620363,19.16896097,0
3490,-98.83569,45.72047,0
3491,-98.83444,43.2082,0
3492,-98.83,57.34,0
3493,-98.83,22.64,0
3494,-98.825264,46.965117,0
3495,-98.8217,30.49655,0
3496,-98.814833,35.456755,0
3497,-98.812052,39.467489,0
3498,-98.808962,30.104678,0
3499,-98.807965,41.769308,0
3500,-98.806336,51.439384,0
3501,-98.800286,36.888717,0
3502,-98.78656,42.47556,0
3503,-98.78019,39.6606,0
3504,-98.7741,38.69167,0
3505,-98.75055,29.795088,0
3506,-98.75002,27.353603,0
3507,-98.7424,29.425337,0
3508,-98.74,67.24,0
3509,-98.737891,32.416435,0
3510,-98.7295847,47.55858771,0
3511,-98.728745,44.542572,0
3512,-98.724551,45.444978,0
3513,-98.718437,47.816558,0
3514,-98.70583,19.63472,0
3515,-98.7,56.16,0
3516,-98.68896,39.14681,0
3517,-98.68077,37.62928,0
3518,-98.671152,34.699133,0
3519,-98.67089,37.42717,0
3520,-98.66555348,43.80324658,0
3521,-98.66,64.84,0
3522,-98.65715,37.22063,0
3523,-98.65085,38.13392,0
3524,-98.64929,42.28634,0
3525,-98.637367,38.96223,0
3526,-98.635,49.28,0
3527,-98.630188,29.579175,0
3528,-98.625459,30.24768,0
3529,-98.62492,38.34122,0
3530,-98.618928,46.68378,0
3531,-98.60259,43.05656,0
3532,-98.596544,33.104361,0
3533,-98.59249803,46.20155109,0
3534,-98.587487,47.074348,0
3535,-98.58579,44.08179,0
3536,-98.583069,30.777239,0
3537,-98.582092,40.731963,0
3538,-98.579963,36.36518,0
3539,-98.574201,26.355339,0
3540,-98.568927,32.882478,0
3541,-98.568316,42.570676,0
3542,-98.568315,33.873093,0
3543,-98.5585,31.29648,0
3544,-98.556642,34.060047,0
3545,-98.55325,39.43791,0
3546,-98.55194,41.79835,0
3547,-98.52797,37.91299,0
3548,-98.521321,27.166792,0
3549,-98.520313,31.645718,0
3550,-98.51917,40.0599,0
3551,-98.5163,45.66305,0
3552,-98.511305,32.508654,0
3553,-98.51,66.37,0
3554,-98.498701,45.151346,0
3555,-98.491926,31.983669,0
3556,-98.48887,29.399338,0
3557,-98.486275,29.874554,0
3558,-98.484102,31.048315,0
3559,-98.483055,29.032258,0
3560,-98.46957,40.900741,0
3561,-98.454182,43.50944,0
3562,-98.44974,38.839623,0
3563,-98.433457,35.875251,0
3564,-98.432263,32.229054,0
3565,-98.42125,29.646949,0
3566,-98.420666,30.093715,0
3567,-98.4167,38.0958,0
3568,-98.41289,39.02395,0
3569,-98.410187,29.23305,0
3570,-98.4,60.2,0
3571,-98.39671672,17.46623072,0
3572,-98.396186,30.277678,0
3573,-98.39316,39.28536,0
3574,-98.38714,33.758195,0
3575,-98.384722,51.238889,0
3576,-98.375147,35.174379,0
3577,-98.374908,40.606761,0
3578,-98.366481,26.179799,0
3579,-98.364638,43.290637,0
3580,-98.361186,30.547909,0
3581,-98.360062,30.748158,0
3582,-98.36,72.19,0
3583,-98.35243,33.206131,0
3584,-98.335,35.413333,0
3585,-98.332906,32.398604,0
3586,-98.326378,26.802503,0
3587,-98.31862,39.67109,0
3588,-98.31149,37.17137,0
3589,-98.305057,42.621187,0
3590,-98.294082,32.638149,0
3591,-98.290585,28.644082,0
3592,-98.28783,43.08152,0
3593,-98.286852,49.970159,0
3594,-98.28,58.94,0
3595,-98.28,62.33,0
3596,-98.27504,38.39855,0
3597,-98.2603462,46.00894317,0
3598,-98.26022,37.65468,0
3599,-98.25289,39.91122,0
3600,-98.248413,34.688565,0
3601,-98.246015,31.111738,0
3602,-98.24588,36.061452,0
3603,-98.24,69.07,0
3604,-98.234922,29.857023,0
3605,-98.233923,33.00889,0
3606,-98.233868,29.550745,0
3607,-98.229289,31.61183,0
3608,-98.22716,37.34419,0
3609,-98.219152,40.902049,0
3610,-98.183507,36.786076,0
3611,-98.17691,38.72422,0
3612,-98.17122,29.337892,0
3613,-98.17,76.19,0
3614,-98.161719,30.415763,0
