,X_WGS84,Y_WGS84,schsco
2226,-114.032073,49.134967,0
2227,-114.011974,42.371005,0
2228,-114.01,66.82,0
2229,-114.0081,44.41663,0
2230,-114.000792,36.280268,0
2231,-113.904545,50.130524,0
2232,-113.901703,50.937287,0
2233,-113.89,55.08,0
2234,-113.89,58.79,0
2235,-113.88807,49.571853,0
2236,-113.8773,39.8835,0
2237,-113.857782,44.197215,0
2238,-113.8543,37.0913,0
2239,-113.853486,43.642619,0
2240,-113.8164,35.1836,0
2241,-113.805,36.7955,0
2242,-113.791612,34.397675,0
2243,-113.77,52.37,0
2244,-113.744287,47.397488,0
2245,-113.744033,42.543216,0
2246,-113.735888,48.688504,0
2247,-113.719915,49.160679,0
2248,-113.6958,42.2506,0
2249,-113.688259,46.400702,0
2250,-113.66,61.89,0
2251,-113.66,64.69,0
2252,-113.6519,49.7081,0
2253,-113.631061,51.167862,0
2254,-113.630504,52.552188,0
2255,-113.624446,41.797167,0
2256,-113.59,50.03,0
2257,-113.5794,36.1434,0
2258,-113.572,36.8534,0
2259,-113.5675,43.72,0
2260,-113.535967,53.261296,0
2261,-113.511098,53.531792,0
2262,-113.51,59.89,0
2263,-113.5062,38.4929,0
2264,-113.477905,42.672695,0
2265,-113.476327,43.987547,0
2266,-113.46734,49.007301,0
2267,-113.463968,46.934366,0
2268,-113.45955,50.828122,0
2269,-113.4485,37.352,0
2270,-113.44,57.23,0
2271,-113.44,72,0
2272,-113.439828,48.748783,0
2273,-113.43,75.55,0
2274,-113.428,36.622,0
2275,-113.4,63.2,0
2276,-113.398,34.6697,0
2277,-113.395592,39.84977,0
2278,-113.3705,37.7875,0
2279,-113.36,65.87,0
2280,-113.356,33.8183,0
2281,-113.3388,41.9379,0
2282,-113.321817,53.865472,0
2283,-113.32,69.75,0
2284,-113.27,27.67,0
2285,-113.269893,53.679693,0
2286,-113.251,34.4117,0
2287,-113.244208,45.330455,0
2288,-113.24,52.2,0
2289,-113.2264,36.2725,0
2290,-113.222763,35.52248,0
2291,-113.220732,52.986931,0
2292,-113.218047,49.487188,0
2293,-113.1533,37.4679,0
2294,-113.0955,42.8979,0
2295,-113.0917,42.1207,0
2296,-113.087014,45.618063,0
2297,-113.083,36.4625,0
2298,-113.020532,45.012959,0
2299,-113.009811,49.806061,0
2300,-113.008981,51.82513,0
2301,-113.0065,37.0039,0
2302,-112.996109,42.667784,0
2303,-112.9702,37.2514,0
2304,-112.956052,51.300716,0
2305,-112.929611,53.707154,0
2306,-112.895255,47.194083,0
2307,-112.889,36.5931,0
2308,-112.888313,49.639092,0
2309,-112.88,71.63,0
2310,-112.87597,49.09485,0
2311,-112.872188,44.069268,0
2312,-112.848784,50.783718,0
2313,-112.84552,52.98161,0
2314,-112.83,56.43,0
2315,-112.821043,33.907268,0
2316,-112.79,55.29,0
2317,-112.7752,51.471981,0
2318,-112.75464,43.020666,0
2319,-112.75,66.78,0
2320,-112.75,61.03,0
2321,-112.74,36.88,0
2322,-112.736738,35.293513,0
2323,-112.713081,46.232703,0
2324,-112.701,34.2816,0
2325,-112.67,63.32,0
2326,-112.661276,48.117987,0
2327,-112.6568,37.1881,0
2328,-112.644889,51.958076,0
2329,-112.64,74.74,0
2330,-112.635426,45.20768,0
2331,-112.63052,51.281613,0
2332,-112.6211,37.7102,0
2333,-112.602,36.6654,0
2334,-112.6,58.29,0
2335,-112.592078,40.528383,0
2336,-112.575707,52.59838,0
2337,-112.562818,48.363793,0
2338,-112.56,75.54,0
2339,-112.557031,46.010309,0
2340,-112.548,32.4545,0
2341,-112.521867,37.501112,0
2342,-112.5201,38.259,0
2343,-112.508936,47.276979,0
2344,-112.5,34.48,0
2345,-112.488769,42.918678,0
2346,-112.446271,59.123753,0
2347,-112.430785,37.968012,0
2348,-112.428144,37.048036,0
2349,-112.415604,43.219105,0
2350,-112.409554,41.340984,0
2351,-112.392857,46.525991,0
2352,-112.3898,38.4198,0
2353,-112.380273,47.086097,0
2354,-112.37,65.6,0
2355,-112.351029,54.761864,0
2356,-112.337622,49.250397,0
2357,-112.33,69.35,0
2358,-112.303519,33.481916,0
2359,-112.290174,42.213729,0
2360,-112.290099,40.537126,0
2361,-112.281086,42.430604,0
2362,-112.278703,51.416139,0
2363,-112.271391,54.135843,0
2364,-112.270478,43.952347,0
2365,-112.252295,34.112196,0
2366,-112.25,51.67,0
2367,-112.243017,51.924851,0
2368,-112.24,50.43,0
2369,-112.221105,41.470325,0
2370,-112.22,72.42,0
2371,-112.212,33.2257,0
2372,-112.211186,36.062074,0
2373,-112.206453,42.880628,0
2374,-112.183177,35.229804,0
2375,-112.16698,40.925386,0
2376,-112.160603,36.730159,0
2377,-112.133056,37.642778,0
2378,-112.118192,36.340898,0
2379,-112.1061,34.752,0
2380,-112.1042,37.966,0
2381,-112.10324,40.304614,0
2382,-112.093383,41.290114,0
2383,-112.09,64.72,0
2384,-112.062911,46.54625,0
2385,-112.06,66.52,0
2386,-112.06,60.54,0
2387,-112.054,34.9494,0
2388,-112.043666,43.440833,0
2389,-112.00156,54.97146,0
2390,-111.99,57.57,0
2391,-111.99,56.09,0
2392,-111.975403,49.006256,0
2393,-111.9693,37.0293,0
2394,-111.960487,43.752462,0
2395,-111.959367,37.492701,0
2396,-111.95,33.4,0
2397,-111.95,61.83,0
2398,-111.94982,40.712017,0
2399,-111.946308,41.502394,0
2400,-111.943239,50.909566,0
2401,-111.931008,36.013867,0
2402,-111.930881,41.072837,0
2403,-111.883771,41.835241,0
2404,-111.8745,37.6749,0
2405,-111.866037,45.077056,0
2406,-111.847357,45.843403,0
2407,-111.844635,40.878526,0
2408,-111.84,77.63,0
2409,-111.84,74.7,0
2410,-111.813087,46.936978,0
2411,-111.807119,46.70031,0
2412,-111.8068,38.549,0
2413,-111.803742,34.483608,0
2414,-111.798332,40.573834,0
2415,-111.788608,33.848926,0
2416,-111.767878,47.19569,0
2417,-111.766313,52.191807,0
2418,-111.759931,39.821623,0
2419,-111.7473,35.04,0
2420,-111.744745,36.173849,0
2421,-111.737016,35.351788,0
2422,-111.727508,45.366212,0
2423,-111.7235,55.4021,0
2424,-111.718476,43.6594,0
2425,-111.70907,33.36321,0
2426,-111.702962,38.031097,0
2427,-111.6976,37.0868,0
2428,-111.68895,42.21735,0
2429,-111.681463,43.96485,0
2430,-111.68,71.31,0
2431,-111.672809,41.039823,0
2432,-111.666004,35.542659,0
2433,-111.64,34.76,0
2434,-111.632,36.8389,0
2435,-111.631805,36.653625,0
2436,-111.627852,37.788494,0
2437,-111.618183,49.078938,0
2438,-111.6061,38.6786,0
2439,-111.601276,40.082985,0
2440,-111.5863,39.0254,0
2441,-111.579,34.2684,0
2442,-111.5652,53.101817,0
2443,-111.546471,52.379405,0
2444,-111.534147,45.897949,0
2445,-111.530391,47.485197,0
2446,-111.53,63.28,0
2447,-111.524055,40.335148,0
2448,-111.519594,38.341635,0
2449,-111.518213,50.758344,0
2450,-111.5,46.33,0
2451,-111.497541,40.594953,0
2452,-111.4964,38.1606,0
2453,-111.459048,35.045077,0
2454,-111.448103,49.872721,0
2455,-111.445276,44.305614,0
2456,-111.4392,43.4882,0
2457,-111.42,66.06,0
2458,-111.416,33.4009,0
2459,-111.406252,41.963771,0
2460,-111.405,33.634,0
2461,-111.399614,40.986668,0
2462,-111.39,25.08,0
2463,-111.380579,34.038512,0
2464,-111.3585,38.0095,0
2465,-111.354788,44.85757,0
2466,-111.34329,38.504322,0
2467,-111.341411,42.209852,0
2468,-111.34,51.55,0
2469,-111.325,31.619,0
2470,-111.32444,34.272903,0
2471,-111.298071,45.271937,0
2472,-111.255782,44.498256,0
2473,-111.2543,39.112,0
2474,-111.25098,45.769331,0
2475,-111.240286,38.287749,0
2476,-111.2375,39.659,0
2477,-111.237488,45.447078,0
2478,-111.23,67.2,0
2479,-111.211058,42.972533,0
2480,-111.19,57,0
2481,-111.167122,45.064064,0
2482,-111.151147,38.085982,0
2483,-111.15,69.41,0
2484,-111.147118,32.273256,0
2485,-111.122,31.8045,0
2486,-111.111986,47.574161,0
2487,-111.108794,49.875683,0
2488,-111.1035,37.7498,0
2489,-111.098342,34.366182,0
2490,-111.088,31.3992,0
2491,-111.085,41.4427,0
2492,-111.078,33.5023,0
2493,-111.075887,45.918819,0
2494,-111.075825,43.773465,0
2495,-111.07,59.4,0
2496,-111.049717,33.308341,0
2497,-111.039,33.9497,0
2498,-111.038923,45.650935,0
2499,-111.031508,44.652187,0
2500,-111.0152,32.5015,0
2501,-111.003017,37.302159,0
2502,-111,64.77,0
2503,-110.9879,33.7629,0
2504,-110.976,38.3478,0
2505,-110.96,60.73,0
2506,-110.956681,29.046731,0
2507,-110.952355,48.514397,0
2508,-110.9356,40.17638,0
2509,-110.921347,32.23915,0
2510,-110.901927,45.209998,0
2511,-110.8912,53.6976,0
2512,-110.886155,58.191722,0
2513,-110.88,70.25,0
2514,-110.874663,52.761953,0
2515,-110.8721,53.343,0
2516,-110.871312,43.597168,0
2517,-110.869,33.0977,0
2518,-110.863134,49.654687,0
2519,-110.8485,37.7642,0
2520,-110.848329,31.496385,0
2521,-110.843673,39.62007,0
2522,-110.825935,43.363087,0
2523,-110.81,62.75,0
2524,-110.79056,51.768922,0
2525,-110.786335,50.043499,0
2526,-110.746055,49.231695,0
2527,-110.738464,44.939014,0
2528,-110.7059,42.1089,0
2529,-110.696226,45.359463,0
2530,-110.6951,32.3312,0
2531,-110.69,71.85,0
2532,-110.681462,32.134423,0
2533,-110.677859,42.662541,0
2534,-110.6767,39.975,0
2535,-110.66,45.99,0
2536,-110.66,31.68,0
2537,-110.66,31.94,0
2538,-110.645747,34.967958,0
2539,-110.63517,34.393877,0
2540,-110.6165,39.2717,0
2541,-110.614883,35.888387,0
2542,-110.598987,52.619634,0
2543,-110.59578,43.670325,0
2544,-110.58,75.01,0
2545,-110.56418,43.883077,0
2546,-110.553026,44.754214,0
2547,-110.541542,49.922255,0
2548,-110.54,63.74,0
2549,-110.524067,45.713183,0
2550,-110.50355,48.02376,0
2551,-110.45359,49.612914,0
2552,-110.444098,49.01043,0
2553,-110.442564,31.565401,0
2554,-110.44,71.24,0
2555,-110.437479,31.107412,0
2556,-110.415135,34.551835,0
2557,-110.408836,49.262603,0
2558,-110.396906,43.141105,0
2559,-110.393263,44.554292,0
2560,-110.3931,42.4278,0
2561,-110.349267,39.633837,0
2562,-110.345726,31.839188,0
2563,-110.328851,40.583823,0
2564,-110.310771,50.684801,0
2565,-110.29825,31.42515,0
2566,-110.278,34.973,0
2567,-110.2384,34.7756,0
2568,-110.225,32.3322,0
2569,-110.21826,47.28386,0
2570,-110.179563,38.254961,0
2571,-110.166585,46.45077,0
2572,-110.161,31.6045,0
2573,-110.16,65.45,0
2574,-110.16,57.46,0
2575,-110.1584,51.9188,0
2576,-110.152092,38.989575,0
2577,-110.15,32.8818,0
2578,-110.13,61.42,0
2579,-110.125654,44.899612,0
2580,-110.12,69.79,0
2581,-110.12,56.05,0
2582,-110.090897,48.900355,0
2583,-110.07685,32.058802,0
2584,-110.067,34.2347,0
2585,-110.040283,49.679517,0
2586,-110.028764,50.908598,0
2587,-110.017195,52.579401,0
2588,-110.01,66.52,0
2589,-110.000183,38.725199,0
2590,-109.996,35.031,0
2591,-109.97,60.31,0
2592,-109.967576,50.581588,0
2593,-109.96,45.84,0
2594,-109.9333,41.1794,0
2595,-109.93,67.35,0
2596,-109.894221,46.034636,0
2597,-109.89,62.63,0
2598,-109.89,70.7,0
2599,-109.88,32.67,0
2600,-109.870199,33.826411,0
2601,-109.8677,39.7855,0
2602,-109.85144,41.54084,0
2603,-109.848518,41.907898,0
2604,-109.845448,34.072776,0
2605,-109.829321,38.215873,0
2606,-109.826344,38.432678,0
2607,-109.82,58.98,0
2608,-109.82,54.37,0
2609,-109.817578,40.860981,0
2610,-109.812869,37.665667,0
2611,-109.807543,34.888627,0
2612,-109.784188,43.259837,0
2613,-109.77887,49.53838,0
2614,-109.7742,37.1798,0
2615,-109.731553,44.931153,0
2616,-109.714777,49.984958,0
2617,-109.7034,48.257,0
2618,-109.67,55.55,0
2619,-109.661926,38.017487,0
2620,-109.658644,34.180547,0
2621,-109.645422,38.651952,0
2622,-109.640938,47.72377,0
2623,-109.6258,39.8573,0
2624,-109.622856,51.474112,0
2625,-109.5831,44.4618,0
2626,-109.583058,40.16434,0
2627,-109.5819961,46.96053735,0
2628,-109.553003,45.288155,0
2629,-109.5509,41.2804,0
2630,-109.542612,43.435589,0
2631,-109.54,32.9,0
2632,-109.53,52.52,0
2633,-109.52453,33.952007,0
2634,-109.5099,39.3433,0
2635,-109.503634,43.647194,0
2636,-109.49207,40.476706,0
2637,-109.477256,49.764044,0
2638,-109.464415,41.492279,0
2639,-109.452445,32.155649,0
2640,-109.45008,48.58979,0
2641,-109.4406,38.1922,0
2642,-109.44,33.72,0
2643,-109.439362,45.079242,0
2644,-109.422036,37.782835,0
2645,-109.41,35.584,0
2646,-109.4024,39.5845,0
2647,-109.4,64.08,0
2648,-109.36,34.5489,0
2649,-109.36,61.57,0
2650,-109.36,57.46,0
2651,-109.3474608,47.06289871,0
2652,-109.332016,44.480496,0
2653,-109.2967,38.5581,0
2654,-109.282273,50.663836,0
2655,-109.277838,31.873628,0
2656,-109.25,71.69,0
2657,-109.238208,40.406084,0
2658,-109.2328,40.9378,0
2659,-109.228949,32.946606,0
2660,-109.21,56.39,0
2661,-109.21,69.37,0
2662,-109.2072,38.3549,0
2663,-109.194582,34.06003,0
2664,-109.188871,53.516907,0
2665,-109.166979,45.300165,0
2666,-109.1505,38.7163,0
2667,-109.135952,51.459032,0
2668,-109.13,59.32,0
2669,-109.107918,49.193534,0
2670,-109.0712,39.9161,0
2671,-109.068188,44.997781,0
2672,-109.066017,45.597612,0
2673,-109.0626,44.524013,0
2674,-109.06,76.42,0
2675,-109.051859,35.76235,0
2676,-109.042654,43.663845,0
2677,-109.030353,28.37171,0
2678,-108.98,63.01,0
2679,-108.97977,33.56685,0
2680,-108.972753,40.289402,0
2681,-108.961964,50.361338,0
2682,-108.961454,53.393527,0
2683,-108.952224,33.786212,0
2684,-108.94,66.21,0
2685,-108.9294,39.3458,0
2686,-108.927436,31.507413,0
2687,-108.917268,37.587601,0
2688,-108.9165703,48.53282034,0
2689,-108.91,45.3,0
2690,-108.907309,36.241957,0
2691,-108.9018,38.190043,0
2692,-108.9009,44.1611,0
2693,-108.899543,40.461631,0
2694,-108.894713,39.049061,0
2695,-108.890673,40.71163,0
2696,-108.881912,44.693837,0
2697,-108.876345,42.44749,0
2698,-108.87,60.16,0
2699,-108.847236,52.840768,0
2700,-108.844086,32.626998,0
2701,-108.839152,50.068618,0
2702,-108.828914,49.522228,0
2703,-108.8237,38.4164,0
2704,-108.805904,51.642893,0
2705,-108.8,70.37,0
2706,-108.796312,33.12526,0
2707,-108.7825,37.9444,0
2708,-108.750135,39.226798,0
2709,-108.7405,43.9542,0
2710,-108.71,75.92,0
2711,-108.7045416,46.33113529,0
2712,-108.692166,45.689088,0
2713,-108.682,35.038,0
2714,-108.674307,32.350356,0
2715,-108.673152,40.619219,0
2716,-108.671132,38.227788,0
2717,-108.664899,39.017783,0
2718,-108.654414,32.937469,0
2719,-108.652301,33.921892,0
2720,-108.648507,38.795467,0
2721,-108.64,65.03,0
2722,-108.64,58.28,0
2723,-108.622155,44.758469,0
2724,-108.612052,38.500877,0
2725,-108.5901,42.5566,0
2726,-108.563942,37.535803,0
2727,-108.553017,31.444767,0
2728,-108.5495,37.23516,0
2729,-108.526229,40.45107,0
2730,-108.52549,47.917874,0
2731,-108.485,32.638,0
2732,-108.48058,45.843923,0
2733,-108.48,50.1,0
2734,-108.472598,33.700536,0
2735,-108.465963,33.467139,0
2736,-108.458904,51.572729,0
2737,-108.454027,30.841889,0
2738,-108.45,61.3,0
2739,-108.45,71.31,0
2740,-108.4496,35.5453,0
2741,-108.4385,31.7695,0
2742,-108.437954,47.678803,0
2743,-108.433533,37.742267,0
2744,-108.3823122,29.61405383,0
2745,-108.373895,38.650583,0
2746,-108.373192,31.071917,0
2747,-108.345472,35.036911,0
2748,-108.3347906,48.39522424,0
2749,-108.32023,47.00276,0
2750,-108.32,52.73,0
2751,-108.311946,37.337204,0
2752,-108.309822,49.445062,0
2753,-108.306297,40.126266,0
2754,-108.2949,32.7426,0
2755,-108.293586,39.912387,0
2756,-108.26347,40.56945,0
2757,-108.260297,50.37049,0
2758,-108.241986,51.993508,0
2759,-108.241947,45.138402,0
2760,-108.23918,39.002343,0
2761,-108.2258,43.8069,0
2762,-108.22,57.11,0
2763,-108.22,70.32,0
2764,-108.2094,33.1853,0
2765,-108.2,50.18,0
2766,-108.18856,42.6828,0
2767,-108.18,54.71,0
2768,-108.1756,37.0326,0
2769,-108.144973,38.052375,0
2770,-108.137306,34.863972,0
2771,-108.137,35.215,0
2772,-108.135667,29.241194,0
2773,-108.08167,30.3075,0
2774,-108.077535,33.423241,0
2775,-108.075991,37.362032,0
2776,-108.051935,35.816142,0
2777,-108.0463,44.1587,0
2778,-108.009453,38.569425,0
2779,-107.999492,36.835104,0
2780,-107.993646,36.315025,0
2781,-107.96428,40.020017,0
2782,-107.9536,33.012,0
2783,-107.95,60.16,0
2784,-107.94535,39.73775,0
2785,-107.942141,38.840834,0
2786,-107.941434,50.651771,0
2787,-107.938823,37.795396,0
2788,-107.928833,48.250156,0
2789,-107.9136,42.9131,0
2790,-107.91,64.92,0
2791,-107.91,69.33,0
2792,-107.907927,39.115345,0
2793,-107.88055,37.20299,0
2794,-107.867,32.338,0
2795,-107.85,56.09,0
2796,-107.8259,34.9516,0
2797,-107.8257,43.6827,0
2798,-107.8068,42.5401,0
2799,-107.8,50.28,0
2800,-107.8,63.78,0
2801,-107.78,36.08,0
2802,-107.78,62.13,0
2803,-107.763203,38.281339,0
2804,-107.7625,37.60305,0
2805,-107.7311,43.8589,0
2806,-107.7239,36.531,0
2807,-107.72,66.1,0
2808,-107.718076,52.481995,0
2809,-107.717274,47.752347,0
2810,-107.708108,36.996217,0
2811,-107.700086,39.675542,0
2812,-107.7,53.58,0
2813,-107.691587,49.179776,0
2814,-107.6879,42.3402,0
2815,-107.67627,38.020669,0
2816,-107.670535,33.73995,0
2817,-107.650397,36.781403,0
2818,-107.641461,38.855472,0
2819,-107.630695,49.715208,0
2820,-107.62165,34.104039,0
2821,-107.6136752,27.72940184,0
2822,-107.61,58.86,0
2823,-107.603158,33.372419,0
2824,-107.60032,35.24672,0
2825,-107.5972005,48.54033923,0
2826,-107.597186,32.087083,0
2827,-107.5868,37.14962,0
2828,-107.5739,44.0306,0
2829,-107.555,32.938,0
2830,-107.54,75.24,0
2831,-107.51669,37.71248,0
2832,-107.515133,44.737344,0
2833,-107.51334,46.06399,0
2834,-107.48,50.17,0
2835,-107.4691,44.9739,0
2836,-107.4507,33.5603,0
2837,-107.447533,39.581222,0
2838,-107.418909,45.565167,0
2839,-107.405619,33.215183,0
2840,-107.398733,32.458359,0
2841,-107.392933,38.361728,0
2842,-107.387345,50.708666,0
2843,-107.359002,38.939982,0
2844,-107.31535,34.621913,0
2845,-107.30745,40.490117,0
2846,-107.30596,37.191909,0
2847,-107.29912,38.08217,0
2848,-107.282021,36.975828,0
2849,-107.277671,36.605543,0
2850,-107.276283,44.108464,0
2851,-107.2633,44.7761,0
2852,-107.240112,42.447012,0
2853,-107.238527,34.151674,0
2854,-107.237,32.801636,0
2855,-107.233546,52.13235,0
2856,-107.23252,39.201109,0
2857,-107.2316,43.4635,0
2858,-107.23032,37.72972,0
2859,-107.202012,44.398577,0
2860,-107.201111,49.179722,0
2861,-107.1988,31.9247,0
2862,-107.192977,33.573067,0
2863,-107.178679,32.166196,0
2864,-107.174401,38.46949,0
2865,-107.168,36.048,0
2866,-107.152639,39.400605,0
2867,-107.15,60.84,0
2868,-107.146418,47.591223,0
2869,-107.140786,32.486938,0
2870,-107.12,70.59,0
2871,-107.1078,33.3866,0
2872,-107.103048,37.346179,0
2873,-107.085433,50.413769,0
2874,-107.08,72.49,0
2875,-107.0713,47.89885,0
2876,-107.07,25.23,0
2877,-107.06949,39.68872,0
2878,-107.019634,34.239355,0
2879,-107.0155118,46.29083635,0
2880,-106.982208,47.281174,0
2881,-106.976515,51.242353,0
2882,-106.968167,44.826952,0
2883,-106.961481,38.627332,0
2884,-106.953728,38.853062,0
2885,-106.942494,37.18648,0
2886,-106.941438,35.033442,0
2887,-106.93,65.98,0
2888,-106.93,71.24,0
2889,-106.9238,39.30123,0
2890,-106.91301,37.81028,0
2891,-106.895003,52.143417,0
2892,-106.89392,37.4461,0
2893,-106.878,33.209,0
2894,-106.860108,44.187633,0
2895,-106.8582,44.541,0
2896,-106.850257,36.02386,0
2897,-106.839619,35.502259,0
2898,-106.81,65.07,0
2899,-106.81,62.82,0
2900,-106.804367,39.039122,0
2901,-106.800163,41.451278,0
2902,-106.7998,35.7788,0
2903,-106.79758,40.9723,0
2904,-106.79676,49.612023,0
2905,-106.79351,48.55892,0
2906,-106.786877,39.637671,0
2907,-106.782515,36.992864,0
2908,-106.781087,49.24848,0
2909,-106.77263,40.77269,0
2910,-106.77,55.25,0
2911,-106.767967,32.471855,0
2912,-106.766407,34.308474,0
2913,-106.76603,36.23397,0
2914,-106.7307,44.3651,0
2915,-106.73,57.87,0
2916,-106.73,56.54,0
2917,-106.727778,36.5825,0
2918,-106.69775,45.62304,0
2919,-106.696149,37.935682,0
2920,-106.687881,48.365711,0
2921,-106.685468,34.971077,0
2922,-106.638962,35.1936,0
2923,-106.632959,39.880501,0
2924,-106.632129,40.406911,0
2925,-106.63,36.072,0
2926,-106.6067,32.206,0
2927,-106.579369,49.06946,0
2928,-106.574939,41.260827,0
2929,-106.5658,50.661119,0
2930,-106.565125,36.91978,0
2931,-106.5618,37.7772,0
2932,-106.560264,51.851951,0
2933,-106.555722,32.677167,0
2934,-106.536302,39.119144,0
2935,-106.533682,52.158478,0
2936,-106.53283,35.81578,0
2937,-106.529342,37.352695,0
2938,-106.519176,53.601897,0
2939,-106.51078,31.937708,0
2940,-106.510425,38.560745,0
2941,-106.4995,43.4064,0
2942,-106.48894,38.19351,0
2943,-106.476298,51.037929,0
2944,-106.47,67.7,0
2945,-106.466087,40.702765,0
2946,-106.448028,35.33077,0
2947,-106.44299,39.58887,0
2948,-106.440072,37.166898,0
2949,-106.428525,48.012914,0
2950,-106.427216,44.423897,0
2951,-106.424586,38.844129,0
2952,-106.42381,46.25996,0
2953,-106.41147,45.32162,0
2954,-106.402969,34.700159,0
2955,-106.400724,36.230877,0
2956,-106.39,63.78,0
2957,-106.378919,49.314594,0
2958,-106.355666,52.630194,0
2959,-106.345561,35.14672,0
2960,-106.345,28.8636,0
2961,-106.344652,42.84573,0
2962,-106.341155,35.648205,0
2963,-106.3385,37.6849,0
2964,-106.323838,35.877742,0
2965,-106.2925239,47.32133813,0
2966,-106.29025,40.38422,0
2967,-106.28685,37.38597,0
2968,-106.28,59.78,0
2969,-106.28,75.5,0
2970,-106.278561,41.118887,0
2971,-106.26454,47.733374,0
2972,-106.25766,39.304233,0
2973,-106.22652,40.55917,0
2974,-106.21857,39.74771,0
2975,-106.21,71.94,0
2976,-106.20683,38.17738,0
2977,-106.203,36.634,0
2978,-106.2,66.71,0
2979,-106.199,34.9602,0
2980,-106.1862,40.0645,0
2981,-106.174133,38.705178,0
2982,-106.155781,38.996721,0
2983,-106.1527,40.8358,0
2984,-106.1509532,41.59471008,0
2985,-106.148342,45.569166,0
2986,-106.147553,52.434813,0
2987,-106.147,44.2764,0
2988,-106.133628,49.399577,0
2989,-106.131486,37.049717,0
2990,-106.13,29.94,0
2991,-106.13,72.68,0
2992,-106.123013,50.262722,0
2993,-106.119554,52.750682,0
2994,-106.119334,35.552938,0
2995,-106.114658,36.832913,0
2996,-106.1141,40.262,0
2997,-106.109239,28.587448,0
2998,-106.101425,35.976978,0
2999,-106.100429,37.582057,0
3000,-106.1,41.3,0
3001,-106.025255,37.283897,0
3002,-106.01532,39.21443,0
3003,-106.014109,33.351015,0
3004,-106.004425,38.54258,0
3005,-106,54,0
3006,-105.988434,35.709074,0
3007,-105.981031,38.849269,0
3008,-105.98,49.63,0
3009,-105.978,44.1324,0
3010,-105.972,46.3089,0
3011,-105.97,62.21,0
3012,-105.947769,52.143964,0
3013,-105.9476,43.6718,0
3014,-105.92713,33.692847,0
3015,-105.926573,40.00698,0
3016,-105.924897,33.114842,0
3017,-105.879058,31.826638,0
3018,-105.868254,37.475268,0
3019,-105.868167,35.981967,0
3020,-105.85446,40.27953,0
3021,-105.848,40.9084,0
3022,-105.842783,38.406571,0
3023,-105.8329404,45.76069578,0
3024,-105.83077,36.179099,0
3025,-105.828697,39.067032,0
3026,-105.8245157,44.52895299,0
3027,-105.823892,39.491803,0
3028,-105.81,64.09,0
3029,-105.80654,38.187727,0
3030,-105.789404,32.55045,0
3031,-105.78,65.6,0
3032,-105.775736,32.829946,0
3033,-105.771707,34.422781,0
3034,-105.767254,35.569622,0
3035,-105.76264,34.22522,0
3036,-105.76251,47.28693,0
3037,-105.757225,47.629627,0
3038,-105.741072,42.841797,0
3039,-105.7371,41.1244,0
3040,-105.731559,53.225029,0
3041,-105.72325,37.97539,0
3042,-105.717487,50.75105,0
3043,-105.71,70.48,0
3044,-105.71,55.74,0
3045,-105.707571,33.549558,0
3046,-105.703121,33.930742,0
3047,-105.697833,35.767767,0
3048,-105.6913,39.3393,0
3049,-105.684448,39.761376,0
3050,-105.681386,36.675224,0
3051,-105.67303,33.310141,0
3052,-105.67,61.64,0
3053,-105.6633,44.8055,0
3054,-105.633759,35.009493,0
3055,-105.62402,42.4073,0
3056,-105.6133,33.0252,0
3057,-105.60999,41.419023,0
3058,-105.593958,40.569131,0
3059,-105.5892,43.4207,0
3060,-105.58379,38.4026,0
3061,-105.582359,44.450197,0
3062,-105.5814,40.9084,0
3063,-105.574715,39.991009,0
3064,-105.566711,36.361437,0
3065,-105.566605,46.632255,0
3066,-105.550507,46.261482,0
3067,-105.55044,37.618039,0
3068,-105.55024,32.524977,0
3069,-105.547,35.478,0
3070,-105.544219,39.038046,0
3071,-105.535033,50.265537,0
3072,-105.525558,40.194423,0
3073,-105.52,71.43,0
3074,-105.514105,38.183107,0
3075,-105.512323,32.76307847,0
3076,-105.511662,44.265103,0
3077,-105.510082,33.473898,0
3078,-105.5,56.79,0
3079,-105.498017,26.448555,0
3080,-105.48,67.81,0
3081,-105.47995,35.688367,0
3082,-105.479106,36.594708,0
3083,-105.475032,39.405598,0
3084,-105.469733,39.60165,0
3085,-105.4662303,44.96016225,0
3086,-105.44,73.33,0
3087,-105.4393,36.9528,0
3088,-105.426546,37.429006,0
3089,-105.413625,51.219554,0
3090,-105.4054,36.0216,0
3091,-105.3949,43.9639,0
3092,-105.388006,39.186165,0
3093,-105.3705,52.202081,0
3094,-105.365386,40.41498,0
3095,-105.360736,39.84795,0
3096,-105.34917,40.95472,0
3097,-105.34368,40.075818,0
3098,-105.3393,44.541,0
3099,-105.333977,50.584459,0
3100,-105.332689,35.266575,0
3101,-105.32386,38.457934,0
3102,-105.32057,32.95268,0
3103,-105.31221,46.82202,0
3104,-105.31,34.99,0
3105,-105.309722,42.414167,0
3106,-105.297647,36.344503,0
3107,-105.28896,47.31093,0
3108,-105.2867,41.8597,0
3109,-105.283157,38.925614,0
3110,-105.261456,35.62341,0
3111,-105.2458,36.7583,0
3112,-105.243872,41.185187,0
3113,-105.232445,36.172667,0
3114,-105.214692,37.962947,0
3115,-105.207358,42.189057,0
3116,-105.204076,37.593505,0
3117,-105.199833,39.666616,0
3118,-105.19697,40.79346,0
3119,-105.193062,51.435176,0
3120,-105.190278,49.223812,0
3121,-105.18056,34.59334,0
