,X_WGS84,Y_WGS84,ascspe
2084,-111.151147,38.085982,0
2085,-111.15,69.41,0
2086,-111.147118,32.273256,0
2087,-111.122,31.8045,0
2088,-111.108794,49.875683,0
2089,-111.1035,37.7498,0
2090,-111.088,31.3992,0
2091,-111.085,41.4427,0
2092,-111.078,33.5023,0
2093,-111.075887,45.918819,0
2094,-111.075825,43.773465,0
2095,-111.07,59.4,0
2096,-111.05692,47.594268,0
2097,-111.049756,31.568859,0
2098,-111.039,33.9497,0
2099,-111.003017,37.302159,0
2100,-111,64.77,0
2101,-110.996537,34.306362,0
2102,-110.9879,33.7629,0
2103,-110.974564,45.708306,0
2104,-110.96,60.73,0
2105,-110.956681,29.046731,0
2106,-110.9356,40.17638,0
2107,-110.921347,32.23915,0
2108,-110.901927,45.209998,0
2109,-110.8912,53.6976,0
2110,-110.886155,58.191722,0
2111,-110.88,70.25,0
2112,-110.874663,52.761953,0
2113,-110.8721,53.343,0
2114,-110.869,33.0977,0
2115,-110.8669,49.2008,0
2116,-110.865498,32.510486,0
2117,-110.863134,49.654687,0
2118,-110.854508,44.543228,0
2119,-110.8485,37.7642,0
2120,-110.848329,31.496385,0
2121,-110.825935,43.363087,0
2122,-110.81,62.75,0
2123,-110.800819,50.335334,0
2124,-110.79056,51.768922,0
2125,-110.774111,37.17038,0
2126,-110.738464,44.939014,0
2127,-110.7059,42.1089,0
2128,-110.696226,45.359463,0
2129,-110.69,71.85,0
2130,-110.689842,32.400729,0
2131,-110.687456,50.005256,0
2132,-110.681462,32.134423,0
2133,-110.677859,42.662541,0
2134,-110.6767,39.975,0
2135,-110.66,31.68,0
2136,-110.66,31.94,0
2137,-110.66,45.99,0
2138,-110.645747,34.967958,0
2139,-110.6165,39.2717,0
2140,-110.614883,35.888387,0
2141,-110.598987,52.619634,0
2142,-110.59578,43.670325,0
2143,-110.58,75.01,0
2144,-110.564944,34.396183,0
2145,-110.553026,44.754214,0
2146,-110.54,63.74,0
2147,-110.527285,49.084115,0
2148,-110.526321,45.488345,0
2149,-110.524067,45.713183,0
2150,-110.50355,48.02376,0
2151,-110.478095,31.592708,0
2152,-110.45359,49.612914,0
2153,-110.44,71.24,0
2154,-110.437479,31.107412,0
2155,-110.415135,34.551835,0
2156,-110.408836,49.262603,0
2157,-110.396906,43.141105,0
2158,-110.396156,43.853776,0
2159,-110.393263,44.554292,0
2160,-110.3931,42.4278,0
2161,-110.3546,39.6666,0
2162,-110.345726,31.839188,0
2163,-110.328851,40.583823,0
2164,-110.310771,50.684801,0
2165,-110.278,34.973,0
2166,-110.2384,34.7756,0
2167,-110.238219,49.725332,0
2168,-110.235504,32.904041,0
2169,-110.225,32.3322,0
2170,-110.21826,47.28386,0
2171,-110.207614,31.351353,0
2172,-110.182022,48.901017,0
2173,-110.179563,38.254961,0
2174,-110.166585,46.45077,0
2175,-110.161,31.6045,0
2176,-110.16,65.45,0
2177,-110.16,57.46,0
2178,-110.1584,51.9188,0
2179,-110.13,61.42,0
2180,-110.125654,44.899612,0
2181,-110.12,69.79,0
2182,-110.12,56.05,0
2183,-110.076125,32.059656,0
2184,-110.04,34.24,0
2185,-110.034133,52.577854,0
2186,-110.028764,50.908598,0
2187,-110.01,66.52,0
2188,-109.996,35.031,0
2189,-109.97062,50.581768,0
2190,-109.97,60.31,0
2191,-109.96,45.84,0
2192,-109.9333,41.1794,0
2193,-109.93,67.35,0
2194,-109.89,62.63,0
2195,-109.89,70.7,0
2196,-109.88,32.67,0
2197,-109.870199,33.826411,0
2198,-109.8677,39.7855,0
2199,-109.85144,41.54084,0
2200,-109.845448,34.072776,0
2201,-109.826344,38.432678,0
2202,-109.82,58.98,0
2203,-109.82,54.37,0
2204,-109.807543,34.888627,0
2205,-109.784188,43.259837,0
2206,-109.783952,35.07993,0
2207,-109.77887,49.53838,0
2208,-109.7742,37.1798,0
2209,-109.759663,38.168024,0
2210,-109.747904,37.659011,0
2211,-109.731553,44.931153,0
2212,-109.7034,48.257,0
2213,-109.6917,40.9378,0
2214,-109.680763,47.686517,0
2215,-109.67,55.55,0
2216,-109.658644,34.180547,0
2217,-109.6258,39.8573,0
2218,-109.622856,51.474112,0
2219,-109.5831,44.4618,0
2220,-109.5819961,46.96053735,0
2221,-109.553003,45.288155,0
2222,-109.5509,41.2804,0
2223,-109.542612,43.435589,0
2224,-109.54,32.9,0
2225,-109.53,52.52,0
2226,-109.5273,38.0105,0
2227,-109.523062,49.654688,0
2228,-109.5007,43.6484,0
2229,-109.4976,38.6731,0
2230,-109.48,49.92,0
2231,-109.464415,41.492279,0
2232,-109.452445,32.155649,0
2233,-109.45008,48.58979,0
2234,-109.4406,38.1922,0
2235,-109.44,33.72,0
2236,-109.4375,33.97278,0
2237,-109.422036,37.782835,0
2238,-109.4163,39.4016,0
2239,-109.41,35.584,0
2240,-109.4024,39.5845,0
2241,-109.4,64.08,0
2242,-109.36,34.5489,0
2243,-109.36,61.57,0
2244,-109.36,57.46,0
2245,-109.3474608,47.06289871,0
2246,-109.308922,45.156475,0
2247,-109.2967,38.5581,0
2248,-109.294074,34.144505,0
2249,-109.282273,50.663836,0
2250,-109.25,35.75,0
2251,-109.25,71.69,0
2252,-109.2328,40.9378,0
2253,-109.228949,32.946606,0
2254,-109.21,56.39,0
2255,-109.21,69.37,0
2256,-109.2072,38.3549,0
2257,-109.188871,53.516907,0
2258,-109.18,33.99,0
2259,-109.168589,31.890401,0
2260,-109.166979,45.300165,0
2261,-109.1505,38.7163,0
2262,-109.131682,51.460698,0
2263,-109.13,59.32,0
2264,-109.12705,44.518283,0
2265,-109.104435,49.334712,0
2266,-109.0712,39.9161,0
2267,-109.066017,45.597612,0
2268,-109.06,76.42,0
2269,-109.042654,43.663845,0
2270,-109.030353,28.37171,0
2271,-109.004862,37.77984,0
2272,-109.004824,40.530221,0
2273,-108.98,63.01,0
2274,-108.97977,33.56685,0
2275,-108.967644,48.428284,0
2276,-108.961964,50.361338,0
2277,-108.961454,53.393527,0
2278,-108.952224,33.786212,0
2279,-108.94,66.21,0
2280,-108.9294,39.3458,0
2281,-108.927436,31.507413,0
2282,-108.917268,37.587601,0
2283,-108.91,45.3,0
2284,-108.907309,36.241957,0
2285,-108.9018,38.190043,0
2286,-108.9009,44.1611,0
2287,-108.894713,39.049061,0
2288,-108.890673,40.71163,0
2289,-108.876345,42.44749,0
2290,-108.87,60.16,0
2291,-108.847236,52.840768,0
2292,-108.844086,32.626998,0
2293,-108.8237,38.4164,0
2294,-108.809924,49.573027,0
2295,-108.805904,51.642893,0
2296,-108.8,70.37,0
2297,-108.796312,33.12526,0
2298,-108.7825,37.9444,0
2299,-108.76313,42.608713,0
2300,-108.7438,44.6007,0
2301,-108.7405,43.9542,0
2302,-108.728108,40.581922,0
2303,-108.71,75.92,0
2304,-108.7045416,46.33113529,0
2305,-108.692166,45.689088,0
2306,-108.682,35.038,0
2307,-108.674307,32.350356,0
2308,-108.671048,38.227698,0
2309,-108.664745,47.763938,0
2310,-108.654414,32.937469,0
2311,-108.648507,38.795467,0
2312,-108.64,65.03,0
2313,-108.64,58.28,0
2314,-108.563942,37.535803,0
2315,-108.557358,40.433482,0
2316,-108.553017,31.444767,0
2317,-108.538333,33.881111,0
2318,-108.52549,47.917874,0
2319,-108.494865,38.920112,0
2320,-108.485,32.638,0
2321,-108.48,50.1,0
2322,-108.472598,33.700536,0
2323,-108.464242,45.775597,0
2324,-108.45738,38.426708,0
2325,-108.454027,30.841889,0
2326,-108.45,61.3,0
2327,-108.45,71.31,0
2328,-108.4496,35.5453,0
2329,-108.448952,33.47902,0
2330,-108.437954,47.678803,0
2331,-108.425142,37.303395,0
2332,-108.3823122,29.61405383,0
2333,-108.373192,31.071917,0
2334,-108.345472,35.036911,0
2335,-108.3347906,48.39522424,0
2336,-108.325401,38.673729,0
2337,-108.32023,47.00276,0
2338,-108.32,52.73,0
2339,-108.3109,31.844,0
2340,-108.309822,49.445062,0
2341,-108.306297,40.126266,0
2342,-108.2949,32.7426,0
2343,-108.293586,39.912387,0
2344,-108.26347,40.56945,0
2345,-108.243991,37.395261,0
2346,-108.241986,51.993508,0
2347,-108.241947,45.138402,0
2348,-108.237569,37.787174,0
2349,-108.230363,51.493739,0
2350,-108.2258,43.8069,0
2351,-108.22,57.11,0
2352,-108.22,70.32,0
2353,-108.218885,39.033113,0
2354,-108.2094,33.1853,0
2355,-108.2,50.18,0
2356,-108.18,54.71,0
2357,-108.1795,42.6887,0
2358,-108.1756,37.0326,0
2359,-108.1397,38.04967,0
2360,-108.137306,34.863972,0
2361,-108.135667,29.241194,0
2362,-108.123465,36.78557,0
2363,-108.109,33.411,0
2364,-108.08167,30.3075,0
2365,-108.051935,35.816142,0
2366,-108.0463,44.1587,0
2367,-108.007128,35.106977,0
2368,-108.003744,50.673718,0
2369,-107.993646,36.315025,0
2370,-107.9536,33.012,0
2371,-107.950908,38.781093,0
2372,-107.95,60.16,0
2373,-107.95,75.23,0
2374,-107.928833,48.250156,0
2375,-107.9136,42.9131,0
2376,-107.91,64.92,0
2377,-107.91,69.33,0
2378,-107.907927,39.115345,0
2379,-107.88055,37.20299,0
2380,-107.871271,36.540814,0
2381,-107.867,32.338,0
2382,-107.85,56.09,0
2383,-107.847822,40.002494,0
2384,-107.828,33.444,0
2385,-107.8259,34.9516,0
2386,-107.8257,43.6827,0
2387,-107.823321,38.444806,0
2388,-107.8068,42.5401,0
2389,-107.8,50.28,0
2390,-107.8,63.78,0
2391,-107.780922,37.812488,0
2392,-107.78,36.08,0
2393,-107.78,62.13,0
2394,-107.7625,37.60305,0
2395,-107.749855,38.190732,0
2396,-107.744,36.691,0
2397,-107.729412,50.697297,0
2398,-107.72,66.1,0
2399,-107.718076,52.481995,0
2400,-107.717274,47.752347,0
2401,-107.7,53.58,0
2402,-107.691587,49.179776,0
2403,-107.681996,32.909006,0
2404,-107.679558,33.912474,0
2405,-107.67627,38.020669,0
2406,-107.670535,33.73995,0
2407,-107.62165,34.104039,0
2408,-107.616988,36.971092,0
2409,-107.6136752,27.72940184,0
2410,-107.61,58.86,0
2411,-107.605536,38.678956,0
2412,-107.603158,33.372419,0
2413,-107.5972005,48.54033923,0
2414,-107.597186,32.087083,0
2415,-107.5868,37.14962,0
2416,-107.583672,39.609139,0
2417,-107.58232,35.28932,0
2418,-107.5739,44.0306,0
2419,-107.5513,42.4527,0
2420,-107.5322,43.8367,0
2421,-107.51669,37.71248,0
2422,-107.515133,44.737344,0
2423,-107.51334,46.06399,0
2424,-107.48,50.17,0
2425,-107.4691,44.9739,0
2426,-107.4507,33.5603,0
2427,-107.411785,45.548523,0
2428,-107.405619,33.215183,0
2429,-107.398733,32.458359,0
2430,-107.392933,38.361728,0
2431,-107.387345,50.708666,0
2432,-107.359002,38.939982,0
2433,-107.31535,34.621913,0
2434,-107.311705,39.502284,0
2435,-107.29912,38.08217,0
2436,-107.294582,37.174925,0
2437,-107.282021,36.975828,0
2438,-107.277671,36.605543,0
2439,-107.2633,44.7761,0
2440,-107.245561,39.701965,0
2441,-107.237,32.801636,0
2442,-107.233546,52.13235,0
2443,-107.2316,43.4635,0
2444,-107.23032,37.72972,0
2445,-107.202012,44.398577,0
2446,-107.1988,31.9247,0
2447,-107.1975,42.4527,0
2448,-107.192977,33.573067,0
2449,-107.178679,32.166196,0
2450,-107.174401,38.46949,0
2451,-107.168,36.048,0
2452,-107.15,60.84,0
2453,-107.146418,47.591223,0
2454,-107.140786,32.486938,0
2455,-107.1325679,44.9207125,0
2456,-107.12,70.59,0
2457,-107.1078,33.3866,0
2458,-107.103825,37.275036,0
2459,-107.101019,38.761531,0
2460,-107.092138,34.070836,0
2461,-107.085433,50.413769,0
2462,-107.08,72.49,0
2463,-107.0713,47.89885,0
2464,-107.07,25.23,0
2465,-107.027261,32.809097,0
2466,-107.019634,34.239355,0
2467,-106.982208,47.281174,0
2468,-106.976515,51.242353,0
2469,-106.972705,40.810292,0
2470,-106.961481,38.627332,0
2471,-106.949908,44.781719,0
2472,-106.941438,35.033442,0
2473,-106.93451,37.75051,0
2474,-106.93,65.98,0
2475,-106.93,71.24,0
2476,-106.9238,39.30123,0
2477,-106.905762,38.943128,0
2478,-106.895092,52.143434,0
2479,-106.89392,37.4461,0
2480,-106.878,33.209,0
2481,-106.8582,44.541,0
2482,-106.8514,44.1876,0
2483,-106.850257,36.02386,0
2484,-106.840501,35.52181,0
2485,-106.831045,39.64122,0
2486,-106.817477,49.629518,0
2487,-106.815214,51.887109,0
2488,-106.81,65.07,0
2489,-106.81,62.82,0
2490,-106.808451,41.442371,0
2491,-106.803413,40.469642,0
2492,-106.79758,40.9723,0
2493,-106.79351,48.55892,0
2494,-106.782515,36.992864,0
2495,-106.781087,49.24848,0
2496,-106.773301,35.137519,0
2497,-106.77,55.25,0
2498,-106.767967,32.471855,0
2499,-106.76603,36.23397,0
2500,-106.760912,34.212805,0
2501,-106.7307,44.3651,0
2502,-106.73,57.87,0
2503,-106.73,56.54,0
2504,-106.727778,36.5825,0
2505,-106.713463,38.569473,0
2506,-106.69775,45.62304,0
2507,-106.696149,37.935682,0
2508,-106.687881,48.365711,0
2509,-106.652907,37.67087,0
2510,-106.632959,39.880501,0
2511,-106.63,35.802,0
2512,-106.63,36.072,0
2513,-106.61178,40.59737,0
2514,-106.599717,52.220212,0
2515,-106.591488,32.330477,0
2516,-106.579423,49.069432,0
2517,-106.574939,41.260827,0
2518,-106.542167,35.162722,0
2519,-106.536302,39.119144,0
2520,-106.529342,37.352695,0
2521,-106.528457,36.359489,0
2522,-106.519176,53.601897,0
2523,-106.5135,32.535511,0
2524,-106.504784,31.770834,0
2525,-106.4995,43.4064,0
2526,-106.48894,38.19351,0
2527,-106.476298,51.037929,0
2528,-106.4714434,34.99862338,0
2529,-106.470712,50.657445,0
2530,-106.47,67.7,0
2531,-106.448028,35.33077,0
2532,-106.44299,39.58887,0
2533,-106.440072,37.166898,0
2534,-106.427216,44.423897,0
2535,-106.42381,46.25996,0
2536,-106.41147,45.32162,0
2537,-106.3932,37.5539,0
2538,-106.39,63.78,0
2539,-106.387947,36.969269,0
2540,-106.378919,49.314594,0
2541,-106.355666,52.630194,0
2542,-106.34952,34.77065,0
2543,-106.345,28.8636,0
2544,-106.341155,35.648205,0
2545,-106.321397,39.387456,0
2546,-106.31088,40.86506,0
2547,-106.30498,52.138334,0
2548,-106.296347,42.837696,0
2549,-106.294723,35.895824,0
2550,-106.2925239,47.32133813,0
2551,-106.29025,40.38422,0
2552,-106.28685,37.38597,0
2553,-106.28,59.78,0
2554,-106.28,75.5,0
2555,-106.278561,41.118887,0
2556,-106.273074,35.058236,0
2557,-106.2665,38.8047,0
2558,-106.26454,47.733374,0
2559,-106.239067,32.795228,0
2560,-106.23305,45.44091,0
2561,-106.21857,39.74771,0
2562,-106.21031,39.16516,0
2563,-106.21,71.94,0
2564,-106.20683,38.17738,0
2565,-106.203,36.634,0
2566,-106.2,66.71,0
2567,-106.160696,37.049434,0
2568,-106.1509532,41.59471008,0
2569,-106.147553,52.434813,0
2570,-106.147,44.2764,0
2571,-106.13765,40.526787,0
2572,-106.13,29.94,0
2573,-106.13,72.68,0
2574,-106.12565,38.55778,0
2575,-106.123013,50.262722,0
2576,-106.119554,52.750682,0
2577,-106.119334,35.552938,0
2578,-106.1188,43.992,0
2579,-106.114687,36.832985,0
2580,-106.1141,40.262,0
2581,-106.109239,28.587448,0
2582,-106.10279,40.07305,0
2583,-106.101425,35.976978,0
2584,-106.100429,37.582057,0
2585,-106.1,41.3,0
2586,-106.08834,39.37714,0
2587,-106.085289,39.610333,0
2588,-106.08,35.743,0
2589,-106.067869,39.028096,0
2590,-106.039464,38.369433,0
2591,-106.014109,33.351015,0
2592,-106,54,0
2593,-105.9853,37.172223,0
2594,-105.981031,38.849269,0
2595,-105.98,49.63,0
2596,-105.978,44.1324,0
2597,-105.97,62.21,0
2598,-105.947769,52.143964,0
2599,-105.9476,43.6718,0
2600,-105.9346,45.4917,0
2601,-105.92713,33.692847,0
2602,-105.924897,33.114842,0
2603,-105.879058,31.826638,0
2604,-105.868167,35.981967,0
2605,-105.848,40.9084,0
2606,-105.846833,46.441405,0
2607,-105.8338,40.26687,0
2608,-105.8329404,45.76069578,0
2609,-105.828697,39.067032,0
2610,-105.823892,39.491803,0
2611,-105.81,64.09,0
2612,-105.80654,38.187727,0
2613,-105.803537,35.797245,0
2614,-105.7861,32.4941,0
2615,-105.78,65.6,0
2616,-105.778,36.2931,0
2617,-105.775736,32.829946,0
2618,-105.775515,39.930306,0
2619,-105.771707,34.422781,0
2620,-105.767254,35.569622,0
2621,-105.76251,47.28693,0
2622,-105.75878,34.22533,0
2623,-105.757225,47.629627,0
2624,-105.741072,42.841797,0
2625,-105.731559,53.225029,0
2626,-105.7262,44.9097,0
2627,-105.717487,50.75105,0
2628,-105.71,70.48,0
2629,-105.71,55.74,0
2630,-105.707571,33.549558,0
2631,-105.703121,33.930742,0
2632,-105.6989,41.1675,0
2633,-105.6913,39.3393,0
2634,-105.684448,39.761376,0
2635,-105.677253,36.748383,0
2636,-105.67303,33.310141,0
2637,-105.67,61.64,0
2638,-105.6619,44.2838,0
2639,-105.659896,37.990118,0
2640,-105.650383,32.966667,0
2641,-105.633759,35.009493,0
2642,-105.62402,42.4073,0
2643,-105.61433,35.69107,0
2644,-105.60999,41.419023,0
2645,-105.609941,40.696193,0
2646,-105.6001,35.9899,0
2647,-105.599416,40.507234,0
2648,-105.5892,43.4207,0
2649,-105.58379,38.4026,0
2650,-105.582359,44.450197,0
2651,-105.5814,40.9084,0
2652,-105.567422,46.63198,0
2653,-105.566711,36.361437,0
2654,-105.566128,40.208872,0
2655,-105.562965,35.430697,0
2656,-105.550507,46.261482,0
2657,-105.55044,37.618039,0
2658,-105.547211,32.532894,0
2659,-105.544219,39.038046,0
2660,-105.54023,40.030006,0
2661,-105.533,32.775,0
2662,-105.527285,50.414531,0
2663,-105.52,71.43,0
2664,-105.510082,33.473898,0
2665,-105.5,56.79,0
2666,-105.498017,26.448555,0
2667,-105.48,67.81,0
2668,-105.479106,36.594708,0
2669,-105.475032,39.405598,0
2670,-105.4662303,44.96016225,0
2671,-105.466224,38.13489,0
2672,-105.4405,44.6292,0
2673,-105.44,73.33,0
2674,-105.4393,36.9528,0
2675,-105.426546,37.429006,0
2676,-105.417935,39.627391,0
2677,-105.411203,50.593067,0
2678,-105.410812,39.835175,0
2679,-105.3949,43.9639,0
2680,-105.388006,39.186165,0
2681,-105.3705,52.202081,0
2682,-105.34917,40.95472,0
2683,-105.33889,40.43246,0
2684,-105.337551,35.259617,0
2685,-105.32386,38.457934,0
2686,-105.32057,32.95268,0
2687,-105.31221,46.82202,0
2688,-105.31,34.99,0
2689,-105.309722,42.414167,0
2690,-105.297647,36.344503,0
2691,-105.28896,47.31093,0
2692,-105.2889,36.0075,0
2693,-105.2867,41.8597,0
2694,-105.2568,42.233,0
2695,-105.248908,35.508975,0
2696,-105.2458,36.7583,0
2697,-105.243872,41.185187,0
2698,-105.237409,37.599319,0
2699,-105.232445,36.172667,0
2700,-105.22725,36.986,0
2701,-105.219546,40.247037,0
2702,-105.219065,49.217575,0
2703,-105.214692,37.962947,0
2704,-105.213622,40.784587,0
2705,-105.208924,39.717168,0
2706,-105.201492,36.538094,0
2707,-105.196495,51.434962,0
2708,-105.18694,39.53832,0
2709,-105.181357,38.879798,0
2710,-105.18056,34.59334,0
2711,-105.17323,39.34107,0
2712,-105.17,58.48,0
2713,-105.164137,50.98775,0
2714,-105.12882,48.80391,0
2715,-105.11017,34.13268,0
2716,-105.1098,43.5868,0
2717,-105.09906,39.08784,0
2718,-105.096047,40.978205,0
2719,-105.087314,39.939458,0
2720,-105.08417,38.13657,0
2721,-105.076616,49.723051,0
2722,-105.076454,33.66372,0
2723,-105.0748,23.8853,0
2724,-105.073626,37.32029,0
2725,-105.06,65.56,0
2726,-105.052673,42.984034,0
2727,-105.0377,40.5803,0
2728,-105.03497,46.42996,0
2729,-105.01752,35.07937,0
2730,-105.01396,35.904686,0
2731,-105.01157,36.17556,0
2732,-105.010222,36.764861,0
2733,-105.00798,37.87983,0
2734,-105,40.33333,0
2735,-104.994474,40.135522,0
2736,-104.99015,34.899338,0
2737,-104.988599,37.53659,0
2738,-104.985858,50.023638,0
2739,-104.98,60.77,0
2740,-104.98,62.44,0
2741,-104.966863,38.367365,0
2742,-104.9621157,44.96376513,0
2743,-104.960808,42.130318,0
2744,-104.959208,38.8505,0
2745,-104.956334,35.593637,0
2746,-104.95222,41.7864,0
2747,-104.950885,39.535209,0
2748,-104.95,67.39,0
2749,-104.94997,42.41608,0
2750,-104.943174,32.139827,0
2751,-104.939346,36.366238,0
2752,-104.936161,27.311795,0
2753,-104.927392,37.181821,0
2754,-104.912558,49.025239,0
2755,-104.90762,50.766676,0
2756,-104.901024,47.272427,0
2757,-104.894966,39.787474,0
2758,-104.8898,41.544,0
2759,-104.887208,38.624217,0
2760,-104.8855,44.7949,0
2761,-104.870498,39.156998,0
2762,-104.87,63.47,0
2763,-104.856472,36.924306,0
2764,-104.843627,33.370766,0
2765,-104.841242,50.554971,0
2766,-104.840738,32.381588,0
2767,-104.839256,51.240424,0
2768,-104.8367379,44.59007826,0
2769,-104.830298,38.044062,0
2770,-104.8195,40.8648,0
2771,-104.813828,41.184642,0
2772,-104.811775,49.25653,0
2773,-104.8114,44.3442,0
2774,-104.809829,54.192529,0
2775,-104.798,32.008,0
2776,-104.79,59.85,0
2777,-104.7872,23.9708,0
2778,-104.76,64.8,0
2779,-104.76,56.73,0
2780,-104.752611,37.078111,0
2781,-104.750896,37.813403,0
2782,-104.75034,39.934706,0
2783,-104.741556,38.230387,0
2784,-104.737023,39.65583,0
2785,-104.730468,40.448788,0
2786,-104.725658,41.97651,0
2787,-104.709873,32.232056,0
2788,-104.698083,36.799667,0
2789,-104.693828,35.521234,0
2790,-104.6796,36.01012,0
2791,-104.675682,31.112872,0
2792,-104.67152,35.02427,0
2793,-104.670904,39.458196,0
2794,-104.6534035,46.41685008,0
2795,-104.650569,38.628605,0
2796,-104.6269,42.6452,0
2797,-104.6115679,47.69003775,0
2798,-104.607597,38.451674,0
2799,-104.606645,38.864522,0
2800,-104.604692,50.776757,0
2801,-104.604,44.7808,0
2802,-104.6017,40.7886,0
2803,-104.597687,36.387088,0
2804,-104.594195,36.558888,0
2805,-104.586257,50.424584,0
2806,-104.5670952,44.144163,0
2807,-104.56,69.82,0
2808,-104.556976,42.202161,0
2809,-104.5517363,46.06350194,0
2810,-104.525,39.738333,0
2811,-104.5169,48.17341,0
2812,-104.515327,45.516823,0
2813,-104.51155,40.97534,0
2814,-104.5077,44.314,0
2815,-104.49978,47.10509,0
2816,-104.4918932,48.37841837,0
2817,-104.4822,36.9892,0
2818,-104.45968,48.56217,0
2819,-104.45875,32.18318,0
2820,-104.4518235,43.34163042,0
2821,-104.44977,45.81717,0
2822,-104.4427456,47.9084586,0
2823,-104.401989,41.721185,0
2824,-104.39213,34.61309,0
2825,-104.389516,39.347131,0
2826,-104.378967,37.941336,0
2827,-104.378064,38.727819,0
2828,-104.35912,41.4536,0
2829,-104.342916,40.645295,0
2830,-104.3426,44.583,0
2831,-104.342,33.42,0
2832,-104.338598,33.592741,0
2833,-104.3319,43.6151,0
2834,-104.32,66.53,0
2835,-104.315895,39.0355,0
2836,-104.305625,39.569988,0
2837,-104.29469,44.406346,0
2838,-104.29072,35.91198,0
2839,-104.2889,41.1725,0
2840,-104.28717,32.456387,0
2841,-104.274521,46.962967,0
2842,-104.272768,36.084233,0
2843,-104.2714,37.1733,0
2844,-104.2712478,46.04593359,0
2845,-104.263454,50.736967,0
2846,-104.223222,36.914222,0
2847,-104.204941,43.8547,0
2848,-104.2039,44.2385,0
2849,-104.18,79.12,0
2850,-104.179412,35.394225,0
2851,-104.1766,46.5046,0
2852,-104.15633,47.35483,0
2853,-104.15,63.59,0
2854,-104.1014,44.6536,0
2855,-104.101074,30.705965,0
2856,-104.093764,32.279542,0
2857,-104.071464,31.916078,0
2858,-104.070367,35.092261,0
2859,-104.07,64.96,0
2860,-104.062222,24.590833,0
2861,-104.0622,41.9078,0
2862,-104.040138,35.660417,0
2863,-104.02078,30.304164,0
2864,-104.01279,43.55129,0
2865,-104.0028,37.0392,0
2866,-103.989593,45.449173,0
2867,-103.977005,39.505805,0
2868,-103.967945,34.449526,0
2869,-103.96605,40.822797,0
2870,-103.96,60.84,0
2871,-103.934335,41.762876,0
2872,-103.925698,38.472385,0
2873,-103.923967,30.5948,0
2874,-103.92,57.99,0
2875,-103.9196501,46.29396463,0
2876,-103.91127,37.33952,0
2877,-103.905834,44.33688,0
2878,-103.898806,50.792284,0
2879,-103.889425,38.284556,0
2880,-103.88375,41.54178,0
2881,-103.88271,42.72341,0
2882,-103.88028,36.87278,0
2883,-103.875818,43.813393,0
2884,-103.874661,40.417863,0
2885,-103.853972,35.268972,0
2886,-103.852148,44.671373,0
2887,-103.85,49.67,0
2888,-103.85,20.6,0
2889,-103.84139,38.73662,0
2890,-103.84,59.21,0
2891,-103.84,55.36,0
2892,-103.82764,43.29724,0
2893,-103.82723,36.05608,0
2894,-103.8177349,46.96334332,0
2895,-103.814836,43.98701,0
2896,-103.8,67.13,0
2897,-103.79206,42.06044,0
2898,-103.768745,31.6745,0
2899,-103.762578,45.205786,0
2900,-103.761676,39.399482,0
2901,-103.756333,44.177081,0
2902,-103.733771,30.99203,0
2903,-103.73,56.69,0
2904,-103.72746,44.480938,0
2905,-103.716991,42.566096,0
2906,-103.70862,52.550638,0
2907,-103.708284,41.828627,0
2908,-103.700636,38.882297,0
2909,-103.690445,35.904612,0
2910,-103.69,62.29,0
2911,-103.6892,40.8997,0
2912,-103.6828,41.31164,0
2913,-103.65,53.84,0
2914,-103.6494,35.7075,0
2915,-103.6427,48.07466,0
2916,-103.640805,36.544278,0
2917,-103.63185,34.214588,0
2918,-103.62854,37.09703,0
2919,-103.6249,42.84143,0
2920,-103.621712,47.240708,0
2921,-103.609948,37.617251,0
2922,-103.601663,25.897315,0
2923,-103.600747,30.281542,0
2924,-103.594247,40.2544,0
2925,-103.59381,43.65019,0
2926,-103.588783,47.05022,0
2927,-103.584724,39.159721,0
2928,-103.579684,41.583907,0
2929,-103.562387,34.025745,0
2930,-103.558585,33.333092,0
2931,-103.558288,43.849995,0
2932,-103.554688,30.030128,0
2933,-103.5514,42.3347,0
2934,-103.54602,45.58454,0
2935,-103.527139,41.951257,0
2936,-103.50611,38.715,0
2937,-103.497559,35.49832,0
2938,-103.490067,44.175237,0
2939,-103.487128,45.874038,0
2940,-103.47907,43.1786,0
2941,-103.467993,42.663643,0
2942,-103.467595,40.973017,0
2943,-103.46727,29.491787,0
2944,-103.46,65.98,0
2945,-103.4503,34.9242,0
2946,-103.449695,36.828028,0
2947,-103.446846,37.00227,0
2948,-103.446,43.3504,0
2949,-103.443799,46.600111,0
2950,-103.441601,47.603096,0
2951,-103.421624,44.470177,0
2952,-103.403529,43.547206,0
2953,-103.388808,29.234812,0
2954,-103.38796,38.06655,0
2955,-103.378188,43.967055,0
2956,-103.37028,34.176045,0
2957,-103.36828,39.741233,0
2958,-103.3565,37.1701,0
2959,-103.3554,37.73255,0
2960,-103.35062,32.1558,0
2961,-103.35,51.25,0
2962,-103.310857,46.387184,0
2963,-103.309378,45.523524,0
2964,-103.30537,46.78452,0
2965,-103.3024,43.76519,0
2966,-103.274037,38.808838,0
2967,-103.27,49.32,0
2968,-103.257462,34.390201,0
2969,-103.25233,40.16009,0
2970,-103.2478837,47.47676563,0
2971,-103.23889,23.60972,0
2972,-103.21306,34.67437,0
2973,-103.210296,39.127914,0
2974,-103.207722,36.691472,0
