,X_WGS84,Y_WGS84,liaasp
1779,-110.786335,50.043499,0
1780,-110.774111,37.17038,0
1781,-110.746055,49.231695,0
1782,-110.738464,44.939014,0
1783,-110.7059,42.1089,0
1784,-110.696226,45.359463,0
1785,-110.691504,32.395715,0
1786,-110.69,71.85,0
1787,-110.681462,32.134423,0
1788,-110.677859,42.662541,0
1789,-110.6767,39.975,0
1790,-110.66,45.99,0
1791,-110.645747,34.967958,0
1792,-110.617,34.4884,0
1793,-110.6165,39.2717,0
1794,-110.614883,35.888387,0
1795,-110.598987,52.619634,0
1796,-110.59578,43.670325,0
1797,-110.553026,44.754214,0
1798,-110.541542,49.922255,0
1799,-110.54,63.74,0
1800,-110.524067,45.713183,0
1801,-110.512,40.4968,0
1802,-110.45359,49.612914,0
1803,-110.444098,49.01043,0
1804,-110.442564,31.565401,0
1805,-110.44,71.24,0
1806,-110.437479,31.107412,0
1807,-110.436188,47.886837,0
1808,-110.418,31.8114,0
1809,-110.415135,34.551835,0
1810,-110.408836,49.262603,0
1811,-110.396906,43.141105,0
1812,-110.396156,43.853776,0
1813,-110.393263,44.554292,0
1814,-110.3931,42.4278,0
1815,-110.3546,39.6666,0
1816,-110.310771,50.684801,0
1817,-110.301,32.969,0
1818,-110.29825,31.42515,0
1819,-110.278,34.973,0
1820,-110.238219,49.725332,0
1821,-110.225,32.3322,0
1822,-110.21826,47.28386,0
1823,-110.179563,38.254961,0
1824,-110.166585,46.45077,0
1825,-110.161,31.6045,0
1826,-110.16,57.46,0
1827,-110.1584,51.9188,0
1828,-110.13,61.42,0
1829,-110.125654,44.899612,0
1830,-110.12,56.05,0
1831,-110.113791,39.157835,0
1832,-110.090897,48.900355,0
1833,-110.07685,32.058802,0
1834,-110.05,75.08,0
1835,-110.04,34.24,0
1836,-110.038,34.7554,0
1837,-110.034133,52.577854,0
1838,-110.028764,50.908598,0
1839,-110.01,66.52,0
1840,-110.000183,38.725199,0
1841,-109.996,35.031,0
1842,-109.97,60.31,0
1843,-109.96,45.84,0
1844,-109.956703,50.580935,0
1845,-109.9333,41.1794,0
1846,-109.93,67.35,0
1847,-109.894221,46.034636,0
1848,-109.89,70.7,0
1849,-109.88,32.67,0
1850,-109.870199,33.826411,0
1851,-109.8677,39.7855,0
1852,-109.85144,41.54084,0
1853,-109.848518,41.907898,0
1854,-109.834294,34.072393,0
1855,-109.826344,38.432678,0
1856,-109.82,54.37,0
1857,-109.817578,40.860981,0
1858,-109.812869,37.665667,0
1859,-109.807543,34.888627,0
1860,-109.784188,43.259837,0
1861,-109.783952,35.07993,0
1862,-109.77887,49.53838,0
1863,-109.7742,37.1798,0
1864,-109.759663,38.168024,0
1865,-109.731553,44.931153,0
1866,-109.7034,48.257,0
1867,-109.696555,47.686505,0
1868,-109.69502,48.55,0
1869,-109.67,55.55,0
1870,-109.6258,39.8573,0
1871,-109.622856,51.474112,0
1872,-109.5831,44.4618,0
1873,-109.583058,40.16434,0
1874,-109.5819961,46.96053735,0
1875,-109.579492,38.61331,0
1876,-109.57446,34.11159,0
1877,-109.553003,45.288155,0
1878,-109.5509,41.2804,0
1879,-109.542612,43.435589,0
1880,-109.54,32.9,0
1881,-109.53,52.52,0
1882,-109.5273,38.0105,0
1883,-109.523062,49.654688,0
1884,-109.5099,39.3433,0
1885,-109.5007,43.6484,0
1886,-109.49207,40.476706,0
1887,-109.48,49.92,0
1888,-109.464415,41.492279,0
1889,-109.452445,32.155649,0
1890,-109.4406,38.1922,0
1891,-109.4375,33.97278,0
1892,-109.422036,37.782835,0
1893,-109.41,35.584,0
1894,-109.404099,45.062806,0
1895,-109.4024,39.5845,0
1896,-109.4,64.08,0
1897,-109.3858,40.9523,0
1898,-109.36,34.5489,0
1899,-109.3474608,47.06289871,0
1900,-109.332016,44.480496,0
1901,-109.3265,33.6356,0
1902,-109.2967,38.5581,0
1903,-109.294074,34.144505,0
1904,-109.282273,50.663836,0
1905,-109.25,71.69,0
1906,-109.238208,40.406084,0
1907,-109.228949,32.946606,0
1908,-109.21,56.39,0
1909,-109.2072,38.3549,0
1910,-109.188871,53.516907,0
1911,-109.18,33.99,0
1912,-109.168589,31.890401,0
1913,-109.166979,45.300165,0
1914,-109.1505,38.7163,0
1915,-109.131682,51.460698,0
1916,-109.13,59.32,0
1917,-109.104435,49.334712,0
1918,-109.085449,33.828781,0
1919,-109.0712,39.9161,0
1920,-109.068188,44.997781,0
1921,-109.066017,45.597612,0
1922,-109.0626,44.524013,0
1923,-109.06,76.42,0
1924,-109.042654,43.663845,0
1925,-109.030353,28.37171,0
1926,-109.004862,37.77984,0
1927,-108.988377,38.524855,0
1928,-108.98,63.01,0
1929,-108.97977,33.56685,0
1930,-108.972753,40.289402,0
1931,-108.966426,53.386462,0
1932,-108.940733,40.548165,0
1933,-108.94,66.21,0
1934,-108.9294,39.3458,0
1935,-108.917268,37.587601,0
1936,-108.9165703,48.53282034,0
1937,-108.916509,50.35201,0
1938,-108.91,45.3,0
1939,-108.907309,36.241957,0
1940,-108.9018,38.190043,0
1941,-108.9009,44.1611,0
1942,-108.894713,39.049061,0
1943,-108.88835,40.7269,0
1944,-108.880879,44.6894,0
1945,-108.876345,42.44749,0
1946,-108.87,60.16,0
1947,-108.847236,52.840768,0
1948,-108.844086,32.626998,0
1949,-108.839152,50.068618,0
1950,-108.805904,51.642893,0
1951,-108.80456,31.576262,0
1952,-108.8,70.37,0
1953,-108.796312,33.12526,0
1954,-108.7825,37.9444,0
1955,-108.759818,49.613757,0
1956,-108.750135,39.226798,0
1957,-108.7405,43.9542,0
1958,-108.7334,32.2179,0
1959,-108.71,75.92,0
1960,-108.7045416,46.33113529,0
1961,-108.692166,45.689088,0
1962,-108.682,35.038,0
1963,-108.673152,40.619219,0
1964,-108.671048,38.227698,0
1965,-108.664899,39.017783,0
1966,-108.654414,32.937469,0
1967,-108.64,58.28,0
1968,-108.622155,44.758469,0
1969,-108.612052,38.500877,0
1970,-108.590115,38.777923,0
1971,-108.5901,42.5566,0
1972,-108.581505,47.617428,0
1973,-108.563942,37.535803,0
1974,-108.553017,31.444767,0
1975,-108.5495,37.23516,0
1976,-108.538333,33.881111,0
1977,-108.526229,40.45107,0
1978,-108.52549,47.917874,0
1979,-108.485,32.638,0
1980,-108.48058,45.843923,0
1981,-108.48,50.1,0
1982,-108.472598,33.700536,0
1983,-108.458904,51.572729,0
1984,-108.454027,30.841889,0
1985,-108.45,61.3,0
1986,-108.4496,35.5453,0
1987,-108.448952,33.47902,0
1988,-108.3823122,29.61405383,0
1989,-108.373895,38.650583,0
1990,-108.373192,31.071917,0
1991,-108.345472,35.036911,0
1992,-108.3347906,48.39522424,0
1993,-108.32,52.73,0
1994,-108.311946,37.337204,0
1995,-108.3109,31.844,0
1996,-108.309822,49.445062,0
1997,-108.306297,40.126266,0
1998,-108.293586,39.912387,0
1999,-108.275588,32.771281,0
2000,-108.26347,40.56945,0
2001,-108.260297,50.37049,0
2002,-108.241986,51.993508,0
2003,-108.241947,45.138402,0
2004,-108.23918,39.002343,0
2005,-108.237569,37.787174,0
2006,-108.226578,47.141918,0
2007,-108.22,57.11,0
2008,-108.22,70.32,0
2009,-108.212795,43.649995,0
2010,-108.2094,33.1853,0
2011,-108.2,50.18,0
2012,-108.18856,42.6828,0
2013,-108.18,54.71,0
2014,-108.1756,37.0326,0
2015,-108.1397,38.04967,0
2016,-108.137306,34.863972,0
2017,-108.137,35.215,0
2018,-108.135667,29.241194,0
2019,-108.109,33.411,0
2020,-108.08167,30.3075,0
2021,-108.075991,37.362032,0
2022,-108.051935,35.816142,0
2023,-108.0463,44.1587,0
2024,-108.009453,38.569425,0
2025,-108.003744,50.673718,0
2026,-107.999492,36.835104,0
2027,-107.993646,36.315025,0
2028,-107.96428,40.020017,0
2029,-107.9536,33.012,0
2030,-107.95,60.16,0
2031,-107.95,75.23,0
2032,-107.94535,39.73775,0
2033,-107.942141,38.840834,0
2034,-107.928833,48.250156,0
2035,-107.9136,42.9131,0
2036,-107.91,64.92,0
2037,-107.91,69.33,0
2038,-107.907927,39.115345,0
2039,-107.88055,37.20299,0
2040,-107.871271,36.540814,0
2041,-107.867,32.338,0
2042,-107.85,56.09,0
2043,-107.828,33.444,0
2044,-107.8259,34.9516,0
2045,-107.8257,43.6827,0
2046,-107.8068,42.5401,0
2047,-107.8,50.28,0
2048,-107.8,63.78,0
2049,-107.780922,37.812488,0
2050,-107.78,62.13,0
2051,-107.762817,39.588684,0
2052,-107.7625,37.60305,0
2053,-107.748558,38.189862,0
2054,-107.72,66.1,0
2055,-107.718076,52.481995,0
2056,-107.717274,47.752347,0
2057,-107.704,36.039,0
2058,-107.7,53.58,0
2059,-107.6879,42.3402,0
2060,-107.681996,32.909006,0
2061,-107.679558,33.912474,0
2062,-107.67627,38.020669,0
2063,-107.657562,49.203312,0
2064,-107.650397,36.781403,0
2065,-107.641461,38.855472,0
2066,-107.630695,49.715208,0
2067,-107.6286,32.0725,0
2068,-107.62165,34.104039,0
2069,-107.616988,36.971092,0
2070,-107.6136752,27.72940184,0
2071,-107.61,58.86,0
2072,-107.605536,38.678956,0
2073,-107.603158,33.372419,0
2074,-107.60032,35.24672,0
2075,-107.5972005,48.54033923,0
2076,-107.5868,37.14962,0
2077,-107.5739,44.0306,0
2078,-107.5322,43.8367,0
2079,-107.51669,37.71248,0
2080,-107.515133,44.737344,0
2081,-107.51334,46.06399,0
2082,-107.48,50.17,0
2083,-107.4507,33.5603,0
2084,-107.447533,39.581222,0
2085,-107.418909,45.565167,0
2086,-107.4143,38.45219,0
2087,-107.405619,33.215183,0
2088,-107.398733,32.458359,0
2089,-107.387467,45.101172,0
2090,-107.387345,50.708666,0
2091,-107.359002,38.939982,0
2092,-107.31535,34.621913,0
2093,-107.309169,37.190405,0
2094,-107.30745,40.490117,0
2095,-107.304681,44.011244,0
2096,-107.29912,38.08217,0
2097,-107.282021,36.975828,0
2098,-107.277671,36.605543,0
2099,-107.2633,44.7761,0
2100,-107.238527,34.151674,0
2101,-107.237,32.801636,0
2102,-107.233546,52.13235,0
2103,-107.23252,39.201109,0
2104,-107.2316,43.4635,0
2105,-107.23032,37.72972,0
2106,-107.221871,39.473385,0
2107,-107.202012,44.398577,0
2108,-107.201111,49.179722,0
2109,-107.1988,31.9247,0
2110,-107.1975,42.4527,0
2111,-107.192977,33.573067,0
2112,-107.178679,32.166196,0
2113,-107.173538,38.46814,0
2114,-107.168,36.048,0
2115,-107.15,60.84,0
2116,-107.146418,47.591223,0
2117,-107.140786,32.486938,0
2118,-107.12,70.59,0
2119,-107.1078,33.3866,0
2120,-107.103048,37.346179,0
2121,-107.085433,50.413769,0
2122,-107.08,72.49,0
2123,-107.0713,47.89885,0
2124,-107.07,25.23,0
2125,-107.06949,39.68872,0
2126,-107.019634,34.239355,0
2127,-107.0155118,46.29083635,0
2128,-107.010192,38.871963,0
2129,-106.99557,37.16918,0
2130,-106.982208,47.281174,0
2131,-106.972705,40.810292,0
2132,-106.968167,44.826952,0
2133,-106.941438,35.033442,0
2134,-106.93,65.98,0
2135,-106.93,71.24,0
2136,-106.9238,39.30123,0
2137,-106.91301,37.81028,0
2138,-106.895092,52.143434,0
2139,-106.878,33.209,0
2140,-106.8582,44.541,0
2141,-106.8514,44.1876,0
2142,-106.850257,36.02386,0
2143,-106.840501,35.52181,0
2144,-106.831045,39.64122,0
2145,-106.814008,51.257549,0
2146,-106.81,65.07,0
2147,-106.81,62.82,0
2148,-106.808451,41.442371,0
2149,-106.804367,39.039122,0
2150,-106.803413,40.469642,0
2151,-106.79758,40.9723,0
2152,-106.79351,48.55892,0
2153,-106.782515,36.992864,0
2154,-106.781087,49.24848,0
2155,-106.78036,35.845094,0
2156,-106.776762,37.550792,0
2157,-106.77195,49.774063,0
2158,-106.77,55.25,0
2159,-106.767967,32.471855,0
2160,-106.76603,36.23397,0
2161,-106.760912,34.212805,0
2162,-106.747711,39.922417,0
2163,-106.7307,44.3651,0
2164,-106.73,57.87,0
2165,-106.73,56.54,0
2166,-106.725913,36.486472,0
2167,-106.713463,38.569473,0
2168,-106.706983,37.721363,0
2169,-106.69775,45.62304,0
2170,-106.696149,37.935682,0
2171,-106.687881,48.365711,0
2172,-106.685468,34.971077,0
2173,-106.641128,35.19268,0
2174,-106.637436,53.64269,0
2175,-106.63,36.072,0
2176,-106.599717,52.220212,0
2177,-106.574939,41.260827,0
2178,-106.574,32.273,0
2179,-106.560264,51.851951,0
2180,-106.555722,32.677167,0
2181,-106.54418,49.06542,0
2182,-106.536302,39.119144,0
2183,-106.53283,35.81578,0
2184,-106.529342,37.352695,0
2185,-106.528457,36.359489,0
2186,-106.504784,31.770834,0
2187,-106.4995,43.4064,0
2188,-106.491433,35.332458,0
2189,-106.48894,38.19351,0
2190,-106.482211,50.962475,0
2191,-106.470161,50.657637,0
2192,-106.47,67.7,0
2193,-106.466087,40.702765,0
2194,-106.44299,39.58887,0
2195,-106.440072,37.166898,0
2196,-106.428525,48.012914,0
2197,-106.427216,44.423897,0
2198,-106.424586,38.844129,0
2199,-106.42381,46.25996,0
2200,-106.414473,35.663918,0
2201,-106.3932,37.5539,0
2202,-106.39,63.78,0
2203,-106.387947,36.969269,0
2204,-106.355666,52.630194,0
2205,-106.34952,34.77065,0
2206,-106.345,28.8636,0
2207,-106.334975,35.192279,0
2208,-106.321397,39.387456,0
2209,-106.31308,40.8597,0
2210,-106.30498,52.138334,0
2211,-106.296347,42.837696,0
2212,-106.294723,35.895824,0
2213,-106.2925239,47.32133813,0
2214,-106.29025,40.38422,0
2215,-106.286019,45.349067,0
2216,-106.28,59.78,0
2217,-106.28,75.5,0
2218,-106.278561,41.118887,0
2219,-106.26454,47.733374,0
2220,-106.239067,32.795228,0
2221,-106.21,71.94,0
2222,-106.20683,38.17738,0
2223,-106.202734,37.155594,0
2224,-106.2,66.71,0
2225,-106.199,34.9602,0
2226,-106.174832,35.567461,0
2227,-106.174133,38.705178,0
2228,-106.160593,49.37641,0
2229,-106.155781,38.996721,0
2230,-106.1509532,41.59471008,0
2231,-106.148342,45.569166,0
2232,-106.147553,52.434813,0
2233,-106.147,44.2764,0
2234,-106.13765,40.526787,0
2235,-106.13,29.94,0
2236,-106.13,72.68,0
2237,-106.123013,50.262722,0
2238,-106.119554,52.750682,0
2239,-106.1147,36.5091,0
2240,-106.114687,36.832985,0
2241,-106.109239,28.587448,0
2242,-106.10279,40.07305,0
2243,-106.100429,37.582057,0
2244,-106.1,41.3,0
2245,-106.08834,39.37714,0
2246,-106.085289,39.610333,0
2247,-106.07946,40.25471,0
2248,-106.025255,37.283897,0
2249,-106.014109,33.351015,0
2250,-106.004425,38.54258,0
2251,-106,54,0
2252,-105.988434,35.709074,0
2253,-105.981031,38.849269,0
2254,-105.98,49.63,0
2255,-105.978,44.1324,0
2256,-105.972,46.3089,0
2257,-105.97,62.21,0
2258,-105.949185,38.248604,0
2259,-105.947769,52.143964,0
2260,-105.9476,43.6718,0
2261,-105.938348,39.93832,0
2262,-105.934341,35.528592,0
2263,-105.92713,33.692847,0
2264,-105.924897,33.114842,0
2265,-105.879058,31.826638,0
2266,-105.868254,37.475268,0
2267,-105.848,40.9084,0
2268,-105.842783,38.406571,0
2269,-105.8329404,45.76069578,0
2270,-105.83077,36.179099,0
2271,-105.830061,33.488119,0
2272,-105.828371,37.112527,0
2273,-105.8245157,44.52895299,0
2274,-105.823892,39.491803,0
2275,-105.8113,35.909467,0
2276,-105.81,64.09,0
2277,-105.7861,32.4941,0
2278,-105.78016,39.01619,0
2279,-105.78,65.6,0
2280,-105.775736,32.829946,0
2281,-105.771707,34.422781,0
2282,-105.76251,47.28693,0
2283,-105.75878,34.22533,0
2284,-105.757225,47.629627,0
2285,-105.741072,42.841797,0
2286,-105.731559,53.225029,0
2287,-105.72585,39.696095,0
2288,-105.71953,37.97611,0
2289,-105.717487,50.75105,0
2290,-105.712417,40.395612,0
2291,-105.71,70.48,0
2292,-105.71,55.74,0
2293,-105.703121,33.930742,0
2294,-105.701383,35.665767,0
2295,-105.6989,41.1675,0
2296,-105.6913,39.3393,0
2297,-105.681386,36.675224,0
2298,-105.67303,33.310141,0
2299,-105.67,61.64,0
2300,-105.6633,44.8055,0
2301,-105.633759,35.009493,0
2302,-105.62402,42.4073,0
2303,-105.6133,33.0252,0
2304,-105.60999,41.419023,0
2305,-105.6001,35.9899,0
2306,-105.593958,40.569131,0
2307,-105.5892,43.4207,0
2308,-105.58379,38.4026,0
2309,-105.582359,44.450197,0
2310,-105.5814,40.9084,0
2311,-105.576286,36.434614,0
2312,-105.566605,46.632255,0
2313,-105.553033,39.506384,0
2314,-105.55044,37.618039,0
2315,-105.547,35.478,0
2316,-105.544219,39.038046,0
2317,-105.5399098,46.41220493,0
2318,-105.535033,50.265537,0
2319,-105.525558,40.194423,0
2320,-105.523389,33.498834,0
2321,-105.52,71.43,0
2322,-105.512323,32.76307847,0
2323,-105.511772,44.265135,0
2324,-105.510971,38.172477,0
2325,-105.5,56.79,0
2326,-105.498017,26.448555,0
2327,-105.48,67.81,0
2328,-105.47995,35.688367,0
2329,-105.479106,36.594708,0
2330,-105.469966,32.460206,0
2331,-105.4662303,44.96016225,0
2332,-105.4552,39.9789,0
2333,-105.443113,40.361958,0
2334,-105.4405,44.6292,0
2335,-105.44,73.33,0
2336,-105.4393,36.9528,0
2337,-105.426546,37.429006,0
2338,-105.413625,51.219554,0
2339,-105.411203,50.593067,0
2340,-105.399,39.7478,0
2341,-105.3949,43.9639,0
2342,-105.3705,52.202081,0
2343,-105.365917,39.151016,0
2344,-105.34917,40.95472,0
2345,-105.332689,35.266575,0
2346,-105.32386,38.457934,0
2347,-105.32228,39.41232,0
2348,-105.31221,46.82202,0
2349,-105.3106,40.6899,0
2350,-105.31,34.99,0
2351,-105.309722,42.414167,0
2352,-105.300693,36.001837,0
2353,-105.297647,36.344503,0
2354,-105.292912,38.913352,0
2355,-105.28896,47.31093,0
2356,-105.2867,41.8597,0
2357,-105.286003,40.109303,0
2358,-105.2458,36.7583,0
2359,-105.243872,41.185187,0
2360,-105.239371,43.655489,0
2361,-105.232445,36.172667,0
2362,-105.23057,40.483809,0
2363,-105.219779,50.031975,0
2364,-105.207358,42.189057,0
2365,-105.204076,37.593505,0
2366,-105.201492,36.538094,0
2367,-105.196495,51.434962,0
2368,-105.190278,49.223812,0
2369,-105.18056,34.59334,0
2370,-105.172928,39.650775,0
2371,-105.171255,35.52728,0
2372,-105.170822,32.891483,0
2373,-105.17,58.48,0
2374,-105.164137,50.98775,0
2375,-105.13125,42.835996,0
2376,-105.129,36.93,0
2377,-105.12882,48.80391,0
2378,-105.125474,38.067302,0
2379,-105.11017,34.13268,0
2380,-105.109927,39.870097,0
2381,-105.10056,39.26028,0
2382,-105.076858,40.649263,0
2383,-105.076616,49.723051,0
2384,-105.076454,33.66372,0
2385,-105.0748,23.8853,0
2386,-105.06,65.56,0
2387,-105.05127,37.24009,0
2388,-105.037857,40.949335,0
2389,-105.03497,46.42996,0
2390,-105.021992,35.907118,0
2391,-105.01752,35.07937,0
2392,-105.01157,36.17556,0
2393,-105.010349,38.790517,0
2394,-105.010222,36.764861,0
2395,-105.00798,37.87983,0
2396,-105,40.33333,0
2397,-104.996028,39.46723,0
2398,-104.99015,34.899338,0
2399,-104.98,60.77,0
2400,-104.98,62.44,0
2401,-104.979575,38.980038,0
2402,-104.966863,38.367365,0
2403,-104.96435,37.41697,0
2404,-104.9621157,44.96376513,0
2405,-104.961468,39.732207,0
2406,-104.960808,42.130318,0
2407,-104.956334,35.593637,0
2408,-104.95222,41.7864,0
2409,-104.95,67.39,0
2410,-104.94997,42.41608,0
2411,-104.943174,32.139827,0
2412,-104.939346,36.366238,0
2413,-104.936161,27.311795,0
2414,-104.912558,49.025239,0
2415,-104.907727,50.76677,0
2416,-104.901024,47.272427,0
2417,-104.8898,41.544,0
2418,-104.887208,38.624217,0
2419,-104.871774,39.156315,0
2420,-104.87,63.47,0
2421,-104.864105,40.169796,0
2422,-104.856472,36.924306,0
2423,-104.844766,37.598716,0
2424,-104.843627,33.370766,0
2425,-104.840738,32.381588,0
2426,-104.84,41.05,0
2427,-104.839256,51.240424,0
2428,-104.830298,38.044062,0
2429,-104.8195,40.8648,0
2430,-104.809829,54.192529,0
2431,-104.798,32.008,0
2432,-104.793829,37.240472,0
2433,-104.79,59.85,0
2434,-104.7872,23.9708,0
2435,-104.782242,44.387322,0
2436,-104.780054,39.92645,0
2437,-104.76,64.8,0
2438,-104.76,56.73,0
2439,-104.752757,39.391376,0
2440,-104.747008,37.821658,0
2441,-104.72625,38.79834,0
2442,-104.725658,41.97651,0
2443,-104.721521,50.565864,0
2444,-104.707,32.2316,0
2445,-104.706776,39.56776,0
2446,-104.693828,35.521234,0
2447,-104.683059,40.509984,0
2448,-104.680642,47.054333,0
2449,-104.675682,31.112872,0
2450,-104.672481,39.02018,0
2451,-104.669,34.936,0
2452,-104.665203,49.30473,0
2453,-104.6534035,46.41685008,0
2454,-104.650569,38.628605,0
2455,-104.6269,42.6452,0
2456,-104.6222115,44.57738955,0
2457,-104.612722,36.737139,0
2458,-104.6115679,47.69003775,0
2459,-104.604692,50.776757,0
2460,-104.6017,40.7886,0
2461,-104.600862,38.258666,0
2462,-104.597687,36.387088,0
2463,-104.58693,36.02098,0
2464,-104.56848,37.144011,0
2465,-104.56,69.82,0
2466,-104.5517363,46.06350194,0
2467,-104.525,39.738333,0
2468,-104.5236,44.8656,0
2469,-104.5172909,48.14719814,0
2470,-104.515327,45.516823,0
2471,-104.51155,40.97534,0
2472,-104.5077,44.314,0
2473,-104.4918932,48.37841837,0
2474,-104.45968,48.56217,0
2475,-104.4518235,43.34163042,0
2476,-104.450807,42.280142,0
2477,-104.44977,45.81717,0
2478,-104.4427456,47.9084586,0
2479,-104.421688,32.187178,0
2480,-104.403,35.909,0
2481,-104.401685,33.457074,0
2482,-104.39965,44.1043,0
2483,-104.393345,38.456522,0
2484,-104.389516,39.347131,0
2485,-104.384392,50.472197,0
2486,-104.378967,37.941336,0
2487,-104.378064,38.727819,0
2488,-104.362827,34.474051,0
2489,-104.35912,41.4536,0
2490,-104.342916,40.645295,0
2491,-104.3426,44.583,0
2492,-104.3319,43.6151,0
2493,-104.33072,39.51983,0
2494,-104.32325,36.1027,0
2495,-104.32,66.53,0
2496,-104.315895,39.0355,0
2497,-104.310923,42.102579,0
2498,-104.2889,41.1725,0
2499,-104.274521,46.962967,0
2500,-104.2714,37.1733,0
2501,-104.2712478,46.04593359,0
2502,-104.229094,30.586915,0
2503,-104.223222,36.914222,0
2504,-104.222927,41.71316,0
2505,-104.218277,32.428741,0
2506,-104.204941,43.8547,0
2507,-104.2039,44.2385,0
2508,-104.1879088,47.18838081,0
2509,-104.18,79.12,0
2510,-104.179412,35.394225,0
2511,-104.1766,46.5046,0
2512,-104.15,63.59,0
2513,-104.1123,38.1571,0
2514,-104.1014,44.6536,0
2515,-104.099091,44.466736,0
2516,-104.093764,32.279542,0
2517,-104.092305,40.381153,0
2518,-104.071464,31.916078,0
2519,-104.070367,35.092261,0
2520,-104.07,64.96,0
2521,-104.0699202,44.07708625,0
2522,-104.062222,24.590833,0
2523,-104.02078,30.304164,0
2524,-104.01279,43.55129,0
2525,-104.0028,37.0392,0
2526,-103.977005,39.505805,0
2527,-103.97431,45.54998,0
2528,-103.967945,34.449526,0
2529,-103.967056,47.858727,0
2530,-103.96605,40.822797,0
2531,-103.96,60.84,0
2532,-103.95558,37.30338,0
2533,-103.934335,41.762876,0
2534,-103.93114,36.86725,0
2535,-103.925698,38.472385,0
2536,-103.92,57.99,0
2537,-103.917837,35.735591,0
2538,-103.907194,46.297161,0
2539,-103.89949,44.31506,0
2540,-103.89875,50.791845,0
2541,-103.889425,38.284556,0
2542,-103.88375,41.54178,0
2543,-103.88271,42.72341,0
2544,-103.853983,43.728259,0
2545,-103.853972,35.268972,0
2546,-103.85,49.67,0
2547,-103.85,20.6,0
2548,-103.84139,38.73662,0
2549,-103.840624,30.539658,0
2550,-103.84,59.21,0
2551,-103.84,55.36,0
2552,-103.82768,43.29718,0
2553,-103.82723,36.05608,0
2554,-103.826778,39.315234,0
2555,-103.8177349,46.96334332,0
2556,-103.803647,40.317984,0
2557,-103.8,67.13,0
2558,-103.79206,42.06044,0
2559,-103.776228,44.034213,0
2560,-103.768745,31.6745,0
2561,-103.762578,45.205786,0
2562,-103.74432,44.75775,0
2563,-103.733771,30.99203,0
2564,-103.73,56.69,0
2565,-103.718194,42.566077,0
2566,-103.708478,41.828615,0
2567,-103.700636,38.882297,0
2568,-103.698556,52.548553,0
2569,-103.690445,35.904612,0
2570,-103.690137,37.05665,0
2571,-103.69,62.29,0
2572,-103.6892,40.8997,0
2573,-103.6828,41.31164,0
2574,-103.67861,39.47444,0
2575,-103.66751,44.41844,0
2576,-103.658377,30.376177,0
2577,-103.65,53.84,0
2578,-103.6494,35.7075,0
2579,-103.640805,36.544278,0
2580,-103.63185,34.214588,0
2581,-103.6249,42.84143,0
2582,-103.616983,48.202263,0
2583,-103.609948,37.617251,0
2584,-103.601663,25.897315,0
2585,-103.59514,43.88681,0
2586,-103.594907,47.328678,0
2587,-103.59381,43.65019,0
2588,-103.588783,47.05022,0
2589,-103.584724,39.159721,0
2590,-103.579684,41.583907,0
2591,-103.562387,34.025745,0
2592,-103.558585,33.333092,0
2593,-103.555743,45.566995,0
2594,-103.554688,30.030128,0
2595,-103.5514,42.3347,0
2596,-103.527139,41.951257,0
2597,-103.50611,38.715,0
2598,-103.4965,37.8033,0
2599,-103.492917,35.336167,0
2600,-103.490067,44.175237,0
2601,-103.487128,45.874038,0
2602,-103.47907,43.1786,0
2603,-103.475649,43.428428,0
2604,-103.467595,40.973017,0
2605,-103.46727,29.491787,0
2606,-103.466128,37.011328,0
2607,-103.46,65.98,0
2608,-103.45451,42.71375,0
2609,-103.4503,34.9242,0
2610,-103.449695,36.828028,0
2611,-103.443799,46.600111,0
2612,-103.442176,47.603418,0
2613,-103.421067,44.473975,0
2614,-103.388808,29.234812,0
2615,-103.38796,38.06655,0
2616,-103.384952,46.89575,0
2617,-103.37106,43.97394,0
2618,-103.370632,34.176247,0
2619,-103.36828,39.741233,0
2620,-103.36355,43.71645,0
2621,-103.35062,32.1558,0
2622,-103.35,51.25,0
2623,-103.310857,46.387184,0
2624,-103.30703,39.127899,0
2625,-103.302195,36.567917,0
2626,-103.274037,38.808838,0
2627,-103.27,49.32,0
2628,-103.26058,42.44451,0
2629,-103.25233,40.16009,0
2630,-103.2478837,47.47676563,0
2631,-103.23889,23.60972,0
2632,-103.213336,29.826983,0
2633,-103.21306,34.67437,0
2634,-103.2,37.08333,0
2635,-103.1985433,46.71082732,0
2636,-103.19212,37.33677,0
2637,-103.19,78.89,0
2638,-103.18139,24.21333,0
2639,-103.17385,40.50177,0
2640,-103.173294,29.207166,0
2641,-103.16096,35.86618,0
2642,-103.16,64.61,0
2643,-103.16,63.59,0
2644,-103.153254,40.925262,0
2645,-103.151917,48.026467,0
2646,-103.134975,32.792398,0
2647,-103.13223,45.58342,0
2648,-103.122572,38.091435,0
2649,-103.114349,41.677142,0
2650,-103.0915,36.4244,0
2651,-103.090945,36.645362,0
2652,-103.090491,41.154355,0
2653,-103.085688,38.93686,0
2654,-103.08,60.77,0
2655,-103.07,27.74,0
2656,-103.055724,43.643761,0
2657,-103.04353,36.24725,0
2658,-103.042582,32.122868,0
2659,-103.04,52.96,0
2660,-103.0391,42.7056,0
2661,-103.02689,37.91273,0
2662,-103.005967,42.517633,0
2663,-103,67.24,0
2664,-102.990502,48.270346,0
2665,-102.98444,39.28472,0
2666,-102.98323,44.11839,0
2667,-102.974846,37.462034,0
