,X_WGS84,Y_WGS84,liapun
2210,-107.95,60.16,0
2211,-107.94535,39.73775,0
2212,-107.928833,48.250156,0
2213,-107.9136,42.9131,0
2214,-107.91,64.92,0
2215,-107.91,69.33,0
2216,-107.907927,39.115345,0
2217,-107.88055,37.20299,0
2218,-107.869918,36.540894,0
2219,-107.867,32.338,0
2220,-107.85,56.09,0
2221,-107.847822,40.002494,0
2222,-107.828,33.444,0
2223,-107.8259,34.9516,0
2224,-107.8257,43.6827,0
2225,-107.8068,42.5401,0
2226,-107.8,50.28,0
2227,-107.8,63.78,0
2228,-107.780922,37.812488,0
2229,-107.78,36.08,0
2230,-107.78,62.13,0
2231,-107.763203,38.281339,0
2232,-107.7625,37.60305,0
2233,-107.729259,50.697473,0
2234,-107.72,66.1,0
2235,-107.717274,47.752347,0
2236,-107.708108,36.996217,0
2237,-107.700086,39.675542,0
2238,-107.7,53.58,0
2239,-107.681996,32.909006,0
2240,-107.679558,33.912474,0
2241,-107.67627,38.020669,0
2242,-107.65872,49.202458,0
2243,-107.650397,36.781403,0
2244,-107.641461,38.855472,0
2245,-107.630695,49.715208,0
2246,-107.6286,32.0725,0
2247,-107.62165,34.104039,0
2248,-107.6136752,27.72940184,0
2249,-107.61,58.86,0
2250,-107.605536,38.678956,0
2251,-107.603158,33.372419,0
2252,-107.5972005,48.54033923,0
2253,-107.5868,37.14962,0
2254,-107.58232,35.28932,0
2255,-107.5739,44.0306,0
2256,-107.5513,42.4527,0
2257,-107.54,75.24,0
2258,-107.5322,43.8367,0
2259,-107.51669,37.71248,0
2260,-107.515133,44.737344,0
2261,-107.51334,46.06399,0
2262,-107.48,50.17,0
2263,-107.4691,44.9739,0
2264,-107.4507,33.5603,0
2265,-107.447533,39.581222,0
2266,-107.416672,45.525903,0
2267,-107.4143,38.45219,0
2268,-107.405619,33.215183,0
2269,-107.398733,32.458359,0
2270,-107.387345,50.708666,0
2271,-107.31535,34.621913,0
2272,-107.309169,37.190405,0
2273,-107.30745,40.490117,0
2274,-107.29912,38.08217,0
2275,-107.282021,36.975828,0
2276,-107.276283,44.108464,0
2277,-107.2633,44.7761,0
2278,-107.26097,36.735797,0
2279,-107.251719,39.398592,0
2280,-107.245561,39.701965,0
2281,-107.240112,42.447012,0
2282,-107.238527,34.151674,0
2283,-107.237,32.801636,0
2284,-107.233546,52.13235,0
2285,-107.23252,39.201109,0
2286,-107.2316,43.4635,0
2287,-107.23032,37.72972,0
2288,-107.211006,38.860005,0
2289,-107.201111,49.179722,0
2290,-107.1988,31.9247,0
2291,-107.192977,33.573067,0
2292,-107.178679,32.166196,0
2293,-107.173538,38.46814,0
2294,-107.168,36.048,0
2295,-107.15,60.84,0
2296,-107.146418,47.591223,0
2297,-107.140786,32.486938,0
2298,-107.12,70.59,0
2299,-107.1078,33.3866,0
2300,-107.103048,37.346179,0
2301,-107.085433,50.413769,0
2302,-107.08,72.49,0
2303,-107.0713,47.89885,0
2304,-107.07,25.23,0
2305,-107.019634,34.239355,0
2306,-107.0155118,46.29083635,0
2307,-106.99557,37.16918,0
2308,-106.988229,44.350535,0
2309,-106.982208,47.281174,0
2310,-106.961481,38.627332,0
2311,-106.953728,38.853062,0
2312,-106.952387,40.808645,0
2313,-106.949908,44.781719,0
2314,-106.941438,35.033442,0
2315,-106.93,65.98,0
2316,-106.93,71.24,0
2317,-106.9238,39.30123,0
2318,-106.90185,37.85211,0
2319,-106.895092,52.143434,0
2320,-106.878,33.209,0
2321,-106.860108,44.187633,0
2322,-106.8582,44.541,0
2323,-106.850257,36.02386,0
2324,-106.840501,35.52181,0
2325,-106.831045,39.64122,0
2326,-106.815214,51.887109,0
2327,-106.814008,51.257549,0
2328,-106.81,65.07,0
2329,-106.81,62.82,0
2330,-106.808451,41.442371,0
2331,-106.804367,39.039122,0
2332,-106.79758,40.9723,0
2333,-106.79351,48.55892,0
2334,-106.782515,36.992864,0
2335,-106.781087,49.24848,0
2336,-106.78036,35.845094,0
2337,-106.776762,37.550792,0
2338,-106.77195,49.774063,0
2339,-106.77,55.25,0
2340,-106.767967,32.471855,0
2341,-106.76603,36.23397,0
2342,-106.760912,34.212805,0
2343,-106.749205,39.904817,0
2344,-106.73,57.87,0
2345,-106.73,56.54,0
2346,-106.727778,36.5825,0
2347,-106.69775,45.62304,0
2348,-106.696149,37.935682,0
2349,-106.68847,44.353301,0
2350,-106.687881,48.365711,0
2351,-106.687683,35.120006,0
2352,-106.632129,40.406911,0
2353,-106.58088,52.103741,0
2354,-106.577682,49.084885,0
2355,-106.574939,41.260827,0
2356,-106.574,32.273,0
2357,-106.5618,37.7772,0
2358,-106.56061,35.97183,0
2359,-106.536302,39.119144,0
2360,-106.532205,39.630891,0
2361,-106.519176,53.601897,0
2362,-106.5135,32.535511,0
2363,-106.51078,31.937708,0
2364,-106.510425,38.560745,0
2365,-106.48894,38.19351,0
2366,-106.480856,50.965273,0
2367,-106.4714434,34.99862338,0
2368,-106.470712,50.657445,0
2369,-106.47,67.7,0
2370,-106.466087,40.702765,0
2371,-106.440072,37.166898,0
2372,-106.428525,48.012914,0
2373,-106.427216,44.423897,0
2374,-106.424586,38.844129,0
2375,-106.42381,46.25996,0
2376,-106.414473,35.663918,0
2377,-106.41147,45.32162,0
2378,-106.406449,35.237665,0
2379,-106.402969,34.700159,0
2380,-106.400724,36.230877,0
2381,-106.3932,37.5539,0
2382,-106.39,63.78,0
2383,-106.387947,36.969269,0
2384,-106.378919,49.314594,0
2385,-106.355666,52.630194,0
2386,-106.34619,37.37912,0
2387,-106.345,28.8636,0
2388,-106.344652,42.84573,0
2389,-106.323838,35.877742,0
2390,-106.31308,40.8597,0
2391,-106.2925239,47.32133813,0
2392,-106.29025,40.38422,0
2393,-106.28,59.78,0
2394,-106.28,75.5,0
2395,-106.278561,41.118887,0
2396,-106.26454,47.733374,0
2397,-106.25766,39.304233,0
2398,-106.239067,32.795228,0
2399,-106.21,71.94,0
2400,-106.20683,38.17738,0
2401,-106.202734,37.155594,0
2402,-106.20256,35.073044,0
2403,-106.2,66.71,0
2404,-106.1862,40.0645,0
2405,-106.174832,35.567461,0
2406,-106.174133,38.705178,0
2407,-106.155781,38.996721,0
2408,-106.1509532,41.59471008,0
2409,-106.148342,45.569166,0
2410,-106.147553,52.434813,0
2411,-106.147,44.2764,0
2412,-106.145517,37.485922,0
2413,-106.138605,52.100646,0
2414,-106.13765,40.526787,0
2415,-106.133628,49.399577,0
2416,-106.13,29.94,0
2417,-106.13,72.68,0
2418,-106.119554,52.750682,0
2419,-106.1188,43.992,0
2420,-106.1147,36.5091,0
2421,-106.114687,36.832985,0
2422,-106.109239,28.587448,0
2423,-106.101425,35.976978,0
2424,-106.1,41.3,0
2425,-106.085289,39.610333,0
2426,-106.08,35.743,0
2427,-106.07946,40.25471,0
2428,-106.025255,37.283897,0
2429,-106.01532,39.21443,0
2430,-106.014109,33.351015,0
2431,-106.007792,50.242975,0
2432,-106.004425,38.54258,0
2433,-106,54,0
2434,-105.981031,38.849269,0
2435,-105.98,49.63,0
2436,-105.97,62.21,0
2437,-105.9476,43.6718,0
2438,-105.934341,35.528592,0
2439,-105.92713,33.692847,0
2440,-105.926573,40.00698,0
2441,-105.904442,32.976412,0
2442,-105.879058,31.826638,0
2443,-105.868254,37.475268,0
2444,-105.868167,35.981967,0
2445,-105.848,40.9084,0
2446,-105.846833,46.441405,0
2447,-105.842783,38.406571,0
2448,-105.8338,40.26687,0
2449,-105.8329404,45.76069578,0
2450,-105.83077,36.179099,0
2451,-105.828697,39.067032,0
2452,-105.828371,37.112527,0
2453,-105.8245157,44.52895299,0
2454,-105.823892,39.491803,0
2455,-105.81,64.09,0
2456,-105.80654,38.187727,0
2457,-105.789404,32.55045,0
2458,-105.78694,37.95843,0
2459,-105.78,65.6,0
2460,-105.775736,32.829946,0
2461,-105.771707,34.422781,0
2462,-105.76264,34.22522,0
2463,-105.76251,47.28693,0
2464,-105.757225,47.629627,0
2465,-105.741072,42.841797,0
2466,-105.7371,41.1244,0
2467,-105.731559,53.225029,0
2468,-105.72585,39.696095,0
2469,-105.7257372,44.90946105,0
2470,-105.72552,35.67142,0
2471,-105.717487,50.75105,0
2472,-105.71,70.48,0
2473,-105.71,55.74,0
2474,-105.707571,33.549558,0
2475,-105.703121,33.930742,0
2476,-105.6913,39.3393,0
2477,-105.67303,33.310141,0
2478,-105.67,61.64,0
2479,-105.661866,36.764289,0
2480,-105.633759,35.009493,0
2481,-105.632175,35.866736,0
2482,-105.62402,42.4073,0
2483,-105.6133,33.0252,0
2484,-105.60498,41.318988,0
2485,-105.5892,43.4207,0
2486,-105.58379,38.4026,0
2487,-105.582933,40.346083,0
2488,-105.582359,44.450197,0
2489,-105.573032,38.168225,0
2490,-105.566711,36.361437,0
2491,-105.566605,46.632255,0
2492,-105.562965,35.430697,0
2493,-105.55044,37.618039,0
2494,-105.548557,40.691067,0
2495,-105.547211,32.532894,0
2496,-105.545,32.77,0
2497,-105.544219,39.038046,0
2498,-105.5399098,46.41220493,0
2499,-105.535095,50.26585,0
2500,-105.52,71.43,0
2501,-105.511662,44.265103,0
2502,-105.510082,33.473898,0
2503,-105.5,56.79,0
2504,-105.498017,26.448555,0
2505,-105.48879,39.79918,0
2506,-105.48,67.81,0
2507,-105.47995,35.688367,0
2508,-105.479106,36.594708,0
2509,-105.4552,39.9789,0
2510,-105.441537,40.202495,0
2511,-105.44,73.33,0
2512,-105.4393,36.9528,0
2513,-105.426546,37.429006,0
2514,-105.422303,39.51835,0
2515,-105.413625,51.219554,0
2516,-105.4054,36.0216,0
2517,-105.3949,43.9639,0
2518,-105.3705,52.202081,0
2519,-105.365917,39.151016,0
2520,-105.365,44.8873,0
2521,-105.3393,44.541,0
2522,-105.33889,40.43246,0
2523,-105.333977,50.584459,0
2524,-105.333372,35.270259,0
2525,-105.32057,32.95268,0
2526,-105.319126,39.351249,0
2527,-105.31221,46.82202,0
2528,-105.310508,40.689492,0
2529,-105.31,34.99,0
2530,-105.309722,42.414167,0
2531,-105.297647,36.344503,0
2532,-105.28896,47.31093,0
2533,-105.283157,38.925614,0
2534,-105.2568,42.233,0
2535,-105.2458,36.7583,0
2536,-105.243872,41.185187,0
2537,-105.239371,43.655489,0
2538,-105.232445,36.172667,0
2539,-105.228281,38.3265,0
2540,-105.219065,49.217575,0
2541,-105.214692,37.962947,0
2542,-105.208924,39.717168,0
2543,-105.204076,37.593505,0
2544,-105.203169,35.626303,0
2545,-105.19998,41.892889,0
2546,-105.193062,51.435176,0
2547,-105.18056,34.59334,0
2548,-105.17,58.48,0
2549,-105.134028,36.548695,0
2550,-105.129,36.93,0
2551,-105.12882,48.80391,0
2552,-105.12225,40.176886,0
2553,-105.11017,34.13268,0
2554,-105.10056,39.26028,0
2555,-105.096378,39.547801,0
2556,-105.090783,39.063444,0
2557,-105.087314,39.939458,0
2558,-105.084396,40.943877,0
2559,-105.08417,38.13657,0
2560,-105.076616,49.723051,0
2561,-105.076454,33.66372,0
2562,-105.0748,23.8853,0
2563,-105.06,65.56,0
2564,-105.052673,42.984034,0
2565,-105.05127,37.24009,0
2566,-105.03497,46.42996,0
2567,-105.01396,35.904686,0
2568,-105.010222,36.764861,0
2569,-105.00798,37.87983,0
2570,-105,40.33333,0
2571,-104.99015,34.899342,0
2572,-104.985858,50.023638,0
2573,-104.985253,40.529149,0
2574,-104.98,60.77,0
2575,-104.98,62.44,0
2576,-104.966863,38.367365,0
2577,-104.96435,37.41697,0
2578,-104.9621157,44.96376513,0
2579,-104.960808,42.130318,0
2580,-104.959208,38.8505,0
2581,-104.956334,35.593637,0
2582,-104.95222,41.7864,0
2583,-104.95,67.39,0
2584,-104.94997,42.41608,0
2585,-104.939346,36.366238,0
2586,-104.936161,27.311795,0
2587,-104.905689,50.768118,0
2588,-104.904539,39.662552,0
2589,-104.901906,32.104573,0
2590,-104.901024,47.272427,0
2591,-104.8898,41.544,0
2592,-104.887208,38.624217,0
2593,-104.870498,39.156998,0
2594,-104.87,63.47,0
2595,-104.864105,40.169796,0
2596,-104.856472,36.924306,0
2597,-104.844925,50.577228,0
2598,-104.844766,37.598716,0
2599,-104.843627,33.370766,0
2600,-104.840738,32.381588,0
2601,-104.839256,51.240424,0
2602,-104.8367379,44.59007826,0
2603,-104.830298,38.044062,0
2604,-104.828922,39.870604,0
2605,-104.821892,31.898727,0
2606,-104.81123,36.18782,0
2607,-104.809829,54.192529,0
2608,-104.793829,37.240472,0
2609,-104.79,59.85,0
2610,-104.7872,23.9708,0
2611,-104.76,64.8,0
2612,-104.76,56.73,0
2613,-104.750896,37.813403,0
2614,-104.74113,38.977663,0
2615,-104.731317,39.318887,0
2616,-104.72625,38.79834,0
2617,-104.725658,41.97651,0
2618,-104.709873,32.232056,0
2619,-104.706196,39.567991,0
2620,-104.702,36.017,0
2621,-104.697968,41.127599,0
2622,-104.693828,35.521234,0
2623,-104.683059,40.509984,0
2624,-104.675682,31.112872,0
2625,-104.669,34.936,0
2626,-104.665203,49.30473,0
2627,-104.6534035,46.41685008,0
2628,-104.650569,38.628605,0
2629,-104.6269,42.6452,0
2630,-104.625444,36.725444,0
2631,-104.615284,50.776886,0
2632,-104.6115679,47.69003775,0
2633,-104.606152,39.96217,0
2634,-104.606139,36.909278,0
2635,-104.6017,40.7886,0
2636,-104.600862,38.258666,0
2637,-104.597687,36.387088,0
2638,-104.594428,44.680888,0
2639,-104.586257,50.424584,0
2640,-104.583464,44.402292,0
2641,-104.571603,37.143239,0
2642,-104.56,69.82,0
2643,-104.5517363,46.06350194,0
2644,-104.547916,44.920411,0
2645,-104.525,39.738333,0
2646,-104.5169,48.17341,0
2647,-104.515327,45.516823,0
2648,-104.51415,40.9686,0
2649,-104.49978,47.10509,0
2650,-104.4918932,48.37841837,0
2651,-104.471578,32.109952,0
2652,-104.464251,39.026113,0
2653,-104.45968,48.56217,0
2654,-104.4518235,43.34163042,0
2655,-104.450807,42.280142,0
2656,-104.4427456,47.9084586,0
2657,-104.432867,45.835076,0
2658,-104.401685,33.457074,0
2659,-104.39965,44.1043,0
2660,-104.393345,38.456522,0
2661,-104.389516,39.347131,0
2662,-104.378967,37.941336,0
2663,-104.378064,38.727819,0
2664,-104.362827,34.474051,0
2665,-104.35912,41.4536,0
2666,-104.342916,40.645295,0
2667,-104.3426,44.583,0
2668,-104.3319,43.6151,0
2669,-104.32,66.53,0
2670,-104.305625,39.569988,0
2671,-104.29469,44.406346,0
2672,-104.292407,50.591555,0
2673,-104.2889,41.1725,0
2674,-104.278595,32.447842,0
2675,-104.274521,46.962967,0
2676,-104.273862,36.935195,0
2677,-104.272768,36.084233,0
2678,-104.2714,37.1733,0
2679,-104.2712478,46.04593359,0
2680,-104.229094,30.586915,0
2681,-104.222927,41.71316,0
2682,-104.21797,42.022028,0
2683,-104.204941,43.8547,0
2684,-104.2039,44.2385,0
2685,-104.1879088,47.18838081,0
2686,-104.18,79.12,0
2687,-104.1766,46.5046,0
2688,-104.15,63.59,0
2689,-104.133108,50.794089,0
2690,-104.1123,38.1571,0
2691,-104.1014,44.6536,0
2692,-104.093764,32.279542,0
2693,-104.092305,40.381153,0
2694,-104.071464,31.916078,0
2695,-104.070367,35.092261,0
2696,-104.07,64.96,0
2697,-104.0699202,44.07708625,0
2698,-104.062222,24.590833,0
2699,-104.040138,35.660417,0
2700,-104.02078,30.304164,0
2701,-104.01279,43.55129,0
2702,-104.0028,37.0392,0
2703,-103.998559,40.811058,0
2704,-103.977005,39.505805,0
2705,-103.97431,45.54998,0
2706,-103.97417,45.1738,0
2707,-103.97348,44.40692,0
2708,-103.967945,34.449526,0
2709,-103.967056,47.858727,0
2710,-103.96,60.84,0
2711,-103.95558,37.30338,0
2712,-103.93959,30.604822,0
2713,-103.934335,41.762876,0
2714,-103.925698,38.472385,0
2715,-103.92,57.99,0
2716,-103.907194,46.297161,0
2717,-103.889425,38.284556,0
2718,-103.88375,41.54178,0
2719,-103.88271,42.72341,0
2720,-103.88028,36.87278,0
2721,-103.853972,35.268972,0
2722,-103.85,49.67,0
2723,-103.85,20.6,0
2724,-103.84806,44.73173,0
2725,-103.843144,43.733539,0
2726,-103.84139,38.73662,0
2727,-103.84,59.21,0
2728,-103.84,55.36,0
2729,-103.82768,43.29718,0
2730,-103.82723,36.05608,0
2731,-103.826778,39.315234,0
2732,-103.8177349,46.96334332,0
2733,-103.8,67.13,0
2734,-103.79206,42.06044,0
2735,-103.776228,44.034213,0
2736,-103.768745,31.6745,0
2737,-103.733771,30.99203,0
2738,-103.73,56.69,0
2739,-103.72746,44.480938,0
2740,-103.718194,42.566077,0
2741,-103.707289,52.5418,0
2742,-103.70154,41.23581,0
2743,-103.70076,38.9028,0
2744,-103.699428,41.835008,0
2745,-103.690445,35.904612,0
2746,-103.690137,37.05665,0
2747,-103.69,62.29,0
2748,-103.6892,40.8997,0
2749,-103.679582,44.298631,0
2750,-103.67861,39.47444,0
2751,-103.655855,43.538635,0
2752,-103.65,53.84,0
2753,-103.6494,35.7075,0
2754,-103.645734,30.373214,0
2755,-103.6427,48.07466,0
2756,-103.640805,36.544278,0
2757,-103.6249,42.84143,0
2758,-103.621712,47.240708,0
2759,-103.612979,34.343565,0
2760,-103.601663,25.897315,0
2761,-103.59514,43.88681,0
2762,-103.594247,40.2544,0
2763,-103.584724,39.159721,0
2764,-103.579684,41.583907,0
2765,-103.567627,30.047572,0
2766,-103.562387,34.025745,0
2767,-103.558585,33.333092,0
2768,-103.5514,42.3347,0
2769,-103.54602,45.58454,0
2770,-103.50611,38.715,0
2771,-103.491333,36.825917,0
2772,-103.487128,45.874038,0
2773,-103.473678,44.427138,0
2774,-103.467595,40.973017,0
2775,-103.46727,29.491787,0
2776,-103.466128,37.011328,0
2777,-103.46,65.98,0
2778,-103.45451,42.71375,0
2779,-103.4503,34.9242,0
2780,-103.446,43.3504,0
2781,-103.444922,35.358974,0
2782,-103.443799,46.600111,0
2783,-103.441601,47.603096,0
2784,-103.431074,38.043153,0
2785,-103.43028,38.92306,0
2786,-103.4221,44.19926,0
2787,-103.403529,43.547206,0
2788,-103.388808,29.234812,0
2789,-103.38174,46.895835,0
2790,-103.37106,43.97394,0
2791,-103.370632,34.176247,0
2792,-103.36828,39.741233,0
2793,-103.3554,37.73255,0
2794,-103.35062,32.1558,0
2795,-103.35,51.25,0
2796,-103.310857,46.387184,0
2797,-103.30703,39.127899,0
2798,-103.3024,43.76519,0
2799,-103.302195,36.567917,0
2800,-103.26058,42.44451,0
2801,-103.257462,34.390201,0
2802,-103.25233,40.16009,0
2803,-103.2478837,47.47676563,0
2804,-103.23889,23.60972,0
2805,-103.22906,37.27929,0
2806,-103.21306,34.67437,0
2807,-103.1985433,46.71082732,0
2808,-103.19,78.89,0
2809,-103.18139,24.21333,0
2810,-103.1808,40.62,0
2811,-103.17934,45.52998,0
2812,-103.173294,29.207166,0
2813,-103.169334,44.163122,0
2814,-103.160911,29.743128,0
2815,-103.16023,35.86909,0
2816,-103.16,64.61,0
2817,-103.16,63.59,0
2818,-103.153254,40.925262,0
2819,-103.13777,41.46239,0
2820,-103.134975,32.792398,0
2821,-103.127439,49.168981,0
2822,-103.122572,38.091435,0
2823,-103.114349,41.677142,0
2824,-103.107977,38.986351,0
2825,-103.0915,36.4244,0
2826,-103.090491,41.154355,0
2827,-103.08,60.77,0
2828,-103.07,27.74,0
2829,-103.055724,43.643761,0
2830,-103.04353,36.24725,0
2831,-103.042582,32.122868,0
2832,-103.04,52.96,0
2833,-103.034408,47.332753,0
2834,-103.02689,37.91273,0
2835,-103.026252,47.90603654,0
2836,-103.019805,36.601583,0
2837,-103.01263,37.14136,0
2838,-103.00296,42.4951,0
2839,-103.000201,42.797455,0
2840,-103,67.24,0
2841,-102.990502,48.270346,0
2842,-102.974846,37.462034,0
2843,-102.95287,40.00601,0
2844,-102.92494,39.81497,0
2845,-102.902268,34.865281,0
2846,-102.885973,32.54463,0
2847,-102.883994,36.847288,0
2848,-102.871722,39.298054,0
2849,-102.856597,42.337613,0
2850,-102.8527,41.98732,0
2851,-102.815209,40.828467,0
2852,-102.8133,43.77973,0
2853,-102.795203,46.890631,0
2854,-102.790903,30.894873,0
2855,-102.780165,38.484493,0
2856,-102.772362,32.067203,0
2857,-102.764302,37.559331,0
2858,-102.763194,46.399444,0
2859,-102.753754,33.958596,0
2860,-102.752227,20.822138,0
2861,-102.75,57.26,0
2862,-102.7422,37.1484,0
2863,-102.71496,41.1486,0
2864,-102.714142,44.605209,0
2865,-102.71228,36.729302,0
2866,-102.7013393,48.5201185,0
2867,-102.7,59.32,0
2868,-102.7,56.24,0
2869,-102.67602,47.85945,0
2870,-102.673317,48.124753,0
2871,-102.673202,47.34219,0
2872,-102.66639,38.79083,0
2873,-102.662647,50.595564,0
2874,-102.66224,45.80243,0
2875,-102.651115,32.647251,0
2876,-102.62,62.25,0
2877,-102.617144,37.366682,0
2878,-102.60166,42.06831,0
2879,-102.592144,33.786979,0
2880,-102.575807,39.431816,0
2881,-102.54483,40.93642,0
2882,-102.543921,37.636193,0
2883,-102.54155,33.408222,0
2884,-102.540313,45.570642,0
2885,-102.524449,39.747932,0
2886,-102.5108,36.8892,0
2887,-102.51,65.53,0
2888,-102.51,54.87,0
2889,-102.49611,38.54139,0
2890,-102.47477,47.97722,0
2891,-102.467973,43.273228,0
2892,-102.4667146,46.10964309,0
2893,-102.46027,42.46183,0
2894,-102.459664,48.629225,0
2895,-102.444183,30.24898,0
2896,-102.42472,46.958466,0
2897,-102.422017,35.155133,0
2898,-102.398262,43.870874,0
2899,-102.39232,48.329072,0
2900,-102.381267,44.072045,0
2901,-102.36,66.55,0
2902,-102.35361,38.81583,0
2903,-102.34436,41.59336,0
2904,-102.340457,42.00641,0
2905,-102.3358943,47.35269065,0
2906,-102.32,78.62,0
2907,-102.315528,35.742358,0
2908,-102.314326,31.900881,0
2909,-102.307321,39.422791,0
2910,-102.30194,40.51198,0
2911,-102.28644,43.03912,0
2912,-102.28,60.88,0
2913,-102.27611,22.36083,0
2914,-102.26389,40.91587,0
2915,-102.258682,50.482907,0
2916,-102.254208,32.710206,0
2917,-102.234982,45.693281,0
2918,-102.231846,31.396122,0
2919,-102.182821,39.605353,0
2920,-102.17,49.23,0
2921,-102.16798,46.69561,0
2922,-102.164503,35.495839,0
2923,-102.164078,43.97842,0
2924,-102.152633,47.624471,0
2925,-102.13415,41.31688,0
2926,-102.13,58.9,0
2927,-102.13,52.16,0
2928,-102.115929,31.963368,0
2929,-102.10817,47.8042,0
2930,-102.105308,34.526518,0
2931,-102.104274,21.868747,0
2932,-102.097439,34.925173,0
2933,-102.09,72.72,0
2934,-102.08618,41.09213,0
2935,-102.049275,49.734709,0
2936,-102.042197,37.068244,0
2937,-102.03796,37.49643,0
2938,-102.03445,39.33272,0
2939,-102.034333,39.984803,0
2940,-102.034236,39.016832,0
2941,-102.027412,33.847615,0
2942,-102.01722,42.91929,0
2943,-102.00017,45.03634,0
2944,-101.999579,30.827044,0
2945,-101.96105,33.597357,0
2946,-101.94352,35.25313,0
2947,-101.943265,33.065503,0
2948,-101.93141,39.69872,0
2949,-101.931008,43.750553,0
2950,-101.880272,46.941872,0
2951,-101.879827,35.469779,0
2952,-101.86606,44.53354,0
2953,-101.853301,41.237529,0
2954,-101.852302,50.312466,0
2955,-101.850953,45.503487,0
2956,-101.850536,50.694963,0
2957,-101.817245,45.968803,0
2958,-101.815396,37.02035,0
2959,-101.800808,30.469926,0
2960,-101.796359,50.917788,0
2961,-101.785185,39.184584,0
2962,-101.777515,34.456217,0
2963,-101.773464,43.998208,0
2964,-101.77,53.89,0
2965,-101.763084,40.093769,0
2966,-101.75438,37.82939,0
2967,-101.75,64.16,0
2968,-101.745341,33.256565,0
2969,-101.739866,43.32761,0
2970,-101.719322,50.083542,0
2971,-101.71257,34.926655,0
2972,-101.700438,31.886551,0
2973,-101.69157,41.39777,0
2974,-101.67934,38.46951,0
2975,-101.679326,31.026722,0
2976,-101.65606,47.293741,0
2977,-101.64323,40.6039,0
2978,-101.64128,40.84514,0
2979,-101.633942,35.643347,0
2980,-101.6314,37.12644,0
2981,-101.627319,34.021837,0
2982,-101.625167,47.513858,0
2983,-101.623632,33.492808,0
2984,-101.62349,39.67611,0
2985,-101.623427,41.128008,0
2986,-101.61389,21.73222,0
2987,-101.59778,37.98231,0
2988,-101.58861,32.80712,0
2989,-101.575468,48.430656,0
2990,-101.560128,43.823387,0
2991,-101.558537,40.434608,0
2992,-101.53451,42.45523,0
2993,-101.5341,30.127164,0
2994,-101.521725,31.770485,0
2995,-101.52,66.29,0
2996,-101.492715,37.304306,0
2997,-101.49073,32.231395,0
2998,-101.49,18.8,0
2999,-101.48,63.2,0
3000,-101.45672,34.54165,0
3001,-101.4267,37.8086,0
3002,-101.426567,47.204625,0
3003,-101.413377,48.938746,0
3004,-101.413238,33.186355,0
3005,-101.411255,46.859476,0
3006,-101.4003781,50.94988339,0
3007,-101.38594,37.04479,0
3008,-101.38364,41.55199,0
3009,-101.372041,39.341009,0
3010,-101.366811,35.109287,0
3011,-101.36094,38.7891,0
3012,-101.360429,33.891366,0
3013,-101.35803,38.58546,0
3014,-101.3566,41.2141,0
3015,-101.35481,42.0418,0
3016,-101.337768,37.566082,0
3017,-101.329694,50.399028,0
3018,-101.319875,29.689813,0
3019,-101.31181,44.72635,0
3020,-101.31144,44.52409,0
3021,-101.310005,50.047642,0
3022,-101.30611,46.14061,0
3023,-101.292134,48.24835,0
3024,-101.28,25.41,0
3025,-101.27397,44.930086,0
3026,-101.271531,43.774,0
3027,-101.252175,50.696329,0
3028,-101.25,53.83,0
3029,-101.242511,47.577814,0
3030,-101.235593,51.388677,0
3031,-101.22886,39.80656,0
3032,-101.227487,46.726967,0
3033,-101.21415,47.07293,0
3034,-101.19748,30.712008,0
3035,-101.197037,27.895404,0
3036,-101.181122,46.459297,0
3037,-101.18,57.15,0
3038,-101.16228,42.92777,0
3039,-101.14647,37.78328,0
3040,-101.14,78.36,0
3041,-101.133702,41.133935,0
3042,-101.131311,31.149519,0
3043,-101.10905,22.02021366,0
3044,-101.106049,33.049599,0
3045,-101.10299,37.40658,0
3046,-101.1,60.32,0
3047,-101.093688,33.461429,0
3048,-101.062274,43.299486,0
3049,-101.06,59.24,0
3050,-101.056769,34.409929,0
3051,-101.04651,39.39778,0
3052,-101.0321071,25.35368871,0
3053,-101.023611,49.270944,0
3054,-101.023486,48.099732,0
3055,-101.013178,47.22146,0
3056,-101.003168,36.616004,0
3057,-100.991741,29.887552,0
3058,-100.98601,37.98452,0
3059,-100.98262,39.12923,0
3060,-100.9759036,47.46245741,0
3061,-100.967324,31.834993,0
3062,-100.96667,21.21611,0
3063,-100.963972,40.649297,0
3064,-100.963026,38.919762,0
3065,-100.95766,41.72665,0
3066,-100.955,37.2603,0
3067,-100.95,65.51,0
3068,-100.95,67.05,0
3069,-100.9443,40.91549,0
3070,-100.931629,29.311839,0
3071,-100.919997,38.683638,0
3072,-100.91,62.56,0
3073,-100.906859,38.482169,0
3074,-100.899192,28.440088,0
3075,-100.888639,34.535524,0
3076,-100.888199,34.937829,0
3077,-100.8858,45.27204,0
3078,-100.885072,40.234479,0
3079,-100.87055,37.45986,0
3080,-100.862301,35.215818,0
3081,-100.857833,36.373883,0
3082,-100.843708,36.042784,0
3083,-100.841897,49.573842,0
3084,-100.831512,46.831245,0
3085,-100.828786,25.367674,0
3086,-100.827188,33.628441,0
3087,-100.80988,45.82468,0
3088,-100.800216,35.43653,0
3089,-100.7992833,46.01197178,0
3090,-100.79,23.27,0
3091,-100.7898718,21.86272171,0
3092,-100.7823931,47.03359896,0
3093,-100.782131,40.021902,0
3094,-100.775181,37.131929,0
