,X_WGS84,Y_WGS84,dalpur
1789,-114.891685,47.455717,0
1790,-114.88,55.1,0
1791,-114.858354,42.760361,0
1792,-114.854808,51.052186,0
1793,-114.848074,51.483392,0
1794,-114.84,71.2,0
1795,-114.8394,50.551705,0
1796,-114.77,64.69,0
1797,-114.73,69.68,0
1798,-114.706809,36.71578,0
1799,-114.68978,39.186303,0
1800,-114.682581,50.906708,0
1801,-114.64067,39.482997,0
1802,-114.589749,47.012479,0
1803,-114.589057,44.135194,0
1804,-114.58,65.91,0
1805,-114.564371,49.633202,0
1806,-114.54635,53.26805,0
1807,-114.544117,50.028224,0
1808,-114.532098,48.090676,0
1809,-114.515047,46.749824,0
1810,-114.5,58.86,0
1811,-114.499663,43.776753,0
1812,-114.49005,47.706162,0
1813,-114.49,49,0
1814,-114.484029,51.160844,0
1815,-114.43798,50.807255,0
1816,-114.43,56.85,0
1817,-114.406242,37.527629,0
1818,-114.39508,38.241649,0
1819,-114.39,60.43,0
1820,-114.382788,42.594308,0
1821,-114.38275,45.30557,0
1822,-114.353489,49.38474,0
1823,-114.3522,42.2223,0
1824,-114.35,62.33,0
1825,-114.34708,49.86909,0
1826,-114.328027,49.55835,0
1827,-114.29103,50.554421,0
1828,-114.285592,46.050922,0
1829,-114.257052,47.370617,0
1830,-114.23,75.69,0
1831,-114.20816,49.712228,0
1832,-114.207,33.2102,0
1833,-114.196025,50.207892,0
1834,-114.16,71.69,0
1835,-114.154722,46.31688,0
1836,-114.136125,42.590287,0
1837,-114.131333,39.012928,0
1838,-114.12,61.3,0
1839,-114.101593,51.095102,0
1840,-114.097411,51.710128,0
1841,-114.093667,43.827443,0
1842,-114.084107,46.484578,0
1843,-114.082602,53.87212,0
1844,-114.081595,46.725296,0
1845,-114.08,63.74,0
1846,-114.074447,49.955172,0
1847,-114.067812,43.305738,0
1848,-114.059771,49.340916,0
1849,-114.032073,49.134967,0
1850,-114.011974,42.371005,0
1851,-114.01,66.82,0
1852,-114.0081,44.41663,0
1853,-114.002114,52.479451,0
1854,-114.000792,36.280268,0
1855,-113.931787,46.954095,0
1856,-113.904545,50.130524,0
1857,-113.901703,50.937287,0
1858,-113.89,55.08,0
1859,-113.89,58.79,0
1860,-113.88807,49.571853,0
1861,-113.8773,39.8835,0
1862,-113.857782,44.197215,0
1863,-113.8543,37.0913,0
1864,-113.853486,43.642619,0
1865,-113.8164,35.1836,0
1866,-113.805,36.7955,0
1867,-113.791612,34.397675,0
1868,-113.77,52.37,0
1869,-113.744287,47.397488,0
1870,-113.744033,42.543216,0
1871,-113.735888,48.688504,0
1872,-113.721145,50.803597,0
1873,-113.719915,49.160679,0
1874,-113.6958,42.2506,0
1875,-113.688259,46.400702,0
1876,-113.6674,49.7,0
1877,-113.66,64.69,0
1878,-113.631061,51.167862,0
1879,-113.624446,41.797167,0
1880,-113.59,50.03,0
1881,-113.5794,36.1434,0
1882,-113.572,36.8534,0
1883,-113.5675,43.72,0
1884,-113.535967,53.261296,0
1885,-113.511098,53.531792,0
1886,-113.51,59.89,0
1887,-113.5062,38.4929,0
1888,-113.48991,49.00318,0
1889,-113.477905,42.672695,0
1890,-113.476327,43.987547,0
1891,-113.455537,50.830253,0
1892,-113.4485,37.352,0
1893,-113.443423,46.943829,0
1894,-113.44,72,0
1895,-113.439828,48.748783,0
1896,-113.43,75.55,0
1897,-113.428,36.622,0
1898,-113.4,63.2,0
1899,-113.398,34.6697,0
1900,-113.395592,39.84977,0
1901,-113.3705,37.7875,0
1902,-113.360421,44.143779,0
1903,-113.36,65.87,0
1904,-113.356,33.8183,0
1905,-113.3388,41.9379,0
1906,-113.321817,53.865472,0
1907,-113.32,69.75,0
1908,-113.27,27.67,0
1909,-113.267045,53.683766,0
1910,-113.251,34.4117,0
1911,-113.244208,45.330455,0
1912,-113.24,52.2,0
1913,-113.2264,36.2725,0
1914,-113.222763,35.52248,0
1915,-113.220732,52.986931,0
1916,-113.218047,49.487188,0
1917,-113.183934,37.206788,0
1918,-113.1533,37.4679,0
1919,-113.0955,42.8979,0
1920,-113.0917,42.1207,0
1921,-113.087014,45.618063,0
1922,-113.083,36.4625,0
1923,-113.055306,49.187274,0
1924,-113.020532,45.012959,0
1925,-113.008981,51.82513,0
1926,-113.0065,37.0039,0
1927,-113.0004,37.3475,0
1928,-112.996109,42.667784,0
1929,-112.956052,51.300716,0
1930,-112.929611,53.707154,0
1931,-112.919746,49.816378,0
1932,-112.895255,47.194083,0
1933,-112.889,36.5931,0
1934,-112.88,71.63,0
1935,-112.872188,44.069268,0
1936,-112.848784,50.783718,0
1937,-112.84552,52.98161,0
1938,-112.83,56.43,0
1939,-112.791083,49.651245,0
1940,-112.79,55.29,0
1941,-112.786246,51.481474,0
1942,-112.75464,43.020666,0
1943,-112.75,61.03,0
1944,-112.74,36.88,0
1945,-112.736738,35.293513,0
1946,-112.713081,46.232703,0
1947,-112.701,34.2816,0
1948,-112.698,33.935,0
1949,-112.67,63.32,0
1950,-112.661276,48.117987,0
1951,-112.6568,37.1881,0
1952,-112.644889,51.958076,0
1953,-112.64,74.74,0
1954,-112.635426,45.20768,0
1955,-112.63052,51.281613,0
1956,-112.6211,37.7102,0
1957,-112.619496,40.492732,0
1958,-112.610238,36.51558,0
1959,-112.6,58.29,0
1960,-112.57683,52.598712,0
1961,-112.562818,48.363793,0
1962,-112.56,75.54,0
1963,-112.557031,46.010309,0
1964,-112.548,32.4545,0
1965,-112.5201,38.259,0
1966,-112.508936,47.276979,0
1967,-112.5,34.48,0
1968,-112.488769,42.918678,0
1969,-112.446271,59.123753,0
1970,-112.430785,37.968012,0
1971,-112.428144,37.048036,0
1972,-112.415604,43.219105,0
1973,-112.409554,41.340984,0
1974,-112.404922,34.635128,0
1975,-112.395995,42.75789,0
1976,-112.392857,46.525991,0
1977,-112.3898,38.4198,0
1978,-112.372453,47.077195,0
1979,-112.37,65.6,0
1980,-112.363771,34.162642,0
1981,-112.351029,54.761864,0
1982,-112.337622,49.250397,0
1983,-112.33,69.35,0
1984,-112.3208,37.5158,0
1985,-112.290174,42.213729,0
1986,-112.290099,40.537126,0
1987,-112.281086,42.430604,0
1988,-112.278703,51.416139,0
1989,-112.271391,54.135843,0
1990,-112.270478,43.952347,0
1991,-112.25,51.67,0
1992,-112.243017,51.924851,0
1993,-112.24,50.43,0
1994,-112.237203,43.349459,0
1995,-112.221105,41.470325,0
1996,-112.22,72.42,0
1997,-112.212,33.2257,0
1998,-112.211186,36.062074,0
1999,-112.206453,42.880628,0
2000,-112.1917,37.811221,0
2001,-112.18811,33.57787,0
2002,-112.16698,40.925386,0
2003,-112.1651,38.0731,0
2004,-112.160603,36.730159,0
2005,-112.155654,35.327159,0
2006,-112.133056,37.642778,0
2007,-112.130426,51.003529,0
2008,-112.118192,36.340898,0
2009,-112.1061,34.752,0
2010,-112.10324,40.304614,0
2011,-112.093383,41.290114,0
2012,-112.09,64.72,0
2013,-112.062911,46.54625,0
2014,-112.06,66.52,0
2015,-112.054,34.9494,0
2016,-112.00156,54.97146,0
2017,-111.99,56.09,0
2018,-111.975403,49.006256,0
2019,-111.972203,35.976195,0
2020,-111.9693,37.0293,0
2021,-111.960487,43.752462,0
2022,-111.959367,37.492701,0
2023,-111.95,61.83,0
2024,-111.94982,40.712017,0
2025,-111.946308,41.502394,0
2026,-111.9358,46.718667,0
2027,-111.930881,41.072837,0
2028,-111.892459,34.832241,0
2029,-111.884063,40.361483,0
2030,-111.883771,41.835241,0
2031,-111.8745,37.6749,0
2032,-111.870331,35.535912,0
2033,-111.869853,40.878943,0
2034,-111.866037,45.077056,0
2035,-111.847357,45.843403,0
2036,-111.84,74.7,0
2037,-111.813087,46.936978,0
2038,-111.8068,38.549,0
2039,-111.803742,34.483608,0
2040,-111.798332,40.573834,0
2041,-111.788608,33.848926,0
2042,-111.782,35.145,0
2043,-111.76942,47.195989,0
2044,-111.766313,52.191807,0
2045,-111.7626287,47.55941043,0
2046,-111.759931,39.821623,0
2047,-111.752481,35.922294,0
2048,-111.744745,36.173849,0
2049,-111.737016,35.351788,0
2050,-111.727508,45.366212,0
2051,-111.7235,55.4021,0
2052,-111.718476,43.6594,0
2053,-111.70907,33.36321,0
2054,-111.7083,38.1142,0
2055,-111.6976,37.0868,0
2056,-111.68895,42.21735,0
2057,-111.681463,43.96485,0
2058,-111.68,71.31,0
2059,-111.672809,41.039823,0
2060,-111.632,36.8389,0
2061,-111.631805,36.653625,0
2062,-111.618183,49.078938,0
2063,-111.607274,34.851623,0
2064,-111.6061,38.6786,0
2065,-111.601276,40.082985,0
2066,-111.5863,39.0254,0
2067,-111.581559,35.226092,0
2068,-111.579,34.2684,0
2069,-111.568981,38.494882,0
2070,-111.5652,53.101817,0
2071,-111.546471,52.379405,0
2072,-111.530391,47.485197,0
2073,-111.53,63.28,0
2074,-111.524055,40.335148,0
2075,-111.518213,50.758344,0
2076,-111.5,46.33,0
2077,-111.497541,40.594953,0
2078,-111.4964,38.1606,0
2079,-111.493301,45.933132,0
2080,-111.459048,35.045077,0
2081,-111.4496,37.7498,0
2082,-111.448103,49.872721,0
2083,-111.445276,44.305614,0
2084,-111.4392,43.4882,0
2085,-111.431531,41.928263,0
2086,-111.42,66.06,0
2087,-111.416,33.4009,0
2088,-111.399614,40.986668,0
2089,-111.39,25.08,0
2090,-111.380579,34.038512,0
2091,-111.3585,38.0095,0
2092,-111.354788,44.85757,0
2093,-111.34329,38.504322,0
2094,-111.341411,42.209852,0
2095,-111.34,51.55,0
2096,-111.337867,33.703167,0
2097,-111.325,31.619,0
2098,-111.32444,34.272903,0
2099,-111.298071,45.271937,0
2100,-111.28733,47.665272,0
2101,-111.2658,44.4957,0
2102,-111.2543,39.112,0
2103,-111.25098,45.769331,0
2104,-111.240286,38.287749,0
2105,-111.2375,39.659,0
2106,-111.237488,45.447078,0
2107,-111.23,67.2,0
2108,-111.211058,42.972533,0
2109,-111.19,57,0
2110,-111.167122,45.064064,0
2111,-111.151147,38.085982,0
2112,-111.15,69.41,0
2113,-111.147118,32.273256,0
2114,-111.122,31.8045,0
2115,-111.108794,49.875683,0
2116,-111.1035,37.7498,0
2117,-111.098342,34.366182,0
2118,-111.088,31.3992,0
2119,-111.085,41.4427,0
2120,-111.078,33.5023,0
2121,-111.075887,45.918819,0
2122,-111.075825,43.773465,0
2123,-111.07,59.4,0
2124,-111.05692,47.594268,0
2125,-111.049756,31.568859,0
2126,-111.049717,33.308341,0
2127,-111.039,33.9497,0
2128,-111.031508,44.652187,0
2129,-111.0152,32.5015,0
2130,-111.003017,37.302159,0
2131,-111,64.77,0
2132,-110.976,38.3478,0
2133,-110.974564,45.708306,0
2134,-110.96,60.73,0
2135,-110.956681,29.046731,0
2136,-110.952355,48.514397,0
2137,-110.9356,40.17638,0
2138,-110.921347,32.23915,0
2139,-110.92,33.7629,0
2140,-110.901927,45.209998,0
2141,-110.8912,53.6976,0
2142,-110.886155,58.191722,0
2143,-110.88,70.25,0
2144,-110.874663,52.761953,0
2145,-110.8721,53.343,0
2146,-110.871312,43.597168,0
2147,-110.869,33.0977,0
2148,-110.863134,49.654687,0
2149,-110.8485,37.7642,0
2150,-110.843673,39.62007,0
2151,-110.825935,43.363087,0
2152,-110.81,62.75,0
2153,-110.800819,50.335334,0
2154,-110.79056,51.768922,0
2155,-110.786335,50.043499,0
2156,-110.774111,37.17038,0
2157,-110.766,31.5311,0
2158,-110.746055,49.231695,0
2159,-110.738464,44.939014,0
2160,-110.72311,43.729952,0
2161,-110.7059,42.1089,0
2162,-110.696226,45.359463,0
2163,-110.69,71.85,0
2164,-110.689842,32.400729,0
2165,-110.681462,32.134423,0
2166,-110.677859,42.662541,0
2167,-110.6767,39.975,0
2168,-110.66,31.68,0
2169,-110.645747,34.967958,0
2170,-110.63517,34.393877,0
2171,-110.6165,39.2717,0
2172,-110.614883,35.888387,0
2173,-110.6074499,45.88515415,0
2174,-110.598987,52.619634,0
2175,-110.553026,44.754214,0
2176,-110.541542,49.922255,0
2177,-110.54,63.74,0
2178,-110.524067,45.713183,0
2179,-110.512,40.4968,0
2180,-110.478095,31.592708,0
2181,-110.45359,49.612914,0
2182,-110.444098,49.01043,0
2183,-110.44,71.24,0
2184,-110.437479,31.107412,0
2185,-110.415135,34.551835,0
2186,-110.408836,49.262603,0
2187,-110.396906,43.141105,0
2188,-110.39577,43.852693,0
2189,-110.393263,44.554292,0
2190,-110.3931,42.4278,0
2191,-110.3546,39.6666,0
2192,-110.345726,31.839188,0
2193,-110.310771,50.684801,0
2194,-110.278,34.973,0
2195,-110.275255,31.342944,0
2196,-110.2384,34.7756,0
2197,-110.238219,49.725332,0
2198,-110.225,32.3322,0
2199,-110.218,32.8529,0
2200,-110.182022,48.901017,0
2201,-110.179563,38.254961,0
2202,-110.174522,44.867612,0
2203,-110.166585,46.45077,0
2204,-110.161,31.6045,0
2205,-110.16,65.45,0
2206,-110.152092,38.989575,0
2207,-110.13,61.42,0
2208,-110.12,56.05,0
2209,-110.113791,39.157835,0
2210,-110.076125,32.059656,0
2211,-110.05,75.08,0
2212,-110.049942,50.740412,0
2213,-110.04,34.24,0
2214,-110.017195,52.579401,0
2215,-110.01,66.52,0
2216,-110.000183,38.725199,0
2217,-109.996,35.031,0
2218,-109.97,60.31,0
2219,-109.96,45.84,0
2220,-109.956703,50.580935,0
2221,-109.9333,41.1794,0
2222,-109.93,67.35,0
2223,-109.894221,46.034636,0
2224,-109.89,62.63,0
2225,-109.88,32.67,0
2226,-109.870199,33.826411,0
2227,-109.8677,39.7855,0
2228,-109.85144,41.54084,0
2229,-109.848518,41.907898,0
2230,-109.834294,34.072393,0
2231,-109.829321,38.215873,0
2232,-109.826344,38.432678,0
2233,-109.82,54.37,0
2234,-109.812869,37.665667,0
2235,-109.807543,34.888627,0
2236,-109.784188,43.259837,0
2237,-109.783952,35.07993,0
2238,-109.77887,49.53838,0
2239,-109.7742,37.1798,0
2240,-109.731553,44.931153,0
2241,-109.714777,49.984958,0
2242,-109.696555,47.686505,0
2243,-109.6917,40.9378,0
2244,-109.67,55.55,0
2245,-109.6258,39.8573,0
2246,-109.622856,51.474112,0
2247,-109.610534,38.705711,0
2248,-109.5831,44.4618,0
2249,-109.583058,40.16434,0
2250,-109.5819961,46.96053735,0
2251,-109.57446,34.11159,0
2252,-109.553003,45.288155,0
2253,-109.5509,41.2804,0
2254,-109.542612,43.435589,0
2255,-109.54,32.9,0
2256,-109.53,52.52,0
2257,-109.5273,38.0105,0
2258,-109.52,38.54,0
2259,-109.503634,43.647194,0
2260,-109.495513,49.657159,0
2261,-109.49207,40.476706,0
2262,-109.464415,41.492279,0
2263,-109.452445,32.155649,0
2264,-109.4406,38.1922,0
2265,-109.4375,33.97278,0
2266,-109.422036,37.782835,0
2267,-109.4163,39.4016,0
2268,-109.41,35.584,0
2269,-109.4024,39.5845,0
2270,-109.4,64.08,0
2271,-109.36,34.5489,0
2272,-109.3474608,47.06289871,0
2273,-109.332016,44.480496,0
2274,-109.3265,33.6356,0
2275,-109.308922,45.156475,0
2276,-109.2967,38.5581,0
2277,-109.294074,34.144505,0
2278,-109.282273,50.663836,0
2279,-109.25,35.75,0
2280,-109.238208,40.406084,0
2281,-109.2328,40.9378,0
2282,-109.228949,32.946606,0
2283,-109.21,69.37,0
2284,-109.2072,38.3549,0
2285,-109.188871,53.516907,0
2286,-109.18,33.99,0
2287,-109.168589,31.890401,0
2288,-109.166979,45.300165,0
2289,-109.131682,51.460698,0
2290,-109.13,59.32,0
2291,-109.107918,49.193534,0
2292,-109.085449,33.828781,0
2293,-109.0712,39.9161,0
2294,-109.068188,44.997781,0
2295,-109.066017,45.597612,0
2296,-109.0626,44.524013,0
2297,-109.06,76.42,0
2298,-109.0592,38.63,0
2299,-109.042654,43.663845,0
2300,-109.030353,28.37171,0
2301,-109.004862,37.77984,0
2302,-108.9965,40.5149,0
2303,-108.98,63.01,0
2304,-108.97977,33.56685,0
2305,-108.972753,40.289402,0
2306,-108.966426,53.386462,0
2307,-108.94,66.21,0
2308,-108.9294,39.3458,0
2309,-108.917268,37.587601,0
2310,-108.9165703,48.53282034,0
2311,-108.916509,50.35201,0
2312,-108.91,45.3,0
2313,-108.907309,36.241957,0
2314,-108.9018,38.190043,0
2315,-108.9009,44.1611,0
2316,-108.894713,39.049061,0
2317,-108.890673,40.71163,0
2318,-108.880879,44.6894,0
2319,-108.876345,42.44749,0
2320,-108.87,60.16,0
2321,-108.847236,52.840768,0
2322,-108.844086,32.626998,0
2323,-108.839152,50.068618,0
2324,-108.827257,49.52295,0
2325,-108.8237,38.4164,0
2326,-108.805904,51.642893,0
2327,-108.8,70.37,0
2328,-108.796312,33.12526,0
2329,-108.7825,37.9444,0
2330,-108.778229,31.581976,0
2331,-108.750135,39.226798,0
2332,-108.7405,43.9542,0
2333,-108.7334,32.2179,0
2334,-108.71,75.92,0
2335,-108.7045416,46.33113529,0
2336,-108.692166,45.689088,0
2337,-108.682,35.038,0
2338,-108.673152,40.619219,0
2339,-108.671132,38.227788,0
2340,-108.664745,47.763938,0
2341,-108.654414,32.937469,0
2342,-108.64,58.28,0
2343,-108.622155,44.758469,0
2344,-108.6215,38.73931,0
2345,-108.5901,42.5566,0
2346,-108.563942,37.535803,0
2347,-108.557358,40.433482,0
2348,-108.555861,38.478381,0
2349,-108.538333,33.881111,0
2350,-108.52549,47.917874,0
2351,-108.494865,38.920112,0
2352,-108.48914,37.19855,0
2353,-108.485,32.638,0
2354,-108.48,50.1,0
2355,-108.472598,33.700536,0
2356,-108.465963,33.467139,0
2357,-108.464242,45.775597,0
2358,-108.454027,30.841889,0
2359,-108.45,71.31,0
2360,-108.4496,35.5453,0
2361,-108.4385,31.7695,0
2362,-108.437954,47.678803,0
2363,-108.433533,37.742267,0
2364,-108.3823122,29.61405383,0
2365,-108.373895,38.650583,0
2366,-108.373192,31.071917,0
2367,-108.365104,31.427061,0
2368,-108.345472,35.036911,0
2369,-108.3347906,48.39522424,0
2370,-108.32,52.73,0
2371,-108.311946,37.337204,0
2372,-108.309822,49.445062,0
2373,-108.306297,40.126266,0
2374,-108.293586,39.912387,0
2375,-108.275588,32.771281,0
2376,-108.26347,40.56945,0
2377,-108.260297,50.37049,0
2378,-108.241986,51.993508,0
2379,-108.241947,45.138402,0
2380,-108.230363,51.493739,0
2381,-108.2258,43.8069,0
2382,-108.22,70.32,0
2383,-108.218885,39.033113,0
2384,-108.2094,33.1853,0
2385,-108.2,50.18,0
2386,-108.18,54.71,0
2387,-108.1795,42.6887,0
2388,-108.1756,37.0326,0
2389,-108.144973,38.052375,0
2390,-108.137306,34.863972,0
2391,-108.135667,29.241194,0
2392,-108.08167,30.3075,0
2393,-108.077535,33.423241,0
2394,-108.075991,37.362032,0
2395,-108.051935,35.816142,0
2396,-108.0463,44.1587,0
2397,-108.009453,38.569425,0
2398,-108.007128,35.106977,0
2399,-108.003744,50.673718,0
2400,-107.999492,36.835104,0
2401,-107.993646,36.315025,0
2402,-107.96428,40.020017,0
2403,-107.9536,33.012,0
2404,-107.95,60.16,0
2405,-107.94535,39.73775,0
2406,-107.942141,38.840834,0
2407,-107.938823,37.795396,0
2408,-107.9136,42.9131,0
2409,-107.91,69.33,0
2410,-107.908423,37.241819,0
2411,-107.907927,39.115345,0
2412,-107.871271,36.540814,0
2413,-107.867,32.338,0
2414,-107.85,56.09,0
2415,-107.828,33.444,0
2416,-107.8259,34.9516,0
2417,-107.8257,43.6827,0
2418,-107.823321,38.444806,0
2419,-107.8068,42.5401,0
2420,-107.8,50.28,0
2421,-107.8,63.78,0
2422,-107.78,62.13,0
2423,-107.767955,47.745759,0
2424,-107.748558,38.189862,0
2425,-107.729412,50.697297,0
2426,-107.72,66.1,0
2427,-107.718076,52.481995,0
2428,-107.708108,36.996217,0
2429,-107.704,36.039,0
2430,-107.700086,39.675542,0
2431,-107.7,53.58,0
2432,-107.681996,32.909006,0
2433,-107.679558,33.912474,0
2434,-107.67627,38.020669,0
2435,-107.670535,33.73995,0
2436,-107.66658,37.821503,0
2437,-107.650397,36.781403,0
2438,-107.641461,38.855472,0
2439,-107.630695,49.715208,0
2440,-107.62165,34.104039,0
2441,-107.6136752,27.72940184,0
2442,-107.612552,37.643766,0
2443,-107.61,58.86,0
2444,-107.605697,38.679353,0
2445,-107.603158,33.372419,0
2446,-107.5972005,48.54033923,0
2447,-107.597186,32.087083,0
2448,-107.5868,37.14962,0
2449,-107.58232,35.28932,0
2450,-107.5739,44.0306,0
2451,-107.5513,42.4527,0
2452,-107.5322,43.8367,0
2453,-107.519333,49.149917,0
2454,-107.515133,44.737344,0
2455,-107.48,50.17,0
2456,-107.4691,44.9739,0
2457,-107.4507,33.5603,0
2458,-107.447533,39.581222,0
2459,-107.429385,45.567418,0
2460,-107.405619,33.215183,0
2461,-107.398733,32.458359,0
2462,-107.392933,38.361728,0
2463,-107.387345,50.708666,0
2464,-107.31535,34.621913,0
2465,-107.309397,38.923086,0
2466,-107.30745,40.490117,0
2467,-107.29912,38.08217,0
2468,-107.294582,37.174925,0
2469,-107.282021,36.975828,0
2470,-107.277671,36.605543,0
2471,-107.276283,44.108464,0
2472,-107.247942,38.521445,0
2473,-107.237,32.801636,0
2474,-107.233546,52.13235,0
2475,-107.23252,39.201109,0
2476,-107.2316,43.4635,0
2477,-107.23032,37.72972,0
2478,-107.2244,44.9315,0
2479,-107.221871,39.473385,0
2480,-107.201111,49.179722,0
2481,-107.1988,31.9247,0
2482,-107.1975,42.4527,0
2483,-107.192977,33.573067,0
2484,-107.178679,32.166196,0
2485,-107.168,36.048,0
2486,-107.15,60.84,0
2487,-107.146418,47.591223,0
2488,-107.140786,32.486938,0
2489,-107.12,70.59,0
2490,-107.1078,33.3866,0
2491,-107.103048,37.346179,0
2492,-107.092138,34.070836,0
2493,-107.085433,50.413769,0
2494,-107.08,72.49,0
2495,-107.07,25.23,0
2496,-107.06949,39.68872,0
2497,-107.027261,32.809097,0
2498,-107.019634,34.239355,0
2499,-107.0155118,46.29083635,0
2500,-106.988229,44.350535,0
2501,-106.972705,40.810292,0
2502,-106.968167,44.826952,0
2503,-106.961481,38.627332,0
2504,-106.953728,38.853062,0
2505,-106.942494,37.18648,0
2506,-106.941438,35.033442,0
2507,-106.93451,37.75051,0
2508,-106.93,65.98,0
2509,-106.93,71.24,0
2510,-106.9238,39.30123,0
2511,-106.895003,52.143417,0
2512,-106.885242,37.446221,0
2513,-106.878,33.209,0
2514,-106.860108,44.187633,0
2515,-106.8582,44.541,0
2516,-106.850257,36.02386,0
2517,-106.839619,35.502259,0
2518,-106.815214,51.887109,0
2519,-106.814008,51.257549,0
2520,-106.81,65.07,0
2521,-106.81,62.82,0
2522,-106.804367,39.039122,0
2523,-106.803413,40.469642,0
2524,-106.800163,41.451278,0
2525,-106.79758,40.9723,0
2526,-106.79676,49.612023,0
2527,-106.79351,48.55892,0
2528,-106.786877,39.637671,0
2529,-106.782515,36.992864,0
2530,-106.781087,49.24848,0
2531,-106.78036,35.845094,0
2532,-106.773301,35.137519,0
2533,-106.77,55.25,0
2534,-106.767967,32.471855,0
2535,-106.76603,36.23397,0
2536,-106.760912,34.212805,0
2537,-106.747711,39.922417,0
2538,-106.73,57.87,0
2539,-106.73,56.54,0
2540,-106.725913,36.486472,0
2541,-106.713463,38.569473,0
2542,-106.696149,37.935682,0
2543,-106.68847,44.353301,0
2544,-106.685468,34.971077,0
2545,-106.63,36.072,0
2546,-106.61178,40.59737,0
2547,-106.6067,32.206,0
2548,-106.59217,32.38655,0
2549,-106.58088,52.103741,0
2550,-106.574939,41.260827,0
2551,-106.5618,37.7772,0
2552,-106.555722,32.677167,0
2553,-106.54418,49.06542,0
2554,-106.542167,35.162722,0
2555,-106.536302,39.119144,0
2556,-106.532205,39.630891,0
2557,-106.529342,37.352695,0
2558,-106.528457,36.359489,0
2559,-106.519176,53.601897,0
2560,-106.51078,31.937708,0
2561,-106.4995,43.4064,0
2562,-106.48894,38.19351,0
2563,-106.476298,51.037929,0
2564,-106.4714434,34.99862338,0
2565,-106.470161,50.657637,0
2566,-106.47,67.7,0
2567,-106.440072,37.166898,0
2568,-106.428525,48.012914,0
2569,-106.427216,44.423897,0
2570,-106.424586,38.844129,0
2571,-106.414473,35.663918,0
2572,-106.3932,37.5539,0
2573,-106.39,63.78,0
2574,-106.387947,36.969269,0
2575,-106.378297,49.316058,0
2576,-106.356529,35.832654,0
2577,-106.355666,52.630194,0
2578,-106.34952,34.77065,0
2579,-106.345,28.8636,0
2580,-106.344652,42.84573,0
2581,-106.321397,39.387456,0
2582,-106.31308,40.8597,0
2583,-106.30498,52.138334,0
2584,-106.2925239,47.32133813,0
2585,-106.29025,40.38422,0
2586,-106.28685,37.38597,0
2587,-106.286019,45.349067,0
2588,-106.28,59.78,0
2589,-106.28,75.5,0
2590,-106.278561,41.118887,0
2591,-106.26454,47.733374,0
2592,-106.239067,32.795228,0
2593,-106.22652,40.55917,0
2594,-106.21857,39.74771,0
2595,-106.21,71.94,0
2596,-106.20683,38.17738,0
2597,-106.203,36.634,0
2598,-106.202734,37.155594,0
2599,-106.20256,35.073044,0
2600,-106.2,66.71,0
2601,-106.1862,40.0645,0
2602,-106.174133,38.705178,0
2603,-106.155781,38.996721,0
2604,-106.1509532,41.59471008,0
2605,-106.147553,52.434813,0
2606,-106.147,44.2764,0
2607,-106.133628,49.399577,0
2608,-106.13,29.94,0
2609,-106.13,72.68,0
2610,-106.119554,52.750682,0
2611,-106.1188,43.992,0
2612,-106.114658,36.832913,0
2613,-106.1141,40.262,0
2614,-106.109239,28.587448,0
2615,-106.100429,37.582057,0
2616,-106.1,41.3,0
2617,-106.08834,39.37714,0
2618,-106.085289,39.610333,0
2619,-106.08,35.743,0
2620,-106.046751,35.532075,0
2621,-106.039464,38.369433,0
2622,-106.025255,37.283897,0
2623,-106.01532,39.21443,0
2624,-106.014109,33.351015,0
2625,-106.007792,50.242975,0
2626,-106.004425,38.54258,0
2627,-106,54,0
2628,-105.997059,35.996188,0
2629,-105.981031,38.849269,0
2630,-105.98,49.63,0
2631,-105.978,44.1324,0
2632,-105.97,62.21,0
2633,-105.947769,52.143964,0
2634,-105.9476,43.6718,0
2635,-105.938348,39.93832,0
2636,-105.9346,45.4917,0
2637,-105.92713,33.692847,0
2638,-105.924897,33.114842,0
2639,-105.879058,31.826638,0
2640,-105.868254,37.475268,0
2641,-105.85446,40.27953,0
2642,-105.848,40.9084,0
2643,-105.846833,46.441405,0
2644,-105.83928,33.475655,0
2645,-105.8329404,45.76069578,0
2646,-105.828371,37.112527,0
2647,-105.8245157,44.52895299,0
2648,-105.823892,39.491803,0
2649,-105.81,64.09,0
2650,-105.80654,38.187727,0
2651,-105.803537,35.797245,0
2652,-105.7861,32.4941,0
2653,-105.78016,39.01619,0
2654,-105.78,65.6,0
2655,-105.771707,34.422781,0
2656,-105.770801,36.132876,0
2657,-105.767254,35.569622,0
2658,-105.76264,34.22522,0
2659,-105.761095,32.716522,0
2660,-105.741072,42.841797,0
2661,-105.7371,41.1244,0
2662,-105.731559,53.225029,0
2663,-105.72585,39.696095,0
2664,-105.7257372,44.90946105,0
2665,-105.71953,37.97611,0
2666,-105.717487,50.75105,0
2667,-105.710949,33.952038,0
2668,-105.71,70.48,0
2669,-105.71,55.74,0
2670,-105.6913,39.3393,0
2671,-105.681386,36.675224,0
2672,-105.67303,33.310141,0
2673,-105.67,61.64,0
2674,-105.6619,44.2838,0
2675,-105.62402,42.4073,0
2676,-105.61433,35.69107,0
2677,-105.6133,33.0252,0
2678,-105.609941,40.696193,0
2679,-105.60498,41.318988,0
2680,-105.6001,35.9899,0
2681,-105.599416,40.507234,0
2682,-105.5892,43.4207,0
