,X_WGS84,Y_WGS84,rudhir
3170,-121.787812,38.523783,0
3171,-121.7806,42.225,0
3172,-121.745,49.286,0
3173,-121.74,50.87,0
3174,-121.73,62.56,0
3175,-121.692778,36.572778,0
3176,-121.691389,39.603611,0
3177,-121.66,69.11,0
3178,-121.65,56.39,0
3179,-121.64,44.4606,0
3180,-121.62395,40.78109,0
3181,-121.61,36.29,0
3182,-121.59,51.08,0
3183,-121.5890584,40.08733044,0
3184,-121.585554,38.938754,0
3185,-121.58,50.23,0
3186,-121.56495,41.946267,0
3187,-121.564,44.2983,0
3188,-121.54,53.12,0
3189,-121.5203,45.7056,0
3190,-121.5132,37.5868,0
3191,-121.51,66.82,0
3192,-121.49968,50.638162,0
3193,-121.479003,51.222428,0
3194,-121.473611,39.856944,0
3195,-121.473451,39.458855,0
3196,-121.4699,56.2131,0
3197,-121.456795,41.110398,0
3198,-121.446928,43.88523,0
3199,-121.43,65.53,0
3200,-121.4098,49.56241,0
3201,-121.405,42.1989,0
3202,-121.4,50.88,0
3203,-121.39,58.33,0
3204,-121.38,55.96,0
3205,-121.374722,40.418889,0
3206,-121.3692,44.7309,0
3207,-121.364794,38.056627,0
3208,-121.362803,44.059066,0
3209,-121.36,72.65,0
3210,-121.343262,44.572072,0
3211,-121.34,50.42,0
3212,-121.328611,39.622222,0
3213,-121.31448,36.73259,0
3214,-121.311737,38.617461,0
3215,-121.3076,45.1647,0
3216,-121.291297,35.709868,0
3217,-121.29,51.65,0
3218,-121.280227,50.72287,0
3219,-121.28,64.69,0
3220,-121.25,51.47,0
3221,-121.2452,39.363883,0
3222,-121.24,67.96,0
3223,-121.232483,46.643457,0
3224,-121.229906,45.789333,0
3225,-121.225561,51.811554,0
3226,-121.2239,46.800563,0
3227,-121.2,61.72,0
3228,-121.2,72.15,0
3229,-121.169444,41.747222,0
3230,-121.156,45.6266,0
3231,-121.1533,44.1885,0
3232,-121.130203,38.691342,0
3233,-121.1283,44.6336,0
3234,-121.12039,46.98493,0
3235,-121.11624,36.51002,0
3236,-121.115556,40.025608,0
3237,-121.1092,41.4833,0
3238,-121.1028,50.25,0
3239,-121.10138,44.41893,0
3240,-121.0903658,40.58820816,0
3241,-121.09,73.79,0
3242,-121.09,63.62,0
3243,-121.0888,56.2344,0
3244,-121.062248,39.260831,0
3245,-121.055615,38.903861,0
3246,-121.05,59.47,0
3247,-121.0475,35.6705,0
3248,-121.03642,50.765003,0
3249,-121.021303,55.126949,0
3250,-121.0175,43.9248,0
3251,-121.007,42.564,0
3252,-120.969259,42.372971,0
3253,-120.94,52.51,0
3254,-120.935227,39.937527,0
3255,-120.92,56.45,0
3256,-120.9175,40.706944,0
3257,-120.899,49.54,0
3258,-120.895143,44.321313,0
3259,-120.8751,41.4452,0
3260,-120.86,63.01,0
3261,-120.84277,50.613897,0
3262,-120.83982,36.27542,0
3263,-120.829913,39.018327,0
3264,-120.824668,45.516774,0
3265,-120.821687,38.61815,0
3266,-120.82,64.27,0
3267,-120.807652,47.12534,0
3268,-120.803,42.7098,0
3269,-120.777743,49.067363,0
3270,-120.75,66.1,0
3271,-120.75,57.65,0
3272,-120.746465,50.770788,0
3273,-120.745492,40.973186,0
3274,-120.71,68.72,0
3275,-120.71,60.43,0
3276,-120.7025,40.639444,0
3277,-120.694781,35.687452,0
3278,-120.688573,41.609792,0
3279,-120.687422,46.871393,0
3280,-120.68151,35.26966,0
3281,-120.670983,38.289019,0
3282,-120.67,56.14,0
3283,-120.67,50.17,0
3284,-120.662064,44.357361,0
3285,-120.661055,46.551963,0
3286,-120.642071,36.320619,0
3287,-120.6259,42.4525,0
3288,-120.616606,40.36635,0
3289,-120.59861,34.80811,0
3290,-120.59,53.99,0
3291,-120.589611,38.616117,0
3292,-120.580101,47.469961,0
3293,-120.5758,44.5416,0
3294,-120.570556,39.470833,0
3295,-120.5629,49.388,0
3296,-120.561635,49.914007,0
3297,-120.554797,44.815445,0
3298,-120.546735,45.301646,0
3299,-120.54518,34.559005,0
3300,-120.545,42.6939,0
3301,-120.527809,38.463373,0
3302,-120.52,76.3,0
3303,-120.507,46.693979,0
3304,-120.5,51,0
3305,-120.45805,39.801667,0
3306,-120.455978,39.638092,0
3307,-120.454144,35.493219,0
3308,-120.452687,47.652744,0
3309,-120.45045,35.1824,0
3310,-120.448889,40.006389,0
3311,-120.41951,46.48721,0
3312,-120.410857,50.725148,0
3313,-120.4054,45.5842,0
3314,-120.362628,38.764675,0
3315,-120.3485,44.3914,0
3316,-120.33,50.38,0
3317,-120.33,73.06,0
3318,-120.329969,46.310582,0
3319,-120.319195,47.443564,0
3320,-120.313479,46.882418,0
3321,-120.3035,34.7475,0
3322,-120.25,68.19,0
3323,-120.233928,39.433765,0
3324,-120.227291,39.22779,0
3325,-120.214254,38.514868,0
3326,-120.2128,44.9991,0
3327,-120.209075,42.106235,0
3328,-120.199444,39.923611,0
3329,-120.19077,48.518824,0
3330,-120.19,49.07,0
3331,-120.18,67.39,0
3332,-120.17,50.67,0
3333,-120.154847,56.089461,0
3334,-120.1507,42.3162,0
3335,-120.14,55.72,0
3336,-120.14,60.73,0
3337,-120.13662,49.370997,0
3338,-120.133789,38.111795,0
3339,-120.1329,34.907,0
3340,-120.1,38.6736,0
3341,-120.1,65.95,0
3342,-120.1,59.32,0
3343,-120.061836,50.848505,0
3344,-120.048884,41.202275,0
3345,-120.0474,44.5681,0
3346,-120.029517,40.403146,0
3347,-120.023333,38.916296,0
3348,-120.02,63.78,0
3349,-120.02,65.15,0
3350,-120.0072,44.7978,0
3351,-120.00278,49.18222,0
3352,-119.998036,39.514906,0
3353,-119.981195,47.210583,0
3354,-119.9589,45.8131,0
3355,-119.936165,47.020415,0
3356,-119.920797,42.928202,0
3357,-119.9155,42.3894,0
3358,-119.91,66.63,0
3359,-119.90491,41.850641,0
3360,-119.888542,47.921158,0
3361,-119.874,34.5466,0
3362,-119.87,61.72,0
3363,-119.855379,40.187922,0
3364,-119.854095,37.879038,0
3365,-119.84021,48.654599,0
3366,-119.83,53.57,0
3367,-119.83,51.82,0
3368,-119.82063,46.83324,0
3369,-119.81675,38.547342,0
3370,-119.784675,39.414222,0
3371,-119.76,64.38,0
3372,-119.759,49.177,0
3373,-119.751329,37.702916,0
3374,-119.739026,38.894189,0
3375,-119.7384,34.4167,0
3376,-119.729103,49.854133,0
3377,-119.72,67.58,0
3378,-119.7038,44.5421,0
3379,-119.697503,45.847647,0
3380,-119.697,33.992,0
3381,-119.6913,42.4986,0
3382,-119.684144,49.015506,0
3383,-119.683123,39.624646,0
3384,-119.68,62.4,0
3385,-119.68,57.23,0
3386,-119.6714,43.5359,0
3387,-119.670487,46.706056,0
3388,-119.67,49.6,0
3389,-119.661157,37.537027,0
3390,-119.647771,38.334492,0
3391,-119.63,59.07,0
3392,-119.6275,44.1843,0
3393,-119.594017,50.460625,0
3394,-119.581506,49.283797,0
3395,-119.550362,39.275763,0
3396,-119.542555,37.300187,0
3397,-119.525921,55.290047,0
3398,-119.507065,49.473174,0
3399,-119.492939,37.844301,0
3400,-119.47006,38.517384,0
3401,-119.45,73.45,0
3402,-119.4274,38.8453,0
3403,-119.391036,47.588567,0
3404,-119.3878,45.0394,0
3405,-119.385,44.0672,0
3406,-119.378575,50.087774,0
3407,-119.37,55.52,0
3408,-119.37,66.4,0
3409,-119.366828,49.840046,0
3410,-119.35,50.36,0
3411,-119.34,49.03,0
3412,-119.34,68.53,0
3413,-119.32,76.58,0
3414,-119.314797,39.295557,0
3415,-119.3144,46.3528,0
3416,-119.314057,48.839376,0
3417,-119.311983,39.644242,0
3418,-119.311858,45.927508,0
3419,-119.3,65.37,0
3420,-119.2941,45.2941,0
3421,-119.275861,55.174168,0
3422,-119.2602,47.116526,0
3423,-119.233202,38.097405,0
3424,-119.22,34.88,0
3425,-119.22,67.28,0
3426,-119.18,63.85,0
3427,-119.17,52.7,0
3428,-119.15,60.73,0
3429,-119.138393,50.552458,0
3430,-119.133803,46.927628,0
3431,-119.1318,34.6907,0
3432,-119.11,55.3,0
3433,-119.11,59.32,0
3434,-119.084275,38.846832,0
3435,-119.0534,37.8127,0
3436,-119.05319,48.851742,0
3437,-119.0531,43.5864,0
3438,-119.012736,38.21134,0
3439,-119.007727,38.421607,0
3440,-119.002097,46.205263,0
3441,-118.999414,49.056584,0
3442,-118.989,37.6101,0
3443,-118.988,43.8071,0
3444,-118.9492,44.3897,0
3445,-118.9314,45.1342,0
3446,-118.901729,38.556631,0
3447,-118.88,63.17,0
3448,-118.852748,37.351366,0
3449,-118.848898,39.432622,0
3450,-118.825107,34.859413,0
3451,-118.8,53.76,0
3452,-118.7875,45.6722,0
3453,-118.7542,42.5447,0
3454,-118.6835,37.5531,0
3455,-118.6591,44.3426,0
3456,-118.621445,55.909325,0
3457,-118.61,68.08,0
3458,-118.61,50.03,0
3459,-118.573448,42.708768,0
3460,-118.57,58.1,0
3461,-118.57,76.95,0
3462,-118.55696,37.286822,0
3463,-118.537956,39.615314,0
3464,-118.51,50.96,0
3465,-118.508373,37.130718,0
3466,-118.506603,55.261512,0
3467,-118.50244,34.306293,0
3468,-118.5,61.87,0
3469,-118.4956,44.6028,0
3470,-118.464762,49.021496,0
3471,-118.46,63.78,0
3472,-118.4236,45.8139,0
3473,-118.4203,45.5067,0
3474,-118.42,51.52,0
3475,-118.415895,36.669598,0
3476,-118.41439,46.029097,0
3477,-118.411965,37.506254,0
3478,-118.38,56.73,0
3479,-118.38,60.58,0
3480,-118.348271,36.887567,0
3481,-118.335104,37.895754,0
3482,-118.329,45.0781,0
3483,-118.31,66.82,0
3484,-118.282263,35.88222,0
3485,-118.241137,42.332084,0
3486,-118.2398,37.0672,0
3487,-118.2312,45.3481,0
3488,-118.221214,46.678215,0
3489,-118.201,36.05,0
3490,-118.19,73.37,0
3491,-118.180514,37.386726,0
3492,-118.18,36.48,0
3493,-118.16,64.77,0
3494,-118.153939,48.894387,0
3495,-118.1432,44.6944,0
3496,-118.139075,36.664005,0
3497,-118.0864,42.5492,0
3498,-118.08,52.88,0
3499,-118.071044,53.086147,0
3500,-118.04,37.15,0
3501,-118.027131,33.753734,0
3502,-117.9567,45.2447,0
3503,-117.9496,37.4606,0
3504,-117.9436,44.3244,0
3505,-117.932149,34.355577,0
3506,-117.93,63.24,0
3507,-117.924912,46.991405,0
3508,-117.9164,45.565,0
3509,-117.9003,43.4647,0
3510,-117.899123,49.031666,0
3511,-117.89,65.45,0
3512,-117.82,61.74,0
3513,-117.771313,47.121877,0
3514,-117.7586,46.1719,0
3515,-117.740983,40.961253,0
3516,-117.74,50.73,0
3517,-117.74,67.32,0
3518,-117.74,73.67,0
3519,-117.737317,48.468481,0
3520,-117.7164,42.9083,0
3521,-117.7,45.27,0
3522,-117.689,49.206,0
3523,-117.670215,47.788779,0
3524,-117.65,34.2406,0
3525,-117.648359,47.599167,0
3526,-117.64,49,0
3527,-117.626511,49.533367,0
3528,-117.6089,43.8633,0
3529,-117.607062,46.472277,0
3530,-117.582242,41.682794,0
3531,-117.5796,38.964,0
3532,-117.559338,47.418359,0
3533,-117.5565,42.7888,0
3534,-117.548713,45.947892,0
3535,-117.535394,53.431263,0
3536,-117.53,46.17,0
3537,-117.49,50.1,0
3538,-117.48893,33.48366,0
3539,-117.47,59.59,0
3540,-117.4524,42.0843,0
3541,-117.43,64.08,0
3542,-117.43,68.65,0
3543,-117.43,58.45,0
3544,-117.4195,43.6137,0
3545,-117.3863,45.5527,0
3546,-117.3736,44.9855,0
3547,-117.372854,48.653164,0
3548,-117.36553,44.495858,0
3549,-117.354067,47.926747,0
3550,-117.351184,33.951429,0
3551,-117.34,49.42,0
3552,-117.305342,47.034012,0
3553,-117.3021,45.3146,0
3554,-117.292478,46.607637,0
3555,-117.29167,34.21806,0
3556,-117.28,52.51,0
3557,-117.28,62.52,0
3558,-117.2609,45.8312,0
3559,-117.25226,32.83977,0
3560,-117.246706,46.781202,0
3561,-117.23896,33.03798,0
3562,-117.23,47.34,0
3563,-117.19972,47.675012,0
3564,-117.185072,57.224696,0
3565,-117.17924,33.39054,0
3566,-117.1675,44.7692,0
3567,-117.1141,45.1154,0
3568,-117.09,51.44,0
3569,-117.09,76.76,0
3570,-117.0718,36.230944,0
3571,-117.065405,43.332262,0
3572,-117.0583,45.9566,0
3573,-117.0528,32.61394,0
3574,-117.05,65.07,0
3575,-117.05,66.36,0
3576,-117.05,55.7,0
3577,-117.0345,39.3952,0
3578,-117.02194,33.01583,0
3579,-117.01,61.38,0
3580,-117.002867,43.745292,0
3581,-116.990647,38.531669,0
3582,-116.99,51.03,0
3583,-116.98503,46.662758,0
3584,-116.98,67.81,0
3585,-116.978554,45.547197,0
3586,-116.96417,44.939678,0
3587,-116.928597,45.827603,0
3588,-116.904745,41.001104,0
3589,-116.9,72.08,0
3590,-116.89822,46.92156,0
3591,-116.89204,45.15778,0
3592,-116.87,49.68,0
3593,-116.839355,47.358592,0
3594,-116.83838,32.92704,0
3595,-116.82644,47.718971,0
3596,-116.8125,34.162222,0
3597,-116.783076,33.576694,0
3598,-116.769969,46.474739,0
3599,-116.74,49.5,0
3600,-116.735945,54.168625,0
3601,-116.73318,43.016826,0
3602,-116.716081,33.764611,0
3603,-116.71,63.17,0
3604,-116.71,73.6,0
3605,-116.65,32.9,0
3606,-116.637183,45.372508,0
3607,-116.627145,46.627958,0
3608,-116.6125,33.15833,0
3609,-116.609322,45.001381,0
3610,-116.6,60.16,0
3611,-116.599035,43.33962,0
3612,-116.596663,33.603583,0
3613,-116.592029,43.69803,0
3614,-116.567878,43.869386,0
3615,-116.558333,52.918333,0
3616,-116.55,49.18,0
3617,-116.523984,43.502926,0
3618,-116.506308,45.5572,0
3619,-116.488231,46.757055,0
3620,-116.462702,46.231236,0
3621,-116.44724,32.88727,0
3622,-116.434461,41.368323,0
3623,-116.430717,52.067083,0
3624,-116.408907,45.326643,0
3625,-116.408508,42.696246,0
3626,-116.4,71.01,0
3627,-116.396517,52.255783,0
3628,-116.343031,43.940518,0
3629,-116.33,67,0
3630,-116.3268,39.0424,0
3631,-116.316667,40.8,0
3632,-116.300697,45.761551,0
3633,-116.29,65.56,0
3634,-116.210148,43.581982,0
3635,-116.21,61.07,0
3636,-116.18,62.25,0
3637,-116.146206,44.073243,0
3638,-116.145852,34.03335,0
3639,-116.14,57.91,0
3640,-116.1211,42.7427,0
3641,-116.076821,46.019373,0
3642,-116.02,68.19,0
3643,-116.006,50.532,0
3644,-116.001219,42.344837,0
3645,-115.99635,55.411876,0
3646,-115.947144,42.93801,0
3647,-115.933386,49.622125,0
3648,-115.9323,44.92263,0
3649,-115.916964,39.387768,0
3650,-115.86,72.49,0
3651,-115.851608,50.165489,0
3652,-115.80493,41.68107,0
3653,-115.8,59.44,0
3654,-115.78,64.41,0
3655,-115.77,49.5,0
3656,-115.76,65.98,0
3657,-115.744033,49.795078,0
3658,-115.7358,36.4307,0
3659,-115.715083,42.911165,0
3660,-115.592356,35.550884,0
3661,-115.57,69.75,0
3662,-115.5509,35.3147,0
3663,-115.55,31.43,0
3664,-115.533257,51.211525,0
3665,-115.53232,36.069522,0
3666,-115.48,53.89,0
3667,-115.42,49.42,0
3668,-115.360954,36.43925,0
3669,-115.356286,51.09079,0
3670,-115.34,56.69,0
3671,-115.310899,47.566378,0
3672,-115.301281,42.948988,0
3673,-115.3,68.53,0
3674,-115.29,35.27,0
3675,-115.22,62.56,0
3676,-115.2,49.03,0
3677,-115.19,72.04,0
3678,-115.157897,35.573058,0
3679,-115.15,61,0
3680,-115.15,63.97,0
3681,-115.149722,50.917098,0
3682,-115.123867,58.616087,0
3683,-115.12,49.3,0
3684,-115.111825,36.622095,0
3685,-115.109628,37.261245,0
3686,-115.0894,38.4372,0
3687,-115.08799,48.878593,0
3688,-115.087914,51.121156,0
3689,-115.073372,42.94018,0
3690,-115.062714,38.274239,0
3691,-115.036993,37.812113,0
3692,-115.03,66.67,0
3693,-115,47.15,0
3694,-114.96816,53.52091,0
3695,-114.96,75.31,0
3696,-114.949233,43.344066,0
3697,-114.90484,39.68878,0
3698,-114.90065,54.275017,0
3699,-114.897227,51.280097,0
3700,-114.897014,52.227178,0
3701,-114.891685,47.455717,0
3702,-114.88,55.1,0
3703,-114.858354,42.760361,0
3704,-114.848074,51.483392,0
3705,-114.84,71.2,0
3706,-114.8394,50.551705,0
3707,-114.783333,50.7525,0
3708,-114.77,64.69,0
3709,-114.73,69.68,0
3710,-114.706809,36.71578,0
3711,-114.68978,39.186303,0
3712,-114.682581,50.906708,0
3713,-114.64067,39.482997,0
3714,-114.589749,47.012479,0
3715,-114.589057,44.135194,0
3716,-114.58,65.91,0
3717,-114.564371,49.633202,0
3718,-114.545429,53.268028,0
3719,-114.544117,50.028224,0
3720,-114.532098,48.090676,0
3721,-114.515047,46.749824,0
3722,-114.507214,42.568934,0
3723,-114.5,58.86,0
3724,-114.499663,43.776753,0
3725,-114.49,49,0
3726,-114.43,56.85,0
3727,-114.406242,37.527629,0
3728,-114.39508,38.241649,0
3729,-114.39,60.43,0
3730,-114.389756,51.167204,0
3731,-114.38275,45.30557,0
3732,-114.358801,50.716868,0
3733,-114.353489,49.38474,0
3734,-114.3522,42.2223,0
3735,-114.35,62.33,0
3736,-114.34708,49.86909,0
3737,-114.333033,48.177261,0
3738,-114.328027,49.55835,0
3739,-114.311018,47.806158,0
3740,-114.29103,50.554421,0
3741,-114.290737,39.121009,0
3742,-114.285592,46.050922,0
3743,-114.23358,50.874458,0
3744,-114.23,75.69,0
3745,-114.216483,47.323862,0
3746,-114.20816,49.712228,0
3747,-114.207,33.2102,0
3748,-114.196025,50.207892,0
3749,-114.16,71.69,0
3750,-114.154722,46.31688,0
3751,-114.136125,42.590287,0
3752,-114.131333,39.012928,0
3753,-114.12,61.3,0
3754,-114.101593,51.095102,0
3755,-114.097411,51.710128,0
3756,-114.093667,43.827443,0
3757,-114.084107,46.484578,0
3758,-114.082602,53.87212,0
3759,-114.081595,46.725296,0
3760,-114.08,63.74,0
3761,-114.074447,49.955172,0
3762,-114.067812,43.305738,0
3763,-114.059771,49.340916,0
3764,-114.032073,49.134967,0
3765,-114.011974,42.371005,0
3766,-114.01,66.82,0
3767,-114.0081,44.41663,0
3768,-114.002114,52.479451,0
3769,-114.000792,36.280268,0
3770,-113.931787,46.954095,0
3771,-113.93,49.53,0
3772,-113.904545,50.130524,0
3773,-113.901703,50.937287,0
3774,-113.89,55.08,0
3775,-113.89,58.79,0
3776,-113.889,35.0729,0
3777,-113.8773,39.8835,0
3778,-113.857782,44.197215,0
3779,-113.8543,37.0913,0
3780,-113.853486,43.642619,0
3781,-113.819187,49.221928,0
3782,-113.805,36.7955,0
3783,-113.791612,34.397675,0
3784,-113.744287,47.397488,0
3785,-113.744033,42.543216,0
3786,-113.735888,48.688504,0
3787,-113.708916,50.806945,0
3788,-113.6958,42.2506,0
3789,-113.685693,46.406129,0
3790,-113.6674,49.7,0
3791,-113.66,61.89,0
3792,-113.66,64.69,0
3793,-113.631061,51.167862,0
3794,-113.630504,52.552188,0
3795,-113.624446,41.797167,0
3796,-113.621211,52.392288,0
3797,-113.59,50.03,0
3798,-113.5794,36.1434,0
3799,-113.572,36.8534,0
3800,-113.5675,43.72,0
3801,-113.545,53.448333,0
3802,-113.535967,53.261296,0
3803,-113.5222,37.3955,0
3804,-113.51,59.89,0
3805,-113.5062,38.4929,0
3806,-113.4854,37.2362,0
3807,-113.477905,42.672695,0
3808,-113.476327,43.987547,0
3809,-113.472611,49.011253,0
3810,-113.463968,46.934366,0
3811,-113.455537,50.830253,0
3812,-113.44,57.23,0
3813,-113.44,72,0
3814,-113.439828,48.748783,0
3815,-113.43,53.61,0
3816,-113.43,75.55,0
3817,-113.428,36.622,0
3818,-113.4,63.2,0
3819,-113.395592,39.84977,0
3820,-113.3806,34.7568,0
3821,-113.3774,41.9088,0
3822,-113.3705,37.7875,0
3823,-113.360421,44.143779,0
3824,-113.36,65.87,0
3825,-113.356,33.8183,0
3826,-113.321817,53.865472,0
3827,-113.32,69.75,0
3828,-113.2772,53.472006,0
3829,-113.27,27.67,0
3830,-113.251,34.4117,0
3831,-113.244208,45.330455,0
3832,-113.24,52.2,0
3833,-113.2264,36.2725,0
3834,-113.222763,35.52248,0
3835,-113.220732,52.986931,0
3836,-113.22,53.72,0
3837,-113.218047,49.487188,0
3838,-113.183934,37.206788,0
3839,-113.1533,37.4679,0
3840,-113.0955,42.8979,0
3841,-113.0917,42.1207,0
3842,-113.087014,45.618063,0
3843,-113.083,36.4625,0
3844,-113.020532,45.012959,0
3845,-113.009149,49.806135,0
3846,-113.0065,37.0039,0
3847,-112.996109,42.667784,0
3848,-112.9702,37.2514,0
3849,-112.962363,51.93827,0
3850,-112.956052,51.300716,0
3851,-112.929611,53.707154,0
3852,-112.895255,47.194083,0
3853,-112.889,36.5931,0
3854,-112.88,71.63,0
3855,-112.87597,49.09485,0
3856,-112.872188,44.069268,0
3857,-112.848784,50.783718,0
3858,-112.84552,52.98161,0
3859,-112.83,56.43,0
3860,-112.791083,49.651245,0
3861,-112.79,55.29,0
3862,-112.7752,51.471981,0
3863,-112.75464,43.020666,0
3864,-112.75,66.78,0
3865,-112.75,61.03,0
3866,-112.74,36.88,0
3867,-112.736738,35.293513,0
3868,-112.713081,46.232703,0
3869,-112.701,34.2816,0
3870,-112.698,33.935,0
3871,-112.67,63.32,0
3872,-112.6568,37.1881,0
3873,-112.644889,51.958076,0
3874,-112.64,74.74,0
3875,-112.635426,45.20768,0
3876,-112.63052,51.281613,0
3877,-112.6211,37.7102,0
3878,-112.610238,36.51558,0
3879,-112.6,58.29,0
3880,-112.592078,40.528383,0
3881,-112.575655,52.598875,0
3882,-112.562818,48.363793,0
3883,-112.56,75.54,0
3884,-112.548,32.4545,0
3885,-112.527387,46.009543,0
3886,-112.521867,37.501112,0
3887,-112.5201,38.259,0
3888,-112.508936,47.276979,0
3889,-112.5,34.48,0
3890,-112.467813,48.208022,0
3891,-112.446271,59.123753,0
3892,-112.430785,37.968012,0
3893,-112.428144,37.048036,0
3894,-112.42267,42.920275,0
3895,-112.415604,43.219105,0
3896,-112.409554,41.340984,0
3897,-112.404922,34.635128,0
3898,-112.395995,42.75789,0
3899,-112.392857,46.525991,0
3900,-112.3898,38.4198,0
3901,-112.372453,47.077195,0
3902,-112.37,65.6,0
3903,-112.363771,34.162642,0
3904,-112.351029,54.761864,0
3905,-112.33822,54.122397,0
3906,-112.337622,49.250397,0
3907,-112.33,69.35,0
3908,-112.3208,37.5158,0
3909,-112.303519,33.481916,0
3910,-112.290174,42.213729,0
3911,-112.290099,40.537126,0
3912,-112.281086,42.430604,0
3913,-112.278703,51.416139,0
3914,-112.270478,43.952347,0
3915,-112.25113,41.048113,0
3916,-112.25,51.67,0
3917,-112.243017,51.924851,0
3918,-112.24,50.43,0
3919,-112.237203,43.349459,0
3920,-112.221105,41.470325,0
3921,-112.22,72.42,0
3922,-112.218909,36.704639,0
3923,-112.212,33.2257,0
3924,-112.211186,36.062074,0
3925,-112.206453,42.880628,0
3926,-112.1917,37.811221,0
3927,-112.183,35.8978,0
3928,-112.155654,35.327159,0
3929,-112.133056,37.642778,0
3930,-112.131817,36.494586,0
3931,-112.1061,34.752,0
3932,-112.1042,37.966,0
3933,-112.10324,40.304614,0
3934,-112.093383,41.290114,0
3935,-112.09,64.72,0
3936,-112.06,66.52,0
3937,-112.06,60.54,0
3938,-112.054,34.9494,0
3939,-112.043666,43.440833,0
3940,-112.04,46.59,0
3941,-112.007767,40.57771,0
3942,-112.00156,54.97146,0
3943,-111.99,57.57,0
3944,-111.99,56.09,0
3945,-111.975403,49.006256,0
3946,-111.9693,37.0293,0
3947,-111.967797,40.833438,0
3948,-111.960487,43.752462,0
3949,-111.959367,37.492701,0
3950,-111.95,33.4,0
3951,-111.95,61.83,0
3952,-111.946308,41.502394,0
3953,-111.943239,50.909566,0
3954,-111.930881,41.072837,0
3955,-111.892459,34.832241,0
3956,-111.884063,40.361483,0
3957,-111.8745,37.6749,0
3958,-111.870669,45.838821,0
3959,-111.870331,35.535912,0
3960,-111.866037,45.077056,0
3961,-111.84,77.63,0
3962,-111.84,74.7,0
3963,-111.826036,47.157345,0
3964,-111.824665,41.684621,0
3965,-111.813087,46.936978,0
3966,-111.807119,46.70031,0
3967,-111.8068,38.549,0
3968,-111.803742,34.483608,0
3969,-111.79842,35.91608,0
3970,-111.798332,40.573834,0
3971,-111.788608,33.848926,0
3972,-111.766313,52.191807,0
3973,-111.7626287,47.55941043,0
3974,-111.759931,39.821623,0
3975,-111.744745,36.173849,0
3976,-111.737016,35.351788,0
3977,-111.731462,35.159848,0
3978,-111.729444,34.915278,0
3979,-111.727508,45.366212,0
3980,-111.7235,55.4021,0
3981,-111.718476,43.6594,0
3982,-111.70907,33.36321,0
3983,-111.702962,38.031097,0
3984,-111.6976,37.0868,0
3985,-111.696953,40.77613,0
3986,-111.68895,42.21735,0
3987,-111.681463,43.96485,0
3988,-111.68,71.31,0
3989,-111.672809,41.039823,0
3990,-111.666004,35.542659,0
3991,-111.64,34.76,0
3992,-111.632,36.8389,0
3993,-111.631805,36.653625,0
3994,-111.618183,49.078938,0
3995,-111.6061,38.6786,0
3996,-111.601875,40.404708,0
3997,-111.596542,40.173955,0
3998,-111.5863,39.0254,0
3999,-111.568981,38.494882,0
4000,-111.546471,52.379405,0
4001,-111.530391,47.485197,0
4002,-111.53,63.28,0
4003,-111.519594,38.341635,0
4004,-111.5195,53.0057,0
4005,-111.5,46.33,0
4006,-111.498488,40.643783,0
4007,-111.4964,38.1606,0
4008,-111.493306,45.933365,0
4009,-111.49,34.38,0
4010,-111.487383,50.7673,0
4011,-111.459048,35.045077,0
4012,-111.4496,37.7498,0
4013,-111.448103,49.872721,0
4014,-111.445276,44.305614,0
4015,-111.4392,43.4882,0
4016,-111.42,66.06,0
4017,-111.416,33.4009,0
4018,-111.406252,41.963771,0
4019,-111.399614,40.986668,0
4020,-111.39,25.08,0
4021,-111.380579,34.038512,0
4022,-111.3585,38.0095,0
4023,-111.341411,42.209852,0
4024,-111.34,51.55,0
4025,-111.337867,33.703167,0
4026,-111.325,31.619,0
4027,-111.32444,34.272903,0
4028,-111.28733,47.665272,0
4029,-111.272682,38.458483,0
4030,-111.255782,44.498256,0
4031,-111.2543,39.112,0
4032,-111.25098,45.769331,0
4033,-111.2414983,45.22812324,0
4034,-111.2375,39.659,0
4035,-111.237488,45.447078,0
4036,-111.23,67.2,0
4037,-111.215281,38.264143,0
4038,-111.211058,42.972533,0
4039,-111.19,57,0
4040,-111.167122,45.064064,0
4041,-111.155075,44.80028,0
4042,-111.154833,33.27915,0
4043,-111.151147,38.085982,0
4044,-111.15,69.41,0
4045,-111.147118,32.273256,0
4046,-111.122,31.8045,0
4047,-111.108794,49.875683,0
4048,-111.1035,37.7498,0
4049,-111.088,31.3992,0
4050,-111.085,41.4427,0
4051,-111.078,33.5023,0
4052,-111.075887,45.918819,0
4053,-111.075825,43.773465,0
4054,-111.07,59.4,0
4055,-111.05692,47.594268,0
4056,-111.049756,31.568859,0
4057,-111.039,33.9497,0
4058,-111.038923,45.650935,0
4059,-111.031508,44.652187,0
4060,-111.003017,37.302159,0
4061,-111,64.77,0
4062,-110.996537,34.306362,0
4063,-110.9879,33.7629,0
4064,-110.976,38.3478,0
4065,-110.96,60.73,0
4066,-110.956681,29.046731,0
4067,-110.952355,48.514397,0
4068,-110.9356,40.17638,0
4069,-110.921347,32.23915,0
4070,-110.901927,45.209998,0
4071,-110.8912,53.6976,0
4072,-110.886155,58.191722,0
4073,-110.880562,32.420083,0
4074,-110.88,70.25,0
4075,-110.874663,52.761953,0
4076,-110.8721,53.343,0
