,X_WGS84,Y_WGS84,hesspa
2198,-105.190278,49.223812,0
2199,-105.18694,39.53832,0
2200,-105.18056,34.59334,0
2201,-105.173651,39.970484,0
2202,-105.17323,39.34107,0
2203,-105.170822,32.891483,0
2204,-105.17,58.48,0
2205,-105.168825,35.889509,0
2206,-105.164137,50.98775,0
2207,-105.134028,36.548695,0
2208,-105.13125,42.835996,0
2209,-105.129,36.93,0
2210,-105.12882,48.80391,0
2211,-105.11017,34.13268,0
2212,-105.096931,40.397172,0
2213,-105.096047,40.978205,0
2214,-105.095961,40.602882,0
2215,-105.090783,39.063444,0
2216,-105.08417,38.13657,0
2217,-105.076616,49.723051,0
2218,-105.076454,33.66372,0
2219,-105.0748,23.8853,0
2220,-105.06,65.56,0
2221,-105.05127,37.24009,0
2222,-105.03497,46.42996,0
2223,-105.01752,35.07937,0
2224,-105.010349,38.790517,0
2225,-105.010222,36.764861,0
2226,-105.00798,37.87983,0
2227,-104.99015,34.899338,0
2228,-104.987111,40.168905,0
2229,-104.98,60.77,0
2230,-104.98,62.44,0
2231,-104.966863,38.367365,0
2232,-104.96435,37.41697,0
2233,-104.9621157,44.96376513,0
2234,-104.960808,42.130318,0
2235,-104.956334,35.593637,0
2236,-104.95222,41.7864,0
2237,-104.95,67.39,0
2238,-104.94997,42.41608,0
2239,-104.947585,39.582246,0
2240,-104.943174,32.139827,0
2241,-104.939346,36.366238,0
2242,-104.936161,27.311795,0
2243,-104.912558,49.025239,0
2244,-104.90763,50.766766,0
2245,-104.901024,47.272427,0
2246,-104.8898,41.544,0
2247,-104.883686,39.368102,0
2248,-104.877667,36.946694,0
2249,-104.870498,39.156998,0
2250,-104.87,63.47,0
2251,-104.8638,39.75884,0
2252,-104.844766,37.598716,0
2253,-104.843627,33.370766,0
2254,-104.841242,50.554971,0
2255,-104.840738,32.381588,0
2256,-104.839256,51.240424,0
2257,-104.8367379,44.59007826,0
2258,-104.830298,38.044062,0
2259,-104.821892,31.898727,0
2260,-104.8195,40.8648,0
2261,-104.813828,41.184642,0
2262,-104.8114,44.3442,0
2263,-104.81123,36.18782,0
2264,-104.809829,54.192529,0
2265,-104.793829,37.240472,0
2266,-104.79,59.85,0
2267,-104.7872,23.9708,0
2268,-104.76,64.8,0
2269,-104.76,56.73,0
2270,-104.750896,37.813403,0
2271,-104.748695,38.935017,0
2272,-104.725658,41.97651,0
2273,-104.723737,40.413679,0
2274,-104.715197,38.704757,0
2275,-104.707,32.2316,0
2276,-104.702732,39.567968,0
2277,-104.693828,35.521234,0
2278,-104.6922,35.02918,0
2279,-104.677107,40.719833,0
2280,-104.675682,31.112872,0
2281,-104.665203,49.30473,0
2282,-104.663843,47.058304,0
2283,-104.654524,38.309044,0
2284,-104.6534035,46.41685008,0
2285,-104.6269,42.6452,0
2286,-104.6115679,47.69003775,0
2287,-104.606152,39.96217,0
2288,-104.604692,50.776757,0
2289,-104.597687,36.387088,0
2290,-104.594428,44.680888,0
2291,-104.58693,36.02098,0
2292,-104.586257,50.424584,0
2293,-104.56848,37.144011,0
2294,-104.5670952,44.144163,0
2295,-104.56,69.82,0
2296,-104.5517363,46.06350194,0
2297,-104.547916,44.920411,0
2298,-104.535641,36.776457,0
2299,-104.525,39.738333,0
2300,-104.5169,48.17341,0
2301,-104.515327,45.516823,0
2302,-104.4918932,48.37841837,0
2303,-104.471578,32.109952,0
2304,-104.45968,48.56217,0
2305,-104.4518235,43.34163042,0
2306,-104.45104,40.97506,0
2307,-104.450807,42.280142,0
2308,-104.44977,45.81717,0
2309,-104.4427456,47.9084586,0
2310,-104.403,35.909,0
2311,-104.393345,38.456522,0
2312,-104.39213,34.61309,0
2313,-104.378967,37.941336,0
2314,-104.378064,38.727819,0
2315,-104.37,36.9193,0
2316,-104.35912,41.4536,0
2317,-104.342916,40.645295,0
2318,-104.338598,33.592741,0
2319,-104.3319,43.6151,0
2320,-104.33072,39.51983,0
2321,-104.3225,44.6536,0
2322,-104.32,66.53,0
2323,-104.310923,42.102579,0
2324,-104.29469,44.406346,0
2325,-104.292407,50.591555,0
2326,-104.291985,39.213638,0
2327,-104.2889,41.1725,0
2328,-104.274521,46.962967,0
2329,-104.272768,36.084233,0
2330,-104.27165,39.019288,0
2331,-104.2714,37.1733,0
2332,-104.2712478,46.04593359,0
2333,-104.222927,41.71316,0
2334,-104.218277,32.428741,0
2335,-104.204941,43.8547,0
2336,-104.2039,44.2385,0
2337,-104.18,79.12,0
2338,-104.179412,35.394225,0
2339,-104.1766,46.5046,0
2340,-104.15633,47.35483,0
2341,-104.15,63.59,0
2342,-104.133108,50.794089,0
2343,-104.1123,38.1571,0
2344,-104.101074,30.705965,0
2345,-104.093764,32.279542,0
2346,-104.071464,31.916078,0
2347,-104.070367,35.092261,0
2348,-104.07,64.96,0
2349,-104.0699202,44.07708625,0
2350,-104.062222,24.590833,0
2351,-104.0622,44.4951,0
2352,-104.0622,41.9078,0
2353,-104.040138,35.660417,0
2354,-104.02078,30.304164,0
2355,-104.01279,43.55129,0
2356,-104.0028,37.0392,0
2357,-103.998559,40.811058,0
2358,-103.989593,45.449173,0
2359,-103.977005,39.505805,0
2360,-103.97417,45.1738,0
2361,-103.967945,34.449526,0
2362,-103.967056,47.858727,0
2363,-103.96,60.84,0
2364,-103.93114,36.86725,0
2365,-103.925698,38.472385,0
2366,-103.92,57.99,0
2367,-103.9196501,46.29396463,0
2368,-103.91127,37.33952,0
2369,-103.89949,44.31506,0
2370,-103.889425,38.284556,0
2371,-103.88375,41.54178,0
2372,-103.88271,42.72341,0
2373,-103.875818,43.813393,0
2374,-103.874661,40.417863,0
2375,-103.853972,35.268972,0
2376,-103.85,49.67,0
2377,-103.85,20.6,0
2378,-103.84139,38.73662,0
2379,-103.84,59.21,0
2380,-103.84,55.36,0
2381,-103.83669,30.541148,0
2382,-103.82768,43.29718,0
2383,-103.82723,36.05608,0
2384,-103.826778,39.315234,0
2385,-103.8177349,46.96334332,0
2386,-103.8,67.13,0
2387,-103.79206,42.06044,0
2388,-103.768745,31.6745,0
2389,-103.7622,44.09367,0
2390,-103.733771,30.99203,0
2391,-103.73,56.69,0
2392,-103.72746,44.480938,0
2393,-103.722117,37.119257,0
2394,-103.72,44.712703,0
2395,-103.716991,42.566096,0
2396,-103.708284,41.828627,0
2397,-103.707289,52.5418,0
2398,-103.70076,38.9028,0
2399,-103.690445,35.904612,0
2400,-103.69,62.29,0
2401,-103.6892,40.8997,0
2402,-103.6828,41.31164,0
2403,-103.67861,39.47444,0
2404,-103.655855,43.538635,0
2405,-103.65,53.84,0
2406,-103.6494,35.7075,0
2407,-103.6427,48.07466,0
2408,-103.640805,36.544278,0
2409,-103.6249,42.84143,0
2410,-103.621712,47.240708,0
2411,-103.612979,34.343565,0
2412,-103.609948,37.617251,0
2413,-103.601663,25.897315,0
2414,-103.600747,30.281542,0
2415,-103.59514,43.88681,0
2416,-103.594247,40.2544,0
2417,-103.584724,39.159721,0
2418,-103.579684,41.583907,0
2419,-103.5719,43.36711,0
2420,-103.562387,34.025745,0
2421,-103.558585,33.333092,0
2422,-103.554688,30.030128,0
2423,-103.5514,42.3347,0
2424,-103.54602,45.58454,0
2425,-103.527139,41.951257,0
2426,-103.50611,38.715,0
2427,-103.492917,35.336167,0
2428,-103.487128,45.874038,0
2429,-103.47907,43.1786,0
2430,-103.475335,44.230578,0
2431,-103.467993,42.663643,0
2432,-103.467595,40.973017,0
2433,-103.46727,29.491787,0
2434,-103.466128,37.011328,0
2435,-103.46,65.98,0
2436,-103.4503,34.9242,0
2437,-103.449695,36.828028,0
2438,-103.443799,46.600111,0
2439,-103.441601,47.603096,0
2440,-103.43028,38.92306,0
2441,-103.421067,44.473975,0
2442,-103.403529,43.547206,0
2443,-103.388808,29.234812,0
2444,-103.38796,38.06655,0
2445,-103.386469,46.897134,0
2446,-103.37106,43.97394,0
2447,-103.369112,43.761982,0
2448,-103.36828,39.741233,0
2449,-103.3565,37.1701,0
2450,-103.3554,37.73255,0
2451,-103.35062,32.1558,0
2452,-103.35,51.25,0
2453,-103.310857,46.387184,0
2454,-103.30703,39.127899,0
2455,-103.302195,36.567917,0
2456,-103.27239,34.237471,0
2457,-103.27,49.32,0
2458,-103.26058,42.44451,0
2459,-103.25233,40.16009,0
2460,-103.2478837,47.47676563,0
2461,-103.23889,23.60972,0
2462,-103.21306,34.67437,0
2463,-103.1985433,46.71082732,0
2464,-103.19212,37.33677,0
2465,-103.19,78.89,0
2466,-103.18139,24.21333,0
2467,-103.179795,32.698508,0
2468,-103.17934,45.52998,0
2469,-103.173294,29.207166,0
2470,-103.1625,38.85528,0
2471,-103.160911,29.743128,0
2472,-103.16023,35.86909,0
2473,-103.16,64.61,0
2474,-103.16,63.59,0
2475,-103.153254,40.925262,0
2476,-103.151917,48.026467,0
2477,-103.122572,38.091435,0
2478,-103.114349,41.677142,0
2479,-103.0915,36.4244,0
2480,-103.090491,41.154355,0
2481,-103.09044,37.139637,0
2482,-103.083017,44.028881,0
2483,-103.08,60.77,0
2484,-103.073222,36.640612,0
2485,-103.0722,40.52301,0
2486,-103.07,27.74,0
2487,-103.055724,43.643761,0
2488,-103.04722,36.23825,0
2489,-103.042582,32.122868,0
2490,-103.04,52.96,0
2491,-103.034408,47.332753,0
2492,-103.02689,37.91273,0
2493,-103.005967,42.517633,0
2494,-103,67.24,0
2495,-102.990502,48.270346,0
2496,-102.974846,37.462034,0
2497,-102.97382,41.45792,0
2498,-102.95287,40.00601,0
2499,-102.906335,39.293736,0
2500,-102.902268,34.865281,0
2501,-102.899605,48.453728,0
2502,-102.885973,32.54463,0
2503,-102.884086,42.792758,0
2504,-102.883857,36.847013,0
2505,-102.856597,42.337613,0
2506,-102.8527,41.98732,0
2507,-102.849078,43.90441,0
2508,-102.84898,39.74234,0
2509,-102.84403,47.861767,0
2510,-102.815209,40.828467,0
2511,-102.794343,46.889742,0
2512,-102.790903,30.894873,0
2513,-102.764302,37.559331,0
2514,-102.763194,46.399444,0
2515,-102.753754,33.958596,0
2516,-102.752227,20.822138,0
2517,-102.75,57.26,0
2518,-102.74428,41.16975,0
2519,-102.743145,37.018187,0
2520,-102.714142,44.605209,0
2521,-102.71228,36.729302,0
2522,-102.71222,38.34694,0
2523,-102.703473,38.606404,0
2524,-102.7,59.32,0
2525,-102.7,56.24,0
2526,-102.680594,32.117624,0
2527,-102.673317,48.124753,0
2528,-102.673202,47.34219,0
2529,-102.66639,38.79083,0
2530,-102.662647,50.595564,0
2531,-102.66224,45.80243,0
2532,-102.651115,32.647251,0
2533,-102.62,62.25,0
2534,-102.617144,37.366682,0
2535,-102.6125,39.475278,0
2536,-102.60166,42.06831,0
2537,-102.59739,40.94752,0
2538,-102.592144,33.786979,0
2539,-102.566842,43.69847,0
2540,-102.551186,49.706085,0
2541,-102.54286,39.75065,0
2542,-102.54155,33.408222,0
2543,-102.537207,37.633581,0
2544,-102.5108,36.8892,0
2545,-102.51,65.53,0
2546,-102.51,54.87,0
2547,-102.47477,47.97722,0
2548,-102.467973,43.273228,0
2549,-102.4667146,46.10964309,0
2550,-102.46306,42.92282,0
2551,-102.46238,45.52314,0
2552,-102.452653,48.590947,0
2553,-102.45128,42.29169,0
2554,-102.444183,30.24898,0
2555,-102.43667,41.7575,0
2556,-102.42492,41.9399,0
2557,-102.42472,46.958466,0
2558,-102.422161,35.154645,0
2559,-102.398262,43.870874,0
2560,-102.39232,48.329072,0
2561,-102.381267,44.072045,0
2562,-102.36,66.55,0
2563,-102.35361,38.81583,0
2564,-102.32,78.62,0
2565,-102.315528,35.742358,0
2566,-102.314326,31.900881,0
2567,-102.31231,39.78938,0
2568,-102.307321,39.422791,0
2569,-102.30194,40.51198,0
2570,-102.28,60.88,0
2571,-102.27611,22.36083,0
2572,-102.26389,40.91587,0
2573,-102.254208,32.710206,0
2574,-102.235836,45.693663,0
2575,-102.231846,31.396122,0
2576,-102.21322,47.30525135,0
2577,-102.193895,21.979862,0
2578,-102.182821,39.605353,0
2579,-102.17,49.23,0
2580,-102.16798,46.69561,0
2581,-102.164503,35.495839,0
2582,-102.161889,43.9759,0
2583,-102.152633,47.624471,0
2584,-102.137484,34.90414,0
2585,-102.13415,41.31688,0
2586,-102.13,58.9,0
2587,-102.13,52.16,0
2588,-102.114269,50.530419,0
2589,-102.10817,47.8042,0
2590,-102.105308,34.526518,0
2591,-102.09,72.72,0
2592,-102.08618,41.09213,0
2593,-102.086152,32.048133,0
2594,-102.049275,49.734709,0
2595,-102.042197,37.068244,0
2596,-102.03796,37.49281,0
2597,-102.03445,39.33272,0
2598,-102.034333,39.984803,0
2599,-102.034236,39.016832,0
2600,-102.01722,42.91929,0
2601,-102.00017,45.03634,0
2602,-101.9932,33.8506,0
2603,-101.986047,45.482267,0
2604,-101.948644,33.541679,0
2605,-101.94352,35.25313,0
2606,-101.943365,43.767368,0
2607,-101.943265,33.065503,0
2608,-101.914392,47.283628,0
2609,-101.880272,46.941872,0
2610,-101.879827,35.469779,0
2611,-101.86606,44.53354,0
2612,-101.859473,41.488724,0
2613,-101.853301,41.237529,0
2614,-101.852302,50.312466,0
2615,-101.850536,50.694963,0
2616,-101.840942,30.736547,0
2617,-101.82649,39.7917,0
2618,-101.817245,45.968803,0
2619,-101.815396,37.02035,0
2620,-101.800808,30.469926,0
2621,-101.796359,50.917788,0
2622,-101.777515,34.456217,0
2623,-101.773464,43.998208,0
2624,-101.77,53.89,0
2625,-101.763084,40.093769,0
2626,-101.75438,37.82939,0
2627,-101.75,64.16,0
2628,-101.74873,39.30545,0
2629,-101.746987,33.256774,0
2630,-101.739866,43.32761,0
2631,-101.719322,50.083542,0
2632,-101.700438,31.886551,0
2633,-101.690169,34.979564,0
2634,-101.67934,38.46951,0
2635,-101.679326,31.026722,0
2636,-101.645625,33.493504,0
2637,-101.64323,40.6039,0
2638,-101.64128,40.84514,0
2639,-101.6314,37.30626,0
2640,-101.6314,37.12644,0
2641,-101.627319,34.021837,0
2642,-101.623774,35.650829,0
2643,-101.62349,39.67611,0
2644,-101.623427,41.128008,0
2645,-101.61389,21.73222,0
2646,-101.59778,37.98231,0
2647,-101.58861,32.80712,0
2648,-101.57437,48.25779,0
2649,-101.560128,43.823387,0
2650,-101.558537,40.434608,0
2651,-101.54113,37.58464,0
2652,-101.53451,42.45523,0
2653,-101.5341,30.127164,0
2654,-101.521725,31.770485,0
2655,-101.52,66.29,0
2656,-101.510298,47.465686,0
2657,-101.49,18.8,0
2658,-101.48,63.2,0
2659,-101.45672,34.54165,0
2660,-101.4267,37.8086,0
2661,-101.426567,47.204625,0
2662,-101.413238,33.186355,0
2663,-101.412329,48.938236,0
2664,-101.411255,46.859476,0
2665,-101.4003781,50.94988339,0
2666,-101.38594,37.04479,0
2667,-101.38364,41.55199,0
2668,-101.372041,39.341009,0
2669,-101.366811,35.109287,0
2670,-101.360429,33.891366,0
2671,-101.3604,39.80656,0
2672,-101.3566,41.2141,0
2673,-101.35481,42.0418,0
2674,-101.34783,37.27855,0
2675,-101.325883,50.401467,0
2676,-101.316973,32.24698,0
2677,-101.31144,44.52409,0
2678,-101.30611,46.14061,0
2679,-101.292134,48.24835,0
2680,-101.28,25.41,0
2681,-101.27397,44.930086,0
2682,-101.271531,43.774,0
2683,-101.252175,50.696329,0
2684,-101.25,53.83,0
2685,-101.242511,47.577814,0
2686,-101.24033,38.91232,0
2687,-101.23989,37.95262,0
2688,-101.23814,38.48397,0
2689,-101.235593,51.388677,0
2690,-101.227487,46.726967,0
2691,-101.216726,30.704281,0
2692,-101.21415,47.07293,0
2693,-101.207099,44.694569,0
2694,-101.197037,27.895404,0
2695,-101.18,57.15,0
2696,-101.179237,46.459317,0
2697,-101.163965,29.682609,0
2698,-101.14922,29.966955,0
2699,-101.14647,37.78328,0
2700,-101.14,78.36,0
2701,-101.133702,41.133935,0
2702,-101.133247,31.433328,0
2703,-101.131311,31.149519,0
2704,-101.126681,43.005832,0
2705,-101.125891,49.364138,0
2706,-101.124703,50.122242,0
2707,-101.10905,22.02021366,0
2708,-101.106049,33.049599,0
2709,-101.10299,37.40658,0
2710,-101.1,60.32,0
2711,-101.069219,33.48912,0
2712,-101.06,59.24,0
2713,-101.056769,34.409929,0
2714,-101.04651,39.39778,0
2715,-101.033919,49.16267,0
2716,-101.0321071,25.35368871,0
2717,-101.023486,48.099732,0
2718,-101.010372,38.86958,0
2719,-101.00663,43.29409,0
2720,-101.003168,36.616004,0
2721,-100.98601,37.98452,0
2722,-100.98262,39.12923,0
2723,-100.9759036,47.46245741,0
2724,-100.967313,31.835048,0
2725,-100.96667,21.21611,0
2726,-100.963972,40.649297,0
2727,-100.95766,41.72665,0
2728,-100.955,37.2603,0
2729,-100.95,65.51,0
2730,-100.95,67.05,0
2731,-100.9443,40.91549,0
2732,-100.9374399,47.22639789,0
2733,-100.931629,29.311839,0
2734,-100.919997,38.683638,0
2735,-100.91486,46.764448,0
2736,-100.91,62.56,0
2737,-100.906859,38.482169,0
2738,-100.899192,28.440088,0
2739,-100.888639,34.535524,0
2740,-100.888199,34.937829,0
2741,-100.885072,40.234479,0
2742,-100.87054,37.56194,0
2743,-100.866347,47.80218,0
2744,-100.862301,35.215818,0
2745,-100.857833,36.373883,0
2746,-100.843708,36.042784,0
2747,-100.841897,49.573842,0
2748,-100.828786,25.367674,0
2749,-100.827188,33.628441,0
2750,-100.80988,45.82468,0
2751,-100.800216,35.43653,0
2752,-100.7992833,46.01197178,0
2753,-100.79154,45.33708,0
2754,-100.79,23.27,0
2755,-100.7898718,21.86272171,0
2756,-100.7823931,47.03359896,0
2757,-100.782131,40.021902,0
2758,-100.775181,37.131929,0
2759,-100.763237,29.153767,0
2760,-100.7503654,51.63289103,0
2761,-100.749175,48.12305,0
2762,-100.74,50.925,0
2763,-100.73598,38.07735,0
2764,-100.734691,31.184067,0
2765,-100.72987,40.73774,0
2766,-100.716637,41.21183,0
2767,-100.713256,46.643542,0
2768,-100.697165,38.79945,0
2769,-100.692673,40.352317,0
2770,-100.68699,41.48014,0
2771,-100.679972,24.791064,0
2772,-100.66859,42.5685,0
2773,-100.65819,43.03061,0
2774,-100.65774,43.30395,0
2775,-100.647225,47.293922,0
2776,-100.637201,30.714604,0
2777,-100.625,50.203806,0
2778,-100.618693,49.040546,0
2779,-100.617795,34.828185,0
2780,-100.61,58.14,0
2781,-100.597009,45.711298,0
2782,-100.5957,38.48224,0
2783,-100.571662,37.315173,0
2784,-100.560775,32.736699,0
2785,-100.55042,45.39826,0
2786,-100.550236,41.932029,0
2787,-100.55,55.61,0
2788,-100.54654,48.34574,0
2789,-100.537176,48.569451,0
2790,-100.532604,31.377848,0
2791,-100.52813,37.86371,0
2792,-100.52795,39.76411,0
2793,-100.5228,36.8299,0
2794,-100.520332,36.616252,0
2795,-100.52,50.72,0
2796,-100.5166,38.95939,0
2797,-100.516542,46.841488,0
2798,-100.50975,49.524503,0
2799,-100.502637,42.824978,0
2800,-100.500253,33.057597,0
2801,-100.49747,31.135257,0
2802,-100.488105,32.429388,0
2803,-100.4769,45.02171,0
2804,-100.46783,38.6418,0
2805,-100.457497,46.44405,0
2806,-100.456925,35.76908,0
2807,-100.45456,42.20736,0
2808,-100.454067,25.002841,0
2809,-100.45,72.42,0
2810,-100.44025,35.35715,0
2811,-100.43361,37.16665,0
2812,-100.42532,44.56266,0
2813,-100.417175,30.140683,0
2814,-100.398073,45.230666,0
2815,-100.392178,25.742394,0
2816,-100.389874,44.070578,0
2817,-100.385033,47.123031,0
2818,-100.379899,29.648698,0
2819,-100.362598,35.936854,0
2820,-100.355914,34.117319,0
2821,-100.34417,39.34822,0
2822,-100.34,61.42,0
2823,-100.34,54.3,0
2824,-100.3396,37.44422,0
2825,-100.33643,43.36221,0
2826,-100.32617,37.63514,0
2827,-100.314378,49.130647,0
2828,-100.30239,39.82209,0
2829,-100.3,64.12,0
2830,-100.2875128,48.4649807,0
2831,-100.286584,44.340648,0
2832,-100.28173,41.89109,0
2833,-100.274368,45.500522,0
2834,-100.267972,34.377441,0
2835,-100.264205,47.394108,0
2836,-100.262508,42.893094,0
2837,-100.261134,25.334068,0
2838,-100.2520393,46.26962345,0
2839,-100.24688,37.80844,0
2840,-100.239064,39.071906,0
2841,-100.23097,46.671626,0
2842,-100.22232,37.0874,0
2843,-100.217051,25.854445,0
2844,-100.202042,51.26608,0
2845,-100.201049,32.181897,0
2846,-100.19119,38.78345,0
2847,-100.183597,25.590572,0
2848,-100.150445,30.481974,0
2849,-100.14918,37.32552,0
2850,-100.121658,28.631436,0
2851,-100.120246,41.529877,0
2852,-100.116591,39.598409,0
2853,-100.107978,29.860579,0
2854,-100.104697,49.263931,0
2855,-100.10097,47.14355,0
2856,-100.09281,49.665153,0
2857,-100.086808,42.233876,0
2858,-100.06957,45.82235,0
2859,-100.068111,40.875103,0
2860,-100.066917,45.311934,0
2861,-100.061096,49.049172,0
2862,-100.05813,43.3258,0
2863,-100.046547,43.716372,0
2864,-100.044071,39.363753,0
2865,-100.0419,38.05469,0
2866,-100.03775,50.859012,0
2867,-100.034892,42.785835,0
2868,-100.03309,47.96106,0
2869,-100.03,52.77,0
2870,-100.03,78.2,0
2871,-100.01667,37.81078,0
2872,-100.005036,50.228395,0
2873,-100.001724,32.476469,0
2874,-99.999448,29.397859,0
2875,-99.9862,45.5475,0
2876,-99.9833,42.5586,0
2877,-99.964817,50.62771,0
2878,-99.961326,44.205137,0
2879,-99.960615,29.712348,0
2880,-99.957235,33.9921,0
2881,-99.945353,27.960827,0
2882,-99.917139,49.8045,0
2883,-99.9113,37.18855,0
2884,-99.910486,29.207201,0
2885,-99.89661,39.538442,0
2886,-99.88204,38.78622,0
2887,-99.881818,32.236524,0
2888,-99.88,65.76,0
2889,-99.86918,38.45558,0
2890,-99.86751,35.88808,0
2891,-99.850209,46.249305,0
2892,-99.847047,30.524133,0
2893,-99.84569,39.16371,0
2894,-99.84,73.45,0
2895,-99.83342,39.83175,0
2896,-99.831203,31.787574,0
2897,-99.830232,20.119049,0
2898,-99.816948,30.933611,0
2899,-99.802377,20.685097,0
2900,-99.80152,37.88423,0
2901,-99.800997,41.444526,0
2902,-99.79754435,47.18960335,0
2903,-99.79341,39.36664,0
2904,-99.780075,21.38436,0
2905,-99.774635,36.828648,0
2906,-99.771208,34.670898,0
2907,-99.769382,41.664068,0
2908,-99.767451,32.430349,0
2909,-99.755486,34.101667,0
2910,-99.751837,29.699804,0
2911,-99.7493,37.64962,0
2912,-99.745452,49.56946,0
2913,-99.733216,19.369001,0
2914,-99.72809,41.93881,0
2915,-99.710472,32.058237,0
2916,-99.698958,42.475922,0
2917,-99.69,66.9,0
2918,-99.686984,35.573749,0
2919,-99.680485,32.61277,0
2920,-99.680082,45.31242,0
2921,-99.674447,30.42078,0
2922,-99.665302,37.392732,0
2923,-99.66271,38.64026,0
2924,-99.658726,40.160476,0
2925,-99.64189097,45.78232661,0
2926,-99.63957321,44.9763466,0
2927,-99.63258,38.40334,0
2928,-99.631653,34.267605,0
2929,-99.63,49.4,0
2930,-99.62284,37.18617,0
2931,-99.617364,30.116886,0
2932,-99.601633,39.500482,0
2933,-99.59876,39.75595,0
2934,-99.59525,40.42522,0
2935,-99.588959,29.831447,0
2936,-99.586667,50.77,0
2937,-99.58534,38.84659,0
2938,-99.583997,42.721259,0
2939,-99.583683,31.675151,0
2940,-99.58172,43.96024,0
2941,-99.57912,39.9495,0
2942,-99.560162,49.207678,0
2943,-99.551863,49.881322,0
2944,-99.54,56.09,0
2945,-99.537007,48.558403,0
2946,-99.528374,27.594623,0
2947,-99.522324,29.618121,0
2948,-99.508165,41.441686,0
2949,-99.5,75.31,0
2950,-99.5,63.32,0
2951,-99.498313,30.27158,0
2952,-99.49144,30.886078,0
2953,-99.4900398,46.45207009,0
2954,-99.481473,37.026468,0
2955,-99.469615,32.982678,0
2956,-99.45767,38.2031,0
2957,-99.456347,32.408812,0
2958,-99.45,48.29,0
2959,-99.45,64.33,0
2960,-99.446204,46.716037,0
2961,-99.441519,48.007649,0
2962,-99.440002,47.024883,0
2963,-99.43,60.46,0
2964,-99.43,58.67,0
2965,-99.40984,37.87958,0
2966,-99.39815,41.78477,0
2967,-99.39072,29.999806,0
2968,-99.39,62.29,0
2969,-99.388341,27.901839,0
2970,-99.382942,42.365833,0
2971,-99.381035,36.627041,0
2972,-99.38,72.49,0
2973,-99.37832,37.22789,0
2974,-99.373232,28.337138,0
2975,-99.351586,42.921439,0
2976,-99.34919,42.60104,0
2977,-99.34539,38.87918,0
2978,-99.340181,20.065042,0
2979,-99.33985,43.788033,0
2980,-99.338875,29.783071,0
2981,-99.33782,37.60319,0
2982,-99.335433,41.025142,0
2983,-99.32133808,45.72088433,0
2984,-99.318703,39.395746,0
2985,-99.317054,44.010603,0
2986,-99.30922,38.57497,0
2987,-99.30846,38.3497,0
2988,-99.29692067,44.82856343,0
2989,-99.28296,43.32659,0
2990,-99.278639,49.662944,0
2991,-99.274334,39.656346,0
2992,-99.27209,38.07718,0
2993,-99.271203,30.1931,0
2994,-99.268305,32.733422,0
2995,-99.257048,31.054321,0
2996,-99.242055,27.634541,0
2997,-99.2345371,46.17855694,0
2998,-99.227058,30.74188,0
2999,-99.22320921,46.57824741,0
3000,-99.21949603,45.27962247,0
3001,-99.21173,34.779446,0
3002,-99.20361,47.92306,0
3003,-99.18849,43.11507,0
3004,-99.17402,29.622347,0
3005,-99.162698,29.370799,0
3006,-99.154572,29.190833,0
3007,-99.1516,43.56079,0
3008,-99.14772179,44.3974508,0
3009,-99.11388,39.08875,0
3010,-99.10738,37.27007,0
3011,-99.10656,47.16165,0
3012,-99.10643,38.46512,0
3013,-99.100566,19.398709,0
3014,-99.09108,45.03337,0
3015,-99.089907,40.674813,0
3016,-99.085938,32.213427,0
3017,-99.08468,28.944868,0
3018,-99.08140689,47.68115609,0
3019,-99.08,53.46,0
3020,-99.04,49.13,0
3021,-99.04,73.22,0
3022,-99.03898,37.65869,0
3023,-99.03343,39.66176,0
3024,-99.032598,41.104946,0
3025,-99.0324625,46.31440882,0
3026,-99.028681,31.85723,0
3027,-99.019714,29.744147,0
3028,-99.016555,30.224665,0
3029,-99.00486,37.432571,0
3030,-98.98677,44.6219,0
3031,-98.980207,34.746408,0
3032,-98.98,24.37,0
3033,-98.97778,42.64729,0
3034,-98.970951,29.990173,0
3035,-98.969461,35.881793,0
3036,-98.96927,38.89156,0
3037,-98.962605,34.278861,0
3038,-98.95258,40.32802,0
3039,-98.95258,40.08751,0
3040,-98.93,54.75,0
3041,-98.923861,29.576325,0
3042,-98.908861,29.16381,0
3043,-98.89,75.77,0
3044,-98.88572772,46.48503951,0
3045,-98.8833315,46.02217858,0
3046,-98.88195,43.02929,0
3047,-98.881095,48.026843,0
3048,-98.87139,41.56235,0
3049,-98.871022,34.022931,0
3050,-98.87051,37.28216,0
3051,-98.865236,47.236393,0
3052,-98.8620363,19.16896097,0
3053,-98.86015,31.738394,0
3054,-98.85016,38.30487,0
3055,-98.83569,45.72047,0
3056,-98.83444,43.2082,0
3057,-98.83,57.34,0
3058,-98.83,22.64,0
3059,-98.818112,29.829957,0
3060,-98.814833,35.456755,0
3061,-98.808962,30.104678,0
3062,-98.807965,41.769308,0
3063,-98.806336,51.439384,0
3064,-98.80593,39.29463,0
3065,-98.800286,36.888717,0
3066,-98.789703,30.348856,0
3067,-98.78656,42.47556,0
3068,-98.7741,38.69167,0
3069,-98.76702,39.63456,0
3070,-98.76546,43.52702,0
3071,-98.76018,38.00482,0
3072,-98.75002,27.353603,0
3073,-98.7424,29.425337,0
3074,-98.74,67.24,0
3075,-98.737891,32.416435,0
3076,-98.732554,41.002849,0
3077,-98.7295847,47.55858771,0
3078,-98.724551,45.444978,0
