,X_WGS84,Y_WGS84,anecyl
2500,-103.756333,44.177081,0
2501,-103.75355,46.9183,0
2502,-103.74432,44.75775,0
2503,-103.733771,30.99203,0
2504,-103.730132,44.481582,0
2505,-103.73,56.69,0
2506,-103.722117,37.119257,0
2507,-103.716991,42.566096,0
2508,-103.70862,52.550638,0
2509,-103.700636,38.882297,0
2510,-103.690445,35.904612,0
2511,-103.69,62.29,0
2512,-103.6828,41.31164,0
2513,-103.67861,39.47444,0
2514,-103.663108,41.708039,0
2515,-103.655855,43.538635,0
2516,-103.65,53.84,0
2517,-103.6494,35.7075,0
2518,-103.645734,30.373214,0
2519,-103.6427,48.07466,0
2520,-103.640805,36.544278,0
2521,-103.63185,34.214588,0
2522,-103.6249,42.84143,0
2523,-103.609948,37.617251,0
2524,-103.60244,40.91306,0
2525,-103.601663,25.897315,0
2526,-103.594907,47.328678,0
2527,-103.584724,39.159721,0
2528,-103.5719,43.36711,0
2529,-103.567627,30.047572,0
2530,-103.562387,34.025745,0
2531,-103.558585,33.333092,0
2532,-103.558288,43.849995,0
2533,-103.555743,45.566995,0
2534,-103.5514,42.3347,0
2535,-103.527139,41.951257,0
2536,-103.50611,38.715,0
2537,-103.490067,44.175237,0
2538,-103.485131,46.988567,0
2539,-103.47907,43.1786,0
2540,-103.474735,45.841172,0
2541,-103.473678,44.427138,0
2542,-103.467993,42.663643,0
2543,-103.46727,29.491787,0
2544,-103.466128,37.011328,0
2545,-103.46,65.98,0
2546,-103.4503,34.9242,0
2547,-103.449695,36.828028,0
2548,-103.443448,47.606916,0
2549,-103.43028,38.92306,0
2550,-103.403529,43.547206,0
2551,-103.388808,29.234812,0
2552,-103.38796,38.06655,0
2553,-103.37106,43.97394,0
2554,-103.370632,34.176247,0
2555,-103.36828,39.741233,0
2556,-103.367472,35.406862,0
2557,-103.35889,37.17577,0
2558,-103.3554,37.73255,0
2559,-103.35062,32.1558,0
2560,-103.35,51.25,0
2561,-103.310857,46.387184,0
2562,-103.30537,46.78452,0
2563,-103.3024,43.76519,0
2564,-103.302195,36.567917,0
2565,-103.26058,42.44451,0
2566,-103.257462,34.390201,0
2567,-103.25233,40.16009,0
2568,-103.2478837,47.47676563,0
2569,-103.23889,23.60972,0
2570,-103.21306,34.67437,0
2571,-103.210296,39.127914,0
2572,-103.1956117,46.58403768,0
2573,-103.19212,37.33677,0
2574,-103.19,78.89,0
2575,-103.18139,24.21333,0
2576,-103.1808,40.62,0
2577,-103.173294,29.207166,0
2578,-103.160911,29.743128,0
2579,-103.16023,35.86909,0
2580,-103.16,64.61,0
2581,-103.153254,40.925262,0
2582,-103.151917,48.026467,0
2583,-103.134975,32.792398,0
2584,-103.13223,45.58342,0
2585,-103.127439,49.168981,0
2586,-103.114349,41.677142,0
2587,-103.0915,36.4244,0
2588,-103.090491,41.154355,0
2589,-103.083017,44.028881,0
2590,-103.08,60.77,0
2591,-103.073222,36.640612,0
2592,-103.07,27.74,0
2593,-103.055724,43.643761,0
2594,-103.04353,36.24725,0
2595,-103.043249,38.819879,0
2596,-103.042582,32.122868,0
2597,-103.04,52.96,0
2598,-103.034408,47.332753,0
2599,-103.02689,37.91273,0
2600,-103.019804,37.113061,0
2601,-103.00296,42.4951,0
2602,-103,67.24,0
2603,-102.990502,48.270346,0
2604,-102.98444,39.28472,0
2605,-102.974846,37.462034,0
2606,-102.97382,41.45792,0
2607,-102.95287,40.00601,0
2608,-102.929396,38.081677,0
2609,-102.902268,34.865281,0
2610,-102.899605,48.453728,0
2611,-102.885973,32.54463,0
2612,-102.884086,42.792758,0
2613,-102.883824,36.846968,0
2614,-102.856665,39.822794,0
2615,-102.856597,42.337613,0
2616,-102.8527,41.98732,0
2617,-102.849078,43.90441,0
2618,-102.815209,40.828467,0
2619,-102.794343,46.889742,0
2620,-102.790903,30.894873,0
2621,-102.784969,38.407938,0
2622,-102.7736,37.0141,0
2623,-102.772362,32.067203,0
2624,-102.764302,37.559331,0
2625,-102.763194,46.399444,0
2626,-102.753754,33.958596,0
2627,-102.752227,20.822138,0
2628,-102.75,57.26,0
2629,-102.71496,41.1486,0
2630,-102.714142,44.605209,0
2631,-102.71228,36.729302,0
2632,-102.7,56.24,0
2633,-102.673317,48.124753,0
2634,-102.673202,47.34219,0
2635,-102.66639,38.79083,0
2636,-102.662647,50.595564,0
2637,-102.66224,45.80243,0
2638,-102.651115,32.647251,0
2639,-102.62,62.25,0
2640,-102.617144,37.366682,0
2641,-102.60166,42.06831,0
2642,-102.59739,40.94752,0
2643,-102.592144,33.786979,0
2644,-102.575807,39.431816,0
2645,-102.566842,43.69847,0
2646,-102.555406,45.971595,0
2647,-102.551186,49.706085,0
2648,-102.543921,37.636193,0
2649,-102.54155,33.408222,0
2650,-102.5108,36.8892,0
2651,-102.51,54.87,0
2652,-102.49611,38.54139,0
2653,-102.47477,47.97722,0
2654,-102.46306,42.92282,0
2655,-102.459664,48.629225,0
2656,-102.45392,39.76985,0
2657,-102.45128,42.29169,0
2658,-102.450342,41.774669,0
2659,-102.444183,30.24898,0
2660,-102.42472,46.958466,0
2661,-102.422017,35.155133,0
2662,-102.398262,43.870874,0
2663,-102.39232,48.329072,0
2664,-102.381267,44.072045,0
2665,-102.36806,39.51861,0
2666,-102.364621,43.142254,0
2667,-102.36,66.55,0
2668,-102.35794,45.52022,0
2669,-102.35361,38.81583,0
2670,-102.34436,41.59336,0
2671,-102.34068,40.98831,0
2672,-102.340457,42.00641,0
2673,-102.32,78.62,0
2674,-102.315528,35.742358,0
2675,-102.314326,31.900881,0
2676,-102.30194,40.51198,0
2677,-102.28,60.88,0
2678,-102.27611,22.36083,0
2679,-102.258682,50.482907,0
2680,-102.254208,32.710206,0
2681,-102.253638,21.811096,0
2682,-102.231846,31.396122,0
2683,-102.21322,47.30525135,0
2684,-102.18498,39.88559,0
2685,-102.18274,39.630577,0
2686,-102.17,49.23,0
2687,-102.16798,46.69561,0
2688,-102.164503,35.495839,0
2689,-102.161889,43.9759,0
2690,-102.15932,45.75261,0
2691,-102.152633,47.624471,0
2692,-102.137484,34.90414,0
2693,-102.13415,41.31688,0
2694,-102.13,52.16,0
2695,-102.10817,47.8042,0
2696,-102.105308,34.526518,0
2697,-102.09,72.72,0
2698,-102.08618,41.09213,0
2699,-102.081122,32.003445,0
2700,-102.049275,49.734709,0
2701,-102.042197,37.068244,0
2702,-102.03796,37.49281,0
2703,-102.03445,39.33272,0
2704,-102.01722,42.91929,0
2705,-102.00017,45.03634,0
2706,-101.999579,30.827044,0
2707,-101.9932,33.8506,0
2708,-101.948644,33.541679,0
2709,-101.943365,43.767368,0
2710,-101.943265,33.065503,0
2711,-101.932262,35.139348,0
2712,-101.880272,46.941872,0
2713,-101.879827,35.469779,0
2714,-101.86606,44.53354,0
2715,-101.853301,41.237529,0
2716,-101.852302,50.312466,0
2717,-101.850953,45.503487,0
2718,-101.850536,50.694963,0
2719,-101.83348,38.95282,0
2720,-101.82649,39.7917,0
2721,-101.815396,37.02035,0
2722,-101.800808,30.469926,0
2723,-101.796359,50.917788,0
2724,-101.782487,40.110502,0
2725,-101.777515,34.456217,0
2726,-101.773464,43.998208,0
2727,-101.7727,39.1835,0
2728,-101.77,53.89,0
2729,-101.75438,37.82939,0
2730,-101.75,64.16,0
2731,-101.749128,33.266995,0
2732,-101.719322,50.083542,0
2733,-101.700438,31.886551,0
2734,-101.69292,43.17249,0
2735,-101.69157,41.39777,0
2736,-101.67934,38.46951,0
2737,-101.679326,31.026722,0
2738,-101.65606,47.293741,0
2739,-101.647568,34.937452,0
2740,-101.645625,33.493504,0
2741,-101.64323,40.6039,0
2742,-101.633942,35.643347,0
2743,-101.6314,37.12644,0
2744,-101.627319,34.021837,0
2745,-101.62349,39.67611,0
2746,-101.623427,41.128008,0
2747,-101.61389,21.73222,0
2748,-101.59778,37.98231,0
2749,-101.58861,32.80712,0
2750,-101.588051,40.853307,0
2751,-101.575468,48.430656,0
2752,-101.560128,43.823387,0
2753,-101.558537,40.434608,0
2754,-101.53451,42.45523,0
2755,-101.5341,30.127164,0
2756,-101.52322,42.07092,0
2757,-101.521725,31.770485,0
2758,-101.52,66.29,0
2759,-101.510298,47.465686,0
2760,-101.50469,37.58464,0
2761,-101.49,18.8,0
2762,-101.48,63.2,0
2763,-101.45672,34.54165,0
2764,-101.4267,37.8086,0
2765,-101.412329,48.938236,0
2766,-101.411255,46.859476,0
2767,-101.4022,37.17704,0
2768,-101.4003781,50.94988339,0
2769,-101.389947,33.324805,0
2770,-101.38364,41.55199,0
2771,-101.37949,38.86159,0
2772,-101.372041,39.341009,0
2773,-101.366811,35.109287,0
2774,-101.360623,33.89122,0
2775,-101.35803,38.58546,0
2776,-101.3566,41.2141,0
2777,-101.332511,37.406524,0
2778,-101.325883,50.401467,0
2779,-101.31758,48.27592,0
2780,-101.316973,32.24698,0
2781,-101.3166418,47.24847599,0
2782,-101.31181,44.72635,0
2783,-101.31144,44.52409,0
2784,-101.310005,50.047642,0
2785,-101.30611,46.14061,0
2786,-101.28,25.41,0
2787,-101.27397,44.930086,0
2788,-101.271531,43.774,0
2789,-101.252175,50.696329,0
2790,-101.25,53.83,0
2791,-101.245734,47.57923,0
2792,-101.23989,37.95262,0
2793,-101.235593,51.388677,0
2794,-101.22886,39.80656,0
2795,-101.227487,46.726967,0
2796,-101.21415,47.07293,0
2797,-101.19748,30.712008,0
2798,-101.197037,27.895404,0
2799,-101.181122,46.459297,0
2800,-101.18,57.15,0
2801,-101.163965,29.682609,0
2802,-101.16228,42.92777,0
2803,-101.15235,40.967923,0
2804,-101.14647,37.78328,0
2805,-101.14,78.36,0
2806,-101.133247,31.433328,0
2807,-101.131311,31.149519,0
2808,-101.125891,49.364138,0
2809,-101.10905,22.02021366,0
2810,-101.106049,33.049599,0
2811,-101.10299,37.40658,0
2812,-101.1,60.32,0
2813,-101.094315,33.46258,0
2814,-101.06,59.24,0
2815,-101.058988,34.412615,0
2816,-101.04651,39.39778,0
2817,-101.033919,49.16267,0
2818,-101.0321071,25.35368871,0
2819,-101.023486,48.099732,0
2820,-101.010372,38.86958,0
2821,-101.00663,43.29409,0
2822,-101.003168,36.616004,0
2823,-100.992958,47.185663,0
2824,-100.991741,29.887552,0
2825,-100.98262,39.12923,0
2826,-100.9759036,47.46245741,0
2827,-100.967313,31.835048,0
2828,-100.96667,21.21611,0
2829,-100.963972,40.649297,0
2830,-100.95766,41.72665,0
2831,-100.955,37.2603,0
2832,-100.95,65.51,0
2833,-100.95,67.05,0
2834,-100.931629,29.311839,0
2835,-100.925426,38.691682,0
2836,-100.91486,46.764448,0
2837,-100.91,62.56,0
2838,-100.899192,28.440088,0
2839,-100.888639,34.535524,0
2840,-100.888199,34.937829,0
2841,-100.885072,40.234479,0
2842,-100.87054,37.56194,0
2843,-100.866347,47.80218,0
2844,-100.865452,37.901017,0
2845,-100.862301,35.215818,0
2846,-100.857833,36.373883,0
2847,-100.843708,36.042784,0
2848,-100.841897,49.573842,0
2849,-100.828786,25.367674,0
2850,-100.827188,33.628441,0
2851,-100.80988,45.82468,0
2852,-100.800216,35.43653,0
2853,-100.7992833,46.01197178,0
2854,-100.79154,45.33708,0
2855,-100.79,23.27,0
2856,-100.7898718,21.86272171,0
2857,-100.782131,40.021902,0
2858,-100.78122,47.022908,0
2859,-100.763237,29.153767,0
2860,-100.753442,40.874058,0
2861,-100.7503654,51.63289103,0
2862,-100.749175,48.12305,0
2863,-100.74,50.925,0
2864,-100.7381,37.17336,0
2865,-100.73598,38.07735,0
2866,-100.734691,31.184067,0
2867,-100.716637,41.21183,0
2868,-100.713256,46.643542,0
2869,-100.69568,38.46108,0
2870,-100.692673,40.352317,0
2871,-100.68699,41.48014,0
2872,-100.679972,24.791064,0
2873,-100.67832,39.82209,0
2874,-100.65819,43.03061,0
2875,-100.65797,43.30411,0
2876,-100.65452,47.47109,0
2877,-100.637201,30.714604,0
2878,-100.62833,39.074486,0
2879,-100.625,50.203806,0
2880,-100.618693,49.040546,0
2881,-100.617795,34.828185,0
2882,-100.61028,38.74008,0
2883,-100.61,58.14,0
2884,-100.593147,45.707582,0
2885,-100.571662,37.315173,0
2886,-100.560775,32.736699,0
2887,-100.55042,45.39826,0
2888,-100.550236,41.932029,0
2889,-100.55,55.61,0
2890,-100.54654,48.34574,0
2891,-100.544931,31.528102,0
2892,-100.537176,48.569451,0
2893,-100.52813,37.86371,0
2894,-100.5228,36.8299,0
2895,-100.520332,36.616252,0
2896,-100.52,50.72,0
2897,-100.516542,46.841488,0
2898,-100.510981,42.486972,0
2899,-100.510462,49.52468,0
2900,-100.502637,42.824978,0
2901,-100.500253,33.057597,0
2902,-100.488105,32.429388,0
2903,-100.4769,45.02171,0
2904,-100.474545,31.018918,0
2905,-100.457497,46.44405,0
2906,-100.45456,42.20736,0
2907,-100.454067,25.002841,0
2908,-100.45016,38.48224,0
2909,-100.45,72.42,0
2910,-100.44025,35.35715,0
2911,-100.42532,44.56266,0
2912,-100.4207,39.65307,0
2913,-100.417175,30.140683,0
2914,-100.400668,44.077048,0
2915,-100.397987,45.230606,0
2916,-100.392178,25.742394,0
2917,-100.385033,47.123031,0
2918,-100.381767,35.735307,0
2919,-100.379899,29.648698,0
2920,-100.36305,37.1703,0
2921,-100.355914,34.117319,0
2922,-100.34417,39.34822,0
2923,-100.34,61.42,0
2924,-100.34,54.3,0
2925,-100.33998,39.88732,0
2926,-100.3396,37.44422,0
2927,-100.33643,43.36221,0
2928,-100.32617,37.63514,0
2929,-100.319275,44.383492,0
2930,-100.314378,49.130647,0
2931,-100.3,64.12,0
2932,-100.289489,35.902681,0
2933,-100.2875128,48.4649807,0
2934,-100.28173,41.89109,0
2935,-100.274368,45.500522,0
2936,-100.267972,34.377441,0
2937,-100.267945,46.690328,0
2938,-100.264205,47.394108,0
2939,-100.261134,25.334068,0
2940,-100.25752,42.96177,0
2941,-100.24688,37.80844,0
2942,-100.239064,39.071906,0
2943,-100.23643,38.87889,0
2944,-100.217051,25.854445,0
2945,-100.216112,46.248794,0
2946,-100.202042,51.26608,0
2947,-100.201049,32.181897,0
2948,-100.200556,41.466667,0
2949,-100.183597,25.590572,0
2950,-100.15978,40.88939,0
2951,-100.150445,30.481974,0
2952,-100.14113,37.04055,0
2953,-100.121658,28.631436,0
2954,-100.116591,39.598409,0
2955,-100.104697,49.263931,0
2956,-100.10097,47.14355,0
2957,-100.09281,49.665153,0
2958,-100.086808,42.233876,0
2959,-100.06957,45.82235,0
2960,-100.069463,29.649997,0
2961,-100.066917,45.311934,0
2962,-100.061096,49.049172,0
2963,-100.05813,43.3258,0
2964,-100.046547,43.716372,0
2965,-100.03775,50.859012,0
2966,-100.034892,42.785835,0
2967,-100.03309,47.96106,0
2968,-100.03,52.77,0
2969,-100.03,78.2,0
2970,-100.01885,37.75964,0
2971,-100.01304,37.41659,0
2972,-100.005036,50.228395,0
2973,-99.999448,29.397859,0
2974,-99.9833,42.5586,0
2975,-99.961326,44.205137,0
2976,-99.957235,33.9921,0
2977,-99.952083,20.182773,0
2978,-99.950596,32.526042,0
2979,-99.94556,38.04344,0
2980,-99.945353,27.960827,0
2981,-99.93155,39.80314,0
2982,-99.93095,37.18617,0
2983,-99.917139,49.8045,0
2984,-99.913333,50.676667,0
2985,-99.912631,29.845717,0
2986,-99.910486,29.207201,0
2987,-99.898456,38.758083,0
2988,-99.88762,38.45558,0
2989,-99.881818,32.236524,0
2990,-99.880391,35.637639,0
2991,-99.88,65.76,0
2992,-99.86978,39.02604,0
2993,-99.86436,39.56958,0
2994,-99.850209,46.249305,0
2995,-99.847047,30.524133,0
2996,-99.844038,39.350266,0
2997,-99.84,73.45,0
2998,-99.825369,31.893402,0
2999,-99.82011278,45.52931685,0
3000,-99.816948,30.933611,0
3001,-99.802377,20.685097,0
3002,-99.80152,37.88423,0
3003,-99.800997,41.444526,0
3004,-99.79754435,47.18960335,0
3005,-99.7869,37.384907,0
3006,-99.780075,21.38436,0
3007,-99.774635,36.828648,0
3008,-99.771208,34.670898,0
3009,-99.769382,41.664068,0
3010,-99.755486,34.101667,0
3011,-99.752771,37.655841,0
3012,-99.751837,29.699804,0
3013,-99.745452,49.56946,0
3014,-99.73793,35.79367,0
3015,-99.733216,19.369001,0
3016,-99.729351,32.381739,0
3017,-99.72809,41.93881,0
3018,-99.710472,32.058237,0
3019,-99.700144,42.474392,0
3020,-99.69,66.9,0
3021,-99.68217,44.07611,0
3022,-99.680485,32.61277,0
3023,-99.677204,45.317872,0
3024,-99.674447,30.42078,0
3025,-99.66271,38.64026,0
3026,-99.658726,40.160476,0
3027,-99.655731,50.780084,0
3028,-99.6531,37.0583,0
3029,-99.64691,35.602845,0
3030,-99.63668799,45.78495081,0
3031,-99.63476711,44.98069719,0
3032,-99.63258,38.40334,0
3033,-99.631653,34.267605,0
3034,-99.63,49.4,0
3035,-99.617364,30.116886,0
3036,-99.601137,39.496472,0
3037,-99.59525,40.42522,0
3038,-99.593042,49.837514,0
3039,-99.583997,42.721259,0
3040,-99.583683,31.675151,0
3041,-99.57937,38.8956,0
3042,-99.57912,39.9495,0
3043,-99.570572,29.818059,0
3044,-99.57019,39.68447,0
3045,-99.565239,36.616829,0
3046,-99.560162,49.207678,0
3047,-99.54,56.09,0
3048,-99.537007,48.558403,0
3049,-99.52681,27.501667,0
3050,-99.522324,29.618121,0
3051,-99.521345,47.962409,0
3052,-99.508165,41.441686,0
3053,-99.5,75.31,0
3054,-99.5,63.32,0
3055,-99.498313,30.27158,0
3056,-99.49508085,46.45122201,0
3057,-99.49144,30.886078,0
3058,-99.47486,37.87136,0
3059,-99.469615,32.982678,0
3060,-99.45767,38.2031,0
3061,-99.456347,32.408812,0
3062,-99.45,64.33,0
3063,-99.446204,46.716037,0
3064,-99.440002,47.024883,0
3065,-99.4375,48.2889,0
3066,-99.43,60.46,0
3067,-99.43,58.67,0
3068,-99.42915,43.28428,0
3069,-99.39815,41.78477,0
3070,-99.39072,29.999806,0
3071,-99.39,62.29,0
3072,-99.388341,27.901839,0
3073,-99.382942,42.365833,0
3074,-99.38,72.49,0
3075,-99.373232,28.337138,0
3076,-99.351586,42.921439,0
3077,-99.34919,42.60104,0
3078,-99.340363,43.78674,0
3079,-99.340181,20.065042,0
3080,-99.338875,29.783071,0
3081,-99.33782,37.60319,0
3082,-99.335433,41.025142,0
3083,-99.32911,36.943563,0
3084,-99.318703,39.395746,0
3085,-99.30922,38.57497,0
3086,-99.30846,38.3497,0
3087,-99.30825753,44.82284827,0
3088,-99.30581,37.28449,0
3089,-99.30272958,46.15097658,0
3090,-99.291941,49.729168,0
3091,-99.28322,38.87822,0
3092,-99.274334,39.656346,0
3093,-99.27209,38.07718,0
3094,-99.271203,30.1931,0
3095,-99.268305,32.733422,0
3096,-99.257048,31.054321,0
3097,-99.242055,27.634541,0
3098,-99.23697799,46.42582556,0
3099,-99.227058,30.74188,0
3100,-99.22014571,45.27503007,0
3101,-99.21173,34.779446,0
3102,-99.20361,47.92306,0
3103,-99.2,43.966667,0
3104,-99.18849,43.11507,0
3105,-99.17402,29.622347,0
3106,-99.162698,29.370799,0
3107,-99.154572,29.190833,0
3108,-99.1516,43.56079,0
3109,-99.14917781,44.39788846,0
3110,-99.138978,30.033497,0
3111,-99.12905471,45.7179393,0
3112,-99.11847,37.41951,0
3113,-99.11388,39.08875,0
3114,-99.10656,47.16165,0
3115,-99.10643,38.46512,0
3116,-99.100566,19.398709,0
3117,-99.09108,45.03337,0
3118,-99.089907,40.674813,0
3119,-99.0849,40.9694,0
3120,-99.08468,28.944868,0
3121,-99.08140689,47.68115609,0
3122,-99.08,53.46,0
3123,-99.04,49.13,0
3124,-99.04,73.22,0
3125,-99.03898,37.65869,0
3126,-99.0324625,46.31440882,0
3127,-99.02875,39.6864,0
3128,-99.028681,31.85723,0
3129,-99.019714,29.744147,0
3130,-99.00241,38.92356,0
3131,-98.98677,44.6219,0
3132,-98.980207,34.746408,0
3133,-98.98,24.37,0
3134,-98.97778,42.64729,0
3135,-98.969461,35.881793,0
3136,-98.962605,34.278861,0
3137,-98.960589,32.160884,0
3138,-98.95258,40.32802,0
3139,-98.95258,40.08751,0
3140,-98.94402335,45.99864027,0
3141,-98.93,54.75,0
3142,-98.923861,29.576325,0
3143,-98.912013,30.239059,0
3144,-98.908861,29.16381,0
3145,-98.89671,37.4755,0
3146,-98.892767,43.388998,0
3147,-98.89,75.77,0
3148,-98.88566502,46.48232155,0
3149,-98.88195,43.02929,0
3150,-98.881095,48.026843,0
3151,-98.871022,34.022931,0
3152,-98.87051,37.28216,0
3153,-98.865236,47.236393,0
3154,-98.8620363,19.16896097,0
3155,-98.86015,31.738394,0
3156,-98.85016,38.30487,0
3157,-98.849436,38.679331,0
3158,-98.845855,19.690625,0
3159,-98.83569,45.72047,0
3160,-98.83,57.34,0
3161,-98.83,22.64,0
3162,-98.819673,30.506489,0
3163,-98.815553,29.884075,0
3164,-98.814833,35.456755,0
3165,-98.80922,41.71155,0
3166,-98.806336,51.439384,0
3167,-98.80593,39.29463,0
3168,-98.800286,36.888717,0
3169,-98.78656,42.47556,0
3170,-98.76702,39.63456,0
3171,-98.75002,27.353603,0
3172,-98.74283,38.510198,0
3173,-98.74,67.24,0
3174,-98.73911,37.63882,0
3175,-98.737891,32.416435,0
3176,-98.732554,41.002849,0
3177,-98.7295847,47.55858771,0
3178,-98.724551,45.444978,0
3179,-98.718437,47.816558,0
3180,-98.71645,44.534573,0
3181,-98.706262,29.497502,0
3182,-98.7,56.16,0
3183,-98.699888,46.889225,0
3184,-98.67409,30.234849,0
3185,-98.671152,34.699133,0
3186,-98.67089,37.42717,0
3187,-98.66,64.84,0
3188,-98.65954399,43.80552021,0
3189,-98.656212,30.013686,0
3190,-98.65085,38.13392,0
3191,-98.64929,42.28634,0
3192,-98.64913,41.87993,0
3193,-98.64319772,47.10063863,0
3194,-98.642201,29.740258,0
3195,-98.637367,38.96223,0
3196,-98.63607,43.54151,0
3197,-98.635,49.28,0
3198,-98.62492,38.34122,0
3199,-98.618928,46.68378,0
3200,-98.606024,33.851542,0
3201,-98.598592,31.563942,0
3202,-98.596544,33.104361,0
3203,-98.59249803,46.20155109,0
3204,-98.58579,44.08179,0
3205,-98.583069,30.777239,0
3206,-98.582092,40.731963,0
3207,-98.58186,39.46787,0
3208,-98.58015,37.19515,0
3209,-98.579389,36.364854,0
3210,-98.574201,26.355339,0
3211,-98.568927,32.882478,0
3212,-98.568316,42.570676,0
3213,-98.560334,31.386392,0
3214,-98.557181,27.114554,0
3215,-98.556642,34.060047,0
3216,-98.550218,32.271127,0
3217,-98.52797,37.91299,0
3218,-98.51917,40.0599,0
3219,-98.5163,45.66305,0
3220,-98.511305,32.508654,0
3221,-98.51,66.37,0
3222,-98.5035,43.19128,0
3223,-98.498701,45.151346,0
3224,-98.488884,29.399423,0
3225,-98.486275,29.874554,0
3226,-98.483055,29.032258,0
3227,-98.482353,32.702203,0
3228,-98.475016,38.794243,0
3229,-98.46957,40.900741,0
3230,-98.458006,26.706658,0
3231,-98.457117,32.063473,0
3232,-98.441269,31.022827,0
3233,-98.433457,35.875251,0
3234,-98.42125,29.646949,0
3235,-98.420666,30.093715,0
3236,-98.4167,38.0958,0
3237,-98.413156,34.7515,0
3238,-98.41289,39.02395,0
3239,-98.410187,29.23305,0
3240,-98.40466,38.58889,0
3241,-98.4,60.2,0
3242,-98.39671672,17.46623072,0
3243,-98.39316,39.28536,0
3244,-98.390749,33.761158,0
3245,-98.384722,51.238889,0
3246,-98.375576,40.606496,0
3247,-98.375147,35.174379,0
3248,-98.366481,26.179799,0
3249,-98.361186,30.547909,0
3250,-98.36,72.19,0
3251,-98.35243,33.206131,0
3252,-98.335,35.413333,0
3253,-98.332906,32.398604,0
3254,-98.33033,39.461618,0
3255,-98.31149,37.17137,0
3256,-98.305057,42.621187,0
3257,-98.293586,43.413828,0
3258,-98.290585,28.644082,0
3259,-98.286852,49.970159,0
3260,-98.28,58.94,0
3261,-98.28,62.33,0
3262,-98.27504,38.39855,0
3263,-98.2666,39.70014,0
3264,-98.2603462,46.00894317,0
3265,-98.259097,30.718038,0
3266,-98.25289,39.91122,0
3267,-98.24912,31.632348,0
3268,-98.246015,31.111738,0
3269,-98.24588,36.061452,0
3270,-98.24152,37.64576,0
3271,-98.24,69.07,0
3272,-98.233923,33.00889,0
3273,-98.233868,29.550745,0
3274,-98.22716,37.34419,0
3275,-98.222942,30.229253,0
3276,-98.219155,40.902045,0
3277,-98.209405,29.752976,0
3278,-98.197687,29.971578,0
3279,-98.188094,49.196122,0
3280,-98.183507,36.786076,0
3281,-98.182295,29.141679,0
3282,-98.17691,38.72422,0
3283,-98.17122,29.337892,0
3284,-98.17,76.19,0
3285,-98.167513,37.905189,0
3286,-98.161719,30.415763,0
3287,-98.16164,41.98332,0
3288,-98.161348,26.302795,0
3289,-98.159713,28.393673,0
3290,-98.159167,43.883667,0
3291,-98.156108,42.423171,0
3292,-98.154245,32.144735,0
3293,-98.153303,26.548,0
3294,-98.149036,39.20831,0
3295,-98.14435,43.03899,0
3296,-98.137156,27.750635,0
3297,-98.13,65.64,0
3298,-98.127049,30.920647,0
3299,-98.10968,39.52023,0
3300,-98.108333,28.973611,0
3301,-98.093512,34.281972,0
3302,-98.09337,39.03026,0
3303,-98.090905,28.686466,0
3304,-98.079205,47.037869,0
3305,-98.073664,30.620187,0
3306,-98.04669,37.185,0
3307,-98.04615,32.859776,0
3308,-98.0384,35.971,0
3309,-98.03593,32.662651,0
3310,-98.03342355,46.5068625,0
3311,-98.02,57.38,0
3312,-98.01795,43.7097,0
3313,-98.015457,30.070333,0
3314,-98.00262916,46.10680389,0
3315,-97.99963,41.05007,0
3316,-97.9937,45.8696,0
3317,-97.99243,39.7902,0
3318,-97.98118251,48.76278143,0
3319,-97.97489,41.36013,0
3320,-97.974222,35.005999,0
3321,-97.96888,38.02704,0
3322,-97.96557033,47.510531,0
3323,-97.96339,31.398348,0
3324,-97.96335,38.63354,0
3325,-97.962622,38.242627,0
3326,-97.96146,40.55006,0
3327,-97.957349,26.126221,0
3328,-97.955192,30.444047,0
3329,-97.95139,37.64695,0
3330,-97.947142,36.52435,0
3331,-97.946097,50.357064,0
3332,-97.94332707,47.2249514,0
3333,-97.942101,30.250397,0
3334,-97.941872,29.229837,0
3335,-97.94,63.55,0
3336,-97.94,52.24,0
3337,-97.93608,37.35677,0
3338,-97.931878,29.891328,0
3339,-97.92941,38.43883,0
3340,-97.920627,33.511848,0
3341,-97.919405,33.191558,0
3342,-97.909236,39.98291,0
3343,-97.90593,42.73813,0
3344,-97.905739,31.029131,0
3345,-97.89812,39.59934,0
3346,-97.881296,40.736428,0
3347,-97.88,61.27,0
3348,-97.872764,53.696064,0
3349,-97.869446,38.900833,0
3350,-97.854963,32.124817,0
3351,-97.84143,27.96044,0
3352,-97.826681,29.570567,0
3353,-97.826191,30.696918,0
3354,-97.814794,28.360081,0
3355,-97.812089,31.266686,0
3356,-97.804632,37.154485,0
3357,-97.797851,32.593767,0
3358,-97.77903,43.62487,0
3359,-97.76917,33.38028,0
3360,-97.75714,32.872017,0
3361,-97.749644,37.755227,0
3362,-97.742833,39.27648,0
3363,-97.725863,33.850608,0
3364,-97.71805,44.06872,0
3365,-97.706495,33.654666,0
3366,-97.704437,30.244451,0
3367,-97.697175,27.292528,0
3368,-97.688196,29.427729,0
3369,-97.683508,35.123995,0
3370,-97.683138,46.429989,0
3371,-97.679163,28.143551,0
3372,-97.678362,37.536734,0
3373,-97.676005,29.869051,0
3374,-97.67502,43.24174,0
3375,-97.665481,32.434222,0
3376,-97.6652,41.2132,0
3377,-97.663932,33.117107,0
3378,-97.65858,39.53844,0
3379,-97.653943,26.096372,0
