,X_WGS84,Y_WGS84,verhas
2012,-119.83,53.57,0
2013,-119.83,51.82,0
2014,-119.823164,36.753606,0
2015,-119.81675,38.547342,0
2016,-119.784675,39.414222,0
2017,-119.77,50.73,0
2018,-119.76,64.38,0
2019,-119.751329,37.702916,0
2020,-119.744,34.601,0
2021,-119.739026,38.894189,0
2022,-119.7384,34.4167,0
2023,-119.729103,49.854133,0
2024,-119.7262,42.5,0
2025,-119.72,67.58,0
2026,-119.707064,39.176387,0
2027,-119.7038,44.5421,0
2028,-119.697503,45.847647,0
2029,-119.697,33.992,0
2030,-119.684144,49.015506,0
2031,-119.683123,39.624646,0
2032,-119.68,62.4,0
2033,-119.68,57.23,0
2034,-119.6714,43.5359,0
2035,-119.670487,46.706056,0
2036,-119.661157,37.537027,0
2037,-119.63,59.07,0
2038,-119.6275,44.1843,0
2039,-119.594017,50.460625,0
2040,-119.59,49.48,0
2041,-119.574799,49.235454,0
2042,-119.542555,37.300187,0
2043,-119.525921,55.290047,0
2044,-119.492939,37.844301,0
2045,-119.47006,38.517384,0
2046,-119.45,73.45,0
2047,-119.4274,38.8453,0
2048,-119.423845,50.08445,0
2049,-119.391036,47.588567,0
2050,-119.3878,45.0394,0
2051,-119.385,44.0672,0
2052,-119.37,55.52,0
2053,-119.37,66.4,0
2054,-119.366828,49.840046,0
2055,-119.35,50.36,0
2056,-119.34,49.03,0
2057,-119.34,68.53,0
2058,-119.32,76.58,0
2059,-119.314797,39.295557,0
2060,-119.3144,46.3528,0
2061,-119.314057,48.839376,0
2062,-119.311983,39.644242,0
2063,-119.311858,45.927508,0
2064,-119.3,65.37,0
2065,-119.2941,45.2941,0
2066,-119.292777,37.971889,0
2067,-119.2602,47.116526,0
2068,-119.22,34.88,0
2069,-119.22,67.28,0
2070,-119.18,63.85,0
2071,-119.17,52.7,0
2072,-119.15,60.73,0
2073,-119.138393,50.552458,0
2074,-119.133803,46.927628,0
2075,-119.1318,34.6907,0
2076,-119.11,59.32,0
2077,-119.084275,38.846832,0
2078,-119.083333,55.204167,0
2079,-119.0534,37.8127,0
2080,-119.0531,43.5864,0
2081,-119.01363,37.325936,0
2082,-119.012736,38.21134,0
2083,-119.007727,38.421607,0
2084,-119.002097,46.205263,0
2085,-118.999414,49.056584,0
2086,-118.989,37.6101,0
2087,-118.988,43.8071,0
2088,-118.9492,44.3897,0
2089,-118.9314,45.1342,0
2090,-118.88,63.17,0
2091,-118.848898,39.432622,0
2092,-118.83,48.83,0
2093,-118.825107,34.859413,0
2094,-118.8,53.76,0
2095,-118.7875,45.6722,0
2096,-118.757186,37.420583,0
2097,-118.7542,42.5447,0
2098,-118.7089,44.4633,0
2099,-118.621445,55.909325,0
2100,-118.61,68.08,0
2101,-118.61,50.03,0
2102,-118.573448,42.708768,0
2103,-118.57,58.1,0
2104,-118.57,76.95,0
2105,-118.55696,37.286822,0
2106,-118.537956,39.615314,0
2107,-118.51,50.96,0
2108,-118.506603,55.261512,0
2109,-118.50244,34.306293,0
2110,-118.5,61.87,0
2111,-118.4956,44.6028,0
2112,-118.464762,49.021496,0
2113,-118.46,63.78,0
2114,-118.4236,45.8139,0
2115,-118.4203,45.5067,0
2116,-118.42,51.52,0
2117,-118.415895,36.669598,0
2118,-118.41439,46.029097,0
2119,-118.38,56.73,0
2120,-118.38,60.58,0
2121,-118.335104,37.895754,0
2122,-118.329,45.0781,0
2123,-118.31,66.82,0
2124,-118.282263,35.88222,0
2125,-118.267555,37.267653,0
2126,-118.246261,37.586894,0
2127,-118.242932,34.105485,0
2128,-118.241137,42.332084,0
2129,-118.2398,37.0672,0
2130,-118.2269,45.3522,0
2131,-118.221214,46.678215,0
2132,-118.218914,36.863184,0
2133,-118.201,36.05,0
2134,-118.19,73.37,0
2135,-118.18,36.48,0
2136,-118.16,64.77,0
2137,-118.153939,48.894387,0
2138,-118.1432,44.6944,0
2139,-118.139075,36.664005,0
2140,-118.0864,42.5492,0
2141,-118.08,52.88,0
2142,-118.071044,53.086147,0
2143,-118.04,37.15,0
2144,-118.027131,33.753734,0
2145,-117.9567,45.2447,0
2146,-117.9496,37.4606,0
2147,-117.9436,44.3244,0
2148,-117.932149,34.355577,0
2149,-117.93,63.24,0
2150,-117.9164,45.565,0
2151,-117.899123,49.031666,0
2152,-117.89,65.45,0
2153,-117.82,61.74,0
2154,-117.771313,47.121877,0
2155,-117.740983,40.961253,0
2156,-117.74,50.73,0
2157,-117.74,67.32,0
2158,-117.74,73.67,0
2159,-117.737317,48.468481,0
2160,-117.7323,42.8608,0
2161,-117.716,43.5053,0
2162,-117.7,45.27,0
2163,-117.670215,47.788779,0
2164,-117.65,34.2406,0
2165,-117.648359,47.599167,0
2166,-117.626511,49.533367,0
2167,-117.61,49.06,0
2168,-117.6089,43.8633,0
2169,-117.607062,46.472277,0
2170,-117.5796,38.964,0
2171,-117.559338,47.418359,0
2172,-117.548713,45.947892,0
2173,-117.535394,53.431263,0
2174,-117.53,46.17,0
2175,-117.49,50.1,0
2176,-117.48893,33.48366,0
2177,-117.472528,41.579011,0
2178,-117.47,59.59,0
2179,-117.4524,42.0843,0
2180,-117.43,64.08,0
2181,-117.43,68.65,0
2182,-117.43,58.45,0
2183,-117.4061,45.3456,0
2184,-117.3863,45.5527,0
2185,-117.374696,47.637105,0
2186,-117.3736,44.9855,0
2187,-117.372854,48.653164,0
2188,-117.36553,44.495858,0
2189,-117.354067,47.926747,0
2190,-117.351184,33.951429,0
2191,-117.34,49.42,0
2192,-117.305366,34.247305,0
2193,-117.305342,47.034012,0
2194,-117.292478,46.607637,0
2195,-117.2818,45.7761,0
2196,-117.28,52.51,0
2197,-117.28,62.52,0
2198,-117.256217,43.65537,0
2199,-117.25226,32.83977,0
2200,-117.23896,33.03798,0
2201,-117.23,47.34,0
2202,-117.185072,57.224696,0
2203,-117.17924,33.39054,0
2204,-117.1675,44.7692,0
2205,-117.149607,46.871977,0
2206,-117.113014,43.841755,0
2207,-117.09,51.44,0
2208,-117.09,76.76,0
2209,-117.084764,32.554374,0
2210,-117.0718,36.230944,0
2211,-117.065405,43.332262,0
2212,-117.0583,45.9566,0
2213,-117.05,65.07,0
2214,-117.05,66.36,0
2215,-117.05,55.7,0
2216,-117.0345,39.3952,0
2217,-117.02194,33.01583,0
2218,-117.01,61.38,0
2219,-116.990647,38.531669,0
2220,-116.99,49.62,0
2221,-116.99,51.03,0
2222,-116.98503,46.662758,0
2223,-116.98,67.81,0
2224,-116.978554,45.547197,0
2225,-116.96417,44.939678,0
2226,-116.904745,41.001104,0
2227,-116.90336,32.69249,0
2228,-116.9,72.08,0
2229,-116.89822,46.92156,0
2230,-116.89204,45.15778,0
2231,-116.839355,47.358592,0
2232,-116.83838,32.92704,0
2233,-116.82644,47.718971,0
2234,-116.8125,34.162222,0
2235,-116.769969,46.474739,0
2236,-116.74,49.5,0
2237,-116.735945,54.168625,0
2238,-116.73318,43.016826,0
2239,-116.716081,33.764611,0
2240,-116.71,63.17,0
2241,-116.71,73.6,0
2242,-116.637183,45.372508,0
2243,-116.6125,33.15833,0
2244,-116.609322,45.001381,0
2245,-116.608824,46.233019,0
2246,-116.6,60.16,0
2247,-116.599035,43.33962,0
2248,-116.596663,33.603583,0
2249,-116.58,51.22,0
2250,-116.558333,52.918333,0
2251,-116.55,49.18,0
2252,-116.488231,46.757055,0
2253,-116.450142,52.011578,0
2254,-116.44724,32.88727,0
2255,-116.434461,41.368323,0
2256,-116.408508,42.696246,0
2257,-116.4,71.01,0
2258,-116.39735,43.687677,0
2259,-116.343031,43.940518,0
2260,-116.333508,33.72243,0
2261,-116.33,67,0
2262,-116.3268,39.0424,0
2263,-116.316667,40.8,0
2264,-116.315094,52.312683,0
2265,-116.302836,45.523345,0
2266,-116.300697,45.761551,0
2267,-116.29,65.56,0
2268,-116.21,61.07,0
2269,-116.18,62.25,0
2270,-116.146206,44.073243,0
2271,-116.145852,34.03335,0
2272,-116.14,57.91,0
2273,-116.1211,42.7427,0
2274,-116.106208,43.479038,0
2275,-116.076821,46.019373,0
2276,-116.02,68.19,0
2277,-116.006,50.532,0
2278,-116.001219,42.344837,0
2279,-115.99635,55.411876,0
2280,-115.98,49.67,0
2281,-115.947144,42.93801,0
2282,-115.9323,44.92263,0
2283,-115.916964,39.387768,0
2284,-115.86,72.49,0
2285,-115.851608,50.165489,0
2286,-115.80493,41.68107,0
2287,-115.8,59.44,0
2288,-115.78,64.41,0
2289,-115.76,65.98,0
2290,-115.744033,49.795078,0
2291,-115.7358,36.4307,0
2292,-115.6476,49.55,0
2293,-115.599555,36.266075,0
2294,-115.592356,35.550884,0
2295,-115.570831,51.173448,0
2296,-115.57,69.75,0
2297,-115.5509,35.3147,0
2298,-115.55,31.43,0
2299,-115.53232,36.069522,0
2300,-115.48,53.89,0
2301,-115.42,49.42,0
2302,-115.360954,36.43925,0
2303,-115.34,56.69,0
2304,-115.310899,47.566378,0
2305,-115.301281,42.948988,0
2306,-115.3,68.53,0
2307,-115.29,35.27,0
2308,-115.22,62.56,0
2309,-115.2,49.03,0
2310,-115.19,72.04,0
2311,-115.157897,35.573058,0
2312,-115.15,61,0
2313,-115.15,63.97,0
2314,-115.149722,50.917098,0
2315,-115.123867,58.616087,0
2316,-115.12,49.3,0
2317,-115.111825,36.622095,0
2318,-115.109628,37.261245,0
2319,-115.087914,51.121156,0
2320,-115.062714,38.274239,0
2321,-115.036993,37.812113,0
2322,-115.03,66.67,0
2323,-115,47.15,0
2324,-114.96816,53.52091,0
2325,-114.96,75.31,0
2326,-114.949233,43.344066,0
2327,-114.90484,39.68878,0
2328,-114.90065,54.275017,0
2329,-114.897227,51.280097,0
2330,-114.897014,52.227178,0
2331,-114.88,55.1,0
2332,-114.858354,42.760361,0
2333,-114.848074,51.483392,0
2334,-114.84,71.2,0
2335,-114.8394,50.551705,0
2336,-114.77,64.69,0
2337,-114.74588,47.528153,0
2338,-114.73,69.68,0
2339,-114.706809,36.71578,0
2340,-114.68978,39.186303,0
2341,-114.682581,50.906708,0
2342,-114.64067,39.482997,0
2343,-114.589749,47.012479,0
2344,-114.589057,44.135194,0
2345,-114.58,65.91,0
2346,-114.564371,49.633202,0
2347,-114.545429,53.268028,0
2348,-114.544117,50.028224,0
2349,-114.532098,48.090676,0
2350,-114.515047,46.749824,0
2351,-114.5,58.86,0
2352,-114.49005,47.706162,0
2353,-114.49,49,0
2354,-114.484029,51.160844,0
2355,-114.43798,50.807255,0
2356,-114.43,56.85,0
2357,-114.410767,43.808012,0
2358,-114.406242,37.527629,0
2359,-114.39508,38.241649,0
2360,-114.39,60.43,0
2361,-114.382788,42.594308,0
2362,-114.38275,45.30557,0
2363,-114.353489,49.38474,0
2364,-114.3522,42.2223,0
2365,-114.35,62.33,0
2366,-114.34708,49.86909,0
2367,-114.29103,50.554421,0
2368,-114.290737,39.121009,0
2369,-114.285592,46.050922,0
2370,-114.257052,47.370617,0
2371,-114.23,75.69,0
2372,-114.207,33.2102,0
2373,-114.196025,50.207892,0
2374,-114.191497,49.589128,0
2375,-114.160712,46.26335,0
2376,-114.16,71.69,0
2377,-114.136125,42.590287,0
2378,-114.12,61.3,0
2379,-114.101593,51.095102,0
2380,-114.093667,43.827443,0
2381,-114.084107,46.484578,0
2382,-114.082602,53.87212,0
2383,-114.081595,46.725296,0
2384,-114.08,63.74,0
2385,-114.074447,49.955172,0
2386,-114.067812,43.305738,0
2387,-114.067192,46.9529,0
2388,-114.059771,49.340916,0
2389,-114.032073,49.134967,0
2390,-114.017621,50.910959,0
2391,-114.011974,42.371005,0
2392,-114.01,66.82,0
2393,-114.0081,44.41663,0
2394,-114.002114,52.479451,0
2395,-114.000792,36.280268,0
2396,-113.904728,51.658217,0
2397,-113.904545,50.130524,0
2398,-113.89,55.08,0
2399,-113.89,58.79,0
2400,-113.88807,49.571853,0
2401,-113.8773,39.8835,0
2402,-113.857782,44.197215,0
2403,-113.854363,35.072855,0
2404,-113.8543,37.0913,0
2405,-113.853486,43.642619,0
2406,-113.805,36.7955,0
2407,-113.791612,34.397675,0
2408,-113.791232,49.041383,0
2409,-113.77,52.37,0
2410,-113.744287,47.397488,0
2411,-113.744033,42.543216,0
2412,-113.735888,48.688504,0
2413,-113.708916,50.806945,0
2414,-113.6958,42.2506,0
2415,-113.685693,46.406129,0
2416,-113.66,61.89,0
2417,-113.66,64.69,0
2418,-113.6519,49.7081,0
2419,-113.631061,51.167862,0
2420,-113.630504,52.552188,0
2421,-113.624446,41.797167,0
2422,-113.59,50.03,0
2423,-113.5794,36.1434,0
2424,-113.572,36.8534,0
2425,-113.5675,43.72,0
2426,-113.545,53.448333,0
2427,-113.535967,53.261296,0
2428,-113.51,59.89,0
2429,-113.5062,38.4929,0
2430,-113.4941,48.99794,0
2431,-113.477905,42.672695,0
2432,-113.476327,43.987547,0
2433,-113.4485,37.352,0
2434,-113.443423,46.943829,0
2435,-113.44,57.23,0
2436,-113.44,72,0
2437,-113.439828,48.748783,0
2438,-113.43,75.55,0
2439,-113.428,36.622,0
2440,-113.4,63.2,0
2441,-113.395592,39.84977,0
2442,-113.3806,34.7568,0
2443,-113.3774,41.9088,0
2444,-113.3705,37.7875,0
2445,-113.360421,44.143779,0
2446,-113.36,65.87,0
2447,-113.356,33.8183,0
2448,-113.3349,53.8306,0
2449,-113.32,69.75,0
2450,-113.27,27.67,0
2451,-113.268315,53.532709,0
2452,-113.251,34.4117,0
2453,-113.244208,45.330455,0
2454,-113.24,52.2,0
2455,-113.2264,36.2725,0
2456,-113.222763,35.52248,0
2457,-113.220732,52.986931,0
2458,-113.218047,49.487188,0
2459,-113.183934,37.206788,0
2460,-113.0955,42.8979,0
2461,-113.0917,42.1207,0
2462,-113.087014,45.618063,0
2463,-113.083,36.4625,0
2464,-113.055306,49.187274,0
2465,-113.020532,45.012959,0
2466,-113.019187,53.828879,0
2467,-113.009149,49.806135,0
2468,-113.008981,51.82513,0
2469,-113.0065,37.0039,0
2470,-113.0004,37.3475,0
2471,-112.996109,42.667784,0
2472,-112.956052,51.300716,0
2473,-112.895255,47.194083,0
2474,-112.889,36.5931,0
2475,-112.888313,49.639092,0
2476,-112.88,71.63,0
2477,-112.872188,44.069268,0
2478,-112.848784,50.783718,0
2479,-112.84552,52.98161,0
2480,-112.83,56.43,0
2481,-112.80394,37.699771,0
2482,-112.79,55.29,0
2483,-112.786246,51.481474,0
2484,-112.75464,43.020666,0
2485,-112.75,66.78,0
2486,-112.75,61.03,0
2487,-112.74,36.88,0
2488,-112.736678,35.293512,0
2489,-112.713081,46.232703,0
2490,-112.701,34.2816,0
2491,-112.698,33.935,0
2492,-112.67,63.32,0
2493,-112.65944,48.116763,0
2494,-112.6568,37.1881,0
2495,-112.644889,51.958076,0
2496,-112.64,74.74,0
2497,-112.635426,45.20768,0
2498,-112.63052,51.281613,0
2499,-112.619496,40.492732,0
2500,-112.602,36.6654,0
2501,-112.6,58.29,0
2502,-112.57683,52.598712,0
2503,-112.56302,46.009479,0
2504,-112.562818,48.363793,0
2505,-112.56,75.54,0
2506,-112.548,32.4545,0
2507,-112.521867,37.501112,0
2508,-112.5201,38.259,0
2509,-112.508936,47.276979,0
2510,-112.495179,42.891575,0
2511,-112.446271,59.123753,0
2512,-112.430785,37.968012,0
2513,-112.428144,37.048036,0
2514,-112.415604,43.219105,0
2515,-112.409554,41.340984,0
2516,-112.392857,46.525991,0
2517,-112.3898,38.4198,0
2518,-112.380273,47.086097,0
2519,-112.37,34.56,0
2520,-112.37,65.6,0
2521,-112.363771,34.162642,0
2522,-112.351029,54.761864,0
2523,-112.337622,49.250397,0
2524,-112.33,69.35,0
2525,-112.303519,33.481916,0
2526,-112.290174,42.213729,0
2527,-112.282405,40.523154,0
2528,-112.281086,42.430604,0
2529,-112.278703,51.416139,0
2530,-112.271391,54.135843,0
2531,-112.270478,43.952347,0
2532,-112.25113,41.048113,0
2533,-112.25,51.67,0
2534,-112.243017,51.924851,0
2535,-112.24,50.43,0
2536,-112.237203,43.349459,0
2537,-112.221105,41.470325,0
2538,-112.22,72.42,0
2539,-112.218909,36.704639,0
2540,-112.212,33.2257,0
2541,-112.206453,42.880628,0
2542,-112.192025,37.607219,0
2543,-112.1917,37.811221,0
2544,-112.183,35.9992,0
2545,-112.1651,38.0731,0
2546,-112.155654,35.327159,0
2547,-112.131817,36.494586,0
2548,-112.10324,40.304614,0
2549,-112.093383,41.290114,0
2550,-112.09,64.72,0
2551,-112.06,66.52,0
2552,-112.06,60.54,0
2553,-112.054,34.9494,0
2554,-112.04,46.59,0
2555,-112.005306,34.75975,0
2556,-112.00156,54.97146,0
2557,-111.99,57.57,0
2558,-111.99,56.09,0
2559,-111.975403,49.006256,0
2560,-111.9693,37.0293,0
2561,-111.960487,43.752462,0
2562,-111.959367,37.492701,0
2563,-111.95,33.4,0
2564,-111.95,61.83,0
2565,-111.94982,40.712017,0
2566,-111.946308,41.502394,0
2567,-111.943156,50.908713,0
2568,-111.930881,41.072837,0
2569,-111.883771,41.835241,0
2570,-111.8745,37.6749,0
2571,-111.869853,40.878943,0
2572,-111.866037,45.077056,0
2573,-111.847357,45.843403,0
2574,-111.84,77.63,0
2575,-111.84,74.7,0
2576,-111.813087,46.936978,0
2577,-111.807119,46.70031,0
2578,-111.8068,38.549,0
2579,-111.803742,34.483608,0
2580,-111.80124,33.97599,0
2581,-111.79842,35.91608,0
2582,-111.798332,40.573834,0
2583,-111.782,35.145,0
2584,-111.76942,47.195989,0
2585,-111.766313,52.191807,0
2586,-111.7626287,47.55941043,0
2587,-111.759931,39.821623,0
2588,-111.744745,36.173849,0
2589,-111.737016,35.351788,0
2590,-111.727508,45.366212,0
2591,-111.726932,40.154404,0
2592,-111.7235,55.4021,0
2593,-111.718476,43.6594,0
2594,-111.70907,33.36321,0
2595,-111.702962,38.031097,0
2596,-111.6976,37.0868,0
2597,-111.68895,42.21735,0
2598,-111.681463,43.96485,0
2599,-111.68,71.31,0
2600,-111.672809,41.039823,0
2601,-111.666004,35.542659,0
2602,-111.64,34.76,0
2603,-111.632,36.8389,0
2604,-111.631805,36.653625,0
2605,-111.618183,49.078938,0
2606,-111.6061,38.6786,0
2607,-111.5863,39.0254,0
2608,-111.581559,35.226092,0
2609,-111.579,34.2684,0
2610,-111.546471,52.379405,0
2611,-111.53,63.28,0
2612,-111.524055,40.335148,0
2613,-111.519594,38.341635,0
2614,-111.5195,53.0057,0
2615,-111.506318,50.766391,0
2616,-111.5,46.33,0
2617,-111.497541,40.594953,0
2618,-111.4964,38.1606,0
2619,-111.493306,45.933365,0
2620,-111.459048,35.045077,0
2621,-111.4496,37.7498,0
2622,-111.448103,49.872721,0
2623,-111.445276,44.305614,0
2624,-111.4392,43.4882,0
2625,-111.431531,41.928263,0
2626,-111.42,66.06,0
2627,-111.416,33.4009,0
2628,-111.397856,40.869525,0
2629,-111.39,25.08,0
2630,-111.380579,34.038512,0
2631,-111.358799,38.011429,0
2632,-111.354788,44.85757,0
2633,-111.341411,42.209852,0
2634,-111.34,51.55,0
2635,-111.337867,33.703167,0
2636,-111.325,31.619,0
2637,-111.32444,34.272903,0
2638,-111.298071,45.271937,0
2639,-111.272682,38.458483,0
2640,-111.2658,44.4957,0
2641,-111.2543,39.112,0
2642,-111.25098,45.769331,0
2643,-111.2375,39.659,0
2644,-111.237488,45.447078,0
2645,-111.23,67.2,0
2646,-111.215281,38.264143,0
2647,-111.211163,44.704322,0
2648,-111.211058,42.972533,0
2649,-111.19,57,0
2650,-111.167122,45.064064,0
2651,-111.154833,33.27915,0
2652,-111.150569,38.085459,0
2653,-111.15,69.41,0
2654,-111.147118,32.273256,0
2655,-111.122,31.8045,0
2656,-111.111986,47.574161,0
2657,-111.108794,49.875683,0
2658,-111.1035,37.7498,0
2659,-111.098342,34.366182,0
2660,-111.088,31.3992,0
2661,-111.085,41.4427,0
2662,-111.078,33.5023,0
2663,-111.075887,45.918819,0
2664,-111.075825,43.773465,0
2665,-111.07,59.4,0
2666,-111.039,33.9497,0
2667,-111.038923,45.650935,0
2668,-111.003017,37.302159,0
2669,-111,64.77,0
2670,-110.976,38.3478,0
2671,-110.96,60.73,0
2672,-110.956681,29.046731,0
2673,-110.952355,48.514397,0
2674,-110.9356,40.17638,0
2675,-110.921347,32.23915,0
2676,-110.902,33.806,0
2677,-110.901927,45.209998,0
2678,-110.8912,53.6976,0
2679,-110.886155,58.191722,0
2680,-110.88,70.25,0
2681,-110.874663,52.761953,0
2682,-110.8721,53.343,0
2683,-110.869,33.0977,0
2684,-110.8669,49.2008,0
2685,-110.865498,32.510486,0
2686,-110.863134,49.654687,0
2687,-110.854508,44.543228,0
2688,-110.8485,37.7642,0
2689,-110.848329,31.496385,0
2690,-110.843673,39.62007,0
2691,-110.81,62.75,0
2692,-110.800819,50.335334,0
2693,-110.79056,51.768922,0
2694,-110.786335,50.043499,0
2695,-110.774111,37.17038,0
2696,-110.738464,44.939014,0
2697,-110.73842,43.47477,0
2698,-110.72311,43.729952,0
2699,-110.7059,42.1089,0
2700,-110.696226,45.359463,0
2701,-110.691504,32.395715,0
2702,-110.69,71.85,0
2703,-110.681462,32.134423,0
2704,-110.677859,42.662541,0
2705,-110.6767,39.975,0
2706,-110.66,31.94,0
2707,-110.66,31.68,0
2708,-110.645747,34.967958,0
2709,-110.617,34.4884,0
2710,-110.6165,39.2717,0
2711,-110.614883,35.888387,0
2712,-110.6074499,45.88515415,0
2713,-110.598987,52.619634,0
2714,-110.58,75.01,0
2715,-110.566952,45.660974,0
2716,-110.553026,44.754214,0
2717,-110.541542,49.922255,0
2718,-110.54,63.74,0
2719,-110.45359,49.612914,0
2720,-110.444098,49.01043,0
2721,-110.442564,31.565401,0
2722,-110.44,71.24,0
2723,-110.437479,31.107412,0
2724,-110.436188,47.886837,0
2725,-110.415135,34.551835,0
2726,-110.408836,49.262603,0
2727,-110.396906,43.141105,0
2728,-110.396156,43.853776,0
2729,-110.393263,44.554292,0
2730,-110.3931,42.4278,0
2731,-110.349267,39.633837,0
2732,-110.345726,31.839188,0
2733,-110.328851,40.583823,0
2734,-110.310771,50.684801,0
2735,-110.29825,31.42515,0
2736,-110.278,34.973,0
2737,-110.2384,34.7756,0
2738,-110.238219,49.725332,0
2739,-110.225,32.3322,0
2740,-110.21826,47.28386,0
2741,-110.182022,48.901017,0
2742,-110.179563,38.254961,0
2743,-110.174522,44.867612,0
2744,-110.166585,46.45077,0
2745,-110.161,31.6045,0
2746,-110.16,65.45,0
2747,-110.16,57.46,0
2748,-110.1584,51.9188,0
2749,-110.15,32.8818,0
2750,-110.13,61.42,0
2751,-110.12,69.79,0
2752,-110.12,56.05,0
2753,-110.113791,39.157835,0
2754,-110.09,34.17,0
2755,-110.07685,32.058802,0
2756,-110.028764,50.908598,0
2757,-110.010081,52.583671,0
2758,-110.01,66.52,0
2759,-110.000183,38.725199,0
2760,-109.996,35.031,0
2761,-109.97,60.31,0
2762,-109.969326,50.581718,0
2763,-109.96,45.84,0
2764,-109.9333,41.1794,0
2765,-109.93,67.35,0
2766,-109.894221,46.034636,0
2767,-109.89,62.63,0
2768,-109.89,70.7,0
2769,-109.88,32.67,0
2770,-109.870199,33.826411,0
2771,-109.8677,39.7855,0
2772,-109.85144,41.54084,0
2773,-109.848518,41.907898,0
2774,-109.834294,34.072393,0
2775,-109.826344,38.432678,0
2776,-109.82,58.98,0
2777,-109.82,54.37,0
2778,-109.812869,37.665667,0
2779,-109.807543,34.888627,0
2780,-109.784188,43.259837,0
2781,-109.783952,35.07993,0
2782,-109.77887,49.53838,0
2783,-109.7742,37.1798,0
2784,-109.77013,38.060222,0
2785,-109.731553,44.931153,0
2786,-109.721283,40.930217,0
2787,-109.714777,49.984958,0
2788,-109.7034,48.257,0
2789,-109.67,55.55,0
2790,-109.640938,47.72377,0
2791,-109.6258,39.8573,0
2792,-109.622856,51.474112,0
2793,-109.5831,44.4618,0
2794,-109.583058,40.16434,0
2795,-109.5819961,46.96053735,0
2796,-109.57446,34.11159,0
2797,-109.574206,38.605014,0
2798,-109.553003,45.288155,0
2799,-109.5509,41.2804,0
2800,-109.542612,43.435589,0
2801,-109.54,32.9,0
2802,-109.53,52.52,0
2803,-109.5273,38.0105,0
2804,-109.5099,39.3433,0
2805,-109.503634,43.647194,0
2806,-109.495513,49.657159,0
2807,-109.49207,40.476706,0
2808,-109.464415,41.492279,0
2809,-109.452445,32.155649,0
2810,-109.45008,48.58979,0
2811,-109.4406,38.1922,0
2812,-109.439362,45.079242,0
2813,-109.4375,33.97278,0
2814,-109.422036,37.782835,0
2815,-109.41,35.584,0
2816,-109.4024,39.5845,0
2817,-109.4,64.08,0
2818,-109.3858,40.9523,0
2819,-109.36,34.5489,0
2820,-109.36,61.57,0
2821,-109.36,57.46,0
2822,-109.357795,31.86474,0
2823,-109.3474608,47.06289871,0
2824,-109.332016,44.480496,0
2825,-109.3265,33.6356,0
2826,-109.2967,38.5581,0
2827,-109.294149,34.14258,0
2828,-109.282273,50.663836,0
2829,-109.25,35.75,0
2830,-109.25,71.69,0
2831,-109.238208,40.406084,0
2832,-109.228949,32.946606,0
2833,-109.21,56.39,0
2834,-109.21,69.37,0
2835,-109.2072,38.3549,0
2836,-109.188871,53.516907,0
2837,-109.18,33.99,0
2838,-109.166979,45.300165,0
2839,-109.1505,38.7163,0
2840,-109.131682,51.460698,0
2841,-109.13,59.32,0
2842,-109.107918,49.193534,0
2843,-109.085449,33.828781,0
2844,-109.0712,39.9161,0
2845,-109.068188,44.997781,0
2846,-109.066017,45.597612,0
2847,-109.0626,44.524013,0
2848,-109.06,76.42,0
2849,-109.042654,43.663845,0
2850,-109.030353,28.37171,0
2851,-109.004862,37.77984,0
2852,-108.98,63.01,0
2853,-108.97977,33.56685,0
2854,-108.972753,40.289402,0
2855,-108.967644,48.428284,0
2856,-108.966426,53.386462,0
2857,-108.961964,50.361338,0
2858,-108.94,66.21,0
2859,-108.9294,39.3458,0
2860,-108.917268,37.587601,0
2861,-108.91,45.3,0
2862,-108.907309,36.241957,0
2863,-108.9018,38.190043,0
2864,-108.9009,44.1611,0
2865,-108.899543,40.461631,0
2866,-108.894713,39.049061,0
2867,-108.890673,40.71163,0
2868,-108.876345,42.44749,0
2869,-108.87,60.16,0
2870,-108.847236,52.840768,0
2871,-108.844086,32.626998,0
2872,-108.839152,50.068618,0
2873,-108.8237,38.4164,0
2874,-108.809924,49.573027,0
2875,-108.805904,51.642893,0
2876,-108.80456,31.576262,0
2877,-108.8,70.37,0
2878,-108.796312,33.12526,0
2879,-108.7825,37.9444,0
2880,-108.750135,39.226798,0
2881,-108.7438,44.6007,0
2882,-108.7405,43.9542,0
2883,-108.728108,40.581922,0
2884,-108.71,75.92,0
2885,-108.7045416,46.33113529,0
2886,-108.692166,45.689088,0
2887,-108.682,35.038,0
2888,-108.674307,32.350356,0
2889,-108.671048,38.227698,0
2890,-108.664899,39.017783,0
2891,-108.654414,32.937469,0
2892,-108.652301,33.921892,0
2893,-108.64,65.03,0
2894,-108.64,58.28,0
2895,-108.622155,44.758469,0
2896,-108.6215,38.73931,0
2897,-108.5901,42.5566,0
2898,-108.557358,40.433482,0
2899,-108.553017,31.444767,0
2900,-108.5495,37.23516,0
2901,-108.52549,47.917874,0
2902,-108.485,32.638,0
2903,-108.48,50.1,0
2904,-108.472598,33.700536,0
2905,-108.468683,37.679967,0
2906,-108.465963,33.467139,0
2907,-108.464242,45.775597,0
2908,-108.45738,38.426708,0
2909,-108.454027,30.841889,0
2910,-108.45,61.3,0
2911,-108.45,71.31,0
2912,-108.4496,35.5453,0
2913,-108.4385,31.7695,0
2914,-108.437954,47.678803,0
2915,-108.3823122,29.61405383,0
2916,-108.373895,38.650583,0
2917,-108.373192,31.071917,0
