,X_WGS84,Y_WGS84,echang
2549,-103.310857,46.387184,0
2550,-103.309378,45.523524,0
2551,-103.30703,39.127899,0
2552,-103.274037,38.808838,0
2553,-103.265232,40.795585,0
2554,-103.26058,42.44451,0
2555,-103.25233,40.16009,0
2556,-103.2478837,47.47676563,0
2557,-103.23889,23.60972,0
2558,-103.22906,37.27929,0
2559,-103.207722,36.691472,0
2560,-103.1956117,46.58403768,0
2561,-103.19,78.89,0
2562,-103.18139,24.21333,0
2563,-103.1808,40.62,0
2564,-103.179795,32.698508,0
2565,-103.173294,29.207166,0
2566,-103.169334,44.163122,0
2567,-103.169295,34.516031,0
2568,-103.160911,29.743128,0
2569,-103.16023,35.86909,0
2570,-103.16,64.61,0
2571,-103.122572,38.091435,0
2572,-103.114349,41.677142,0
2573,-103.0915,36.4244,0
2574,-103.090491,41.154355,0
2575,-103.085688,38.93686,0
2576,-103.08,60.77,0
2577,-103.07,27.74,0
2578,-103.055724,43.643761,0
2579,-103.04353,36.24725,0
2580,-103.042582,32.122868,0
2581,-103.04,52.96,0
2582,-103.034408,47.332753,0
2583,-103.02689,37.91273,0
2584,-103.026252,47.90603654,0
2585,-103.019805,36.601583,0
2586,-103.019804,37.113061,0
2587,-103.01419,42.32161,0
2588,-103.005967,42.517633,0
2589,-103,67.24,0
2590,-102.990502,48.270346,0
2591,-102.97382,41.45792,0
2592,-102.97099,36.90003,0
2593,-102.9625,40.10541,0
2594,-102.902268,34.865281,0
2595,-102.885973,32.54463,0
2596,-102.884086,42.792758,0
2597,-102.871722,39.298054,0
2598,-102.8527,41.98732,0
2599,-102.849078,43.90441,0
2600,-102.84898,39.74234,0
2601,-102.815209,40.828467,0
2602,-102.794343,46.889742,0
2603,-102.790903,30.894873,0
2604,-102.78528,38.48611,0
2605,-102.782363,33.957917,0
2606,-102.772362,32.067203,0
2607,-102.763194,46.399444,0
2608,-102.752227,20.822138,0
2609,-102.75,57.26,0
2610,-102.74428,41.16975,0
2611,-102.743145,37.018187,0
2612,-102.714142,44.605209,0
2613,-102.71228,36.729302,0
2614,-102.7013393,48.5201185,0
2615,-102.7,59.32,0
2616,-102.67951,37.68344,0
2617,-102.67602,47.85945,0
2618,-102.66639,38.79083,0
2619,-102.662647,50.595564,0
2620,-102.66224,45.80243,0
2621,-102.651115,32.647251,0
2622,-102.6426737,47.35377903,0
2623,-102.62,62.25,0
2624,-102.617144,37.366682,0
2625,-102.6125,39.475278,0
2626,-102.611558,33.349362,0
2627,-102.60166,42.06831,0
2628,-102.592144,33.786979,0
2629,-102.566842,43.69847,0
2630,-102.551186,49.706085,0
2631,-102.54483,40.93642,0
2632,-102.52355,39.74679,0
2633,-102.5108,36.8892,0
2634,-102.51,65.53,0
2635,-102.49611,38.54139,0
2636,-102.479121,43.277366,0
2637,-102.47477,47.97722,0
2638,-102.4667146,46.10964309,0
2639,-102.46306,42.92282,0
2640,-102.46027,42.46183,0
2641,-102.452653,48.590947,0
2642,-102.444183,30.24898,0
2643,-102.43667,41.7575,0
2644,-102.42472,46.958466,0
2645,-102.422161,35.154645,0
2646,-102.398262,43.870874,0
2647,-102.39232,48.329072,0
2648,-102.381267,44.072045,0
2649,-102.36806,39.51861,0
2650,-102.36,66.55,0
2651,-102.35794,45.52022,0
2652,-102.35361,38.81583,0
2653,-102.340457,42.00641,0
2654,-102.3358943,47.35269065,0
2655,-102.32,78.62,0
2656,-102.314326,31.900881,0
2657,-102.30194,40.51198,0
2658,-102.28644,43.03912,0
2659,-102.28,60.88,0
2660,-102.27611,22.36083,0
2661,-102.26389,40.91587,0
2662,-102.258766,35.683633,0
2663,-102.25757,32.699487,0
2664,-102.253638,21.811096,0
2665,-102.231846,31.396122,0
2666,-102.193895,21.979862,0
2667,-102.18274,39.630577,0
2668,-102.17,49.23,0
2669,-102.16798,46.69561,0
2670,-102.164503,35.495839,0
2671,-102.161889,43.9759,0
2672,-102.15932,45.75261,0
2673,-102.152633,47.624471,0
2674,-102.137484,34.90414,0
2675,-102.13415,41.31688,0
2676,-102.13,58.9,0
2677,-102.114269,50.530419,0
2678,-102.10817,47.8042,0
2679,-102.105308,34.526518,0
2680,-102.09083,39.4625,0
2681,-102.09,72.72,0
2682,-102.08618,41.09213,0
2683,-102.086152,32.048133,0
2684,-102.049275,49.734709,0
2685,-102.042197,37.068244,0
2686,-102.03796,37.49281,0
2687,-102.027412,33.847615,0
2688,-102.026819,39.942619,0
2689,-102.01722,42.91929,0
2690,-102.00017,45.03634,0
2691,-101.999579,30.827044,0
2692,-101.986047,45.482267,0
2693,-101.979336,33.656841,0
2694,-101.943365,43.767368,0
2695,-101.943265,33.065503,0
2696,-101.932262,35.139348,0
2697,-101.927163,35.375266,0
2698,-101.914392,47.283628,0
2699,-101.86606,44.53354,0
2700,-101.853301,41.237529,0
2701,-101.852302,50.312466,0
2702,-101.850536,50.694963,0
2703,-101.840512,33.527199,0
2704,-101.83348,38.95282,0
2705,-101.82649,39.7917,0
2706,-101.817245,45.968803,0
2707,-101.815396,37.02035,0
2708,-101.800808,30.469926,0
2709,-101.796359,50.917788,0
2710,-101.780228,46.864862,0
2711,-101.777515,34.456217,0
2712,-101.773464,43.998208,0
2713,-101.7727,39.1835,0
2714,-101.77,53.89,0
2715,-101.763084,40.093769,0
2716,-101.75438,37.82939,0
2717,-101.75,64.16,0
2718,-101.745341,33.256565,0
2719,-101.719322,50.083542,0
2720,-101.700438,31.886551,0
2721,-101.69292,43.17249,0
2722,-101.69157,41.39777,0
2723,-101.67934,38.46951,0
2724,-101.679326,31.026722,0
2725,-101.65606,47.293741,0
2726,-101.647568,34.937452,0
2727,-101.64323,40.6039,0
2728,-101.6314,37.30626,0
2729,-101.627319,34.021837,0
2730,-101.625167,47.513858,0
2731,-101.623774,35.650829,0
2732,-101.623632,33.492808,0
2733,-101.623427,41.128008,0
2734,-101.61389,21.73222,0
2735,-101.59778,37.98231,0
2736,-101.59718,39.80656,0
2737,-101.58861,32.80712,0
2738,-101.588051,40.853307,0
2739,-101.575468,48.430656,0
2740,-101.57437,48.25779,0
2741,-101.560128,43.823387,0
2742,-101.53451,42.45523,0
2743,-101.5341,30.127164,0
2744,-101.530691,40.443839,0
2745,-101.521725,31.770485,0
2746,-101.52,66.29,0
2747,-101.50469,37.58464,0
2748,-101.49073,32.231395,0
2749,-101.49,18.8,0
2750,-101.48,63.2,0
2751,-101.45672,34.54165,0
2752,-101.4267,37.8086,0
2753,-101.4177071,46.51077709,0
2754,-101.411255,46.859476,0
2755,-101.4022,37.17704,0
2756,-101.4003781,50.94988339,0
2757,-101.389947,33.324805,0
2758,-101.38364,41.55199,0
2759,-101.37949,38.86159,0
2760,-101.372041,39.341009,0
2761,-101.366811,35.109287,0
2762,-101.360429,33.891366,0
2763,-101.35803,38.58546,0
2764,-101.3566,41.2141,0
2765,-101.35481,42.0418,0
2766,-101.332511,37.406524,0
2767,-101.325883,50.401467,0
2768,-101.321817,29.694216,0
2769,-101.31758,48.27592,0
2770,-101.3166418,47.24847599,0
2771,-101.31181,44.72635,0
2772,-101.30611,46.14061,0
2773,-101.28,25.41,0
2774,-101.27397,44.930086,0
2775,-101.271531,43.774,0
2776,-101.252175,50.696329,0
2777,-101.250047,49.04791,0
2778,-101.25,53.83,0
2779,-101.245734,47.57923,0
2780,-101.23989,37.95262,0
2781,-101.235593,51.388677,0
2782,-101.22886,39.80656,0
2783,-101.227487,46.726967,0
2784,-101.216726,30.704281,0
2785,-101.21415,47.07293,0
2786,-101.197037,27.895404,0
2787,-101.181122,46.459297,0
2788,-101.18,57.15,0
2789,-101.178488,39.538837,0
2790,-101.14647,37.78328,0
2791,-101.14,78.36,0
2792,-101.133702,41.133935,0
2793,-101.133247,31.433328,0
2794,-101.131311,31.149519,0
2795,-101.126681,43.005832,0
2796,-101.125891,49.364138,0
2797,-101.124703,50.122242,0
2798,-101.10905,22.02021366,0
2799,-101.106049,33.049599,0
2800,-101.10299,37.40658,0
2801,-101.1,60.32,0
2802,-101.094315,33.46258,0
2803,-101.062937,43.299541,0
2804,-101.06,59.24,0
2805,-101.056769,34.409929,0
2806,-101.04261,39.40081,0
2807,-101.033919,49.16267,0
2808,-101.0321071,25.35368871,0
2809,-101.023486,48.099732,0
2810,-101.003168,36.616004,0
2811,-100.991741,29.887552,0
2812,-100.98601,37.98452,0
2813,-100.98262,39.12923,0
2814,-100.9759036,47.46245741,0
2815,-100.968737,38.905095,0
2816,-100.967313,31.835048,0
2817,-100.96667,21.21611,0
2818,-100.963972,40.649297,0
2819,-100.95766,41.72665,0
2820,-100.955,37.2603,0
2821,-100.95,67.05,0
2822,-100.9443,40.91549,0
2823,-100.9374399,47.22639789,0
2824,-100.931629,29.311839,0
2825,-100.91576,38.63116,0
2826,-100.915695,46.765019,0
2827,-100.91,62.56,0
2828,-100.899192,28.440088,0
2829,-100.888639,34.535524,0
2830,-100.888199,34.937829,0
2831,-100.885072,40.234479,0
2832,-100.873246,35.213053,0
2833,-100.87055,37.45986,0
2834,-100.866347,47.80218,0
2835,-100.8655,38.15462,0
2836,-100.857833,36.373883,0
2837,-100.841897,49.573842,0
2838,-100.828786,25.367674,0
2839,-100.827188,33.628441,0
2840,-100.80988,45.82468,0
2841,-100.800216,35.43653,0
2842,-100.7992833,46.01197178,0
2843,-100.79154,45.33708,0
2844,-100.79,23.27,0
2845,-100.7898718,21.86272171,0
2846,-100.7823931,47.03359896,0
2847,-100.782131,40.021902,0
2848,-100.775181,37.131929,0
2849,-100.763237,29.153767,0
2850,-100.76232,37.96439,0
2851,-100.753384,38.868583,0
2852,-100.7503654,51.63289103,0
2853,-100.749213,48.123497,0
2854,-100.746481,30.614458,0
2855,-100.74,50.925,0
2856,-100.734691,31.184067,0
2857,-100.72987,40.73774,0
2858,-100.716637,41.21183,0
2859,-100.713256,46.643542,0
2860,-100.69568,38.46108,0
2861,-100.692673,40.352317,0
2862,-100.68699,41.48014,0
2863,-100.679972,24.791064,0
2864,-100.6781,43.30584,0
2865,-100.65452,47.47109,0
2866,-100.65242,47.294638,0
2867,-100.64474,38.63943,0
2868,-100.644081,48.29399,0
2869,-100.625,50.203806,0
2870,-100.618693,49.040546,0
2871,-100.618045,39.010527,0
2872,-100.617795,34.828185,0
2873,-100.61,58.14,0
2874,-100.597009,45.711298,0
2875,-100.571662,37.315173,0
2876,-100.56139,39.97885,0
2877,-100.560775,32.736699,0
2878,-100.5563,37.07178,0
2879,-100.55042,45.39826,0
2880,-100.55038,43.02238,0
2881,-100.550236,41.932029,0
2882,-100.55,55.61,0
2883,-100.544931,31.528102,0
2884,-100.537176,48.569451,0
2885,-100.52813,37.86371,0
2886,-100.52795,39.76411,0
2887,-100.5228,36.8299,0
2888,-100.52,50.72,0
2889,-100.516542,46.841488,0
2890,-100.510981,42.486972,0
2891,-100.510462,49.52468,0
2892,-100.502637,42.824978,0
2893,-100.500253,33.057597,0
2894,-100.49747,31.135257,0
2895,-100.488105,32.429388,0
2896,-100.4769,45.02171,0
2897,-100.462012,29.601335,0
2898,-100.457497,46.44405,0
2899,-100.45456,42.20736,0
2900,-100.454067,25.002841,0
2901,-100.45016,38.48224,0
2902,-100.45,72.42,0
2903,-100.44025,35.35715,0
2904,-100.42532,44.56266,0
2905,-100.417175,30.140683,0
2906,-100.398073,45.230666,0
2907,-100.392178,25.742394,0
2908,-100.381767,35.735307,0
2909,-100.37339,34.12385,0
2910,-100.36305,37.1703,0
2911,-100.362598,35.936854,0
2912,-100.3482,37.73419,0
2913,-100.347255,44.07633,0
2914,-100.34668,47.185272,0
2915,-100.345031,45.727356,0
2916,-100.34,61.42,0
2917,-100.3396,37.44422,0
2918,-100.33643,43.36221,0
2919,-100.319275,44.383492,0
2920,-100.314378,49.130647,0
2921,-100.30239,39.82209,0
2922,-100.3,64.12,0
2923,-100.2875128,48.4649807,0
2924,-100.274368,45.500522,0
2925,-100.267972,34.377441,0
2926,-100.267945,46.690328,0
2927,-100.264205,47.394108,0
2928,-100.261134,25.334068,0
2929,-100.25752,42.96177,0
2930,-100.2548,39.61812,0
2931,-100.2520393,46.26962345,0
2932,-100.239064,39.071906,0
2933,-100.231467,39.36283,0
2934,-100.217051,25.854445,0
2935,-100.202042,51.26608,0
2936,-100.201049,32.181897,0
2937,-100.19119,38.78345,0
2938,-100.183597,25.590572,0
2939,-100.15978,40.88939,0
2940,-100.150445,30.481974,0
2941,-100.14918,37.32552,0
2942,-100.1362,37.65221,0
2943,-100.12504,41.84088,0
2944,-100.121658,28.631436,0
2945,-100.120246,41.529877,0
2946,-100.11407,37.02613,0
2947,-100.107978,29.860579,0
2948,-100.104697,49.263931,0
2949,-100.10097,47.14355,0
2950,-100.09281,49.665153,0
2951,-100.086808,42.233876,0
2952,-100.07859,38.08369,0
2953,-100.06957,45.82235,0
2954,-100.066917,45.311934,0
2955,-100.05813,43.3258,0
2956,-100.046547,43.716372,0
2957,-100.03775,50.859012,0
2958,-100.03309,47.96106,0
2959,-100.03,52.77,0
2960,-100.01667,37.81078,0
2961,-100.005036,50.228395,0
2962,-99.999448,29.397859,0
2963,-99.9833,42.5586,0
2964,-99.9765,42.7701,0
2965,-99.964817,50.62771,0
2966,-99.961326,44.205137,0
2967,-99.960615,29.712348,0
2968,-99.957235,33.9921,0
2969,-99.952083,20.182773,0
2970,-99.950596,32.526042,0
2971,-99.945353,27.960827,0
2972,-99.93061,39.80386,0
2973,-99.924125,49.139825,0
2974,-99.915639,49.845639,0
2975,-99.9113,37.18855,0
2976,-99.88762,38.45558,0
2977,-99.88204,38.78622,0
2978,-99.88,65.76,0
2979,-99.878049,32.234888,0
2980,-99.86978,39.02604,0
2981,-99.86751,35.88808,0
2982,-99.86436,39.56958,0
2983,-99.86,49.41,0
2984,-99.850209,46.249305,0
2985,-99.847047,30.524133,0
2986,-99.844038,39.350266,0
2987,-99.84,73.45,0
2988,-99.831203,31.787574,0
2989,-99.830339,38.048851,0
2990,-99.81900134,45.53032997,0
2991,-99.81697,43.34555,0
2992,-99.816948,30.933611,0
2993,-99.803652,47.040118,0
2994,-99.802377,20.685097,0
2995,-99.800997,41.444526,0
2996,-99.78285,29.236355,0
2997,-99.780075,21.38436,0
2998,-99.774635,36.828648,0
2999,-99.771208,34.670898,0
3000,-99.771084,37.796484,0
3001,-99.769382,41.664068,0
3002,-99.7575,35.545834,0
3003,-99.755486,34.101667,0
3004,-99.75463,39.99045,0
3005,-99.751837,29.699804,0
3006,-99.74078,42.73791,0
3007,-99.733216,19.369001,0
3008,-99.729351,32.381739,0
3009,-99.72809,41.93881,0
3010,-99.716462,35.742229,0
3011,-99.710472,32.058237,0
3012,-99.69,66.9,0
3013,-99.685858,42.537995,0
3014,-99.68217,44.07611,0
3015,-99.680485,32.61277,0
3016,-99.680101,45.312369,0
3017,-99.674447,30.42078,0
3018,-99.665302,37.392732,0
3019,-99.66271,38.64026,0
3020,-99.658726,40.160476,0
3021,-99.655731,50.780084,0
3022,-99.6531,37.0583,0
3023,-99.63668799,45.78495081,0
3024,-99.63477524,44.98076211,0
3025,-99.63258,38.40334,0
3026,-99.631653,34.267605,0
3027,-99.617364,30.116886,0
3028,-99.59525,40.42522,0
3029,-99.593231,39.394315,0
3030,-99.586569,29.82855,0
3031,-99.58534,38.84659,0
3032,-99.583683,31.675151,0
3033,-99.576259,47.968521,0
3034,-99.57019,39.68447,0
3035,-99.561824,36.549928,0
3036,-99.560162,49.207678,0
3037,-99.55979,38.0063,0
3038,-99.551863,49.881322,0
3039,-99.542971,39.927861,0
3040,-99.54,56.09,0
3041,-99.537007,48.558403,0
3042,-99.53232,41.30767,0
3043,-99.52681,27.501667,0
3044,-99.522324,29.618121,0
3045,-99.51730111,49.64988682,0
3046,-99.5,75.31,0
3047,-99.5,63.32,0
3048,-99.498313,30.27158,0
3049,-99.49654047,46.45324863,0
3050,-99.49144,30.886078,0
3051,-99.469615,32.982678,0
3052,-99.45767,38.2031,0
3053,-99.456347,32.408812,0
3054,-99.45,64.33,0
3055,-99.446204,46.716037,0
3056,-99.440002,47.024883,0
3057,-99.4375,48.2889,0
3058,-99.43,60.46,0
3059,-99.43,58.67,0
3060,-99.40984,37.87958,0
3061,-99.39072,29.999806,0
3062,-99.39,62.29,0
3063,-99.388341,27.901839,0
3064,-99.387895,28.315761,0
3065,-99.382942,42.365833,0
3066,-99.38,72.49,0
3067,-99.370856,32.784137,0
3068,-99.37028085,45.77848778,0
3069,-99.351586,42.921439,0
3070,-99.34919,42.60104,0
3071,-99.340181,20.065042,0
3072,-99.33985,43.788033,0
3073,-99.338875,29.783071,0
3074,-99.33782,37.60319,0
3075,-99.332267,41.025683,0
3076,-99.32911,36.943563,0
3077,-99.328628,41.927283,0
3078,-99.32448,39.35027,0
3079,-99.32385,37.22682,0
3080,-99.317054,44.010603,0
3081,-99.30922,38.57497,0
3082,-99.30846,38.3497,0
3083,-99.29978217,44.84720147,0
3084,-99.2918,43.18335,0
3085,-99.28322,38.87822,0
3086,-99.274334,39.656346,0
3087,-99.27209,38.07718,0
3088,-99.271203,30.1931,0
3089,-99.257048,31.054321,0
3090,-99.24982833,46.22529815,0
3091,-99.245483,47.139664,0
3092,-99.242055,27.634541,0
3093,-99.228828,30.816192,0
3094,-99.22405922,46.5801343,0
3095,-99.21949603,45.27962247,0
3096,-99.21173,34.779446,0
3097,-99.20361,47.92306,0
3098,-99.186328,29.636556,0
3099,-99.162698,29.370799,0
3100,-99.154572,29.190833,0
3101,-99.15240048,44.39921783,0
3102,-99.1515,43.56078,0
3103,-99.140281,30.006606,0
3104,-99.134335,39.447947,0
3105,-99.12565827,45.71706314,0
3106,-99.10738,37.27007,0
3107,-99.10643,38.46512,0
3108,-99.100566,19.398709,0
3109,-99.09728805,49.7008889,0
3110,-99.09108,45.03337,0
3111,-99.089907,40.674813,0
3112,-99.085938,32.213427,0
3113,-99.08468,28.944868,0
3114,-99.08140689,47.68115609,0
3115,-99.08,53.46,0
3116,-99.04,73.22,0
3117,-99.032598,41.104946,0
3118,-99.0324625,46.31440882,0
3119,-99.02875,39.6864,0
3120,-99.028681,31.85723,0
3121,-99.024493,39.114763,0
3122,-99.019714,29.744147,0
3123,-98.98677,44.6219,0
3124,-98.980207,34.746408,0
3125,-98.98,24.37,0
3126,-98.97778,42.64729,0
3127,-98.969461,35.881793,0
3128,-98.96481,38.81323,0
3129,-98.963603,47.996665,0
3130,-98.962605,34.278861,0
3131,-98.95258,40.08751,0
3132,-98.9525,40.4958,0
3133,-98.93,54.75,0
3134,-98.923861,29.576325,0
3135,-98.908861,29.16381,0
3136,-98.89671,37.4755,0
3137,-98.892767,43.388998,0
3138,-98.89,75.77,0
3139,-98.88813324,46.48254715,0
3140,-98.8833315,46.02217858,0
3141,-98.87139,41.56235,0
3142,-98.871022,34.022931,0
3143,-98.87051,37.28216,0
3144,-98.865236,47.236393,0
3145,-98.863455,30.270972,0
3146,-98.8620363,19.16896097,0
3147,-98.86015,31.738394,0
3148,-98.85981,38.98227,0
3149,-98.85016,38.30487,0
3150,-98.83569,45.72047,0
3151,-98.83444,43.2082,0
3152,-98.83,57.34,0
3153,-98.83,22.64,0
3154,-98.824891,46.972297,0
3155,-98.818725,30.49695,0
3156,-98.815553,29.884075,0
3157,-98.814833,35.456755,0
3158,-98.812052,39.467489,0
3159,-98.808962,30.104678,0
3160,-98.807965,41.769308,0
3161,-98.806336,51.439384,0
3162,-98.80593,39.29463,0
3163,-98.800286,36.888717,0
3164,-98.78656,42.47556,0
3165,-98.78019,39.6606,0
3166,-98.75002,27.353603,0
3167,-98.74283,38.510198,0
3168,-98.7424,29.425337,0
3169,-98.74,67.24,0
3170,-98.739113,29.24932,0
3171,-98.73911,37.63882,0
3172,-98.737891,32.416435,0
3173,-98.732554,41.002849,0
3174,-98.7295847,47.55858771,0
3175,-98.724551,45.444978,0
3176,-98.721452,44.542067,0
3177,-98.715483,31.605738,0
3178,-98.711419,31.400602,0
3179,-98.70630562,47.73181771,0
3180,-98.70583,19.63472,0
3181,-98.7,56.16,0
3182,-98.69916,40.57662,0
3183,-98.68896,39.14681,0
3184,-98.671152,34.699133,0
3185,-98.67089,37.42717,0
3186,-98.66553437,43.80486671,0
3187,-98.66,64.84,0
3188,-98.65085,38.13392,0
3189,-98.642201,29.740258,0
3190,-98.63954,42.11972,0
3191,-98.637367,38.96223,0
3192,-98.626,49.288,0
3193,-98.625459,30.24768,0
3194,-98.62492,38.34122,0
3195,-98.618972,46.683747,0
3196,-98.61115,33.851317,0
3197,-98.60259,43.05656,0
3198,-98.596544,33.104361,0
3199,-98.587487,47.074348,0
3200,-98.58579,44.08179,0
3201,-98.583069,30.777239,0
3202,-98.579389,36.364854,0
3203,-98.574201,26.355339,0
3204,-98.568927,32.882478,0
3205,-98.568316,42.570676,0
3206,-98.562269,32.533442,0
3207,-98.5591,34.040558,0
3208,-98.55325,39.43791,0
3209,-98.551998,40.775337,0
3210,-98.55194,41.79835,0
3211,-98.550218,32.271127,0
3212,-98.54292,29.428021,0
3213,-98.542442,30.089317,0
3214,-98.52642484,46.06799184,0
3215,-98.521321,27.166792,0
3216,-98.520313,31.645718,0
3217,-98.518924,40.019437,0
3218,-98.5163,45.66305,0
3219,-98.51,66.37,0
3220,-98.50757,37.28216,0
3221,-98.499679,29.860487,0
3222,-98.498701,45.151346,0
3223,-98.491926,31.983669,0
3224,-98.484102,31.048315,0
3225,-98.482353,32.702203,0
3226,-98.475016,38.794243,0
3227,-98.445094,37.807237,0
3228,-98.418371,29.642617,0
3229,-98.413156,34.7515,0
3230,-98.41289,39.02395,0
3231,-98.410187,29.23305,0
3232,-98.408072,33.374572,0
3233,-98.40466,38.58889,0
3234,-98.4,60.2,0
3235,-98.39671672,17.46623072,0
3236,-98.39316,39.28536,0
3237,-98.390749,33.761158,0
3238,-98.384722,51.238889,0
3239,-98.375576,40.606496,0
3240,-98.375147,35.174379,0
3241,-98.36901,38.23553,0
3242,-98.366481,26.179799,0
3243,-98.361186,30.547909,0
3244,-98.36,72.19,0
3245,-98.35243,33.206131,0
3246,-98.335,35.413333,0
3247,-98.332906,32.398604,0
3248,-98.33033,39.461618,0
3249,-98.329822,35.84262,0
3250,-98.326378,26.802503,0
3251,-98.31862,39.67109,0
3252,-98.318298,29.973533,0
3253,-98.316596,29.039167,0
3254,-98.31034,43.09829,0
3255,-98.305057,42.621187,0
3256,-98.293586,43.413828,0
3257,-98.290585,28.644082,0
3258,-98.289015,29.376582,0
3259,-98.282523,40.874343,0
3260,-98.28,58.94,0
3261,-98.28,62.33,0
3262,-98.277862,49.983618,0
3263,-98.27504,38.39855,0
3264,-98.26888,37.24268,0
3265,-98.2603462,46.00894317,0
3266,-98.259097,30.718038,0
3267,-98.258905,37.649169,0
3268,-98.25289,39.91122,0
3269,-98.24588,36.061452,0
3270,-98.24,69.07,0
3271,-98.233923,33.00889,0
3272,-98.233868,29.550745,0
3273,-98.23261,32.110886,0
3274,-98.222942,30.229253,0
3275,-98.195189,33.826558,0
3276,-98.183507,36.786076,0
3277,-98.17691,38.72422,0
3278,-98.175138,31.068256,0
3279,-98.17,76.19,0
3280,-98.167513,37.905189,0
3281,-98.161719,30.415763,0
3282,-98.16164,41.98332,0
3283,-98.159713,28.393673,0
3284,-98.159167,43.883667,0
3285,-98.155906,42.422742,0
3286,-98.153303,26.548,0
3287,-98.14724,39.01287,0
3288,-98.137156,27.750635,0
3289,-98.13424,39.24593,0
3290,-98.13,65.64,0
3291,-98.126876,30.037008,0
3292,-98.125866,29.721601,0
3293,-98.125557,29.160984,0
3294,-98.122573,31.713291,0
3295,-98.116887,32.557588,0
3296,-98.109045,32.246505,0
3297,-98.107509,28.974657,0
3298,-98.101783,39.469768,0
3299,-98.094293,30.846072,0
3300,-98.090905,28.686466,0
3301,-98.08587,49.181396,0
3302,-98.073664,30.620187,0
3303,-98.05850784,46.90771145,0
3304,-98.05794,38.23215,0
3305,-98.05546,39.79625,0
3306,-98.04669,37.185,0
3307,-98.04615,32.859776,0
3308,-98.04444,26.294733,0
3309,-98.0384,35.971,0
3310,-98.03342355,46.5068625,0
3311,-98.031801,33.253953,0
3312,-98.02,57.38,0
3313,-98.00450925,46.10968387,0
3314,-97.99963,41.05007,0
3315,-97.995813,36.550347,0
3316,-97.9937,45.8696,0
3317,-97.987734,29.413394,0
3318,-97.98118251,48.76278143,0
3319,-97.977949,29.864125,0
3320,-97.97489,41.36013,0
3321,-97.974222,35.005999,0
3322,-97.96557033,47.510531,0
3323,-97.96335,38.63354,0
3324,-97.96212,32.702087,0
3325,-97.96146,40.55006,0
3326,-97.957349,26.126221,0
3327,-97.946097,50.357064,0
3328,-97.945842,37.677687,0
3329,-97.94332707,47.2249514,0
3330,-97.942101,30.250397,0
3331,-97.941872,29.229837,0
3332,-97.94,52.24,0
3333,-97.93608,37.35677,0
3334,-97.92941,38.43883,0
3335,-97.92295,43.63902,0
3336,-97.920627,33.511848,0
3337,-97.920359,31.50187,0
3338,-97.90593,42.73813,0
3339,-97.905739,31.029131,0
3340,-97.89812,39.59934,0
3341,-97.89787,38.83288,0
3342,-97.893012,30.034293,0
3343,-97.881296,40.736428,0
3344,-97.88,61.27,0
3345,-97.87928,39.93818,0
3346,-97.87351,30.625555,0
3347,-97.872764,53.696064,0
3348,-97.87069,39.38774,0
3349,-97.856583,32.124386,0
3350,-97.853455,28.044285,0
3351,-97.83549,38.13677,0
3352,-97.826681,29.570567,0
3353,-97.824012,30.428881,0
3354,-97.814794,28.360081,0
3355,-97.812089,31.266686,0
3356,-97.804632,37.154485,0
3357,-97.80368,32.300195,0
3358,-97.800066,35.23272,0
3359,-97.797851,32.593767,0
3360,-97.793578,39.070465,0
3361,-97.76917,33.38028,0
3362,-97.768281,33.187989,0
3363,-97.75714,32.872017,0
3364,-97.755463,30.159133,0
3365,-97.749644,37.755227,0
3366,-97.725863,33.850608,0
3367,-97.72473,30.755403,0
3368,-97.71805,44.06872,0
3369,-97.716673,31.422589,0
3370,-97.697175,27.292528,0
3371,-97.688196,29.427729,0
3372,-97.683353,46.43027,0
3373,-97.679163,28.143551,0
3374,-97.678473,37.536102,0
3375,-97.676005,29.869051,0
3376,-97.6652,41.2132,0
3377,-97.660792,32.434727,0
3378,-97.65858,39.53844,0
3379,-97.653943,26.096372,0
3380,-97.645609,37.004636,0
3381,-97.64,67.13,0
3382,-97.6320874,46.05610558,0
3383,-97.63087,38.87108,0
3384,-97.62682,45.85149,0
3385,-97.62675,47.9935,0
3386,-97.625941,38.372844,0
3387,-97.623908,34.520722,0
3388,-97.621228,30.562688,0
3389,-97.620042,19.375386,0
3390,-97.617499,32.723026,0
3391,-97.6109,44.48805,0
3392,-97.60988,39.750874,0
3393,-97.606685,31.788405,0
3394,-97.606362,35.450388,0
3395,-97.606112,27.920594,0
3396,-97.605834,33.589114,0
3397,-97.591001,35.887781,0
3398,-97.5863,38.56291,0
3399,-97.582885,38.078996,0
3400,-97.580065,29.588651,0
3401,-97.576827,46.920166,0
3402,-97.5755,51.632389,0
3403,-97.569563,26.270682,0
3404,-97.56925,50.864944,0
3405,-97.56904,39.14837,0
3406,-97.568992,31.142242,0
3407,-97.563405,32.268782,0
3408,-97.554749,45.132633,0
3409,-97.536147,30.049561,0
3410,-97.519061,37.23925,0
3411,-97.5173,37.85065,0
3412,-97.516536,21.464008,0
3413,-97.514732,50.296298,0
3414,-97.508513,50.609683,0
3415,-97.504821,35.687987,0
3416,-97.49463,39.35009,0
3417,-97.487158,30.922779,0
3418,-97.484491,41.532289,0
3419,-97.483999,32.574178,0
3420,-97.483747,39.97849,0
3421,-97.482268,32.93367,0
3422,-97.478308,35.271111,0
3423,-97.477338,49.861417,0
3424,-97.470474,30.267864,0
3425,-97.467859,31.334249,0
