,X_WGS84,Y_WGS84,pedarg
2336,-104.49978,47.10509,0
2337,-104.488091,40.624234,0
2338,-104.476926,39.050186,0
2339,-104.45968,48.56217,0
2340,-104.4518235,43.34163042,0
2341,-104.450807,42.280142,0
2342,-104.4427456,47.9084586,0
2343,-104.432867,45.835076,0
2344,-104.421688,32.187178,0
2345,-104.403,35.909,0
2346,-104.401989,41.721185,0
2347,-104.393345,38.456522,0
2348,-104.389516,39.347131,0
2349,-104.378967,37.941336,0
2350,-104.378064,38.727819,0
2351,-104.362827,34.474051,0
2352,-104.35912,41.4536,0
2353,-104.342,33.42,0
2354,-104.33072,39.51983,0
2355,-104.32325,36.1027,0
2356,-104.3225,44.6536,0
2357,-104.32,66.53,0
2358,-104.310923,42.102579,0
2359,-104.29469,44.406346,0
2360,-104.292407,50.591555,0
2361,-104.2889,41.1725,0
2362,-104.274521,46.962967,0
2363,-104.273862,36.935195,0
2364,-104.2714,37.1733,0
2365,-104.2712478,46.04593359,0
2366,-104.218277,32.428741,0
2367,-104.204941,43.8547,0
2368,-104.2039,44.2385,0
2369,-104.18,79.12,0
2370,-104.179412,35.394225,0
2371,-104.1766,46.5046,0
2372,-104.15633,47.35483,0
2373,-104.15,63.59,0
2374,-104.133108,50.794089,0
2375,-104.1123,38.1571,0
2376,-104.103622,30.706393,0
2377,-104.093764,32.279542,0
2378,-104.0813,44.583,0
2379,-104.071464,31.916078,0
2380,-104.070367,35.092261,0
2381,-104.07,64.96,0
2382,-104.0699202,44.07708625,0
2383,-104.062222,24.590833,0
2384,-104.0622,41.9078,0
2385,-104.02078,30.304164,0
2386,-104.01279,43.55129,0
2387,-104.0028,37.0392,0
2388,-103.989593,45.449173,0
2389,-103.987542,40.81688,0
2390,-103.977005,39.505805,0
2391,-103.97417,45.1738,0
2392,-103.967945,34.449526,0
2393,-103.967056,47.858727,0
2394,-103.96,60.84,0
2395,-103.95558,37.30338,0
2396,-103.93114,36.86725,0
2397,-103.925698,38.472385,0
2398,-103.923967,30.5948,0
2399,-103.92,57.99,0
2400,-103.917837,35.735591,0
2401,-103.907194,46.297161,0
2402,-103.889425,38.284556,0
2403,-103.88375,41.54178,0
2404,-103.88271,42.72341,0
2405,-103.875818,43.813393,0
2406,-103.874661,40.417863,0
2407,-103.853972,35.268972,0
2408,-103.85035,44.275111,0
2409,-103.85,49.67,0
2410,-103.84139,38.73662,0
2411,-103.84,59.21,0
2412,-103.83561,44.50813,0
2413,-103.82764,43.29724,0
2414,-103.82723,36.05608,0
2415,-103.826778,39.315234,0
2416,-103.8177349,46.96334332,0
2417,-103.8,67.13,0
2418,-103.79206,42.06044,0
2419,-103.779744,41.741617,0
2420,-103.776228,44.034213,0
2421,-103.768745,31.6745,0
2422,-103.733771,30.99203,0
2423,-103.73,56.69,0
2424,-103.722117,37.119257,0
2425,-103.72,44.712703,0
2426,-103.717156,42.565666,0
2427,-103.70862,52.550638,0
2428,-103.70154,41.23581,0
2429,-103.7007,38.89415,0
2430,-103.690445,35.904612,0
2431,-103.69,62.29,0
2432,-103.6892,40.8997,0
2433,-103.67861,39.47444,0
2434,-103.65,53.84,0
2435,-103.6494,35.7075,0
2436,-103.645734,30.373214,0
2437,-103.6427,48.07466,0
2438,-103.640805,36.544278,0
2439,-103.63185,34.214588,0
2440,-103.628572,43.703682,0
2441,-103.6249,42.84143,0
2442,-103.609948,37.617251,0
2443,-103.601663,25.897315,0
2444,-103.59514,43.88681,0
2445,-103.594907,47.328678,0
2446,-103.594247,40.2544,0
2447,-103.588783,47.05022,0
2448,-103.584724,39.159721,0
2449,-103.579684,41.583907,0
2450,-103.5719,43.36711,0
2451,-103.562387,34.025745,0
2452,-103.558585,33.333092,0
2453,-103.555743,45.566995,0
2454,-103.554688,30.030128,0
2455,-103.5514,42.3347,0
2456,-103.527139,41.951257,0
2457,-103.50611,38.715,0
2458,-103.497167,36.828695,0
2459,-103.47907,43.1786,0
2460,-103.474735,45.841172,0
2461,-103.47434,43.53094,0
2462,-103.467595,40.973017,0
2463,-103.46727,29.491787,0
2464,-103.466128,37.011328,0
2465,-103.46,65.98,0
2466,-103.4556917,47.61372435,0
2467,-103.45451,42.71375,0
2468,-103.4503,34.9242,0
2469,-103.443799,46.600111,0
2470,-103.4221,44.19926,0
2471,-103.421624,44.470177,0
2472,-103.388808,29.234812,0
2473,-103.38796,38.06655,0
2474,-103.38174,46.895835,0
2475,-103.369112,43.761982,0
2476,-103.36828,39.741233,0
2477,-103.367472,35.406862,0
2478,-103.3565,37.1701,0
2479,-103.3554,37.73255,0
2480,-103.35062,32.1558,0
2481,-103.35,51.25,0
2482,-103.324732,34.275603,0
2483,-103.310857,46.387184,0
2484,-103.30703,39.127899,0
2485,-103.302195,36.567917,0
2486,-103.274101,38.8081,0
2487,-103.27,49.32,0
2488,-103.265232,40.795585,0
2489,-103.26058,42.44451,0
2490,-103.25233,40.16009,0
2491,-103.2478837,47.47676563,0
2492,-103.23889,23.60972,0
2493,-103.213336,29.826983,0
2494,-103.21306,34.67437,0
2495,-103.1985433,46.71082732,0
2496,-103.19212,37.33677,0
2497,-103.19,78.89,0
2498,-103.18139,24.21333,0
2499,-103.179795,32.698508,0
2500,-103.17934,45.52998,0
2501,-103.173294,29.207166,0
2502,-103.169334,44.163122,0
2503,-103.16096,35.86618,0
2504,-103.16,64.61,0
2505,-103.151917,48.026467,0
2506,-103.122572,38.091435,0
2507,-103.114349,41.677142,0
2508,-103.0915,36.4244,0
2509,-103.090491,41.154355,0
2510,-103.08,60.77,0
2511,-103.073222,36.640612,0
2512,-103.0722,40.52301,0
2513,-103.07,27.74,0
2514,-103.055724,43.643761,0
2515,-103.04353,36.24725,0
2516,-103.043249,38.819879,0
2517,-103.042582,32.122868,0
2518,-103.04,52.96,0
2519,-103.034408,47.332753,0
2520,-103.02689,37.91273,0
2521,-103.01263,37.14136,0
2522,-103.005967,42.517633,0
2523,-103,67.24,0
2524,-102.99991,42.7425,0
2525,-102.990502,48.270346,0
2526,-102.98444,39.28472,0
2527,-102.974846,37.462034,0
2528,-102.97382,41.45792,0
2529,-102.9625,40.10541,0
2530,-102.960859,36.957075,0
2531,-102.902268,34.865281,0
2532,-102.899605,48.453728,0
2533,-102.885973,32.54463,0
2534,-102.856597,42.337613,0
2535,-102.8527,41.98732,0
2536,-102.815209,40.828467,0
2537,-102.8133,43.77973,0
2538,-102.801,39.80881,0
2539,-102.794343,46.889742,0
2540,-102.790903,30.894873,0
2541,-102.782363,33.957917,0
2542,-102.780165,38.484493,0
2543,-102.772362,32.067203,0
2544,-102.764302,37.559331,0
2545,-102.763194,46.399444,0
2546,-102.752227,20.822138,0
2547,-102.75,57.26,0
2548,-102.74321,37.018279,0
2549,-102.71496,41.1486,0
2550,-102.714142,44.605209,0
2551,-102.71228,36.729302,0
2552,-102.7,59.32,0
2553,-102.7,56.24,0
2554,-102.67602,47.85945,0
2555,-102.673317,48.124753,0
2556,-102.673202,47.34219,0
2557,-102.66639,38.79083,0
2558,-102.662647,50.595564,0
2559,-102.66224,45.80243,0
2560,-102.651115,32.647251,0
2561,-102.62,62.25,0
2562,-102.617144,37.366682,0
2563,-102.6125,39.475278,0
2564,-102.61158,33.349383,0
2565,-102.60166,42.06831,0
2566,-102.59739,40.94752,0
2567,-102.592144,33.786979,0
2568,-102.566842,43.69847,0
2569,-102.551186,49.706085,0
2570,-102.543921,37.636193,0
2571,-102.540313,45.570642,0
2572,-102.5108,36.8892,0
2573,-102.51,65.53,0
2574,-102.493525,38.664174,0
2575,-102.47477,47.97722,0
2576,-102.467973,43.273228,0
2577,-102.4667146,46.10964309,0
2578,-102.46027,42.46183,0
2579,-102.459664,48.629225,0
2580,-102.45905,39.7613,0
2581,-102.444183,30.24898,0
2582,-102.4309,46.90248,0
2583,-102.42492,41.9399,0
2584,-102.422161,35.154645,0
2585,-102.398262,43.870874,0
2586,-102.39232,48.329072,0
2587,-102.381267,44.072045,0
2588,-102.36806,39.51861,0
2589,-102.36,66.55,0
2590,-102.35361,38.81583,0
2591,-102.353163,41.727466,0
2592,-102.3358943,47.35269065,0
2593,-102.32,78.62,0
2594,-102.315528,35.742358,0
2595,-102.314326,31.900881,0
2596,-102.28644,43.03912,0
2597,-102.28,60.88,0
2598,-102.27689,40.583521,0
2599,-102.27611,22.36083,0
2600,-102.26389,40.91587,0
2601,-102.258682,50.482907,0
2602,-102.25757,32.699487,0
2603,-102.235836,45.693663,0
2604,-102.231846,31.396122,0
2605,-102.193895,21.979862,0
2606,-102.18498,39.88559,0
2607,-102.18274,39.630577,0
2608,-102.17,49.23,0
2609,-102.16798,46.69561,0
2610,-102.164503,35.495839,0
2611,-102.161889,43.9759,0
2612,-102.152633,47.624471,0
2613,-102.15194,39.32056,0
2614,-102.13415,41.31688,0
2615,-102.13,58.9,0
2616,-102.13,52.16,0
2617,-102.115929,31.963368,0
2618,-102.113007,34.913477,0
2619,-102.10817,47.8042,0
2620,-102.105308,34.526518,0
2621,-102.09,72.72,0
2622,-102.08618,41.09213,0
2623,-102.049275,49.734709,0
2624,-102.042197,37.068244,0
2625,-102.03796,37.49281,0
2626,-102.01722,42.91929,0
2627,-102.00017,45.03634,0
2628,-101.9932,33.8506,0
2629,-101.96434,38.93916,0
2630,-101.96105,33.597357,0
2631,-101.943474,43.750121,0
2632,-101.943265,33.065503,0
2633,-101.932262,35.139348,0
2634,-101.880272,46.941872,0
2635,-101.86606,44.53354,0
2636,-101.853301,41.237529,0
2637,-101.852302,50.312466,0
2638,-101.850953,45.503487,0
2639,-101.850536,50.694963,0
2640,-101.840942,30.736547,0
2641,-101.834593,35.308065,0
2642,-101.82649,39.7917,0
2643,-101.817245,45.968803,0
2644,-101.815396,37.02035,0
2645,-101.800808,30.469926,0
2646,-101.796359,50.917788,0
2647,-101.78094,39.18591,0
2648,-101.777515,34.456217,0
2649,-101.773464,43.998208,0
2650,-101.77,53.89,0
2651,-101.765899,40.098283,0
2652,-101.75438,37.82939,0
2653,-101.75,64.16,0
2654,-101.749128,33.266995,0
2655,-101.743031,43.32544,0
2656,-101.719322,50.083542,0
2657,-101.700438,31.886551,0
2658,-101.69157,41.39777,0
2659,-101.67934,38.46951,0
2660,-101.679326,31.026722,0
2661,-101.65606,47.293741,0
2662,-101.647568,34.937452,0
2663,-101.64323,40.6039,0
2664,-101.64128,40.84514,0
2665,-101.6314,37.30626,0
2666,-101.6314,37.12644,0
2667,-101.627319,34.021837,0
2668,-101.625167,47.513858,0
2669,-101.623774,35.650829,0
2670,-101.623632,33.492808,0
2671,-101.62349,39.67611,0
2672,-101.623427,41.128008,0
2673,-101.61389,21.73222,0
2674,-101.59778,37.98231,0
2675,-101.58861,32.80712,0
2676,-101.57437,48.25779,0
2677,-101.560128,43.823387,0
2678,-101.558537,40.434608,0
2679,-101.54113,37.58464,0
2680,-101.53451,42.45523,0
2681,-101.5341,30.127164,0
2682,-101.521725,31.770485,0
2683,-101.52,66.29,0
2684,-101.49073,32.231395,0
2685,-101.49,18.8,0
2686,-101.48,63.2,0
2687,-101.45672,34.54165,0
2688,-101.4267,37.8086,0
2689,-101.4177071,46.51077709,0
2690,-101.4022,37.17704,0
2691,-101.4003781,50.94988339,0
2692,-101.389947,33.324805,0
2693,-101.38364,41.55199,0
2694,-101.37949,38.86159,0
2695,-101.372041,39.341009,0
2696,-101.366811,35.109287,0
2697,-101.360623,33.89122,0
2698,-101.3566,41.2141,0
2699,-101.35481,42.0418,0
2700,-101.332511,37.406524,0
2701,-101.325883,50.401467,0
2702,-101.3166418,47.24847599,0
2703,-101.31144,44.52409,0
2704,-101.30611,46.14061,0
2705,-101.292134,48.24835,0
2706,-101.28,25.41,0
2707,-101.27397,44.930086,0
2708,-101.272322,46.874497,0
2709,-101.271531,43.774,0
2710,-101.252175,50.696329,0
2711,-101.250047,49.04791,0
2712,-101.25,53.83,0
2713,-101.245734,47.57923,0
2714,-101.23989,37.95262,0
2715,-101.23814,38.48397,0
2716,-101.235593,51.388677,0
2717,-101.22886,39.80656,0
2718,-101.216726,30.704281,0
2719,-101.21415,47.07293,0
2720,-101.207099,44.694569,0
2721,-101.197037,27.895404,0
2722,-101.18,57.15,0
2723,-101.163965,29.682609,0
2724,-101.16228,42.92777,0
2725,-101.15235,40.967923,0
2726,-101.14922,29.966955,0
2727,-101.14647,37.78328,0
2728,-101.14,78.36,0
2729,-101.133247,31.433328,0
2730,-101.131311,31.149519,0
2731,-101.124703,50.122242,0
2732,-101.10905,22.02021366,0
2733,-101.106049,33.049599,0
2734,-101.10299,37.40658,0
2735,-101.1,60.32,0
2736,-101.093688,33.461429,0
2737,-101.06,59.24,0
2738,-101.058988,34.412615,0
2739,-101.04261,39.40081,0
2740,-101.0321071,25.35368871,0
2741,-101.023611,49.270944,0
2742,-101.013178,47.22146,0
2743,-101.010372,38.86958,0
2744,-101.00663,43.29409,0
2745,-101.003168,36.616004,0
2746,-100.98262,39.12923,0
2747,-100.9759036,47.46245741,0
2748,-100.967313,31.835048,0
2749,-100.96667,21.21611,0
2750,-100.963972,40.649297,0
2751,-100.95766,41.72665,0
2752,-100.955,37.2603,0
2753,-100.95,65.51,0
2754,-100.95,67.05,0
2755,-100.931629,29.311839,0
2756,-100.915695,46.765019,0
2757,-100.91,62.56,0
2758,-100.90654,38.63985,0
2759,-100.899192,28.440088,0
2760,-100.888639,34.535524,0
2761,-100.888199,34.937829,0
2762,-100.885072,40.234479,0
2763,-100.87054,37.56194,0
2764,-100.8655,38.15462,0
2765,-100.862301,35.215818,0
2766,-100.857833,36.373883,0
2767,-100.843708,36.042784,0
2768,-100.841897,49.573842,0
2769,-100.83766,40.83415,0
2770,-100.828786,25.367674,0
2771,-100.827188,33.628441,0
2772,-100.80988,45.82468,0
2773,-100.800216,35.43653,0
2774,-100.7992833,46.01197178,0
2775,-100.79154,45.33708,0
2776,-100.79,23.27,0
2777,-100.7898718,21.86272171,0
2778,-100.7823931,47.03359896,0
2779,-100.775181,37.131929,0
2780,-100.763237,29.153767,0
2781,-100.76232,37.96439,0
2782,-100.7503654,51.63289103,0
2783,-100.749175,48.12305,0
2784,-100.746481,30.614458,0
2785,-100.74,50.925,0
2786,-100.734691,31.184067,0
2787,-100.716637,41.21183,0
2788,-100.713256,46.643542,0
2789,-100.697165,38.79945,0
2790,-100.69568,38.46108,0
2791,-100.692673,40.352317,0
2792,-100.68699,41.48014,0
2793,-100.679972,24.791064,0
2794,-100.665419,47.838058,0
2795,-100.65819,43.03061,0
2796,-100.65774,43.30395,0
2797,-100.644883,47.2939,0
2798,-100.644081,48.29399,0
2799,-100.637787,46.827778,0
2800,-100.625,50.203806,0
2801,-100.618693,49.040546,0
2802,-100.617795,34.828185,0
2803,-100.61,58.14,0
2804,-100.597009,45.711298,0
2805,-100.571662,37.315173,0
2806,-100.56139,39.97885,0
2807,-100.560775,32.736699,0
2808,-100.5563,37.07178,0
2809,-100.550236,41.932029,0
2810,-100.55,55.61,0
2811,-100.537176,48.569451,0
2812,-100.532604,31.377848,0
2813,-100.52813,37.86371,0
2814,-100.52795,39.76411,0
2815,-100.5228,36.8299,0
2816,-100.520332,36.616252,0
2817,-100.52,50.72,0
2818,-100.5166,38.95939,0
2819,-100.510981,42.486972,0
2820,-100.510462,49.52468,0
2821,-100.502637,42.824978,0
2822,-100.500253,33.057597,0
2823,-100.488105,32.429388,0
2824,-100.4769,45.02171,0
2825,-100.474545,31.018918,0
2826,-100.456925,35.76908,0
2827,-100.45456,42.20736,0
2828,-100.454067,25.002841,0
2829,-100.45016,38.48224,0
2830,-100.45,72.42,0
2831,-100.44755,45.45619,0
2832,-100.44025,35.35715,0
2833,-100.432267,47.140822,0
2834,-100.42532,44.56266,0
2835,-100.417175,30.140683,0
2836,-100.398073,45.230666,0
2837,-100.392178,25.742394,0
2838,-100.389874,44.070578,0
2839,-100.38372,34.13009,0
2840,-100.379899,29.648698,0
2841,-100.36963,37.23756,0
2842,-100.34417,39.34822,0
2843,-100.34,61.42,0
2844,-100.34,54.3,0
2845,-100.3396,37.44422,0
2846,-100.33643,43.36221,0
2847,-100.332206,44.392085,0
2848,-100.314378,49.130647,0
2849,-100.30239,39.82209,0
2850,-100.3,64.12,0
2851,-100.289489,35.902681,0
2852,-100.2875128,48.4649807,0
2853,-100.28173,41.89109,0
2854,-100.27581,45.62379,0
2855,-100.267972,34.377441,0
2856,-100.267867,46.690212,0
2857,-100.26688,42.8785,0
2858,-100.264205,47.394108,0
2859,-100.261134,25.334068,0
2860,-100.257248,41.422254,0
2861,-100.2548,39.61812,0
2862,-100.24688,37.80844,0
2863,-100.239064,39.071906,0
2864,-100.23643,38.87889,0
2865,-100.223494,50.765324,0
2866,-100.22232,37.0874,0
2867,-100.217051,25.854445,0
2868,-100.216112,46.248794,0
2869,-100.202042,51.26608,0
2870,-100.201049,32.181897,0
2871,-100.183597,25.590572,0
2872,-100.150445,30.481974,0
2873,-100.1362,37.65221,0
2874,-100.121658,28.631436,0
2875,-100.107978,29.860579,0
2876,-100.104697,49.263931,0
2877,-100.10097,47.14355,0
2878,-100.09281,49.665153,0
2879,-100.069619,29.650522,0
2880,-100.06957,45.82235,0
2881,-100.068111,40.875103,0
2882,-100.066917,45.311934,0
2883,-100.061096,49.049172,0
2884,-100.05813,43.3258,0
2885,-100.046547,43.716372,0
2886,-100.03455,42.690128,0
2887,-100.03309,47.96106,0
2888,-100.03,52.77,0
2889,-100.03,78.2,0
2890,-100.01667,37.81078,0
2891,-100.01327,37.42067,0
2892,-100.005036,50.228395,0
2893,-100.001724,32.476469,0
2894,-99.999448,29.397859,0
2895,-99.9862,45.5475,0
2896,-99.967951,39.600773,0
2897,-99.964817,50.62771,0
2898,-99.961326,44.205137,0
2899,-99.957235,33.9921,0
2900,-99.952083,20.182773,0
2901,-99.94556,38.04344,0
2902,-99.945353,27.960827,0
2903,-99.942941,49.822425,0
2904,-99.925715,39.797009,0
2905,-99.9113,37.18855,0
2906,-99.910486,29.207201,0
2907,-99.898456,38.758083,0
2908,-99.88762,38.45558,0
2909,-99.88,65.76,0
2910,-99.878049,32.234888,0
2911,-99.87155,42.182308,0
2912,-99.86978,39.02604,0
2913,-99.86751,35.88808,0
2914,-99.86,49.41,0
2915,-99.850209,46.249305,0
2916,-99.847047,30.524133,0
2917,-99.84569,39.27388,0
2918,-99.84,73.45,0
2919,-99.831203,31.787574,0
2920,-99.803652,47.040118,0
2921,-99.802377,20.685097,0
2922,-99.80152,37.88423,0
2923,-99.800997,41.444526,0
2924,-99.783677,30.919124,0
2925,-99.780075,21.38436,0
2926,-99.774635,36.828648,0
2927,-99.771208,34.670898,0
2928,-99.769382,41.664068,0
2929,-99.767451,32.430349,0
2930,-99.7575,35.545834,0
2931,-99.755486,34.101667,0
2932,-99.752771,37.655841,0
2933,-99.751837,29.699804,0
2934,-99.733216,19.369001,0
2935,-99.72809,41.93881,0
2936,-99.720084,35.750662,0
2937,-99.710472,32.058237,0
2938,-99.69,66.9,0
2939,-99.685858,42.537995,0
2940,-99.680485,32.61277,0
2941,-99.680082,45.31242,0
2942,-99.674447,30.42078,0
2943,-99.66947,40.03885,0
2944,-99.665302,37.392732,0
2945,-99.66271,38.64026,0
2946,-99.655731,50.780084,0
2947,-99.64166868,45.78321543,0
2948,-99.63258,38.40334,0
2949,-99.631653,34.267605,0
2950,-99.62284,37.18617,0
2951,-99.61923746,44.97847707,0
2952,-99.617364,30.116886,0
2953,-99.59525,40.42522,0
2954,-99.593231,39.394315,0
2955,-99.593042,49.837514,0
2956,-99.58921,39.66167,0
2957,-99.586569,29.82855,0
2958,-99.583997,42.721259,0
2959,-99.583683,31.675151,0
2960,-99.58172,43.96024,0
2961,-99.57937,38.8956,0
2962,-99.565239,36.616829,0
2963,-99.560162,49.207678,0
2964,-99.54,56.09,0
2965,-99.537007,48.558403,0
2966,-99.52681,27.501667,0
2967,-99.522324,29.618121,0
2968,-99.51730111,49.64988682,0
2969,-99.508165,41.441686,0
2970,-99.5,75.31,0
2971,-99.5,63.32,0
2972,-99.498313,30.27158,0
2973,-99.49335711,46.45172602,0
2974,-99.49144,30.886078,0
2975,-99.481473,37.026468,0
2976,-99.47486,37.87136,0
2977,-99.469615,32.982678,0
2978,-99.45767,38.2031,0
2979,-99.456347,32.408812,0
2980,-99.45,64.33,0
2981,-99.446204,46.716037,0
2982,-99.441519,48.007649,0
2983,-99.440002,47.024883,0
2984,-99.4375,48.2889,0
2985,-99.43,60.46,0
2986,-99.43,58.67,0
2987,-99.42915,43.28428,0
2988,-99.39072,29.999806,0
2989,-99.39,62.29,0
2990,-99.388341,27.901839,0
2991,-99.38,72.49,0
2992,-99.37832,37.22789,0
2993,-99.373232,28.337138,0
2994,-99.37028085,45.77848778,0
2995,-99.351586,42.921439,0
2996,-99.34919,42.60104,0
2997,-99.34539,38.87918,0
2998,-99.340181,20.065042,0
2999,-99.33985,43.788033,0
3000,-99.338875,29.783071,0
3001,-99.335433,41.025142,0
3002,-99.32448,39.35027,0
3003,-99.324093,39.68036,0
3004,-99.30922,38.57497,0
3005,-99.30846,38.3497,0
3006,-99.30428091,46.14852022,0
3007,-99.29692067,44.82856343,0
3008,-99.27209,38.07718,0
3009,-99.268305,32.733422,0
3010,-99.257048,31.054321,0
3011,-99.242055,27.634541,0
3012,-99.23024,37.53899,0
3013,-99.228828,30.816192,0
3014,-99.22292875,46.57761407,0
3015,-99.2193304,45.27976815,0
3016,-99.213513,41.847772,0
3017,-99.212988,30.093395,0
3018,-99.21173,34.779446,0
3019,-99.208029,29.635479,0
3020,-99.20361,47.92306,0
3021,-99.2,43.966667,0
3022,-99.18849,43.11507,0
3023,-99.162698,29.370799,0
3024,-99.154572,29.190833,0
3025,-99.15240048,44.39921783,0
3026,-99.1515,43.56078,0
3027,-99.133949,39.476713,0
3028,-99.12905471,45.7179393,0
3029,-99.11388,39.08875,0
3030,-99.10738,37.27007,0
3031,-99.10656,47.16165,0
3032,-99.10643,38.46512,0
3033,-99.100566,19.398709,0
3034,-99.09728805,49.7008889,0
3035,-99.09108,45.03337,0
3036,-99.089907,40.674813,0
3037,-99.085938,32.213427,0
3038,-99.08468,28.944868,0
3039,-99.08,53.46,0
3040,-99.04,49.13,0
3041,-99.04,73.22,0
3042,-99.03898,37.65869,0
3043,-99.032598,41.104946,0
3044,-99.0324625,46.31440882,0
3045,-99.02875,39.6864,0
3046,-99.028681,31.85723,0
3047,-99.023391,29.992134,0
3048,-99.019714,29.744147,0
3049,-99.016555,30.224665,0
3050,-99.00241,38.92356,0
3051,-98.98677,44.6219,0
3052,-98.980207,34.746408,0
3053,-98.98,24.37,0
3054,-98.97778,42.64729,0
3055,-98.969461,35.881793,0
3056,-98.962605,34.278861,0
3057,-98.9545,38.15993,0
3058,-98.9525,40.4958,0
3059,-98.94402335,45.99864027,0
3060,-98.93,54.75,0
3061,-98.923861,29.576325,0
3062,-98.908861,29.16381,0
3063,-98.90867,37.001805,0
3064,-98.89671,37.4755,0
3065,-98.892767,43.388998,0
3066,-98.89,75.77,0
3067,-98.8830383,46.48223857,0
3068,-98.88195,43.02929,0
3069,-98.881095,48.026843,0
3070,-98.87139,41.56235,0
3071,-98.871022,34.022931,0
3072,-98.87051,37.28216,0
3073,-98.865236,47.236393,0
3074,-98.8620363,19.16896097,0
3075,-98.86015,31.738394,0
3076,-98.845855,19.690625,0
3077,-98.83569,45.72047,0
3078,-98.83444,43.2082,0
3079,-98.83,57.34,0
3080,-98.83,22.64,0
3081,-98.824891,46.972297,0
3082,-98.818112,29.829957,0
3083,-98.814833,35.456755,0
3084,-98.809167,30.504278,0
3085,-98.808962,30.104678,0
3086,-98.807965,41.769308,0
3087,-98.806336,51.439384,0
3088,-98.78656,42.47556,0
3089,-98.7741,38.69167,0
3090,-98.76702,39.63456,0
3091,-98.76018,38.00482,0
3092,-98.75002,27.353603,0
3093,-98.74283,38.510198,0
3094,-98.74,67.24,0
3095,-98.737891,32.416435,0
3096,-98.732554,41.002849,0
3097,-98.732183,34.727581,0
3098,-98.7295847,47.55858771,0
3099,-98.724551,45.444978,0
3100,-98.718437,47.816558,0
3101,-98.713961,44.535567,0
3102,-98.706262,29.497502,0
3103,-98.7028,39.45966,0
3104,-98.7,56.16,0
3105,-98.69916,40.57662,0
3106,-98.6948,39.26496,0
3107,-98.69452,38.93288,0
3108,-98.67089,37.42717,0
3109,-98.66553437,43.80486671,0
3110,-98.66,64.84,0
3111,-98.64929,42.28634,0
3112,-98.631863,37.728973,0
3113,-98.626,49.288,0
3114,-98.625459,30.24768,0
3115,-98.62492,38.34122,0
3116,-98.618928,46.68378,0
3117,-98.61115,33.851317,0
3118,-98.596544,33.104361,0
3119,-98.587487,47.074348,0
3120,-98.583069,30.777239,0
3121,-98.58015,37.19515,0
3122,-98.579963,36.36518,0
3123,-98.57458,43.05722,0
3124,-98.574201,26.355339,0
3125,-98.568927,32.882478,0
3126,-98.568316,42.570676,0
3127,-98.562269,32.533442,0
3128,-98.560334,31.386392,0
3129,-98.557181,27.114554,0
3130,-98.556642,34.060047,0
3131,-98.551998,40.775337,0
3132,-98.55194,41.79835,0
3133,-98.550218,32.271127,0
3134,-98.52797,37.91299,0
3135,-98.52642484,46.06799184,0
3136,-98.520313,31.645718,0
3137,-98.51917,40.0599,0
3138,-98.5163,45.66305,0
3139,-98.51,66.37,0
3140,-98.499679,29.860487,0
3141,-98.498701,45.151346,0
3142,-98.491926,31.983669,0
3143,-98.490075,29.413928,0
3144,-98.483055,29.032258,0
3145,-98.482353,32.702203,0
3146,-98.458006,26.706658,0
3147,-98.454182,43.50944,0
3148,-98.44974,38.839623,0
3149,-98.441269,31.022827,0
3150,-98.425165,35.93563,0
3151,-98.420666,30.093715,0
3152,-98.41669,37.62823,0
3153,-98.41289,39.02395,0
3154,-98.410187,29.23305,0
3155,-98.40466,38.58889,0
3156,-98.404075,29.666418,0
3157,-98.4,60.2,0
3158,-98.39671672,17.46623072,0
3159,-98.396186,30.277678,0
3160,-98.395116,34.622649,0
3161,-98.394502,33.758121,0
3162,-98.39316,39.28536,0
3163,-98.384722,51.238889,0
3164,-98.375576,40.606496,0
3165,-98.375147,35.174379,0
3166,-98.367988,30.742263,0
3167,-98.366481,26.179799,0
3168,-98.364638,43.290637,0
3169,-98.361186,30.547909,0
3170,-98.36,72.19,0
3171,-98.35243,33.206131,0
3172,-98.335,35.413333,0
3173,-98.332906,32.398604,0
3174,-98.33033,39.461618,0
3175,-98.33014,38.19999,0
3176,-98.31862,39.67109,0
3177,-98.31149,37.17137,0
3178,-98.305057,42.621187,0
3179,-98.290585,28.644082,0
3180,-98.286852,49.970159,0
3181,-98.282523,40.874343,0
3182,-98.28,58.94,0
3183,-98.28,62.33,0
3184,-98.27504,38.39855,0
3185,-98.2603462,46.00894317,0
3186,-98.24912,31.632348,0
3187,-98.246015,31.111738,0
3188,-98.24588,36.061452,0
3189,-98.24,69.07,0
3190,-98.233923,33.00889,0
3191,-98.233868,29.550745,0
3192,-98.227683,49.178272,0
3193,-98.209405,29.752976,0
3194,-98.197687,29.971578,0
3195,-98.195189,33.826558,0
3196,-98.183507,36.786076,0
3197,-98.17691,38.72422,0
3198,-98.17122,29.337892,0
3199,-98.17,76.19,0
3200,-98.167513,37.905189,0
3201,-98.161719,30.415763,0
3202,-98.16164,41.98332,0
3203,-98.161348,26.302795,0
3204,-98.159713,28.393673,0
3205,-98.159167,43.883667,0
3206,-98.14724,39.20131,0
3207,-98.14435,43.03899,0
3208,-98.137156,27.750635,0
3209,-98.130593,29.159456,0
3210,-98.13,65.64,0
3211,-98.10968,39.52023,0
3212,-98.109045,32.246505,0
3213,-98.108333,28.973611,0
3214,-98.106536,42.34998,0
3215,-98.10154,37.44999,0
