,X_WGS84,Y_WGS84,koemac
1661,-104.45104,40.97506,0
1662,-102.042197,37.068244,0
1663,-102.15194,39.32056,0
1664,-102.66639,38.79083,0
1665,-103.043249,38.819879,0
1666,-103.50611,38.715,0
1667,-102.575807,39.431816,0
1668,-106.160696,37.049434,0
1669,-108.590115,38.777923,0
1670,-103.803647,40.317984,0
1671,-103.30703,39.127899,0
1672,-105.868167,35.981967,0
1673,-112.256394,36.780688,0
1674,-107.140786,32.486938,0
1675,-112.155654,35.327159,0
1676,-109.030353,28.37171,0
1677,-102.871722,39.298054,0
1678,-103.601663,25.897315,0
1679,-109.826344,38.432678,0
1680,-101.747221,33.256577,0
1681,-99.780075,21.38436,0
1682,-107.238527,34.151674,0
1683,-108.137306,34.863972,0
1684,-108.373192,31.071917,0
1685,-111.172068,38.186698,0
1686,-110.956681,29.046731,0
1687,-119.8184,34.4956,0
1688,-115.5509,35.3147,0
1689,-104.779346,41.108235,0
1690,-107.67627,38.020669,0
1691,-109.051859,35.76235,0
1692,-104.523567,38.843589,0
1693,-106.100429,37.582057,0
1694,-112.521867,37.501112,0
1695,-108.847236,52.840768,0
1696,-112.488769,42.918678,0
1697,-106.427216,44.423897,0
1698,-93.160422,16.631854,0
1699,-103.621712,47.240708,0
1700,-113.083,36.4625,0
1701,-111.95,33.4,0
1702,-109.41,35.584,0
1703,-112.889,36.5931,0
1704,-109.36,34.5489,0
1705,-109.168589,31.890401,0
1706,-110.038,34.7554,0
1707,-109.996,35.031,0
1708,-111.039,33.9497,0
1709,-114.000792,36.280268,0
1710,-105.545,32.77,0
1711,-109.85144,41.54084,0
1712,-101.623427,41.128008,0
1713,-99.21173,34.779446,0
1714,-115.592356,35.550884,0
1715,-95.92323,44.34478,0
1716,-97.472975,42.034121,0
1717,-105,40.33333,0
1718,-106.662667,38.526239,0
1719,-110.076125,32.059656,0
1720,-112.171773,35.934265,0
1721,-99.340181,20.065042,0
1722,-113.89,55.08,0
1723,-112.04,46.59,0
1724,-98.626,49.288,0
1725,-96.81,50.4,0
1726,-123.19,49.12,0
1727,-112.25,51.67,0
1728,-103.562387,34.025745,0
1729,-97.516536,21.464008,0
1730,-111.627852,37.788494,0
1731,-108.796312,33.12526,0
1732,-102.752227,20.822138,0
1733,-108.454027,30.841889,0
1734,-103.371149,34.176681,0
1735,-107.62165,34.104039,0
1736,-100.647225,47.293922,0
1737,-109.4406,38.1922,0
1738,-112.6568,37.1881,0
1739,-111.2543,39.112,0
1740,-105.4393,36.9528,0
1741,-109.5273,38.0105,0
1742,-105.6913,39.3393,0
1743,-108.988377,38.524855,0
1744,-109.4024,39.5845,0
1745,-106.3385,37.6849,0
1746,-105.9476,43.6718,0
1747,-110.6165,39.2717,0
1748,-106.2665,38.8047,0
1749,-109.2967,38.5581,0
1750,-115.7358,36.4307,0
1751,-113.3705,37.7875,0
1752,-110.512,40.4968,0
1753,-107.9536,33.012,0
1754,-105.7371,41.1244,0
1755,-99.952083,20.182773,0
1756,-98.845855,19.690625,0
1757,-106.109239,28.587448,0
1758,-102.193895,21.979862,0
1759,-101.094315,33.46258,0
1760,-110.437479,31.107412,0
1761,-102.885973,32.54463,0
1762,-99.733216,19.369001,0
1763,-108.671132,38.227788,0
1764,-108.3823122,29.61405383,0
1765,-98.39671672,17.46623072,0
1766,-106.345,28.8636,0
1767,-98.8620363,19.16896097,0
1768,-108.08167,30.3075,0
1769,-108.135667,29.241194,0
1770,-103.23889,23.60972,0
1771,-102.27611,22.36083,0
1772,-100.96667,21.21611,0
1773,-103.18139,24.21333,0
1774,-105.498017,26.448555,0
1775,-104.936161,27.311795,0
1776,-101.61389,21.73222,0
1777,-101.10905,22.02021366,0
1778,-101.0321071,25.35368871,0
1779,-100.7898718,21.86272171,0
1780,-112.736678,35.293512,0
1781,-106.114658,36.832913,0
1782,-107.993646,36.315025,0
1783,-111.666004,35.542659,0
1784,-105.510082,33.473898,0
1785,-101.888902,33.625805,0
1786,-115.111825,36.622095,0
1787,-111.32444,34.272903,0
1788,-104.040138,35.660417,0
1789,-103.449695,36.828028,0
1790,-105.72552,35.67142,0
1791,-105.0748,23.8853,0
1792,-104.7872,23.9708,0
1793,-107.168,36.048,0
1794,-107.704,36.039,0
1795,-104.696193,32.250565,0
1796,-108.051935,35.816142,0
1797,-106.941438,35.033442,0
1798,-108.907309,36.241957,0
1799,-107.58232,35.28932,0
1800,-107.1078,33.3866,0
1801,-108.682,35.038,0
1802,-108.365104,31.427061,0
1803,-108.927436,31.507413,0
1804,-101.677265,35.583758,0
1805,-118.50244,34.306293,0
1806,-106.014109,33.351015,0
1807,-104.741556,38.230387,0
1808,-104.103622,30.706393,0
1809,-106.377316,35.181505,0
1810,-99.802377,20.685097,0
1811,-104.650569,38.628605,0
1812,-112.985883,37.199925,0
1813,-107.6136752,27.72940184,0
1814,-104.062222,24.590833,0
1815,-97.1201,49.7946,0
1816,-118.335104,37.895754,0
1817,-100.11236,39.03022,0
1818,-101.28,25.41,0
1819,-113.3349,53.8306,0
1820,-104.725658,41.97651,0
1821,-114.082602,53.87212,0
1822,-105.076454,33.66372,0
1823,-104.1879088,47.18838081,0
1824,-105.771707,34.422781,0
1825,-105.8329404,45.76069578,0
1826,-105.562965,35.430697,0
1827,-102.71496,41.1486,0
1828,-103.612979,34.343565,0
1829,-97.222875,45.743342,0
1830,-97.591001,35.887781,0
1831,-97.620042,19.375386,0
1832,-100.55042,45.39826,0
1833,-104.4518235,43.34163042,0
1834,-102.543921,37.636193,0
1835,-100.116591,39.598409,0
1836,-97.582518,38.078517,0
1837,-101.14647,37.78328,0
1838,-101.62349,39.67611,0
1839,-98.2666,39.70014,0
1840,-99.16484,37.33571,0
1841,-99.30922,38.57497,0
1842,-97.59349,39.07469,0
1843,-103.925698,38.472385,0
1844,-95.91382857,47.40066437,0
1845,-94.96173,33.65884,0
1846,-101.58861,32.80712,0
1847,-110.436188,47.886837,0
1848,-108.967644,48.428284,0
1849,-104.515327,45.516823,0
1850,-102.714142,44.605209,0
1851,-104.274521,46.962967,0
1852,-106.687881,48.365711,0
1853,-105.757225,47.629627,0
1854,-104.901024,47.272427,0
1855,-104.960808,42.130318,0
1856,-105.550507,46.261482,0
1857,-107.928833,48.250156,0
1858,-106.982208,47.281174,0
1859,-98.969461,35.881793,0
1860,-91.216141,38.169399,0
1861,-98.159167,43.883667,0
1862,-87.418008,38.68909,0
1863,-97.444302,35.009336,0
1864,-96.703321,34.754013,0
1865,-100.046547,43.716372,0
1866,-97.658094,35.137844,0
1867,-102.164503,35.495839,0
1868,-103.6892,40.8997,0
1869,-100.888639,34.535524,0
1870,-109.7034,48.257,0
1871,-96.055261,34.00454,0
1872,-97.725863,33.850608,0
1873,-104.39965,44.1043,0
1874,-105.633759,35.009493,0
1875,-104.204941,43.8547,0
1876,-102.258766,35.683633,0
1877,-103.444922,35.358974,0
1878,-97.213041,36.304995,0
1879,-104.378967,37.941336,0
1880,-102.5108,36.8892,0
1881,-98.375147,35.174379,0
1882,-104.2714,37.1733,0
1883,-101.4267,37.8086,0
1884,-103.852148,44.671373,0
1885,-91.3903,39.9367,0
1886,-100.955,37.2603,0
1887,-100.888199,34.937829,0
1888,-101.344719,37.17612,0
1889,-104.8114,44.3442,0
1890,-99.665302,37.392732,0
1891,-105.2867,41.8597,0
1892,-99.6531,37.0583,0
1893,-104.956334,35.593637,0
1894,-105.544219,39.038046,0
1895,-92.2858,36.5869,0
1896,-107.0713,47.89885,0
1897,-105.4405,44.6292,0
1898,-108.674307,32.350356,0
1899,-104.29469,44.406346,0
1900,-97.102303,34.125445,0
1901,-103.5514,42.3347,0
1902,-91.475695,43.457734,0
1903,-104.362827,34.474051,0
1904,-102.71228,36.729302,0
1905,-100.692673,40.352317,0
1906,-91.379694,37.7165,0
1907,-97.157333,43.982333,0
1908,-101.4003781,50.94988339,0
1909,-99.51730111,49.64988682,0
1910,-99.09728805,49.7008889,0
1911,-100.7503654,51.63289103,0
1912,-96.50020823,50.23290187,0
1913,-96.734972,49.08972,0
1914,-90.068,40.959,0
1915,-90.7,38.16666,0
1916,-92.2225,37.12444,0
1917,-90.852222,37.525278,0
1918,-92.56027,38.11722,0
1919,-91.415278,36.821111,0
1920,-91.8275,36.585278,0
1921,-92.137778,39.210278,0
1922,-92.148889,37.626389,0
1923,-93.468056,36.611944,0
1924,-92.583056,40.194722,0
1925,-92.009167,40.143611,0
1926,-90.453056,37.098056,0
1927,-91.800833,39.476667,0
1928,-93.724444,37.093056,0
1929,-90.905,39.370556,0
1930,-92.8757,36.6319,0
1931,-93.20555,40.30527,0
1932,-92.856389,37.716667,0
1933,-92.4823,39.4183,0
1934,-94.334167,37.741944,0
1935,-104.525,39.738333,0
1936,-90.833333,37.833333,0
1937,-90.5568,38.3086,0
1938,-90.992667,38.0695,0
1939,-91.9775,37.92611,0
1940,-94.4628,37.1464,0
1941,-96.221111,44.359028,0
1942,-90.532917,37.963861,0
1943,-92.451111,38.696389,0
1944,-105.309722,42.414167,0
1945,-99.2,43.966667,0
1946,-90.8208,38.4667,0
1947,-92.1183,39.3903,0
1948,-93.8336,40.2567,0
1949,-85,44,0
1950,-88.242124,41.236271,0
1951,-87.9667,41.4333,0
1952,-94.22234,43.10423,0
1953,-94.92376,36.01953,0
1954,-95.57264,38.19839,0
1955,-97.10639,38.16944,0
1956,-92.483201,42.696974,0
1957,-92.7639,35.9725,0
1958,-113.630504,52.552188,0
1959,-110.1584,51.9188,0
1960,-103.88375,41.54178,0
1961,-103.38796,38.06655,0
1962,-100.15978,40.88939,0
1963,-102.47477,47.97722,0
1964,-101.271531,43.774,0
1965,-95.55216,36.488718,0
1966,-100.95766,41.72665,0
1967,-102.13415,41.31688,0
1968,-98.97778,42.64729,0
1969,-96.62315,36.69495,0
1970,-104.95222,41.7864,0
1971,-98.80922,41.71155,0
1972,-102.16374,48.33972,0
1973,-110.21826,47.28386,0
1974,-94.844464,40.221899,0
1975,-99.72809,41.93881,0
1976,-96.75469,33.91165,0
1977,-103.13223,45.58342,0
1978,-109.69502,48.55,0
1979,-101.38364,41.55199,0
1980,-96.01143,36.48943,0
1981,-92.135134,35.936669,0
1982,-102.763194,46.399444,0
1983,-103.97417,45.1738,0
1984,-102.26389,40.91587,0
1985,-97.484491,41.532289,0
1986,-100.42532,44.56266,0
1987,-99.961326,44.205137,0
1988,-104.44977,45.81717,0
1989,-105.76251,47.28693,0
1990,-100.03309,47.96106,0
1991,-98.78656,42.47556,0
1992,-101.52322,42.07092,0
1993,-100.550236,41.932029,0
1994,-105.582359,44.450197,0
1995,-100.347255,44.07633,0
1996,-105.03497,46.42996,0
1997,-97.554749,45.132633,0
1998,-100.72987,40.73774,0
1999,-105.28896,47.31093,0
2000,-108.32023,47.00276,0
2001,-104.45968,48.56217,0
2002,-102.46306,42.92282,0
2003,-99.1515,43.56078,0
2004,-102.67602,47.85945,0
2005,-103.579684,41.583907,0
2006,-100.782131,40.021902,0
2007,-98.16164,41.98332,0
2008,-98.881095,48.026843,0
2009,-106.41147,45.32162,0
2010,-107.51334,46.06399,0
2011,-101.30611,46.14061,0
2012,-97.05393,41.97239,0
2013,-100.05813,43.3258,0
2014,-96.2486,44.59346,0
2015,-101.773464,43.998208,0
2016,-96.98051,40.62778,0
2017,-101.21415,47.07293,0
2018,-105.01157,36.17556,0
2019,-95.15339,35.66342,0
2020,-103.45451,42.71375,0
2021,-98.12357495,47.47384037,0
2022,-102.01722,42.91929,0
2023,-100.79154,45.33708,0
2024,-100.65819,43.03061,0
2025,-101.27397,44.930086,0
2026,-99.501397,46.730493,0
2027,-96.97678,33.93697,0
2028,-97.17056,40.51678,0
2029,-100.4769,45.02171,0
2030,-99.850209,46.249305,0
2031,-94.344411,38.268146,0
2032,-94.640015,36.978318,0
2033,-97.00147,47.29048,0
2034,-95.876546,41.564586,0
2035,-92.94267,34.045376,0
2036,-101.67008,43.83378,0
2037,-98.63954,42.11972,0
2038,-98.95258,40.32802,0
2039,-103.88271,42.72341,0
2040,-100.33643,43.36221,0
2041,-106.42381,46.25996,0
2042,-97.37129,35.89338,0
2043,-104.35912,41.4536,0
2044,-99.20361,47.92306,0
2045,-101.69292,43.17249,0
2046,-104.36944,46.14322,0
2047,-103.6427,48.07466,0
2048,-100.68699,41.48014,0
2049,-95.94667,41.73722,0
2050,-101.575468,48.430656,0
2051,-99.59525,40.42522,0
2052,-103.443799,46.600111,0
2053,-97.147719,34.425898,0
2054,-101.31181,44.72635,0
2055,-101.86606,44.53354,0
2056,-96.14057,40.86276,0
2057,-97.03333,35.93038,0
2058,-102.97382,41.45792,0
2059,-105.31221,46.82202,0
2060,-100.55038,42.44239,0
2061,-106.69775,45.62304,0
2062,-102.16798,46.69561,0
2063,-98.5035,43.19128,0
2064,-105.12882,48.80391,0
2065,-87.99583,32.69389,0
2066,-88.26639,33.07806,0
2067,-87.2325,33.44056,0
2068,-100.3482,37.73419,0
2069,-100.01667,37.81078,0
2070,-94.87095,37.957347,0
2071,-94.964632,38.542031,0
2072,-92.900765,31.848558,0
2073,-99.64691,35.602845,0
2074,-97.11376,38.57798,0
2075,-100.906859,38.482169,0
2076,-98.58036,37.16513,0
2077,-96.97538,39.81804,0
2078,-99.10643,38.46512,0
2079,-95.971321,37.011384,0
2080,-98.41289,39.02395,0
2081,-98.68896,39.14681,0
2082,-96.979,39.56792,0
2083,-98.9027,39.65723,0
2084,-95.50776,37.45963,0
2085,-100.5957,38.48224,0
2086,-101.67934,38.46951,0
2087,-95.39998,38.02597,0
2088,-96.839065,37.781271,0
2089,-99.66271,38.64026,0
2090,-95.99143,37.62231,0
2091,-95.43072,37.27444,0
2092,-97.48592,38.55083,0
2093,-98.05794,38.23215,0
2094,-104.01279,43.55129,0
2095,-98.13424,39.24593,0
2096,-97.645609,37.004636,0
2097,-103.47907,43.1786,0
2098,-100.800216,35.43653,0
2099,-102.60166,42.06831,0
2100,-99.73793,35.79367,0
2101,-102.34436,41.59336,0
2102,-99.37832,37.22789,0
2103,-98.86015,31.738394,0
2104,-103.21306,34.67437,0
2105,-100.44025,35.35715,0
2106,-102.8527,41.98732,0
2107,-102.340457,42.00641,0
2108,-102.9625,40.10541,0
2109,-100.5563,37.07178,0
2110,-100.865452,37.901017,0
2111,-103.257462,34.390201,0
2112,-103.02689,37.91273,0
2113,-103.584724,39.159721,0
2114,-101.64323,40.6039,0
2115,-101.69157,41.39777,0
2116,-88.8075,34.03333,0
2117,-87.70556,32.50639,0
2118,-87.82,34.68,0
2119,-88.05,32.91667,0
2120,-87.63389,34.58833,0
2121,-88.315,32.73833,0
2122,-86.72056,32.40556,0
2123,-87.40195,32.13611,0
2124,-99.12409027,45.71614792,0
2125,-99.81943812,45.52914557,0
2126,-97.197418,44.868523,0
2127,-79.37421,43.662013,0
2128,-93.164298,37.00101,0
2129,-101.360623,33.89122,0
2130,-98.093512,34.281972,0
2131,-99.071594,32.276533,0
2132,-102.467973,43.273228,0
2133,-102.673202,47.34219,0
2134,-102.673317,48.124753,0
2135,-102.974846,37.462034,0
2136,-102.764302,37.559331,0
2137,-103.19212,37.33677,0
2138,-101.179237,46.459317,0
2139,-103.151917,48.026467,0
2140,-103.487128,45.874038,0
2141,-96.409668,47.652988,0
2142,-96.694458,33.456561,0
2143,-96.808196,38.425573,0
2144,-96.473308,46.85525,0
2145,-95.843726,43.507279,0
2146,-103.27,49.32,0
2147,-99.04,49.13,0
2148,-105.98,49.63,0
2149,-99.63,49.4,0
2150,-96.656987,32.964305,0
2151,-103.4503,34.9242,0
2152,-92.651935,44.077506,0
2153,-100.843708,36.042784,0
2154,-98.248413,34.688565,0
2155,-99.03898,37.65869,0
2156,-98.22716,37.34419,0
2157,-98.7741,38.69167,0
2158,-99.84569,39.27388,0
2159,-96.76394,37.17381,0
2160,-97.43299,43.35079,0
2161,-98.88195,43.02929,0
2162,-99.18849,43.11507,0
2163,-104.4427456,47.9084586,0
2164,-96.50233,43.13846,0
2165,-97.49029,42.8818,0
2166,-98.64319772,47.10063863,0
2167,-96.23412,38.86026,0
2168,-97.77903,43.62487,0
2169,-96.02942,37.91119,0
2170,-96.59211,38.8812,0
2171,-97.52895,37.30995,0
2172,-96.17777,39.26019,0
2173,-99.11388,39.08875,0
2174,-97.21214,37.90825,0
2175,-100.34417,39.34822,0
2176,-96.77724,37.51002,0
2177,-105.4662303,44.96016225,0
2178,-97.67502,43.24174,0
2179,-96.65041,43.54352,0
2180,-96.89642,38.23866,0
2181,-100.520332,36.616252,0
2182,-98.63607,43.54151,0
2183,-96.17961,40.253052,0
2184,-103.97431,45.54998,0
2185,-97.54135,43.54329,0
2186,-101.31144,44.52409,0
2187,-98.28783,43.08152,0
2188,-99.898456,38.758083,0
2189,-96.876776,37.342409,0
2190,-99.23024,37.50903,0
2191,-99.133949,39.476713,0
2192,-114.544117,50.028224,0
2193,-105.823892,39.491803,0
2194,-120.84277,50.613897,0
2195,-106.804367,39.039122,0
2196,-92.975028,45.089328,0
2197,-106.278561,41.118887,0
2198,-114.682581,50.906708,0
2199,-111.866037,45.077056,0
2200,-120.061836,50.848505,0
2201,-113.087014,45.618063,0
2202,-111.211163,44.704322,0
2203,-113.244208,45.330455,0
2204,-113.463968,46.934366,0
2205,-111.354788,44.85757,0
2206,-111.211058,42.972533,0
2207,-114.897227,51.280097,0
2208,-121.49968,50.638162,0
2209,-123.062272,47.872837,0
2210,-112.895255,47.194083,0
2211,-115.149722,50.917098,0
2212,-114.848074,51.483392,0
2213,-113.439828,48.748783,0
2214,-119.594017,50.460625,0
2215,-105.333977,50.584459,0
2216,-106.953728,38.853062,0
2217,-109.731553,44.931153,0
2218,-113.853486,43.642619,0
2219,-120.561635,49.914007,0
2220,-100.03775,50.859012,0
2221,-110.396906,43.141105,0
2222,-105.731559,53.225029,0
2223,-112.619496,40.492732,0
2224,-112.372453,47.077195,0
2225,-113.476327,43.987547,0
2226,-97.439747,49.852496,0
2227,-82.053667,45.9567,0
2228,-102.990502,48.270346,0
2229,-114.191497,49.589128,0
2230,-110.452705,49.600738,0
2231,-114.196025,50.207892,0
2232,-115.80493,41.68107,0
2233,-93.424522,43.019031,0
2234,-115.319558,51.099511,0
2235,-112.80394,37.699771,0
2236,-109.131682,51.460698,0
2237,-114.49005,47.706162,0
2238,-115.728752,49.548241,0
2239,-117.548713,45.947892,0
2240,-119.729103,49.854133,0
2241,-90.379617,43.185105,0
2242,-81.002574,43.060003,0
2243,-114.484029,51.160844,0
2244,-113.008981,51.82513,0
2245,-94.984267,46.956177,0
2246,-112.786246,51.481474,0
2247,-109.166979,45.300165,0
2248,-87.81815,41.616926,0
2249,-120.969259,42.372971,0
2250,-111.445276,44.305614,0
2251,-108.52549,47.917874,0
2252,-85.275102,41.018241,0
2253,-85.827524,43.639019,0
2254,-113.020532,45.012959,0
2255,-117.899953,49.042099,0
2256,-113.744287,47.397488,0
2257,-120.760553,44.432767,0
2258,-90.09501,43.593614,0
2259,-106.781087,49.24848,0
2260,-106.696149,37.935682,0
2261,-117.648359,47.599167,0
2262,-83.871089,43.593269,0
2263,-116.609322,45.001381,0
2264,-106.79351,48.55892,0
2265,-120.13662,49.370997,0
2266,-114.285592,46.050922,0
2267,-114.067192,46.9529,0
2268,-110.738464,44.939014,0
2269,-89.156675,42.304985,0
2270,-110.73842,43.47477,0
2271,-117.626511,49.533367,0
2272,-79.164315,44.521802,0
2273,-97.135955,50.010661,0
2274,-106.579369,49.06946,0
2275,-115.136589,49.110317,0
2276,-116.001219,42.344837,0
2277,-106.637436,53.64269,0
2278,-89.272541,44.544736,0
2279,-121.264558,46.939861,0
2280,-106.942494,37.18648,0
2281,-105.297647,36.344503,0
2282,-81.853625,45.802177,0
2283,-120.807652,47.12534,0
2284,-116.315094,52.312683,0
2285,-114.532098,48.090676,0
2286,-106.536302,39.119144,0
2287,-118.506603,55.261512,0
2288,-108.809924,49.573027,0
2289,-109.77887,49.53838,0
2290,-105.00798,37.87983,0
2291,-106.22652,40.55917,0
2292,-107.938823,37.795396,0
2293,-106.155781,38.996721,0
2294,-106.79758,40.9723,0
2295,-106.93451,37.75051,0
2296,-106.61178,40.59737,0
2297,-107.51669,37.71248,0
2298,-107.23032,37.72972,0
2299,-105.8338,40.26687,0
2300,-106.07946,40.25471,0
2301,-108.237569,37.787174,0
2302,-106.21857,39.74771,0
2303,-119.309283,50.040574,0
2304,-106.487496,37.229952,0
2305,-115.846,50.297519,0
2306,-112.278703,51.416139,0
2307,-106.321397,39.387456,0
2308,-114.515047,46.749824,0
2309,-118.573448,42.708768,0
2310,-76.719486,44.36593,0
2311,-117.582242,41.682794,0
2312,-101.235593,51.388677,0
2313,-114.097411,51.710128,0
2314,-102.540313,45.570642,0
2315,-116.89204,45.15778,0
2316,-119.984709,38.688264,0
2317,-123.243544,41.667947,0
2318,-120.199444,39.923611,0
2319,-120.674444,40.31,0
2320,-121.1675,41.710278,0
2321,-121.08,40.706389,0
2322,-120.448889,40.006389,0
2323,-123.3652,47.924828,0
2324,-119.233202,38.097405,0
2325,-110.9356,40.17638,0
2326,-71.704683,43.864276,0
2327,-78.61822,44.646811,0
2328,-116.978554,45.547197,0
2329,-119.81675,38.547342,0
2330,-111.075825,43.773465,0
2331,-118.999414,49.056584,0
2332,-101.124703,50.122242,0
2333,-113.268315,53.532709,0
2334,-110.393263,44.554292,0
2335,-110.174522,44.867612,0
2336,-110.11535,49.619087,0
2337,-111.298071,45.271937,0
2338,-116.928597,45.827603,0
2339,-114.093667,43.827443,0
2340,-116.163277,45.754762,0
2341,-104.979575,38.980038,0
2342,-113.472611,49.011253,0
2343,-114.074447,49.955172,0
2344,-120.173425,41.9743,0
2345,-106.394753,35.911525,0
2346,-111.847357,45.843403,0
2347,-114.0081,44.41663,0
2348,-114.564371,49.633202,0
2349,-109.658644,34.180547,0
2350,-111.237488,45.447078,0
2351,-114.43798,50.807255,0
2352,-111.075887,45.918819,0
2353,-117.305342,47.034012,0
2354,-114.216483,47.323862,0
2355,-112.281086,42.430604,0
2356,-110.59578,43.670325,0
2357,-110.863134,49.654687,0
2358,-98.865236,47.236393,0
2359,-119.84021,48.654599,0
2360,-112.392857,46.525991,0
2361,-116.98503,46.662758,0
2362,-119.920797,42.928202,0
2363,-111.737016,35.351788,0
2364,-96.894272,49.381687,0
2365,-101.719322,50.083542,0
2366,-92.395613,45.181808,0
2367,-82.572781,45.889167,0
2368,-120.687422,46.871393,0
2369,-93.717299,50.512394,0
2370,-98.384722,51.238889,0
2371,-114.683774,50.630155,0
2372,-117.23,47.34,0
2373,-120.92,56.45,0
2374,-121.58,50.23,0
2375,-120.94,52.51,0
2376,-122.79,51.05,0
2377,-121.4,50.88,0
2378,-121.65,56.39,0
2379,-117.74,50.73,0
2380,-120.17,50.67,0
2381,-122.14,55.98,0
2382,-115.98,49.67,0
2383,-120.19,49.07,0
2384,-119.17,52.7,0
2385,-120.51,50.16,0
2386,-122.54,52.2,0
2387,-121.59,51.08,0
2388,-115.12,49.3,0
2389,-116.99,51.03,0
2390,-118.83,48.83,0
2391,-117.14,49.44,0
2392,-116.05,50.57,0
2393,-121.74,50.87,0
2394,-124.65,49.3,0
2395,-128.63,54.33,0
2396,-121.29,51.65,0
2397,-122.27,55.6,0
2398,-124.91,50.25,0
2399,-114.49,49,0
2400,-121.4699,56.2131,0
2401,-117.53,46.17,0
2402,-116.74,49.5,0
2403,-120,56.15,0
2404,-111.68895,42.21735,0
2405,-118.153939,48.894387,0
2406,-109.404099,45.062806,0
2407,-117.7,45.27,0
2408,-106.8582,44.541,0
2409,-121.09149,41.465929,0
2410,-111.702962,38.031097,0
2411,-104.6269,42.6452,0
2412,-106.776762,37.550792,0
2413,-116.73318,43.016826,0
2414,-107.2633,44.7761,0
2415,-107.8068,42.5401,0
2416,-107.6879,42.3402,0
2417,-120.688573,41.609792,0
2418,-105.010349,38.790517,0
2419,-120.903774,41.306448,0
2420,-109.042654,43.663845,0
2421,-107.515133,44.737344,0
2422,-119.90491,41.850641,0
2423,-110.854508,44.543228,0
2424,-106.988229,44.350535,0
2425,-116.348803,45.608852,0
2426,-120.894188,40.993092,0
2427,-106.355666,52.630194,0
2428,-113.218047,49.487188,0
2429,-123.683556,45.964163,0
2430,-118.108104,53.059538,0
2431,-114.353489,49.38474,0
2432,-117.19972,47.675012,0
2433,-92.129386,43.182187,0
2434,-96.302939,41.009868,0
2435,-105.076616,49.723051,0
2436,-109.52453,33.952007,0
2437,-107.282021,36.975828,0
2438,-95.801232,45.570433,0
2439,-105.196495,51.434962,0
2440,-110.553026,44.754214,0
2441,-117.51413,47.402061,0
2442,-98.718437,47.816558,0
2443,-97.514732,50.296298,0
2444,-114.29103,50.554421,0
2445,-108.966426,53.386462,0
2446,-96.150498,46.946358,0
2447,-92.427003,44.861915,0
2448,-92.64395,45.42374,0
2449,-105.717487,50.75105,0
2450,-103.875818,43.813393,0
2451,-116.076821,46.019373,0
2452,-113.688259,46.400702,0
2453,-114.589057,44.135194,0
2454,-108.218885,39.033113,0
2455,-119.966154,38.938315,0
2456,-112.271391,54.135843,0
2457,-111.4964,38.1606,0
2458,-111.546471,52.379405,0
2459,-120.803,42.7098,0
2460,-117.2609,45.8312,0
2461,-120.3485,44.3914,0
2462,-118.329,45.0781,0
2463,-100.9759036,47.46245741,0
2464,-109.784188,43.259837,0
2465,-96.77267,43.98115,0
2466,-116.408508,42.696246,0
2467,-106.574939,41.260827,0
2468,-117.9174,43.4657,0
2469,-118.4203,45.5067,0
2470,-120.0474,44.5681,0
2471,-120.545,42.6939,0
2472,-121.405,42.1989,0
2473,-121.5888,44.5557,0
2474,-121.007,42.564,0
2475,-119.7262,42.5,0
2476,-121.9068,42.537,0
2477,-121.3692,44.7309,0
2478,-118.988,43.8071,0
2479,-117.2375,45.2311,0
2480,-118.7542,42.5447,0
2481,-118.4956,44.6028,0
2482,-120.0072,44.7978,0
2483,-118.9492,44.3897,0
2484,-120.1507,42.3162,0
2485,-99.63476711,44.98069719,0
2486,-98.94402335,45.99864027,0
2487,-96.29767438,45.31304095,0
2488,-76.088439,36.61833,0
2489,-85.556997,38.099117,0
2490,-83.447134,39.947218,0
2491,-94.623511,48.537866,0
2492,-96.622786,47.797237,0
2493,-100.571662,37.315173,0
2494,-102.54483,40.93642,0
2495,-98.800876,29.948691,0
2496,-97.875983,29.967082,0
2497,-96.350202,33.132648,0
2498,-98.197687,29.971578,0
2499,-98.709708,29.784103,0
2500,-97.660792,32.434727,0
2501,-82.198347,39.241925,0
2502,-84.200778,40.15033,0
2503,-98.490075,29.413928,0
2504,-100.827188,33.628441,0
2505,-95.740748,30.70118,0
2506,-96.266305,45.972896,0
2507,-94.246085,45.335505,0
2508,-84.78692,36.544262,0
2509,-95.257149,47.347341,0
2510,-94.196591,44.192721,0
2511,-95.726666,44.941761,0
2512,-96.036052,48.114039,0
2513,-92.641766,47.781073,0
2514,-94.235945,47.332848,0
2515,-94.488027,44.724624,0
2516,-97.205109,48.995724,0
2517,-93.673225,46.062223,0
2518,-92.058733,47.09028,0
2519,-91.458772,47.737031,0
2520,-94.7419,44.75333,0
2521,-91.696618,47.306811,0
2522,-91.750486,47.684484,0
2523,-84.176613,41.78755,0
2524,-118.51,50.96,0
2525,-103.85,49.67,0
2526,-92.5,48.5,0
2527,-88.5,49.5,0
2528,-101.25,53.83,0
2529,-108.692166,45.689088,0
2530,-98.375075,40.606605,0
2531,-87.528933,45.636289,0
2532,-96.7017,41.749,0
2533,-97.474682,33.710529,0
2534,-98.440453,29.966455,0
2535,-97.478308,35.271111,0
2536,-97.576827,46.920166,0
2537,-96.422924,36.846143,0
2538,-96.905363,29.742172,0
2539,-96.370697,30.307985,0
2540,-94.070605,39.01393,0
