,X_WGS84,Y_WGS84,bougra
2134,-110.07685,32.058802,0
2135,-110.05,75.08,0
2136,-110.028764,50.908598,0
2137,-110.017195,52.579401,0
2138,-110.01,66.52,0
2139,-110.000183,38.725199,0
2140,-109.97,60.31,0
2141,-109.96,45.84,0
2142,-109.956703,50.580935,0
2143,-109.9333,41.1794,0
2144,-109.93,67.35,0
2145,-109.894221,46.034636,0
2146,-109.89,62.63,0
2147,-109.89,70.7,0
2148,-109.88,32.67,0
2149,-109.870199,33.826411,0
2150,-109.8677,39.7855,0
2151,-109.865977,34.815242,0
2152,-109.848518,41.907898,0
2153,-109.845448,34.072776,0
2154,-109.82,58.98,0
2155,-109.82,54.37,0
2156,-109.817578,40.860981,0
2157,-109.784188,43.259837,0
2158,-109.783952,35.07993,0
2159,-109.77887,49.53838,0
2160,-109.7742,37.1798,0
2161,-109.77013,38.060222,0
2162,-109.747904,37.659011,0
2163,-109.731553,44.931153,0
2164,-109.714777,49.984958,0
2165,-109.7034,48.257,0
2166,-109.680763,47.686517,0
2167,-109.67,55.55,0
2168,-109.658644,34.180547,0
2169,-109.6258,39.8573,0
2170,-109.622856,51.474112,0
2171,-109.610534,38.705711,0
2172,-109.5831,44.4618,0
2173,-109.583058,40.16434,0
2174,-109.5819961,46.96053735,0
2175,-109.553003,45.288155,0
2176,-109.5509,41.2804,0
2177,-109.542612,43.435589,0
2178,-109.54,32.9,0
2179,-109.53,52.52,0
2180,-109.5273,38.0105,0
2181,-109.52453,33.952007,0
2182,-109.5007,43.6484,0
2183,-109.49207,40.476706,0
2184,-109.477256,49.764044,0
2185,-109.464415,41.492279,0
2186,-109.452445,32.155649,0
2187,-109.45008,48.58979,0
2188,-109.422036,37.782835,0
2189,-109.4163,39.4016,0
2190,-109.404099,45.062806,0
2191,-109.4,64.08,0
2192,-109.36,34.5489,0
2193,-109.36,61.57,0
2194,-109.36,57.46,0
2195,-109.348097,38.672336,0
2196,-109.3474608,47.06289871,0
2197,-109.332016,44.480496,0
2198,-109.3265,33.6356,0
2199,-109.282273,50.663836,0
2200,-109.25,35.75,0
2201,-109.25,71.69,0
2202,-109.238208,40.406084,0
2203,-109.2328,40.9378,0
2204,-109.228949,32.946606,0
2205,-109.228645,31.900569,0
2206,-109.21,56.39,0
2207,-109.21,69.37,0
2208,-109.2072,38.3549,0
2209,-109.2,49.216667,0
2210,-109.194582,34.06003,0
2211,-109.188871,53.516907,0
2212,-109.166979,45.300165,0
2213,-109.135952,51.459032,0
2214,-109.13,59.32,0
2215,-109.0712,39.9161,0
2216,-109.068188,44.997781,0
2217,-109.066017,45.597612,0
2218,-109.0626,44.524013,0
2219,-109.06,76.42,0
2220,-109.0592,38.63,0
2221,-109.042654,43.663845,0
2222,-109.004862,37.77984,0
2223,-108.9965,40.5149,0
2224,-108.98,63.01,0
2225,-108.97977,33.56685,0
2226,-108.972753,40.289402,0
2227,-108.967644,48.428284,0
2228,-108.961454,53.393527,0
2229,-108.960776,50.361785,0
2230,-108.952224,33.786212,0
2231,-108.94,66.21,0
2232,-108.9294,39.3458,0
2233,-108.917268,37.587601,0
2234,-108.91,45.3,0
2235,-108.9018,38.190043,0
2236,-108.9009,44.1611,0
2237,-108.894713,39.049061,0
2238,-108.88835,40.7269,0
2239,-108.876345,42.44749,0
2240,-108.87,60.16,0
2241,-108.844086,32.626998,0
2242,-108.839152,50.068618,0
2243,-108.8237,38.4164,0
2244,-108.805904,51.642893,0
2245,-108.8,70.37,0
2246,-108.7825,37.9444,0
2247,-108.778229,31.581976,0
2248,-108.763724,49.612297,0
2249,-108.76313,42.608713,0
2250,-108.750135,39.226798,0
2251,-108.7438,44.6007,0
2252,-108.7405,43.9542,0
2253,-108.71,75.92,0
2254,-108.7045416,46.33113529,0
2255,-108.692166,45.689088,0
2256,-108.674307,32.350356,0
2257,-108.673152,40.619219,0
2258,-108.671048,38.227698,0
2259,-108.654414,32.937469,0
2260,-108.652301,33.921892,0
2261,-108.64,65.03,0
2262,-108.64,58.28,0
2263,-108.622155,44.758469,0
2264,-108.6215,38.73931,0
2265,-108.612052,38.500877,0
2266,-108.602977,39.067217,0
2267,-108.581505,47.617428,0
2268,-108.563942,37.535803,0
2269,-108.557358,40.433482,0
2270,-108.553017,31.444767,0
2271,-108.5495,37.23516,0
2272,-108.52549,47.917874,0
2273,-108.48,50.1,0
2274,-108.472598,33.700536,0
2275,-108.464242,45.775597,0
2276,-108.458904,51.572729,0
2277,-108.45,61.3,0
2278,-108.45,71.31,0
2279,-108.4496,35.5453,0
2280,-108.448952,33.47902,0
2281,-108.433533,37.742267,0
2282,-108.373895,38.650583,0
2283,-108.345472,35.036911,0
2284,-108.3347906,48.39522424,0
2285,-108.32023,47.00276,0
2286,-108.32,52.73,0
2287,-108.311946,37.337204,0
2288,-108.3109,31.844,0
2289,-108.309822,49.445062,0
2290,-108.306297,40.126266,0
2291,-108.293586,39.912387,0
2292,-108.26347,40.56945,0
2293,-108.260297,50.37049,0
2294,-108.241986,51.993508,0
2295,-108.241947,45.138402,0
2296,-108.23918,39.002343,0
2297,-108.22,57.11,0
2298,-108.22,70.32,0
2299,-108.212795,43.649995,0
2300,-108.2094,33.1853,0
2301,-108.2,50.18,0
2302,-108.18856,42.6828,0
2303,-108.18,54.71,0
2304,-108.1756,37.0326,0
2305,-108.1397,32.8151,0
2306,-108.1397,38.04967,0
2307,-108.137,35.215,0
2308,-108.093808,37.783389,0
2309,-108.077535,33.423241,0
2310,-108.0463,44.1587,0
2311,-108.009453,38.569425,0
2312,-108.003744,50.673718,0
2313,-107.999492,36.835104,0
2314,-107.96428,40.020017,0
2315,-107.95,60.16,0
2316,-107.95,75.23,0
2317,-107.94535,39.73775,0
2318,-107.942141,38.840834,0
2319,-107.928833,48.250156,0
2320,-107.91,64.92,0
2321,-107.91,69.33,0
2322,-107.908423,37.241819,0
2323,-107.907927,39.115345,0
2324,-107.867,32.338,0
2325,-107.85,56.09,0
2326,-107.828,33.444,0
2327,-107.8259,34.9516,0
2328,-107.8257,43.6827,0
2329,-107.8068,42.5401,0
2330,-107.8,50.28,0
2331,-107.8,63.78,0
2332,-107.780922,37.812488,0
2333,-107.78,36.08,0
2334,-107.78,62.13,0
2335,-107.762817,39.588684,0
2336,-107.7625,37.60305,0
2337,-107.749855,38.190732,0
2338,-107.7239,36.531,0
2339,-107.722253,50.702185,0
2340,-107.72,66.1,0
2341,-107.718076,52.481995,0
2342,-107.717274,47.752347,0
2343,-107.7,53.58,0
2344,-107.690159,38.561869,0
2345,-107.6879,42.3402,0
2346,-107.650397,36.781403,0
2347,-107.641461,38.855472,0
2348,-107.630695,49.715208,0
2349,-107.616988,36.971092,0
2350,-107.61,58.86,0
2351,-107.603158,33.372419,0
2352,-107.60032,35.24672,0
2353,-107.5972005,48.54033923,0
2354,-107.597186,32.087083,0
2355,-107.5868,37.14962,0
2356,-107.5739,44.0306,0
2357,-107.564278,49.191745,0
2358,-107.555,32.938,0
2359,-107.5322,43.8367,0
2360,-107.51669,37.71248,0
2361,-107.515133,44.737344,0
2362,-107.51334,46.06399,0
2363,-107.48,50.17,0
2364,-107.4507,33.5603,0
2365,-107.447533,39.581222,0
2366,-107.416672,45.525903,0
2367,-107.405619,33.215183,0
2368,-107.398733,32.458359,0
2369,-107.392933,38.361728,0
2370,-107.387467,45.101172,0
2371,-107.387345,50.708666,0
2372,-107.32715,37.20334,0
2373,-107.31535,34.621913,0
2374,-107.30745,40.490117,0
2375,-107.29912,38.08217,0
2376,-107.282021,36.975828,0
2377,-107.276283,44.108464,0
2378,-107.26097,36.735797,0
2379,-107.245561,39.701965,0
2380,-107.240112,42.447012,0
2381,-107.237,32.801636,0
2382,-107.233546,52.13235,0
2383,-107.23252,39.201109,0
2384,-107.2316,43.4635,0
2385,-107.23032,37.72972,0
2386,-107.2244,44.9315,0
2387,-107.221871,39.473385,0
2388,-107.211006,38.860005,0
2389,-107.201111,49.179722,0
2390,-107.1988,31.9247,0
2391,-107.192977,33.573067,0
2392,-107.178679,32.166196,0
2393,-107.174401,38.46949,0
2394,-107.15,60.84,0
2395,-107.146418,47.591223,0
2396,-107.12,70.59,0
2397,-107.103048,37.346179,0
2398,-107.085433,50.413769,0
2399,-107.08,72.49,0
2400,-107.0713,47.89885,0
2401,-107.07,25.23,0
2402,-107.0199,36.0005,0
2403,-107.019634,34.239355,0
2404,-107.0155118,46.29083635,0
2405,-106.99557,37.16918,0
2406,-106.988229,44.350535,0
2407,-106.982208,47.281174,0
2408,-106.968167,44.826952,0
2409,-106.961481,38.627332,0
2410,-106.953728,38.853062,0
2411,-106.93451,37.75051,0
2412,-106.93,65.98,0
2413,-106.93,71.24,0
2414,-106.9238,39.30123,0
2415,-106.885242,37.446221,0
2416,-106.878,33.209,0
2417,-106.860108,44.187633,0
2418,-106.8582,44.541,0
2419,-106.840501,35.52181,0
2420,-106.814008,51.257549,0
2421,-106.81,65.07,0
2422,-106.81,62.82,0
2423,-106.808451,41.442371,0
2424,-106.804367,39.039122,0
2425,-106.7998,35.7788,0
2426,-106.79758,40.9723,0
2427,-106.79351,48.55892,0
2428,-106.786877,39.637671,0
2429,-106.782515,36.992864,0
2430,-106.781087,49.24848,0
2431,-106.77263,40.77269,0
2432,-106.77195,49.774063,0
2433,-106.77,55.25,0
2434,-106.767967,32.471855,0
2435,-106.766407,34.308474,0
2436,-106.76603,36.23397,0
2437,-106.760541,52.093395,0
2438,-106.748038,39.924709,0
2439,-106.73,57.87,0
2440,-106.73,56.54,0
2441,-106.725913,36.486472,0
2442,-106.720325,51.910228,0
2443,-106.69775,45.62304,0
2444,-106.696149,37.935682,0
2445,-106.68847,44.353301,0
2446,-106.687881,48.365711,0
2447,-106.685468,34.971077,0
2448,-106.652907,37.67087,0
2449,-106.638962,35.1936,0
2450,-106.632129,40.406911,0
2451,-106.63,36.072,0
2452,-106.591488,32.330477,0
2453,-106.574939,41.260827,0
2454,-106.5658,50.661119,0
2455,-106.54418,49.06542,0
2456,-106.536302,39.119144,0
2457,-106.529048,51.064607,0
2458,-106.528457,36.359489,0
2459,-106.519176,53.601897,0
2460,-106.5135,32.535511,0
2461,-106.510425,38.560745,0
2462,-106.504784,31.770834,0
2463,-106.4995,43.4064,0
2464,-106.491433,35.332458,0
2465,-106.48894,38.19351,0
2466,-106.47,67.7,0
2467,-106.466087,40.702765,0
2468,-106.44299,39.58887,0
2469,-106.440072,37.166898,0
2470,-106.428525,48.012914,0
2471,-106.424586,38.844129,0
2472,-106.42381,46.25996,0
2473,-106.414473,35.663918,0
2474,-106.41147,45.32162,0
2475,-106.402969,34.700159,0
2476,-106.39,63.78,0
2477,-106.387947,36.969269,0
2478,-106.378297,49.316058,0
2479,-106.355666,52.630194,0
2480,-106.34619,37.37912,0
2481,-106.344652,42.84573,0
2482,-106.334975,35.192279,0
2483,-106.333419,35.881241,0
2484,-106.321397,39.387456,0
2485,-106.317848,34.986136,0
2486,-106.30498,52.138334,0
2487,-106.2925239,47.32133813,0
2488,-106.29025,40.38422,0
2489,-106.28,59.78,0
2490,-106.28,75.5,0
2491,-106.278561,41.118887,0
2492,-106.273248,37.648663,0
2493,-106.26454,47.733374,0
2494,-106.239067,32.795228,0
2495,-106.22652,40.55917,0
2496,-106.21,71.94,0
2497,-106.20683,38.17738,0
2498,-106.202734,37.155594,0
2499,-106.2,66.71,0
2500,-106.174133,38.705178,0
2501,-106.1527,40.8358,0
2502,-106.1509532,41.59471008,0
2503,-106.147553,52.434813,0
2504,-106.147,44.2764,0
2505,-106.145517,37.485922,0
2506,-106.13,29.94,0
2507,-106.13,72.68,0
2508,-106.119554,52.750682,0
2509,-106.1147,36.5091,0
2510,-106.114687,36.832985,0
2511,-106.10279,40.07305,0
2512,-106.101425,35.976978,0
2513,-106.1,41.3,0
2514,-106.097618,49.387622,0
2515,-106.08834,39.37714,0
2516,-106.085289,39.610333,0
2517,-106.07946,40.25471,0
2518,-106.067869,39.028096,0
2519,-106.046751,35.532075,0
2520,-106.025255,37.283897,0
2521,-106.007792,50.242975,0
2522,-106.004425,38.54258,0
2523,-106,54,0
2524,-105.981031,38.849269,0
2525,-105.98,49.63,0
2526,-105.978,44.1324,0
2527,-105.972,46.3089,0
2528,-105.97,62.21,0
2529,-105.947769,52.143964,0
2530,-105.9476,43.6718,0
2531,-105.941913,35.719106,0
2532,-105.9346,45.4917,0
2533,-105.92713,33.692847,0
2534,-105.924897,33.114842,0
2535,-105.879058,31.826638,0
2536,-105.868254,37.475268,0
2537,-105.848,40.9084,0
2538,-105.842783,38.406571,0
2539,-105.8338,40.26687,0
2540,-105.83077,36.179099,0
2541,-105.830061,33.488119,0
2542,-105.828697,39.067032,0
2543,-105.828371,37.112527,0
2544,-105.8245157,44.52895299,0
2545,-105.823892,39.491803,0
2546,-105.81,64.09,0
2547,-105.80654,38.187727,0
2548,-105.789404,32.55045,0
2549,-105.78694,37.95843,0
2550,-105.783936,42.835236,0
2551,-105.78,65.6,0
2552,-105.775736,32.829946,0
2553,-105.775515,39.930306,0
2554,-105.771707,34.422781,0
2555,-105.76264,34.22522,0
2556,-105.76251,47.28693,0
2557,-105.757225,47.629627,0
2558,-105.731559,53.225029,0
2559,-105.72585,39.696095,0
2560,-105.7257372,44.90946105,0
2561,-105.717487,50.75105,0
2562,-105.710949,33.952038,0
2563,-105.71,70.48,0
2564,-105.71,55.74,0
2565,-105.704518,35.544555,0
2566,-105.6989,41.1675,0
2567,-105.697833,35.767767,0
2568,-105.67303,33.310141,0
2569,-105.67,61.64,0
2570,-105.661866,36.764289,0
2571,-105.633759,35.009493,0
2572,-105.62402,42.4073,0
2573,-105.6133,33.0252,0
2574,-105.60999,41.419023,0
2575,-105.6001,35.9899,0
2576,-105.5892,43.4207,0
2577,-105.58379,38.4026,0
2578,-105.582359,44.450197,0
2579,-105.5814,40.9084,0
2580,-105.567422,46.63198,0
2581,-105.566711,36.361437,0
2582,-105.55044,37.618039,0
2583,-105.5399098,46.41220493,0
2584,-105.535625,40.029781,0
2585,-105.535095,50.26585,0
2586,-105.533,32.775,0
2587,-105.523389,33.498834,0
2588,-105.52,71.43,0
2589,-105.511772,44.265135,0
2590,-105.5,56.79,0
2591,-105.48879,39.79918,0
2592,-105.48,67.81,0
2593,-105.4793,35.57425,0
2594,-105.479106,36.594708,0
2595,-105.475032,39.405598,0
2596,-105.47493,40.564522,0
2597,-105.469966,32.460206,0
2598,-105.469733,39.60165,0
2599,-105.4662303,44.96016225,0
2600,-105.466224,38.13489,0
2601,-105.460237,39.136733,0
2602,-105.447778,35.8121,0
2603,-105.441537,40.202495,0
2604,-105.44,73.33,0
2605,-105.4393,36.9528,0
2606,-105.426546,37.429006,0
2607,-105.413625,51.219554,0
2608,-105.411203,50.593067,0
2609,-105.3949,43.9639,0
2610,-105.380856,41.162064,0
2611,-105.3705,52.202081,0
2612,-105.34917,40.95472,0
2613,-105.3433,36.1622,0
2614,-105.3393,44.541,0
2615,-105.333372,35.270259,0
2616,-105.31221,46.82202,0
2617,-105.31,34.99,0
2618,-105.309722,42.414167,0
2619,-105.297647,36.344503,0
2620,-105.28896,47.31093,0
2621,-105.2867,41.8597,0
2622,-105.285351,38.929033,0
2623,-105.28017,40.015333,0
2624,-105.2458,36.7583,0
2625,-105.239371,43.655489,0
2626,-105.238456,35.527973,0
2627,-105.237409,37.599319,0
2628,-105.228281,38.3265,0
2629,-105.21909,49.217697,0
2630,-105.214692,37.962947,0
2631,-105.213622,40.784587,0
2632,-105.207358,42.189057,0
2633,-105.196495,51.434962,0
2634,-105.18694,39.53832,0
2635,-105.18056,34.59334,0
2636,-105.17323,39.34107,0
2637,-105.170822,32.891483,0
2638,-105.17,58.48,0
2639,-105.164137,50.98775,0
2640,-105.134028,36.548695,0
2641,-105.133263,39.772122,0
2642,-105.129,36.93,0
2643,-105.12882,48.80391,0
2644,-105.12225,40.176886,0
2645,-105.11017,34.13268,0
2646,-105.09906,39.08784,0
2647,-105.096931,40.397172,0
2648,-105.08417,38.13657,0
2649,-105.076616,49.723051,0
2650,-105.073626,37.32029,0
2651,-105.06,65.56,0
2652,-105.052673,42.984034,0
2653,-105.037857,40.949335,0
2654,-105.03497,46.42996,0
2655,-105.032919,40.574131,0
2656,-105.01752,35.07937,0
2657,-105.01396,35.904686,0
2658,-105.01157,36.17556,0
2659,-105.010222,36.764861,0
2660,-105.00798,37.87983,0
2661,-104.99015,34.899342,0
2662,-104.985858,50.023638,0
2663,-104.98,60.77,0
2664,-104.98,62.44,0
2665,-104.979095,38.90615,0
2666,-104.966462,38.530864,0
2667,-104.9621157,44.96376513,0
2668,-104.960808,42.130318,0
2669,-104.956334,35.593637,0
2670,-104.95222,41.7864,0
2671,-104.95,67.39,0
2672,-104.94997,42.41608,0
2673,-104.943174,32.139827,0
2674,-104.939346,36.366238,0
2675,-104.912558,49.025239,0
2676,-104.90762,50.766676,0
2677,-104.904539,39.662552,0
2678,-104.901024,47.272427,0
2679,-104.8898,41.544,0
2680,-104.883686,39.368102,0
2681,-104.870498,39.156998,0
2682,-104.87,63.47,0
2683,-104.864105,40.169796,0
2684,-104.856472,36.924306,0
2685,-104.8553,37.5218,0
2686,-104.843627,33.370766,0
2687,-104.840738,32.381588,0
2688,-104.839256,51.240424,0
2689,-104.8367379,44.59007826,0
2690,-104.831934,38.285599,0
2691,-104.828922,39.870604,0
2692,-104.821892,31.898727,0
2693,-104.8195,40.8648,0
2694,-104.813828,41.184642,0
2695,-104.809829,54.192529,0
2696,-104.793829,37.240472,0
2697,-104.79,59.85,0
2698,-104.76,64.8,0
2699,-104.76,56.73,0
2700,-104.748695,38.935017,0
2701,-104.747008,37.821658,0
2702,-104.723737,40.413679,0
2703,-104.721521,50.565864,0
2704,-104.707,32.2316,0
2705,-104.706196,39.567991,0
2706,-104.693828,35.521234,0
2707,-104.6922,35.02918,0
2708,-104.688686,38.753067,0
2709,-104.6796,36.01012,0
2710,-104.677107,40.719833,0
2711,-104.675682,31.112872,0
2712,-104.665203,49.30473,0
2713,-104.6534035,46.41685008,0
2714,-104.6269,42.6452,0
2715,-104.625444,36.725444,0
2716,-104.615284,50.776886,0
2717,-104.6115679,47.69003775,0
2718,-104.606152,39.96217,0
2719,-104.600862,38.258666,0
2720,-104.597687,36.387088,0
2721,-104.594428,44.680888,0
2722,-104.583464,44.402292,0
2723,-104.56,69.82,0
2724,-104.5517363,46.06350194,0
2725,-104.532566,42.209103,0
2726,-104.525,39.738333,0
2727,-104.5236,44.8656,0
2728,-104.5169,48.17341,0
2729,-104.515327,45.516823,0
2730,-104.51155,40.97534,0
2731,-104.49978,47.10509,0
2732,-104.4918932,48.37841837,0
2733,-104.485114,37.178358,0
2734,-104.466606,38.540081,0
2735,-104.464251,39.026113,0
2736,-104.45968,48.56217,0
2737,-104.44977,45.81717,0
2738,-104.4427456,47.9084586,0
2739,-104.442721,32.177968,0
2740,-104.403,35.909,0
2741,-104.401989,41.721185,0
2742,-104.401685,33.457074,0
2743,-104.39965,44.1043,0
2744,-104.39213,34.61309,0
2745,-104.389516,39.347131,0
2746,-104.384392,50.472197,0
2747,-104.378967,37.941336,0
2748,-104.378064,38.727819,0
2749,-104.35912,41.4536,0
2750,-104.342916,40.645295,0
2751,-104.3426,44.583,0
2752,-104.3319,43.6151,0
2753,-104.32,66.53,0
2754,-104.310923,42.102579,0
2755,-104.305625,39.569988,0
2756,-104.29469,44.406346,0
2757,-104.2889,41.1725,0
2758,-104.28717,32.456387,0
2759,-104.274521,46.962967,0
2760,-104.273862,36.935195,0
2761,-104.272768,36.084233,0
2762,-104.2712478,46.04593359,0
2763,-104.267428,50.725757,0
2764,-104.204941,43.8547,0
2765,-104.2039,44.2385,0
2766,-104.18,79.12,0
2767,-104.179412,35.394225,0
2768,-104.1766,46.5046,0
2769,-104.15633,47.35483,0
2770,-104.15,63.59,0
2771,-104.1123,38.1571,0
2772,-104.101074,30.705965,0
2773,-104.093764,32.279542,0
2774,-104.092305,40.381153,0
2775,-104.0813,44.583,0
2776,-104.071464,31.916078,0
2777,-104.070367,35.092261,0
2778,-104.07,64.96,0
2779,-104.0699202,44.07708625,0
2780,-104.02078,30.304164,0
2781,-104.01279,43.55129,0
2782,-104.0028,37.0392,0
2783,-103.998559,40.811058,0
2784,-103.989593,45.449173,0
2785,-103.977005,39.505805,0
2786,-103.971541,36.783751,0
2787,-103.967945,34.449526,0
2788,-103.967056,47.858727,0
2789,-103.96,60.84,0
2790,-103.95558,37.30338,0
2791,-103.934335,41.762876,0
2792,-103.92,57.99,0
2793,-103.917837,35.735591,0
2794,-103.907194,46.297161,0
2795,-103.89949,44.31506,0
2796,-103.898799,50.791688,0
2797,-103.889425,38.284556,0
2798,-103.88375,41.54178,0
2799,-103.88271,42.72341,0
2800,-103.875818,43.813393,0
2801,-103.87089,38.7091,0
2802,-103.853972,35.268972,0
2803,-103.85,49.67,0
2804,-103.85,20.6,0
2805,-103.84,59.21,0
2806,-103.84,55.36,0
2807,-103.83669,30.541148,0
2808,-103.82764,43.29724,0
2809,-103.82723,36.05608,0
2810,-103.826778,39.315234,0
2811,-103.8,67.13,0
2812,-103.79206,42.06044,0
2813,-103.768745,31.6745,0
2814,-103.762578,45.205786,0
2815,-103.7622,44.09367,0
2816,-103.75355,46.9183,0
2817,-103.733771,30.99203,0
2818,-103.730132,44.481582,0
2819,-103.73,56.69,0
2820,-103.72,44.712703,0
2821,-103.717246,42.568125,0
2822,-103.70862,52.550638,0
2823,-103.708478,41.828615,0
2824,-103.70076,38.9028,0
2825,-103.690445,35.904612,0
2826,-103.690137,37.05665,0
2827,-103.69,62.29,0
2828,-103.6892,40.8997,0
2829,-103.6828,41.31164,0
2830,-103.67861,39.47444,0
2831,-103.658377,30.376177,0
2832,-103.65,53.84,0
2833,-103.6494,35.7075,0
2834,-103.640805,36.544278,0
2835,-103.63185,34.214588,0
2836,-103.6287,42.8416,0
2837,-103.628572,43.703682,0
2838,-103.616983,48.202263,0
2839,-103.609948,37.617251,0
2840,-103.59514,43.88681,0
2841,-103.594907,47.328678,0
2842,-103.594247,40.2544,0
2843,-103.584724,39.159721,0
2844,-103.579684,41.583907,0
2845,-103.5719,43.36711,0
2846,-103.567627,30.047572,0
2847,-103.555743,45.566995,0
2848,-103.5514,42.3347,0
2849,-103.527139,41.951257,0
2850,-103.50611,38.715,0
2851,-103.497167,36.828695,0
2852,-103.490067,44.175237,0
2853,-103.487128,45.874038,0
2854,-103.485131,46.988567,0
2855,-103.47907,43.1786,0
2856,-103.467993,42.663643,0
2857,-103.467595,40.973017,0
2858,-103.46727,29.491787,0
2859,-103.46,65.98,0
2860,-103.4503,34.9242,0
2861,-103.443799,46.600111,0
2862,-103.442176,47.603418,0
2863,-103.431074,38.043153,0
2864,-103.43028,38.92306,0
2865,-103.421067,44.473975,0
2866,-103.403529,43.547206,0
2867,-103.388808,29.234812,0
2868,-103.37106,43.97394,0
2869,-103.37028,34.176045,0
2870,-103.36828,39.741233,0
2871,-103.367472,35.406862,0
2872,-103.35889,37.17577,0
2873,-103.3554,37.73255,0
2874,-103.35062,32.1558,0
2875,-103.35,51.25,0
2876,-103.310857,46.387184,0
2877,-103.30537,46.78452,0
2878,-103.3024,43.76519,0
2879,-103.302195,36.567917,0
2880,-103.27,49.32,0
2881,-103.26058,42.44451,0
2882,-103.257462,34.390201,0
2883,-103.25233,40.16009,0
2884,-103.2478837,47.47676563,0
2885,-103.21306,34.67437,0
2886,-103.210296,39.127914,0
2887,-103.19212,37.33677,0
2888,-103.19,78.89,0
2889,-103.1808,40.62,0
2890,-103.173294,29.207166,0
2891,-103.169334,44.163122,0
2892,-103.160911,29.743128,0
2893,-103.16023,35.86909,0
2894,-103.16,64.61,0
2895,-103.16,63.59,0
2896,-103.153254,40.925262,0
2897,-103.151917,48.026467,0
2898,-103.13777,41.46239,0
2899,-103.134975,32.792398,0
2900,-103.13223,45.58342,0
2901,-103.122572,38.091435,0
2902,-103.114349,41.677142,0
2903,-103.0915,36.4244,0
2904,-103.090945,36.645362,0
2905,-103.090491,41.154355,0
2906,-103.085688,38.93686,0
2907,-103.08,60.77,0
2908,-103.07,27.74,0
2909,-103.055724,43.643761,0
2910,-103.04353,36.24725,0
2911,-103.042582,32.122868,0
2912,-103.04,52.96,0
2913,-103.034408,47.332753,0
2914,-103.02689,37.91273,0
2915,-103.019804,37.113061,0
2916,-103.00296,42.4951,0
2917,-103,67.24,0
2918,-102.99991,42.7425,0
2919,-102.990502,48.270346,0
2920,-102.98444,39.28472,0
2921,-102.974846,37.462034,0
2922,-102.95287,40.00601,0
2923,-102.92494,39.81497,0
2924,-102.902268,34.865281,0
2925,-102.899605,48.453728,0
2926,-102.883994,36.847288,0
2927,-102.856597,42.337613,0
2928,-102.8527,41.98732,0
2929,-102.849078,43.90441,0
2930,-102.84403,47.861767,0
2931,-102.815209,40.828467,0
2932,-102.794343,46.889742,0
2933,-102.790903,30.894873,0
2934,-102.784969,38.407938,0
2935,-102.764302,37.559331,0
2936,-102.763194,46.399444,0
2937,-102.753737,33.958572,0
2938,-102.75,57.26,0
2939,-102.74428,41.16975,0
2940,-102.7422,37.1484,0
2941,-102.714142,44.605209,0
2942,-102.71228,36.729302,0
2943,-102.7,59.32,0
2944,-102.7,56.24,0
2945,-102.680594,32.117624,0
2946,-102.673317,48.124753,0
2947,-102.673202,47.34219,0
2948,-102.66639,38.79083,0
2949,-102.662647,50.595564,0
2950,-102.651115,32.647251,0
2951,-102.62,62.25,0
2952,-102.617144,37.366682,0
2953,-102.6125,39.475278,0
2954,-102.61158,33.349383,0
2955,-102.60166,42.06831,0
2956,-102.592144,33.786979,0
2957,-102.566842,43.69847,0
2958,-102.55338,37.64079,0
2959,-102.551186,49.706085,0
2960,-102.54483,40.93642,0
2961,-102.540313,45.570642,0
2962,-102.5108,36.8892,0
2963,-102.51,65.53,0
2964,-102.51,54.87,0
2965,-102.505233,45.838118,0
2966,-102.49611,38.54139,0
2967,-102.47477,47.97722,0
2968,-102.467973,43.273228,0
2969,-102.4667146,46.10964309,0
2970,-102.46306,42.92282,0
2971,-102.46027,42.46183,0
2972,-102.459664,48.629225,0
2973,-102.45392,39.76985,0
2974,-102.450342,41.774669,0
2975,-102.444183,30.24898,0
2976,-102.4309,46.90248,0
2977,-102.422017,35.155133,0
2978,-102.398262,43.870874,0
2979,-102.39232,48.329072,0
2980,-102.381267,44.072045,0
2981,-102.36806,39.51861,0
2982,-102.36,66.55,0
2983,-102.35361,38.81583,0
2984,-102.34436,41.59336,0
2985,-102.340457,42.00641,0
2986,-102.3358943,47.35269065,0
2987,-102.32,78.62,0
2988,-102.314326,31.900881,0
2989,-102.28,60.88,0
2990,-102.27689,40.583521,0
2991,-102.26389,40.91587,0
2992,-102.258766,35.683633,0
2993,-102.254208,32.710206,0
2994,-102.236441,45.6943,0
2995,-102.231846,31.396122,0
2996,-102.18274,39.630577,0
2997,-102.17,49.23,0
2998,-102.16798,46.69561,0
2999,-102.164503,35.495839,0
3000,-102.152633,47.624471,0
3001,-102.15194,39.32056,0
3002,-102.138625,43.93928,0
3003,-102.13415,41.31688,0
3004,-102.13,58.9,0
3005,-102.13,52.16,0
3006,-102.114269,50.530419,0
3007,-102.10817,47.8042,0
3008,-102.105308,34.526518,0
3009,-102.097439,34.925173,0
3010,-102.09,72.72,0
3011,-102.08618,41.09213,0
3012,-102.081122,32.003445,0
3013,-102.049275,49.734709,0
3014,-102.03796,37.49281,0
3015,-102.034236,39.016832,0
3016,-102.032874,39.942553,0
3017,-102.027412,33.847615,0
3018,-102.01722,42.91929,0
3019,-102.00017,45.03634,0
3020,-101.986047,45.482267,0
3021,-101.979336,33.656841,0
3022,-101.943265,33.065503,0
