,X_WGS84,Y_WGS84,geutri
2468,-105.904442,32.976412,0
2469,-105.89179,35.577118,0
2470,-105.879058,31.826638,0
2471,-105.868254,37.475268,0
2472,-105.848,40.9084,0
2473,-105.842783,38.406571,0
2474,-105.83928,33.475655,0
2475,-105.8329404,45.76069578,0
2476,-105.832845,40.264868,0
2477,-105.83077,36.179099,0
2478,-105.830605,46.440563,0
2479,-105.828371,37.112527,0
2480,-105.8245157,44.52895299,0
2481,-105.8113,35.909467,0
2482,-105.81,64.09,0
2483,-105.80654,38.187727,0
2484,-105.7861,32.4941,0
2485,-105.783936,42.835236,0
2486,-105.78016,39.01619,0
2487,-105.78,65.6,0
2488,-105.775736,32.829946,0
2489,-105.771707,34.422781,0
2490,-105.76264,34.22522,0
2491,-105.76251,47.28693,0
2492,-105.757225,47.629627,0
2493,-105.7371,41.1244,0
2494,-105.72585,39.696095,0
2495,-105.719722,36.405,0
2496,-105.71953,37.97611,0
2497,-105.71,70.48,0
2498,-105.71,55.74,0
2499,-105.703121,33.930742,0
2500,-105.6913,39.3393,0
2501,-105.681386,36.675224,0
2502,-105.67303,33.310141,0
2503,-105.67,61.64,0
2504,-105.6633,44.8055,0
2505,-105.655917,35.779067,0
2506,-105.633759,35.009493,0
2507,-105.62402,42.4073,0
2508,-105.617087,40.349524,0
2509,-105.6133,33.0252,0
2510,-105.60999,41.419023,0
2511,-105.6001,35.9899,0
2512,-105.593958,40.569131,0
2513,-105.5892,43.4207,0
2514,-105.58379,38.4026,0
2515,-105.582359,44.450197,0
2516,-105.5814,40.9084,0
2517,-105.573032,38.168225,0
2518,-105.567422,46.63198,0
2519,-105.547,35.478,0
2520,-105.545,32.77,0
2521,-105.544219,39.038046,0
2522,-105.54023,40.030006,0
2523,-105.5399098,46.41220493,0
2524,-105.527285,50.414531,0
2525,-105.523389,33.498834,0
2526,-105.52,71.43,0
2527,-105.511662,44.265103,0
2528,-105.5,56.79,0
2529,-105.498017,26.448555,0
2530,-105.48879,39.79918,0
2531,-105.48,67.81,0
2532,-105.479106,36.594708,0
2533,-105.475032,39.405598,0
2534,-105.469963,32.460187,0
2535,-105.4662303,44.96016225,0
2536,-105.447778,35.8121,0
2537,-105.441537,40.202495,0
2538,-105.4405,44.6292,0
2539,-105.44,73.33,0
2540,-105.4393,36.9528,0
2541,-105.426546,37.429006,0
2542,-105.423003,36.27556,0
2543,-105.417935,39.627391,0
2544,-105.413625,51.219554,0
2545,-105.401516,50.589108,0
2546,-105.3949,43.9639,0
2547,-105.380856,41.162064,0
2548,-105.3714,37.7022,0
2549,-105.3705,52.202081,0
2550,-105.365917,39.151016,0
2551,-105.34917,40.95472,0
2552,-105.342778,39.92831,0
2553,-105.332689,35.266575,0
2554,-105.32386,38.457934,0
2555,-105.31221,46.82202,0
2556,-105.311295,40.691688,0
2557,-105.31,34.99,0
2558,-105.309722,42.414167,0
2559,-105.293229,38.906376,0
2560,-105.28896,47.31093,0
2561,-105.2889,36.0075,0
2562,-105.2867,41.8597,0
2563,-105.261456,35.62341,0
2564,-105.2458,36.7583,0
2565,-105.232445,36.172667,0
2566,-105.23057,40.483809,0
2567,-105.22725,36.986,0
2568,-105.219065,49.217575,0
2569,-105.214692,37.962947,0
2570,-105.212214,40.146651,0
2571,-105.208924,39.717168,0
2572,-105.207358,42.189057,0
2573,-105.204076,37.593505,0
2574,-105.201492,36.538094,0
2575,-105.193062,51.435176,0
2576,-105.18056,34.59334,0
2577,-105.170822,32.891483,0
2578,-105.17,58.48,0
2579,-105.164137,50.98775,0
2580,-105.13125,42.835996,0
2581,-105.129475,37.32172,0
2582,-105.12882,48.80391,0
2583,-105.11017,34.13268,0
2584,-105.1098,43.5868,0
2585,-105.10056,39.26028,0
2586,-105.09906,39.08784,0
2587,-105.096378,39.547801,0
2588,-105.096047,40.978205,0
2589,-105.087314,39.939458,0
2590,-105.08417,38.13657,0
2591,-105.076454,33.66372,0
2592,-105.0748,23.8853,0
2593,-105.067228,40.300368,0
2594,-105.06,65.56,0
2595,-105.03497,46.42996,0
2596,-105.023437,40.568651,0
2597,-105.01752,35.07937,0
2598,-105.01396,35.904686,0
2599,-105.01157,36.17556,0
2600,-105.010222,36.764861,0
2601,-104.99015,34.899338,0
2602,-104.985858,50.023638,0
2603,-104.98,60.77,0
2604,-104.98,62.44,0
2605,-104.979095,38.90615,0
2606,-104.966462,38.530864,0
2607,-104.9621157,44.96376513,0
2608,-104.960808,42.130318,0
2609,-104.959409,39.686059,0
2610,-104.956334,35.593637,0
2611,-104.95222,41.7864,0
2612,-104.95,67.39,0
2613,-104.94997,42.41608,0
2614,-104.936161,27.311795,0
2615,-104.912558,49.025239,0
2616,-104.90763,50.766766,0
2617,-104.901906,32.104573,0
2618,-104.901024,47.272427,0
2619,-104.8898,41.544,0
2620,-104.8855,44.7949,0
2621,-104.877667,36.946694,0
2622,-104.870498,39.156998,0
2623,-104.87,63.47,0
2624,-104.864105,40.169796,0
2625,-104.858056,36.513056,0
2626,-104.844766,37.598716,0
2627,-104.843627,33.370766,0
2628,-104.840738,32.381588,0
2629,-104.839256,51.240424,0
2630,-104.837892,38.731997,0
2631,-104.8367379,44.59007826,0
2632,-104.831934,38.285599,0
2633,-104.830298,38.044062,0
2634,-104.828922,39.870604,0
2635,-104.821892,31.898727,0
2636,-104.8195,40.8648,0
2637,-104.811775,49.25653,0
2638,-104.8114,44.3442,0
2639,-104.809829,54.192529,0
2640,-104.793829,37.240472,0
2641,-104.79,59.85,0
2642,-104.7872,23.9708,0
2643,-104.779346,41.108235,0
2644,-104.76,64.8,0
2645,-104.76,56.73,0
2646,-104.752757,39.391376,0
2647,-104.747008,37.821658,0
2648,-104.725658,41.97651,0
2649,-104.721521,50.565864,0
2650,-104.707,32.2316,0
2651,-104.703864,39.583745,0
2652,-104.702,36.017,0
2653,-104.693828,35.521234,0
2654,-104.683059,40.509984,0
2655,-104.675682,31.112872,0
2656,-104.669,34.936,0
2657,-104.663168,39.023037,0
2658,-104.6534035,46.41685008,0
2659,-104.650569,38.628605,0
2660,-104.612722,36.737139,0
2661,-104.6115679,47.69003775,0
2662,-104.609854,50.788436,0
2663,-104.608886,38.841226,0
2664,-104.606152,39.96217,0
2665,-104.606139,36.909278,0
2666,-104.6017,40.7886,0
2667,-104.600862,38.258666,0
2668,-104.597687,36.387088,0
2669,-104.594428,44.680888,0
2670,-104.594195,36.558888,0
2671,-104.56848,37.144011,0
2672,-104.5670952,44.144163,0
2673,-104.56,69.82,0
2674,-104.556976,42.202161,0
2675,-104.5517363,46.06350194,0
2676,-104.525,39.738333,0
2677,-104.5236,44.8656,0
2678,-104.5172909,48.14719814,0
2679,-104.515327,45.516823,0
2680,-104.5077,44.314,0
2681,-104.49978,47.10509,0
2682,-104.4918932,48.37841837,0
2683,-104.488091,40.624234,0
2684,-104.471578,32.109952,0
2685,-104.45968,48.56217,0
2686,-104.4518235,43.34163042,0
2687,-104.45104,40.97506,0
2688,-104.4427456,47.9084586,0
2689,-104.442,39.026215,0
2690,-104.432867,45.835076,0
2691,-104.401989,41.721185,0
2692,-104.393345,38.456522,0
2693,-104.39213,34.61309,0
2694,-104.384392,50.472197,0
2695,-104.378967,37.941336,0
2696,-104.378064,38.727819,0
2697,-104.368,33.42,0
2698,-104.35912,41.4536,0
2699,-104.3426,44.583,0
2700,-104.338598,33.592741,0
2701,-104.3319,43.6151,0
2702,-104.33072,39.51983,0
2703,-104.32,66.53,0
2704,-104.310923,42.102579,0
2705,-104.29469,44.406346,0
2706,-104.291985,39.213638,0
2707,-104.29072,35.91198,0
2708,-104.2889,41.1725,0
2709,-104.28717,32.456387,0
2710,-104.274521,46.962967,0
2711,-104.273862,36.935195,0
2712,-104.272768,36.084233,0
2713,-104.2714,37.1733,0
2714,-104.2712478,46.04593359,0
2715,-104.263454,50.736967,0
2716,-104.2039,44.2385,0
2717,-104.1879088,47.18838081,0
2718,-104.18,79.12,0
2719,-104.179412,35.394225,0
2720,-104.1766,46.5046,0
2721,-104.15,63.59,0
2722,-104.1123,38.1571,0
2723,-104.101074,30.705965,0
2724,-104.093764,32.279542,0
2725,-104.092305,40.381153,0
2726,-104.0813,44.583,0
2727,-104.071464,31.916078,0
2728,-104.070367,35.092261,0
2729,-104.07,64.96,0
2730,-104.0699202,44.07708625,0
2731,-104.062222,24.590833,0
2732,-104.0622,41.9078,0
2733,-104.040138,35.660417,0
2734,-104.03846,43.79087,0
2735,-104.02078,30.304164,0
2736,-104.01279,43.55129,0
2737,-104.0028,37.0392,0
2738,-103.989593,45.449173,0
2739,-103.977005,39.505805,0
2740,-103.97417,45.1738,0
2741,-103.97348,44.40692,0
2742,-103.967945,34.449526,0
2743,-103.967056,47.858727,0
2744,-103.96605,40.822797,0
2745,-103.96,60.84,0
2746,-103.95558,37.30338,0
2747,-103.934335,41.762876,0
2748,-103.925698,38.472385,0
2749,-103.924058,30.594855,0
2750,-103.92,57.99,0
2751,-103.9196501,46.29396463,0
2752,-103.898806,50.792284,0
2753,-103.889425,38.284556,0
2754,-103.88375,41.54178,0
2755,-103.88271,42.72341,0
2756,-103.88028,36.87278,0
2757,-103.87089,38.7091,0
2758,-103.853972,35.268972,0
2759,-103.852148,44.671373,0
2760,-103.85,49.67,0
2761,-103.85,20.6,0
2762,-103.84,59.21,0
2763,-103.84,55.36,0
2764,-103.82768,43.29718,0
2765,-103.82723,36.05608,0
2766,-103.826778,39.315234,0
2767,-103.8177349,46.96334332,0
2768,-103.80971,41.22171,0
2769,-103.803647,40.317984,0
2770,-103.8,67.13,0
2771,-103.768745,31.6745,0
2772,-103.7622,44.09367,0
2773,-103.73543,43.85785,0
2774,-103.733771,30.99203,0
2775,-103.73,56.69,0
2776,-103.722117,37.119257,0
2777,-103.718194,42.566077,0
2778,-103.714116,41.820692,0
2779,-103.707289,52.5418,0
2780,-103.7007,38.89415,0
2781,-103.690445,35.904612,0
2782,-103.69,62.29,0
2783,-103.6892,40.8997,0
2784,-103.67861,39.47444,0
2785,-103.677466,42.083972,0
2786,-103.66751,44.41844,0
2787,-103.65,53.84,0
2788,-103.6494,35.7075,0
2789,-103.6427,48.07466,0
2790,-103.640805,36.544278,0
2791,-103.6249,42.84143,0
2792,-103.621712,47.240708,0
2793,-103.612979,34.343565,0
2794,-103.609948,37.617251,0
2795,-103.601663,25.897315,0
2796,-103.600747,30.281542,0
2797,-103.594247,40.2544,0
2798,-103.59381,43.65019,0
2799,-103.584724,39.159721,0
2800,-103.579684,41.583907,0
2801,-103.5719,43.36711,0
2802,-103.562387,34.025745,0
2803,-103.558585,33.333092,0
2804,-103.555743,45.566995,0
2805,-103.554688,30.030128,0
2806,-103.5514,42.3347,0
2807,-103.527139,41.951257,0
2808,-103.51162,43.99492,0
2809,-103.50611,38.715,0
2810,-103.497559,35.49832,0
2811,-103.491333,36.825917,0
2812,-103.485131,46.988567,0
2813,-103.47907,43.1786,0
2814,-103.475335,44.230578,0
2815,-103.474735,45.841172,0
2816,-103.467595,40.973017,0
2817,-103.46727,29.491787,0
2818,-103.46,65.98,0
2819,-103.4556917,47.61372435,0
2820,-103.45451,42.71375,0
2821,-103.4503,34.9242,0
2822,-103.446846,37.00227,0
2823,-103.443799,46.600111,0
2824,-103.431074,38.043153,0
2825,-103.43028,38.92306,0
2826,-103.421067,44.473975,0
2827,-103.41548,43.80122,0
2828,-103.403529,43.547206,0
2829,-103.388808,29.234812,0
2830,-103.371149,34.176681,0
2831,-103.36828,39.741233,0
2832,-103.3565,37.1701,0
2833,-103.3554,37.73255,0
2834,-103.35062,32.1558,0
2835,-103.35,51.25,0
2836,-103.310857,46.387184,0
2837,-103.309378,45.523524,0
2838,-103.30703,39.127899,0
2839,-103.30537,46.78452,0
2840,-103.27,49.32,0
2841,-103.26058,42.44451,0
2842,-103.257462,34.390201,0
2843,-103.25233,40.16009,0
2844,-103.2478837,47.47676563,0
2845,-103.23889,23.60972,0
2846,-103.221388,44.074336,0
2847,-103.213336,29.826983,0
2848,-103.21306,34.67437,0
2849,-103.207722,36.691472,0
2850,-103.1956117,46.58403768,0
2851,-103.19212,37.33677,0
2852,-103.190138,36.495722,0
2853,-103.19,78.89,0
2854,-103.18139,24.21333,0
2855,-103.173294,29.207166,0
2856,-103.16023,35.86909,0
2857,-103.16,64.61,0
2858,-103.16,63.59,0
2859,-103.153254,40.925262,0
2860,-103.134975,32.792398,0
2861,-103.127439,49.168981,0
2862,-103.122572,38.091435,0
2863,-103.116042,41.597197,0
2864,-103.107977,38.986351,0
2865,-103.090491,41.154355,0
2866,-103.08,60.77,0
2867,-103.0722,40.52301,0
2868,-103.07,27.74,0
2869,-103.055724,43.643761,0
2870,-103.04353,36.24725,0
2871,-103.043249,38.819879,0
2872,-103.042582,32.122868,0
2873,-103.04,52.96,0
2874,-103.02689,37.91273,0
2875,-103.026252,47.90603654,0
2876,-103.019805,36.601583,0
2877,-103.019804,37.113061,0
2878,-103.00296,42.4951,0
2879,-103,67.24,0
2880,-102.99687,42.81716,0
2881,-102.98444,39.28472,0
2882,-102.98323,44.11839,0
2883,-102.974846,37.462034,0
2884,-102.97382,41.45792,0
2885,-102.97099,36.90003,0
2886,-102.95287,40.00601,0
2887,-102.92494,39.81497,0
2888,-102.902268,34.865281,0
2889,-102.885973,32.54463,0
2890,-102.885081,47.444437,0
2891,-102.856597,42.337613,0
2892,-102.8527,41.98732,0
2893,-102.815209,40.828467,0
2894,-102.8133,43.77973,0
2895,-102.795203,46.890631,0
2896,-102.790903,30.894873,0
2897,-102.780165,38.484493,0
2898,-102.772362,32.067203,0
2899,-102.764302,37.559331,0
2900,-102.763194,46.399444,0
2901,-102.753737,33.958572,0
2902,-102.752227,20.822138,0
2903,-102.75,57.26,0
2904,-102.7422,37.1484,0
2905,-102.71496,41.1486,0
2906,-102.714142,44.605209,0
2907,-102.71228,36.729302,0
2908,-102.7013393,48.5201185,0
2909,-102.7,59.32,0
2910,-102.7,56.24,0
2911,-102.67602,47.85945,0
2912,-102.673317,48.124753,0
2913,-102.673202,47.34219,0
2914,-102.66639,38.79083,0
2915,-102.662647,50.595564,0
2916,-102.66224,45.80243,0
2917,-102.651115,32.647251,0
2918,-102.62,62.25,0
2919,-102.617144,37.366682,0
2920,-102.60166,42.06831,0
2921,-102.59739,40.94752,0
2922,-102.592144,33.786979,0
2923,-102.566842,43.69847,0
2924,-102.551186,49.706085,0
2925,-102.548908,39.483288,0
2926,-102.543921,37.636193,0
2927,-102.54155,33.408222,0
2928,-102.52481,39.75189,0
2929,-102.5108,36.8892,0
2930,-102.51,65.53,0
2931,-102.51,54.87,0
2932,-102.49611,38.54139,0
2933,-102.47477,47.97722,0
2934,-102.467973,43.273228,0
2935,-102.4667146,46.10964309,0
2936,-102.46306,42.92282,0
2937,-102.452653,48.590947,0
2938,-102.45128,42.29169,0
2939,-102.444183,30.24898,0
2940,-102.43667,41.7575,0
2941,-102.42492,41.9399,0
2942,-102.42472,46.958466,0
2943,-102.422161,35.154645,0
2944,-102.398262,43.870874,0
2945,-102.39232,48.329072,0
2946,-102.381267,44.072045,0
2947,-102.36,66.55,0
2948,-102.35794,45.52022,0
2949,-102.35361,38.81583,0
2950,-102.3358943,47.35269065,0
2951,-102.323433,31.88987,0
2952,-102.32,78.62,0
2953,-102.315528,35.742358,0
2954,-102.307321,39.422791,0
2955,-102.30194,40.51198,0
2956,-102.28644,43.03912,0
2957,-102.28,60.88,0
2958,-102.27611,22.36083,0
2959,-102.26389,40.91587,0
2960,-102.258682,50.482907,0
2961,-102.25757,32.699487,0
2962,-102.253638,21.811096,0
2963,-102.231846,31.396122,0
2964,-102.193895,21.979862,0
2965,-102.17,49.23,0
2966,-102.16798,46.69561,0
2967,-102.164503,35.495839,0
2968,-102.161889,43.9759,0
2969,-102.15932,45.75261,0
2970,-102.152633,47.624471,0
2971,-102.13415,41.31688,0
2972,-102.13,58.9,0
2973,-102.13,52.16,0
2974,-102.111188,34.917605,0
2975,-102.10817,47.8042,0
2976,-102.105308,34.526518,0
2977,-102.09,72.72,0
2978,-102.08618,41.09213,0
2979,-102.086152,32.048133,0
2980,-102.049275,49.734709,0
2981,-102.042197,37.068244,0
2982,-102.03796,37.49643,0
2983,-102.03445,39.33272,0
2984,-102.032874,39.942553,0
2985,-102.027412,33.847615,0
2986,-102.01722,42.91929,0
2987,-102.003031,39.665732,0
2988,-102.00017,45.03634,0
2989,-101.999579,30.827044,0
2990,-101.979336,33.656841,0
2991,-101.943365,43.767368,0
2992,-101.943265,33.065503,0
2993,-101.932262,35.139348,0
2994,-101.927163,35.375266,0
2995,-101.914392,47.283628,0
2996,-101.880272,46.941872,0
2997,-101.86606,44.53354,0
2998,-101.853301,41.237529,0
2999,-101.852302,50.312466,0
3000,-101.850953,45.503487,0
3001,-101.850536,50.694963,0
3002,-101.840512,33.527199,0
3003,-101.83348,38.95282,0
3004,-101.82649,39.7917,0
3005,-101.817245,45.968803,0
3006,-101.815396,37.02035,0
3007,-101.800808,30.469926,0
3008,-101.796359,50.917788,0
3009,-101.782487,40.110502,0
3010,-101.777515,34.456217,0
3011,-101.773464,43.998208,0
3012,-101.77,53.89,0
3013,-101.75438,37.82939,0
3014,-101.75,64.16,0
3015,-101.745341,33.256565,0
3016,-101.743031,43.32544,0
3017,-101.7392,39.33183,0
3018,-101.700438,31.886551,0
3019,-101.69157,41.39777,0
3020,-101.691135,34.980061,0
3021,-101.67934,38.46951,0
3022,-101.679326,31.026722,0
3023,-101.65606,47.293741,0
3024,-101.64323,40.6039,0
3025,-101.64128,40.84514,0
3026,-101.633942,35.643347,0
3027,-101.6314,37.12644,0
3028,-101.627319,34.021837,0
3029,-101.625167,47.513858,0
3030,-101.623632,33.492808,0
3031,-101.62349,39.67611,0
3032,-101.623427,41.128008,0
3033,-101.61389,21.73222,0
3034,-101.59778,37.98231,0
3035,-101.58861,32.80712,0
3036,-101.575468,48.430656,0
3037,-101.57437,48.25779,0
3038,-101.560128,43.823387,0
3039,-101.53451,42.45523,0
3040,-101.5341,30.127164,0
3041,-101.530691,40.443839,0
3042,-101.52322,42.07092,0
3043,-101.521725,31.770485,0
3044,-101.52,66.29,0
3045,-101.492715,37.304306,0
3046,-101.49073,32.231395,0
3047,-101.49,18.8,0
3048,-101.48,63.2,0
3049,-101.45672,34.54165,0
3050,-101.4267,37.8086,0
3051,-101.4177071,46.51077709,0
3052,-101.412329,48.938236,0
3053,-101.411255,46.859476,0
3054,-101.4003781,50.94988339,0
3055,-101.389947,33.324805,0
3056,-101.38594,37.04479,0
3057,-101.38364,41.55199,0
3058,-101.372041,39.341009,0
3059,-101.366811,35.109287,0
3060,-101.36094,38.7891,0
3061,-101.360623,33.89122,0
3062,-101.3604,39.80656,0
3063,-101.3566,41.2141,0
3064,-101.337768,37.566082,0
3065,-101.329694,50.399028,0
3066,-101.31758,48.27592,0
3067,-101.3166418,47.24847599,0
3068,-101.31181,44.72635,0
3069,-101.31144,44.52409,0
3070,-101.310005,50.047642,0
3071,-101.30611,46.14061,0
3072,-101.28,25.41,0
3073,-101.27397,44.930086,0
3074,-101.271531,43.774,0
3075,-101.252175,50.696329,0
3076,-101.25,53.83,0
3077,-101.242511,47.577814,0
3078,-101.23814,38.48397,0
3079,-101.227487,46.726967,0
3080,-101.22517,37.94052,0
3081,-101.216726,30.704281,0
3082,-101.21415,47.07293,0
3083,-101.197037,27.895404,0
3084,-101.18,57.15,0
3085,-101.179237,46.459317,0
3086,-101.178488,39.538837,0
3087,-101.163965,29.682609,0
3088,-101.16228,42.92777,0
3089,-101.15235,40.967923,0
3090,-101.14,78.36,0
3091,-101.133247,31.433328,0
3092,-101.131311,31.149519,0
3093,-101.125891,49.364138,0
3094,-101.10905,22.02021366,0
3095,-101.106049,33.049599,0
3096,-101.10299,37.40658,0
3097,-101.1,60.32,0
3098,-101.093688,33.461429,0
3099,-101.06,59.24,0
3100,-101.058988,34.412615,0
3101,-101.04261,39.40081,0
3102,-101.033919,49.16267,0
3103,-101.0321071,25.35368871,0
3104,-101.023486,48.099732,0
3105,-101.00663,43.29409,0
3106,-101.003168,36.616004,0
3107,-100.991741,29.887552,0
3108,-100.98601,37.98452,0
3109,-100.98262,39.12923,0
3110,-100.967324,31.834993,0
3111,-100.96667,21.21611,0
3112,-100.963972,40.649297,0
3113,-100.963026,38.919762,0
3114,-100.95766,41.72665,0
3115,-100.955,37.2603,0
3116,-100.95,65.51,0
3117,-100.95,67.05,0
3118,-100.9374399,47.22639789,0
3119,-100.931629,29.311839,0
3120,-100.925426,38.691682,0
3121,-100.915695,46.765019,0
3122,-100.91,62.56,0
3123,-100.906859,38.482169,0
3124,-100.899192,28.440088,0
3125,-100.888639,34.535524,0
3126,-100.888199,34.937829,0
3127,-100.885072,40.234479,0
3128,-100.87054,37.56194,0
3129,-100.8655,38.15462,0
3130,-100.862301,35.215818,0
3131,-100.857833,36.373883,0
3132,-100.843708,36.042784,0
3133,-100.841897,49.573842,0
3134,-100.83766,40.83415,0
3135,-100.828786,25.367674,0
3136,-100.827188,33.628441,0
3137,-100.80988,45.82468,0
3138,-100.800216,35.43653,0
3139,-100.7992833,46.01197178,0
3140,-100.79154,45.33708,0
3141,-100.79,23.27,0
3142,-100.7898718,21.86272171,0
3143,-100.782131,40.021902,0
3144,-100.78122,47.022908,0
3145,-100.763237,29.153767,0
3146,-100.76232,37.96439,0
3147,-100.7503654,51.63289103,0
3148,-100.749213,48.123497,0
3149,-100.746481,30.614458,0
3150,-100.74,50.925,0
3151,-100.7381,37.17336,0
3152,-100.734691,31.184067,0
3153,-100.716637,41.21183,0
3154,-100.713256,46.643542,0
3155,-100.697165,38.79945,0
3156,-100.692673,40.352317,0
3157,-100.68699,41.48014,0
3158,-100.679972,24.791064,0
3159,-100.67832,39.82209,0
3160,-100.6781,43.30584,0
3161,-100.66859,42.5685,0
3162,-100.665419,47.838058,0
3163,-100.65452,47.47109,0
3164,-100.644883,47.2939,0
3165,-100.644081,48.29399,0
3166,-100.625,50.203806,0
3167,-100.618693,49.040546,0
3168,-100.617795,34.828185,0
3169,-100.61,58.14,0
3170,-100.597009,45.711298,0
3171,-100.5957,38.48224,0
3172,-100.571662,37.315173,0
3173,-100.56139,39.97885,0
3174,-100.560775,32.736699,0
3175,-100.5563,37.07178,0
3176,-100.55042,45.39826,0
3177,-100.55038,43.02238,0
3178,-100.550236,41.932029,0
3179,-100.55,55.61,0
3180,-100.537176,48.569451,0
3181,-100.532604,31.377848,0
3182,-100.52813,37.86371,0
3183,-100.5228,36.8299,0
3184,-100.520332,36.616252,0
3185,-100.52,50.72,0
3186,-100.5166,38.95939,0
3187,-100.516542,46.841488,0
3188,-100.50975,49.524503,0
3189,-100.502637,42.824978,0
3190,-100.500253,33.057597,0
3191,-100.488105,32.429388,0
3192,-100.480287,44.564505,0
3193,-100.4769,45.02171,0
3194,-100.474545,31.018918,0
3195,-100.46783,38.6418,0
3196,-100.462012,29.601335,0
3197,-100.457497,46.44405,0
3198,-100.45456,42.20736,0
3199,-100.454067,25.002841,0
3200,-100.45,72.42,0
3201,-100.44025,35.35715,0
3202,-100.42897,30.157108,0
3203,-100.398073,45.230666,0
3204,-100.392178,25.742394,0
3205,-100.389874,44.070578,0
3206,-100.381767,35.735307,0
3207,-100.37339,34.12385,0
3208,-100.36963,37.23756,0
3209,-100.34417,39.34822,0
3210,-100.34,61.42,0
3211,-100.34,54.3,0
3212,-100.33998,39.88732,0
3213,-100.3396,37.44422,0
3214,-100.33643,43.36221,0
3215,-100.32617,37.63514,0
3216,-100.319275,44.383492,0
3217,-100.314378,49.130647,0
3218,-100.3,64.12,0
3219,-100.2875128,48.4649807,0
3220,-100.286163,35.928438,0
3221,-100.274368,45.500522,0
3222,-100.267972,34.377441,0
3223,-100.26688,42.8785,0
3224,-100.261947,47.369625,0
3225,-100.261134,25.334068,0
3226,-100.257248,41.422254,0
3227,-100.247388,39.574008,0
3228,-100.24688,37.80844,0
3229,-100.2311585,46.2551436,0
3230,-100.23097,46.671626,0
3231,-100.218119,50.771265,0
3232,-100.217051,25.854445,0
3233,-100.202042,51.26608,0
3234,-100.201049,32.181897,0
3235,-100.19312,45.76859,0
3236,-100.183597,25.590572,0
3237,-100.162332,47.127211,0
3238,-100.150445,30.481974,0
3239,-100.14918,37.32552,0
3240,-100.14113,37.04055,0
3241,-100.12504,41.84088,0
3242,-100.121658,28.631436,0
3243,-100.11744,39.03572,0
3244,-100.113016,44.254592,0
3245,-100.107978,29.860579,0
3246,-100.104697,49.263931,0
3247,-100.09281,49.665153,0
3248,-100.086808,42.233876,0
3249,-100.08453,38.86458,0
3250,-100.07859,38.08369,0
3251,-100.07412,39.36393,0
3252,-100.06903,29.65043,0
3253,-100.068111,40.875103,0
3254,-100.066917,45.311934,0
3255,-100.061096,49.049172,0
3256,-100.05813,43.3258,0
3257,-100.046547,43.716372,0
3258,-100.03309,47.96106,0
3259,-100.03,52.77,0
3260,-100.03,78.2,0
3261,-100.01885,37.75964,0
3262,-100.005036,50.228395,0
3263,-99.999448,29.397859,0
3264,-99.9833,42.5586,0
3265,-99.9765,42.7701,0
3266,-99.957235,33.9921,0
3267,-99.952083,20.182773,0
3268,-99.950596,32.526042,0
3269,-99.945353,27.960827,0
3270,-99.925715,39.797009,0
3271,-99.917139,49.8045,0
3272,-99.913333,50.676667,0
3273,-99.89661,39.538442,0
3274,-99.88204,39.05753,0
3275,-99.88,65.76,0
3276,-99.878049,32.234888,0
3277,-99.86918,38.45558,0
3278,-99.86751,35.88808,0
3279,-99.850209,46.249305,0
3280,-99.847047,30.524133,0
3281,-99.844038,39.350266,0
3282,-99.84,73.45,0
3283,-99.831203,31.787574,0
3284,-99.82958,38.04649,0
3285,-99.81721625,45.5331991,0
3286,-99.81697,43.34555,0
3287,-99.80813,38.774792,0
3288,-99.803652,47.040118,0
3289,-99.802377,20.685097,0
3290,-99.800997,41.444526,0
3291,-99.783677,30.919124,0
3292,-99.78285,29.236355,0
3293,-99.78261,37.39598,0
3294,-99.780075,21.38436,0
3295,-99.774635,36.828648,0
3296,-99.771208,34.670898,0
3297,-99.771084,37.796484,0
3298,-99.769382,41.664068,0
3299,-99.759401,37.195174,0
3300,-99.7575,35.545834,0
3301,-99.755486,34.101667,0
3302,-99.751837,29.699804,0
3303,-99.74889,42.830002,0
3304,-99.745452,49.56946,0
3305,-99.733216,19.369001,0
3306,-99.729351,32.381739,0
3307,-99.72809,41.93881,0
3308,-99.720084,35.750662,0
3309,-99.710472,32.058237,0
3310,-99.69,66.9,0
3311,-99.685858,42.537995,0
3312,-99.680485,32.61277,0
3313,-99.680101,45.312369,0
3314,-99.674447,30.42078,0
3315,-99.66271,38.64026,0
3316,-99.658726,40.160476,0
3317,-99.63668799,45.78495081,0
3318,-99.63258,38.40334,0
3319,-99.631653,34.267605,0
3320,-99.63,49.4,0
3321,-99.61923746,44.97847707,0
3322,-99.617364,30.116886,0
3323,-99.611251,46.40106598,0
3324,-99.59525,40.42522,0
3325,-99.593231,39.394315,0
3326,-99.586667,50.77,0
3327,-99.583683,31.675151,0
3328,-99.58172,43.96024,0
3329,-99.57912,39.9495,0
3330,-99.576486,36.54759,0
3331,-99.576259,47.968521,0
3332,-99.570572,29.818059,0
3333,-99.57019,39.68447,0
3334,-99.560162,49.207678,0
3335,-99.55979,38.0063,0
3336,-99.545097,49.887938,0
3337,-99.54,56.09,0
3338,-99.537007,48.558403,0
3339,-99.53232,41.30767,0
3340,-99.528374,27.594623,0
3341,-99.522324,29.618121,0
3342,-99.50883,38.79786,0
3343,-99.501397,46.730493,0
3344,-99.5,75.31,0
3345,-99.5,63.32,0
3346,-99.498313,30.27158,0
3347,-99.49144,30.886078,0
3348,-99.469615,32.982678,0
